epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_income_level_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_income_recent_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_income_growth_signal_recon_r2
1.0,2.1040053367614746,1.9664803743362427,1.3752490282058716,1.3149877786636353,0.0,0.0,0.0,14.103612360940204,14.103612360940204,14.10341892884452,0.07386572395520495,1.0,6.100869655609131,5.96385383605957,1.3701565265655518,1.3166067600250244,0.0,0.0,0.0,5.963853729581395,2.3866688192245507,0.0,1.3951349258422852,0.013243455421719124,0.0,-1.0,0.06103896103896104,0.7926796536257745,-0.06103896103896104,1.0,0.1,0.6662641376986583,-0.1,1.0,0.06103896103896104,0.7926796536257745,-0.06103896103896104,1.0,0.06103896103896104,-0.06103896103896104,0.08311688311688312,0.7202033241160488,-0.08311688311688312,1.0,0.08311688311688312,-0.08311688311688312,0.3077922077922078,0.17467404944767495,-0.3077922077922078,1.0,0.3077922077922078,-0.3077922077922078,1.4033874074618022,6.0,1.3842958450317382,5.0,1.3877915620803833,5.0,1.4034147024154664,5.0,0.648056188638625,0.009903992966708726,1.0,1.0,0.0,0.0,0.038332414196790766,0.06103896103896104,0.7926796536257745,-0.06103896103896104,1.0,0.06103896103896104,0.7926796536257745,-1.0,-0.06103896103896104,1.0,0.34204964269568094,0.04123044013977051,1.3765289783477783,1.4177594184875488,-0.3701565153386914,-0.31660674944636513,1.0,-0.31660674944636513,-0.31660674944636513,-0.4812193562739522,-0.4812193562739522,-0.31264344029575786,-0.31264344029575786
2.0,1.633411169052124,1.496395468711853,1.3701565265655518,1.3166067600250244,0.0,0.0,0.0,11.413381736122883,11.413381736122883,11.413142529062393,0.07389361116293183,1.0,5.070878028869629,4.934443950653076,1.3643430471420288,1.3160773515701294,0.0,0.0,0.0,4.9344434811910745,2.1665167975283803,0.0,1.3846843242645264,0.014049120380091129,0.0,-1.0,0.11688311688311687,0.6138658528020938,-0.11688311688311687,1.0,0.20909090909090908,0.36302566515631635,-0.20909090909090908,1.0,0.11688311688311687,0.6138658528020938,-0.11688311688311687,1.0,0.11688311688311687,-0.11688311688311687,0.15454545454545454,0.5035678584762259,-0.15454545454545454,1.0,0.15454545454545454,-0.15454545454545454,0.438961038961039,0.04650647377632556,-0.438961038961039,1.0,0.438961038961039,-0.438961038961039,1.3905984958012898,6.0,1.372706127166748,5.0,1.376576590538025,5.0,1.397673487663269,5.0,0.6398055260810969,0.010712482546666976,1.0,1.0,0.0,0.0,0.04228621134103181,0.11688311688311687,0.6138658528020938,-0.11688311688311687,1.0,0.11688311688311687,0.6138658528020938,-1.0,-0.11688311688311687,1.0,0.3269072133247224,0.03887653350830078,1.3665032386779785,1.4053797721862793,-0.36434294865548195,-0.31607732663581145,1.0,-0.31607732663581145,-0.31607732663581145,-0.4789486026530021,-0.4789486026530021,-0.29800291667763346,-0.29800291667763346
3.0,1.2751103639602661,1.1386760473251343,1.3643430471420288,1.3160773515701294,0.0,0.0,0.0,8.777557449084782,8.777557449084782,8.777246684059026,0.07386080935502667,1.0,4.164144992828369,4.028298377990723,1.3584638833999634,1.314536452293396,0.0,0.0,0.0,4.028298094616587,1.955132513440081,0.0,1.3763065338134766,0.015652228017289323,0.0,-1.0,0.1909090909090909,0.4071327297448127,-0.1909090909090909,1.0,0.34675324675324676,0.12357109818269166,-0.34675324675324676,1.0,0.1909090909090909,0.4071327297448127,-0.1909090909090909,1.0,0.1909090909090909,-0.1909090909090909,0.2636363636363636,0.24820156437430954,-0.2636363636363636,1.0,0.2636363636363636,-0.2636363636363636,0.5779220779220778,0.006071212564747679,-0.5779220779220778,1.0,0.5779220779220778,-0.5779220779220778,1.3796942035357158,6.0,1.3631741523742675,5.0,1.3673970222473144,5.0,1.3942827463150025,5.0,0.6332118849707596,0.012121741123891847,1.0,1.0,0.0,0.0,0.04867018219072797,0.1909090909090909,0.4071327297448127,-0.1909090909090909,1.0,0.1909090909090909,0.4071327297448127,-1.0,-0.1909090909090909,1.0,0.3145333439689508,0.03749847412109375,1.3581000566482544,1.3955985307693481,-0.35846380595659694,-0.31453659123635047,1.0,-0.31453659123635047,-0.31453659123635047,-0.4771500739550387,-0.4771500739550387,-0.28370475267840245,-0.28370475267840245
4.0,1.0248205661773682,0.888974130153656,1.3584638833999634,1.314536452293396,0.0,0.0,0.0,6.559492073365868,6.559492073365868,6.559076915391377,0.07379890601894211,1.0,3.3812029361724854,3.2459118366241455,1.3529119491577148,1.312196969985962,0.0,0.0,0.0,3.24591156797765,1.7548718397461234,0.0,1.3705453872680664,0.017815333260377684,0.0,-1.0,0.33766233766233766,0.1343969724884117,-0.33766233766233766,1.0,0.5324675324675324,0.012957519789950384,-0.5324675324675324,1.0,0.33766233766233766,0.1343969724884117,-0.33766233766233766,1.0,0.33766233766233766,-0.33766233766233766,0.43636363636363634,0.04796935978332507,-0.43636363636363634,1.0,0.43636363636363634,-0.43636363636363634,0.7285714285714285,0.00018002754748230472,-0.7285714285714285,1.0,0.7285714285714285,-0.7285714285714285,1.371442476908366,6.0,1.3563207864761353,5.0,1.3608891725540162,5.0,1.3933494806289672,5.0,0.6286620376396292,0.013948326811355502,1.0,1.0,0.0,0.0,0.05673138181863049,0.33766233766233766,0.1343969724884117,-0.33766233766233766,1.0,0.33766233766233766,0.1343969724884117,-1.0,-0.33766233766233766,1.0,0.305723344017708,0.0383000373840332,1.3512954711914062,1.3895955085754395,-0.35291190696773717,-0.3121969427859361,1.0,-0.3121969427859361,-0.3121969427859361,-0.47575987577847734,-0.47575987577847734,-0.27077890233879853,-0.27077890233879853
5.0,0.8614230751991272,0.7261318564414978,1.3529119491577148,1.312196969985962,0.0,0.0,0.0,5.119595550524812,5.119595550524812,5.119064954155627,0.07370614688814708,1.0,2.7394139766693115,2.604614734649658,1.3479933738708496,1.3090792894363403,0.0,0.0,0.0,2.6046147809206546,1.5738178954592772,0.0,1.368308424949646,0.020301963906429837,0.0,-1.0,0.4285714285714285,0.05257154042070508,-0.4285714285714285,1.0,0.6649350649350649,0.0010065514776879628,-0.6649350649350649,1.0,0.4285714285714285,0.05257154042070508,-0.4285714285714285,1.0,0.4285714285714285,-0.4285714285714285,0.5493506493506494,0.009895938735993823,-0.5493506493506494,1.0,0.5493506493506494,-0.5493506493506494,0.8441558441558441,1.5068106991418413e-06,-0.8441558441558441,1.0,0.8441558441558441,-0.8441558441558441,1.3667999108632405,6.0,1.3530464172363281,5.0,1.3580109119415282,5.0,1.3956780433654785,5.0,0.6269363933960249,0.01596641357121997,1.0,1.0,0.0,0.0,0.06533145793747182,0.4285714285714285,0.05257154042070508,-0.4285714285714285,1.0,0.4285714285714285,0.05257154042070508,-1.0,-0.4285714285714285,1.0,0.3037642974216247,0.04646015167236328,1.345956802368164,1.3924169540405273,-0.3479932849325997,-0.309079304653737,1.0,-0.309079304653737,-0.309079304653737,-0.474775056175065,-0.474775056175065,-0.2601254939689974,-0.2601254939689974
6.0,0.7544334530830383,0.6196340918540955,1.3479933738708496,1.3090792894363403,0.0,0.0,0.0,4.501926935630173,4.501926935630173,4.5013257175059405,0.07357254020429004,1.0,2.2506585121154785,2.116264581680298,1.343938946723938,1.3052926063537598,0.0,0.0,0.0,2.116264460493562,1.421517921877759,0.0,1.3694425821304321,0.022873994700167027,0.0,-1.0,0.4701298701298702,0.03150796285030202,-0.4701298701298702,1.0,0.7155844155844155,0.0002652530626513761,-0.7155844155844155,1.0,0.4701298701298702,0.03150796285030202,-0.4701298701298702,1.0,0.4701298701298702,-0.4701298701298702,0.5948051948051949,0.004454414364936613,-0.5948051948051949,1.0,0.5948051948051949,-0.5948051948051949,0.8753246753246753,2.0545035347702613e-07,-0.8753246753246753,1.0,0.8753246753246753,-0.8753246753246753,1.3656864563624065,6.0,1.3532395839691163,5.0,1.358628511428833,5.0,1.4009671449661254,5.0,0.6279505032229639,0.017957775448143476,1.0,1.0,0.0,0.0,0.07340233706744687,0.4701298701298702,0.03150796285030202,-0.4701298701298702,1.0,0.4701298701298702,0.03150796285030202,-1.0,-0.4701298701298702,1.0,0.30549845191666564,0.05436742305755615,1.3436639308929443,1.3980313539505005,-0.3439389245097623,-0.305292715335989,1.0,-0.305292715335989,-0.305292715335989,-0.47414083740184765,-0.47414083740184765,-0.25238322079145115,-0.25238322079145115
7.0,0.6754326820373535,0.5410387516021729,1.343938946723938,1.3052926063537598,0.0,0.0,0.0,4.395795520948102,4.395795520948102,4.395182761579809,0.07339451136890532,1.0,1.9033604860305786,1.7692809104919434,1.3407962322235107,1.3010149002075195,0.0,0.0,0.0,1.7692808614471547,1.3025225805384772,0.0,1.3733302354812622,0.025389513468468728,0.0,-1.0,0.48441558441558447,0.026056161788623734,-0.48441558441558447,1.0,0.748051948051948,9.650639036965712e-05,-0.748051948051948,1.0,0.48441558441558447,0.026056161788623734,-0.48441558441558447,1.0,0.48441558441558447,-0.48441558441558447,0.6181818181818182,0.002819482044682577,-0.6181818181818182,1.0,0.6181818181818182,-0.6181818181818182,0.9051948051948051,1.7178408202774256e-08,-0.9051948051948051,1.0,0.9051948051948051,-0.9051948051948051,1.36750195423762,6.0,1.3563048362731933,5.0,1.3621285915374757,5.0,1.4085506916046142,5.0,0.6311826973815159,0.019797178482359335,1.0,1.0,0.0,0.0,0.08033783475769772,0.48441558441558447,0.026056161788623734,-0.48441558441558447,1.0,0.48441558441558447,0.026056161788623734,-1.0,-0.48441558441558447,1.0,0.31057642629524995,0.061599016189575195,1.344193458557129,1.405792474746704,-0.34079630016540435,-0.301014946039293,1.0,-0.301014946039293,-0.301014946039293,-0.4737772541845491,-0.4737772541845491,-0.24759670027237157,-0.24759670027237157
8.0,0.6081919074058533,0.47411230206489563,1.3407962322235107,1.3010149002075195,0.0,0.0,0.0,4.403018592956426,4.403018592956426,4.402410431286446,0.07317871562320157,1.0,1.6676924228668213,1.5338414907455444,1.3385095596313477,1.2963812351226807,0.0,0.0,0.0,1.5338415093606388,1.2146647643475306,0.0,1.379460096359253,0.02780484980065898,0.0,-1.0,0.5025974025974026,0.020229828771012266,-0.5025974025974026,1.0,0.7727272727272727,4.027735878701309e-05,-0.7727272727272727,1.0,0.5025974025974026,0.020229828771012266,-0.5025974025974026,1.0,0.5025974025974026,-0.5025974025974026,0.6428571428571428,0.0016715248867048204,-0.6428571428571428,1.0,0.6428571428571428,-0.6428571428571428,0.9207792207792208,3.319405263338615e-09,-0.9207792207792208,1.0,0.9207792207792208,-0.9207792207792208,1.371712068716685,6.0,1.361729621887207,5.0,1.3679942846298219,5.0,1.4179542541503907,5.0,0.6361728996375904,0.021443857403802457,1.0,1.0,0.0,0.0,0.08597805515634377,0.5025974025974026,0.020229828771012266,-0.5025974025974026,1.0,0.5025974025974026,0.020229828771012266,-1.0,-0.5025974025974026,1.0,0.3185296428046507,0.06810104846954346,1.3471466302871704,1.4152476787567139,-0.3385095481293972,-0.2963813469772383,1.0,-0.2963813469772383,-0.2963813469772383,-0.47363501595002444,-0.47363501595002444,-0.24551228146092985,-0.24551228146092985
9.0,0.5365371704101562,0.4026861786842346,1.3385095596313477,1.2963812351226807,0.0,0.0,0.0,4.249658709592271,4.249658709592271,4.249032776359828,0.07293568011163253,1.0,1.5120292901992798,1.3783349990844727,1.3369429111480713,1.2915016412734985,0.0,0.0,0.0,1.3783349998074543,1.1522758596000218,0.0,1.3874140977859497,0.030151460257442714,0.0,-1.0,0.5077922077922078,0.01877286191233981,-0.5077922077922078,1.0,0.7935064935064934,1.7685333450402765e-05,-0.7935064935064934,1.0,0.5077922077922078,0.01877286191233981,-0.5077922077922078,1.0,0.5077922077922078,-0.5077922077922078,0.6519480519480519,0.0013629842048795116,-0.6519480519480519,1.0,0.6519480519480519,-0.6519480519480519,0.9363636363636364,4.4067607275887755e-10,-0.9363636363636364,1.0,0.9363636363636364,-0.9363636363636364,1.3778624137242634,6.0,1.369077467918396,5.0,1.3757762908935547,5.0,1.4288509368896485,5.0,0.6425276540007578,0.02292143633403707,1.0,1.0,0.0,0.0,0.09051105371529738,0.5077922077922078,0.01877286191233981,-0.5077922077922078,1.0,0.5077922077922078,0.01877286191233981,-1.0,-0.5077922077922078,1.0,0.3288072157913254,0.07406115531921387,1.3520374298095703,1.4260985851287842,-0.336942859111059,-0.2915017158304569,1.0,-0.2915017158304569,-0.2915017158304569,-0.47367802671238146,-0.47367802671238146,-0.2456488347903394,-0.2456488347903394
10.0,0.46369442343711853,0.3300001323223114,1.3369429111480713,1.2915016412734985,0.0,0.0,0.0,3.8716110519451057,3.8716110519451057,3.8709288198221907,0.07267880993431107,1.0,1.4104377031326294,1.2768372297286987,1.3360048532485962,1.286470651626587,0.0,0.0,0.0,1.276837161388333,1.1089054168689818,0.0,1.396937608718872,0.03243696370537754,0.0,-1.0,0.5376623376623377,0.011943270626361555,-0.5376623376623377,1.0,0.8233766233766234,4.541183409442103e-06,-0.8233766233766234,1.0,0.5376623376623377,0.011943270626361555,-0.5376623376623377,1.0,0.5376623376623377,-0.5376623376623377,0.6883116883116883,0.000561698520875261,-0.6883116883116883,1.0,0.6883116883116883,-0.6883116883116883,0.9506493506493506,4.165215670086268e-11,-0.9506493506493506,1.0,0.9506493506493506,-0.9506493506493506,1.3856993714968364,6.0,1.3780978202819825,5.0,1.3851970195770265,5.0,1.4410038709640502,5.0,0.6499849530943165,0.024234528261362766,1.0,1.0,0.0,0.0,0.09407292060644565,0.5376623376623377,0.011943270626361555,-0.5376623376623377,1.0,0.5376623376623377,0.011943270626361555,-1.0,-0.5376623376623377,1.0,0.340617467953012,0.07998466491699219,1.3581452369689941,1.4381299018859863,-0.33600477166770665,-0.2864706845378546,1.0,-0.2864706845378546,-0.2864706845378546,-0.4738717997313422,-0.4738717997313422,-0.24767183073392385,-0.24767183073392385
