epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_omega_entropy_mean
1.0,1.1679701805114746,1.0693494081497192,0.9862072467803955,4.5899505615234375,3.128227472305298,3.029675245285034,0.9855213165283203,3.029675188022826,1.3069831173009578,-0.07979661180177267,0.014478640128629872,-0.9213428398922708,4.628964669873282e-44,5.601014614105225,0.004036448430269957,1.9110538959503174
2.0,1.007320761680603,0.9087685942649841,0.9855213165283203,2.846820116043091,3.191568374633789,3.0930862426757812,0.9848219156265259,3.0930860528571684,1.3220942410211713,-0.10135370168220685,0.015178080179861553,-0.9177765855737479,4.143102361380357e-43,5.577706813812256,0.004142086952924728,1.9188710451126099
3.0,0.9216821789741516,0.823199987411499,0.9848219156265259,2.493527889251709,3.129967212677002,3.0315496921539307,0.984174370765686,3.0315493948202286,1.3189475104981472,-0.07605649429540547,0.015825623900098895,-0.9145986517899188,2.690725798058931e-42,5.555517673492432,0.004248121287673712,1.9264683723449707
4.0,0.8443995118141174,0.7459820508956909,0.984174370765686,1.0189790725708008,3.1331112384796143,3.0347442626953125,0.9836699366569519,3.0347440615173116,1.3300847484597138,-0.07667360244487931,0.016330120601463216,-0.9094301969221639,4.853204705850735e-41,5.534016132354736,0.004323695320636034,1.933207631111145
5.0,0.8113765120506287,0.7130095362663269,0.9836699366569519,1.449661374092102,3.221287488937378,3.122976064682007,0.983115017414093,3.122975935948979,1.350361637197553,-0.1103249254869505,0.016884964718531736,-0.9047786895139668,5.673031108078855e-40,5.511780738830566,0.004413604270666838,1.9396820068359375
6.0,0.7831830978393555,0.6848716139793396,0.983115017414093,1.29757821559906,3.289015531539917,3.190762758255005,0.9825270771980286,3.190762872352995,1.3559965006652333,-0.13472866706876654,0.017472953164240024,-0.8916332761537792,3.1438709803545975e-37,5.489232063293457,0.004516829736530781,1.9458352327346802
7.0,0.7551054358482361,0.6568527221679688,0.9825270771980286,0.6655491590499878,3.3134028911590576,3.2152059078216553,0.981969952583313,3.215205793328949,1.3525894891648065,-0.14166247772165674,0.01803014668884706,-0.8809351026332157,3.030063547693139e-35,5.467113971710205,0.004620713647454977,1.951651692390442
8.0,0.7402803897857666,0.6420834064483643,0.981969952583313,0.9675765037536621,3.3340017795562744,3.2358596324920654,0.981421947479248,3.2358594435715453,1.3583523756573124,-0.15015066711095235,0.018578120816528765,-0.871366369479577,1.2615433852919845e-33,5.44548225402832,0.0047293477691709995,1.9571950435638428
9.0,0.7229557633399963,0.6248135566711426,0.981421947479248,0.9750068783760071,3.3257923126220703,3.227703332901001,0.9808902144432068,3.2277035767361606,1.3634637804613228,-0.1498569578904048,0.019109739505124512,-0.86127633546924,4.719643051057996e-32,5.42440128326416,0.004833643324673176,1.962466835975647
10.0,0.7012003660202026,0.6031113266944885,0.9808902144432068,0.5378361940383911,3.2909646034240723,3.1929306983947754,0.9803378582000732,3.1929306809616467,1.3630226179011284,-0.13989414038201364,0.01966219293383198,-0.8510233543034862,1.413397655524446e-30,5.403452396392822,0.004933249671012163,1.9673713445663452
11.0,0.6859788298606873,0.5879450440406799,0.9803378582000732,0.5324528813362122,3.265077590942383,3.1671016216278076,0.979759156703949,3.1671016727508556,1.362127803289701,-0.13290392601855325,0.020240820857156616,-0.8436139332365746,1.4121066403850595e-29,5.382108211517334,0.005015493370592594,1.9718130826950073
12.0,0.6726505160331726,0.5746746063232422,0.979759156703949,0.7608582377433777,3.2637503147125244,3.1658384799957275,0.979117751121521,3.165838381310854,1.3646261070041903,-0.13429579628986843,0.020882254867363836,-0.836913842304911,1.0235004863602405e-28,5.360290050506592,0.00507450383156538,1.9757513999938965
13.0,0.6574708819389343,0.5595591068267822,0.979117751121521,0.51398104429245,3.2625622749328613,3.1647226810455322,0.9783969521522522,3.164722544273302,1.3646522520849156,-0.13436468945511418,0.021603051113816107,-0.8309000951430028,5.619468339525575e-28,5.338325500488281,0.005110377911478281,1.9791724681854248
14.0,0.6444757580757141,0.5466360449790955,0.9783969521522522,0.4076196551322937,3.241617441177368,3.143853187561035,0.9776415228843689,3.143852936236029,1.3602694433182478,-0.1267201843528026,0.02235844752396543,-0.8264120526983298,1.918514352759962e-27,5.316631317138672,0.005111970007419586,1.9821175336837769
15.0,0.6343899369239807,0.5366258025169373,0.9776415228843689,0.6733912229537964,3.2290585041046143,3.1313791275024414,0.9767938852310181,3.131378960659052,1.3610751495888782,-0.12443264691142746,0.023206112752243158,-0.8230293542996444,4.730321366884285e-27,5.295450687408447,0.00508646247908473,1.9845921993255615
16.0,0.6238143444061279,0.5261349678039551,0.9767938852310181,0.6071917414665222,3.238967180252075,3.141390800476074,0.9757629632949829,3.1413909212694513,1.369363203295876,-0.13241873389896483,0.024237060609660688,-0.824131308657414,3.532943884057663e-27,5.274717807769775,0.005047289188951254,1.9865742921829224
17.0,0.6108322739601135,0.5132559537887573,0.9757629632949829,0.36004260182380676,3.2463419437408447,3.1488826274871826,0.9745926856994629,3.148882589356093,1.3758593083255821,-0.13839318724674468,0.025407297646072635,-0.8263468087754017,1.9525594909350838e-27,5.254274845123291,0.004985632840543985,1.9880839586257935
18.0,0.6002148389816284,0.5027555823326111,0.9745926856994629,0.621971845626831,3.2296431064605713,3.132305860519409,0.9733731150627136,3.132305839349713,1.3721528233398521,-0.13235706206216927,0.026626922664231167,-0.8302655518748898,6.699410228794563e-28,5.233989238739014,0.004894639365375042,1.9891531467437744
19.0,0.5848819613456726,0.48754462599754333,0.9733731150627136,0.6933333277702332,3.2146074771881104,3.117401361465454,0.9720604419708252,3.117401272021134,1.366737294291693,-0.12531686880787976,0.027939514006298682,-0.8351276960909214,1.7094591400224583e-28,5.213786602020264,0.004781948868185282,1.9897773265838623
20.0,0.5688506364822388,0.4716446101665497,0.9720604419708252,0.3890022933483124,3.2020323276519775,3.1049723625183105,0.9706004858016968,3.1049724187575505,1.3612131624645183,-0.11933958949931485,0.02939950183136053,-0.8396248176080904,4.642890622734549e-29,5.193831443786621,0.004656421020627022,1.990014910697937
21.0,0.5552003979682922,0.4581403434276581,0.9706004858016968,0.4741746187210083,3.1785407066345215,3.0816521644592285,0.9688842296600342,3.081652058828138,1.3540256441112548,-0.11067075175567358,0.031115763118931827,-0.8473815435607495,4.448434850525677e-30,5.174415588378906,0.004530850797891617,1.9899424314498901
