epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_effective_labor_anchor_spearman_rho,val_kstar_proxy_effective_labor_anchor_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_employment_level_spearman_rho,val_kstar_proxy_employment_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_hc_level_spearman_rho,val_kstar_proxy_hc_level_spearman_adjusted_rho,val_kstar_proxy_4_spearman_rho,val_kstar_proxy_4_spearman_p,val_kstar_proxy_4_spearman_adjusted_rho,val_kstar_proxy_4_metric_valid,val_kstar_proxy_hc_trend_spearman_rho,val_kstar_proxy_hc_trend_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3,val_omega_peak_share_4,val_omega_peak_share_5,val_omega_peak_share_6,val_omega_peak_share_7,val_omega_peak_share_8,val_omega_peak_share_9,val_omega_peak_share_10,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_effective_labor_anchor_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_employment_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_hc_level_recon_r2,val_proxy_4_recon_r2,val_proxy_proxy_hc_trend_recon_r2
1.0,1.1932449340820312,1.1932449340820312,1.4344476461410522,1.2838120460510254,0.0,0.0,0.0,6.826922984519426,6.826922984519426,6.826922984519426,0.0,1.0,3.0738840103149414,3.0738840103149414,1.4258383512496948,1.2791693210601807,0.0,0.0,0.0,3.073884100612081,1.3677477186993752,-0.10707707635076684,5.309288501739502,0.08256850573467113,0.0,-1.0,-0.3546370328625269,0.0006986238295740747,0.3546370328625269,1.0,-0.26640484660631897,0.012111361867732302,0.26640484660631897,1.0,-0.3546370328625269,0.0006986238295740747,0.3546370328625269,1.0,-0.3546370328625269,0.3546370328625269,-0.3020675566200557,0.00423285776714221,0.3020675566200557,1.0,-0.3020675566200557,0.3020675566200557,0.6249691803740622,7.61021344639856e-11,-0.6249691803740622,1.0,0.6249691803740622,-0.6249691803740622,-0.6791941108097638,3.49627728417859e-13,0.6791941108097638,1.0,-0.6791941108097638,0.6791941108097638,5.353004542264071,22.0,5.322359041734175,22.0,5.290704532103105,22.0,5.27108476378701,22.0,1.861753698420822,0.0060484640715276015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15720860020647962,0.3546370328625269,0.0006986238295740747,-0.3546370328625269,1.0,0.3546370328625269,0.0006986238295740747,-1.0,-0.3546370328625269,1.0,-0.5241367959155296,0.23543119430541992,5.2097883224487305,5.44521951675415,-0.4625055380324793,-0.2791693834290052,1.0,-0.2791693834290052,-0.2791693834290052,-0.4215014753081381,-0.4215014753081381,-0.7218084403292513,-0.7218084403292513,-0.4275428530635248,-0.4275428530635248
2.0,0.9574688076972961,0.9574688076972961,1.4258383512496948,1.2791693210601807,0.0,0.0,0.0,3.3651055012232014,3.3651055012232014,3.3651055012232014,0.0,1.0,3.0717899799346924,3.0717899799346924,1.4179613590240479,1.2747138738632202,0.0,0.0,0.0,3.0717898494820526,1.3474839874437416,-0.10254777753928908,5.331423282623291,0.08413830621494917,0.0,-1.0,-0.3198901060195133,0.002380070360230232,0.3198901060195133,1.0,-0.2374343982247896,0.025917806252785457,0.2374343982247896,1.0,-0.3198901060195133,0.002380070360230232,0.3198901060195133,1.0,-0.3198901060195133,0.3198901060195133,-0.2661054559543518,0.012212043450946381,0.2661054559543518,1.0,-0.2661054559543518,0.2661054559543518,0.6343383466591527,3.2372560319285614e-11,-0.6343383466591527,1.0,0.6343383466591527,-0.6343383466591527,-0.6815187911662147,2.7052634197906797e-13,0.6815187911662147,1.0,-0.6815187911662147,0.6815187911662147,5.372270215641368,22.0,5.343783270228993,22.0,5.313763206655329,22.0,5.295876351269809,22.0,1.8571526187091114,0.006351686276228718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16112830700733327,0.3198901060195133,0.002380070360230232,-0.3198901060195133,1.0,0.3198901060195133,0.002380070360230232,-1.0,-0.3198901060195133,1.0,-0.5207518711613035,0.2419605255126953,5.2295637130737305,5.471524238586426,-0.4537733174431979,-0.27471383836210195,1.0,-0.27471383836210195,-0.27471383836210195,-0.4219171766822505,-0.4219171766822505,-0.7028068191960783,-0.7028068191960783,-0.4156554355323625,-0.4156554355323625
3.0,0.8625646829605103,0.8625646829605103,1.4179613590240479,1.2747138738632202,0.0,0.0,0.0,3.4525931761582336,3.4525931761582336,3.4525931761582336,0.0,1.0,2.960150957107544,2.960150957107544,1.4128527641296387,1.2703791856765747,0.0,0.0,0.0,2.9601509267439203,1.3076599308247254,-0.05869988332898927,5.341959476470947,0.08468390251467002,0.0,-1.0,-0.27189954563065766,0.010387726377686677,0.27189954563065766,1.0,-0.19356486210418797,0.07076739156697086,0.19356486210418797,1.0,-0.27189954563065766,0.010387726377686677,0.27189954563065766,1.0,-0.27189954563065766,0.27189954563065766,-0.21792117220245855,0.04138667302816622,0.21792117220245855,1.0,-0.21792117220245855,0.21792117220245855,0.6473178119826707,9.43262253802832e-12,-0.6473178119826707,1.0,0.6473178119826707,-0.6473178119826707,-0.6788066640836887,3.6481538933792774e-13,0.6788066640836887,1.0,-0.6788066640836887,0.6788066640836887,5.378461967815053,22.0,5.353093494068492,22.0,5.325693087144331,22.0,5.310589053414085,22.0,1.8550644229999855,0.00653228285568639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16291446956105607,0.27189954563065766,0.010387726377686677,-0.27189954563065766,1.0,0.27189954563065766,0.010387726377686677,-1.0,-0.27189954563065766,1.0,-0.5182493194890512,0.2449321746826172,5.239002227783203,5.48393440246582,-0.4484711739909143,-0.2703791219314071,1.0,-0.2703791219314071,-0.2703791219314071,-0.42118981248604226,-0.42118981248604226,-0.6921623328612416,-0.6921623328612416,-0.41015342868496907,-0.41015342868496907
4.0,0.7590925693511963,0.7590925693511963,1.4128527641296387,1.2703791856765747,0.0,0.0,0.0,1.9538013415005613,1.9538013415005613,1.9538013415005613,0.0,1.0,2.8516628742218018,2.8516628742218018,1.412311315536499,1.2674314975738525,0.0,0.0,0.0,2.8516626601305015,1.2790100491679781,-0.01696997334723153,5.336113452911377,0.08405405272135828,0.0,-1.0,-0.23472227114226343,0.027717774456257012,0.23472227114226343,1.0,-0.16218167729209965,0.13113035183837948,0.16218167729209965,1.0,-0.23472227114226343,0.027717774456257012,0.23472227114226343,1.0,-0.23472227114226343,0.23472227114226343,-0.17959916875066045,0.09406300606104889,0.17959916875066045,1.0,-0.17959916875066045,0.17959916875066045,0.6531647353034413,5.307581313613397e-12,-0.6531647353034413,1.0,0.6531647353034413,-0.6531647353034413,-0.6822584621887219,2.4920155416004026e-13,0.6822584621887219,1.0,-0.6822584621887219,0.6822584621887219,5.36794003573331,22.0,5.345637733286077,22.0,5.321280002593994,22.0,5.309595801613548,22.0,1.8566589773166653,0.006415512250572329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1620237511834373,0.23472227114226343,0.027717774456257012,-0.23472227114226343,1.0,0.23472227114226343,0.027717774456257012,-1.0,-0.23472227114226343,1.0,-0.5172387136055355,0.24279212951660156,5.234305381774902,5.477097511291504,-0.44853135194358523,-0.26743146236111626,1.0,-0.26743146236111626,-0.26743146236111626,-0.41933661992588656,-0.41933661992588656,-0.6943019002168243,-0.6943019002168243,-0.4130554252705161,-0.4130554252705161
5.0,0.6998012661933899,0.6998012661933899,1.412311315536499,1.2674314975738525,0.0,0.0,0.0,1.7013789983098575,1.7013789983098575,1.7013789983098575,0.0,1.0,2.8157875537872314,2.8157875537872314,1.415800929069519,1.2664813995361328,0.0,0.0,0.0,2.8157876958424106,1.2716432147109034,-0.0020636561892161307,5.320827484130859,0.08272629975325281,0.0,-1.0,-0.20465992744179498,0.05578288215954807,0.20465992744179498,1.0,-0.14330245500334615,0.18287297672559844,0.14330245500334615,1.0,-0.20465992744179498,0.05578288215954807,0.20465992744179498,1.0,-0.20465992744179498,0.20465992744179498,-0.14796942693106974,0.16887866622637351,0.14796942693106974,1.0,-0.14796942693106974,0.14796942693106974,0.6496424923391216,7.516032666268925e-12,-0.6496424923391216,1.0,0.6496424923391216,-0.6496424923391216,-0.6918917966961362,8.364320315269146e-14,0.6918917966961362,1.0,-0.6918917966961362,0.6918917966961362,5.348989530043169,22.0,5.328828573226929,22.0,5.307050748304888,22.0,5.298438874157992,22.0,1.8600080870520328,0.0062578480640724295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15922225147348978,0.20465992744179498,0.05578288215954807,-0.20465992744179498,1.0,0.20465992744179498,0.05578288215954807,-1.0,-0.20465992744179498,1.0,-0.5180266952027388,0.2389230728149414,5.221124649047852,5.460047721862793,-0.4531308318187064,-0.2664814068506747,1.0,-0.2664814068506747,-0.2664814068506747,-0.41701288276955917,-0.41701288276955917,-0.7069867227501101,-0.7069867227501101,-0.42204231490448363,-0.42204231490448363
6.0,0.6614400744438171,0.6614400744438171,1.415800929069519,1.2664813995361328,0.0,0.0,0.0,1.6657036129391083,1.6657036129391083,1.6657036129391083,0.0,1.0,2.8462460041046143,2.8462460041046143,1.4213579893112183,1.2668112516403198,0.0,0.0,0.0,2.8462459412575583,1.275026733874146,-0.011730634920708694,5.30089807510376,0.08131923388619339,0.0,-1.0,-0.1779437145574302,0.0971846589592875,0.1779437145574302,1.0,-0.12241555422493047,0.25586468805854823,0.12241555422493047,1.0,-0.1779437145574302,0.0971846589592875,0.1779437145574302,1.0,-0.1779437145574302,0.1779437145574302,-0.12128843647634815,0.2603011268370589,0.12128843647634815,1.0,-0.12128843647634815,0.12128843647634815,0.647212144693741,9.530071012137065e-12,-0.647212144693741,1.0,0.647212144693741,-0.647212144693741,-0.6946391462083056,6.078840002580615e-14,0.6946391462083056,1.0,-0.6946391462083056,0.6946391462083056,5.326152454723012,22.0,5.307618097825483,22.0,5.287955024025657,22.0,5.281866572119973,22.0,1.864241534202172,0.006298038839147632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15590643664579712,0.1779437145574302,0.0971846589592875,-0.1779437145574302,1.0,0.1779437145574302,0.0971846589592875,-1.0,-0.1779437145574302,1.0,-0.5204783948547947,0.2367844581604004,5.201086044311523,5.437870502471924,-0.45999479840082214,-0.2668111804560871,1.0,-0.2668111804560871,-0.2668111804560871,-0.41455820575925695,-0.41455820575925695,-0.7246749719834826,-0.7246749719834826,-0.43393483540446387,-0.43393483540446387
7.0,0.6280152797698975,0.6280152797698975,1.4213579893112183,1.2668112516403198,0.0,0.0,0.0,1.1558364471615057,1.1558364471615057,1.1558364471615057,0.0,1.0,2.912731409072876,2.912731409072876,1.4280598163604736,1.2678953409194946,0.0,0.0,0.0,2.9127315041264494,1.2836810055005392,-0.034725822188552934,5.2786970138549805,0.07985158836946296,0.0,-1.0,-0.15760276143848406,0.1425154849751565,0.15760276143848406,1.0,-0.10917192067908846,0.31129407083667093,0.10917192067908846,1.0,-0.15760276143848406,0.1425154849751565,0.15760276143848406,1.0,-0.15760276143848406,0.15760276143848406,-0.10064809270543484,0.35080191174519954,0.10064809270543484,1.0,-0.10064809270543484,0.10064809270543484,0.6424747279067312,1.504674662797923e-11,-0.6424747279067312,1.0,0.6424747279067312,-0.6424747279067312,-0.700715015321757,2.962909776438685e-14,0.700715015321757,1.0,-0.700715015321757,0.700715015321757,5.3014727289026435,22.0,5.284305594184182,22.0,5.266476024280895,22.0,5.262533859773115,22.0,1.8688935774743611,0.006545778056592332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15240410798785473,0.15760276143848406,0.1425154849751565,-0.15760276143848406,1.0,0.15760276143848406,0.1425154849751565,-1.0,-0.15760276143848406,1.0,-0.5231523280625006,0.23361873626708984,5.179513931274414,5.413132667541504,-0.46810092057074887,-0.2678953337318237,1.0,-0.2678953337318237,-0.2678953337318237,-0.4120650447868226,-0.4120650447868226,-0.7450326717466189,-0.7450326717466189,-0.44741063201773246,-0.44741063201773246
8.0,0.6043329238891602,0.6043329238891602,1.4280598163604736,1.2678953409194946,0.0,0.0,0.0,1.1045409823559715,1.1045409823559715,1.1045409823559715,0.0,1.0,2.9480161666870117,2.9480161666870117,1.4354504346847534,1.2694064378738403,0.0,0.0,0.0,2.948015975246093,1.2839566124814816,-0.04584510580292208,5.254732608795166,0.07835334864039484,0.0,-1.0,-0.13259483639181432,0.21813183522314689,0.13259483639181432,1.0,-0.09429044415483781,0.38221376066825136,0.09429044415483781,1.0,-0.13259483639181432,0.21813183522314689,0.13259483639181432,1.0,-0.13259483639181432,0.13259483639181432,-0.07534077700679793,0.4853984954498066,0.07534077700679793,1.0,-0.07534077700679793,0.07534077700679793,0.6366982494452469,2.5982526901978156e-11,-0.6366982494452469,1.0,0.6366982494452469,-0.6366982494452469,-0.7063858264943117,1.4903717588965973e-14,0.7063858264943117,1.0,-0.7063858264943117,0.7063858264943117,5.275210792368108,22.0,5.259313626722856,22.0,5.243185260079124,22.0,5.241218263452703,22.0,1.8739291683594919,0.006934312473212698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14891092829027355,0.13259483639181432,0.21813183522314689,-0.13259483639181432,1.0,0.13259483639181432,0.21813183522314689,-1.0,-0.13259483639181432,1.0,-0.5256131084733703,0.2302398681640625,5.156465530395508,5.38670539855957,-0.47696147401655004,-0.26940645817772,1.0,-0.26940645817772,-0.26940645817772,-0.40952702827764265,-0.40952702827764265,-0.7670542227309631,-0.7670542227309631,-0.4618581868798768,-0.4618581868798768
9.0,0.5831000208854675,0.5831000208854675,1.4354504346847534,1.2694064378738403,0.0,0.0,0.0,0.8971663676065326,0.8971663676065326,0.8971663676065326,0.0,1.0,2.942284345626831,2.942284345626831,1.4434185028076172,1.271371841430664,0.0,0.0,0.0,2.9422843279143636,1.2776183331681585,-0.042035954091201144,5.229496479034424,0.07687416266802043,0.0,-1.0,-0.11723785706738053,0.2766745806958694,0.11723785706738053,1.0,-0.08735162551512804,0.4183639020394673,0.08735162551512804,1.0,-0.11723785706738053,0.2766745806958694,0.11723785706738053,1.0,-0.11723785706738053,0.11723785706738053,-0.06010707618611533,0.5780088083944379,0.06010707618611533,1.0,-0.06010707618611533,0.06010707618611533,0.6275228065231941,6.04577560492002e-11,-0.6275228065231941,1.0,0.6275228065231941,-0.6275228065231941,-0.7137649255045614,5.946043141240493e-15,0.7137649255045614,1.0,-0.7137649255045614,0.7137649255045614,5.247935208407315,22.0,5.233181975104592,22.0,5.218545393510298,22.0,5.218323274092241,22.0,1.8792404582160935,0.007383992612577804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14560190028106204,0.11723785706738053,0.2766745806958694,-0.11723785706738053,1.0,0.11723785706738053,0.2766745806958694,-1.0,-0.11723785706738053,1.0,-0.5276154550556897,0.2268524169921875,5.132177352905273,5.359029769897461,-0.4864301572090459,-0.27137186343627007,1.0,-0.27137186343627007,-0.27137186343627007,-0.4069916562073186,-0.4069916562073186,-0.7901216425953528,-0.7901216425953528,-0.4772354665972456,-0.4772354665972456
10.0,0.5672329068183899,0.5672329068183899,1.4434185028076172,1.271371841430664,0.0,0.0,0.0,0.9958528787611516,0.9958528787611516,0.9958528787611516,0.0,1.0,2.92504620552063,2.92504620552063,1.4518672227859497,1.2737067937850952,0.0,0.0,0.0,2.925046239812076,1.2704190239733593,-0.035014365557380044,5.203207492828369,0.07537615355603396,0.0,-1.0,-0.09853474692684303,0.36106024467838654,0.09853474692684303,1.0,-0.07458349476946921,0.4898080687143117,0.07458349476946921,1.0,-0.09853474692684303,0.36106024467838654,0.09853474692684303,1.0,-0.09853474692684303,0.09853474692684303,-0.04069951745271389,0.7065508883910167,0.04069951745271389,1.0,-0.04069951745271389,0.04069951745271389,0.6224155542249306,9.559514996911616e-11,-0.6224155542249306,1.0,0.6224155542249306,-0.6224155542249306,-0.7164770525870876,4.211061553017068e-15,0.7164770525870876,1.0,-0.7164770525870876,0.7164770525870876,5.21982199495489,22.0,5.206081412055275,22.0,5.192777915434404,22.0,5.194147998636419,22.0,1.8847571116430724,0.007827289185969689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14244003082411766,0.09853474692684303,0.36106024467838654,-0.09853474692684303,1.0,0.09853474692684303,0.36106024467838654,-1.0,-0.09853474692684303,1.0,-0.5290215938383666,0.22368288040161133,5.1065354347229,5.330218315124512,-0.4964074074374647,-0.27370676328514487,1.0,-0.27370676328514487,-0.27370676328514487,-0.4044616801917482,-0.4044616801917482,-0.8139555754104573,-0.8139555754104573,-0.49350561086251155,-0.49350561086251155
