epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_income_level_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_income_recent_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_income_growth_signal_recon_r2
1.0,1.2001053094863892,1.2001053094863892,1.1604740619659424,1.1417231559753418,0.0,0.0,0.0,6.397996306270754,6.397996306270754,6.397996306270754,0.0,1.0,4.43568229675293,4.43568229675293,1.1562548875808716,1.132906198501587,0.0,0.0,0.0,4.435682353706521,2.073560167503144,0.0,1.8181631565093994,1.9782230616033484e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8181611895561218,6.0,1.8181628704071044,5.0,1.8181638956069945,5.0,1.818164873123169,5.0,0.4741673970859199,2.9763985491668987e-06,1.0,0.0,1.0,0.11027860396825469,0.6155844155844156,0.002971626516802123,-0.6155844155844156,1.0,0.6155844155844156,0.002971626516802123,-1.0,-0.6155844155844156,1.0,1.7890460394372233e-05,5.602836608886719e-06,1.8181596994400024,1.8181653022766113,-0.15625484730164393,-0.13290613503880588,1.0,-0.13290613503880588,-0.13290613503880588,-0.17970545355812728,-0.17970545355812728,-0.1561529533079995,-0.1561529533079995
2.0,0.9874286651611328,0.9874286651611328,1.1562548875808716,1.132906198501587,0.0,0.0,0.0,5.590971956717375,5.590971956717375,5.590971956717375,0.0,1.0,3.7007834911346436,3.7007834911346436,1.1523237228393555,1.1242189407348633,0.0,0.0,0.0,3.700783308847385,1.8993886171928829,0.0,1.8187453746795654,1.801327178076609e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8187435070673625,6.0,1.8187451124191285,5.0,1.8187459230422973,5.0,1.81874680519104,5.0,0.4732908152827361,2.7100512576712412e-06,1.0,0.0,1.0,0.11027361910592191,0.6064935064935064,0.0035593019892842196,-0.6064935064935064,1.0,0.6064935064935064,0.0035593019892842196,-1.0,-0.6064935064935064,1.0,1.6339743515201864e-05,5.125999450683594e-06,1.8187421560287476,1.8187472820281982,-0.15232366026699506,-0.12421904332101619,1.0,-0.12421904332101619,-0.12421904332101619,-0.1755642655940166,-0.1755642655940166,-0.15718767188595328,-0.15718767188595328
3.0,0.8077895045280457,0.8077895045280457,1.1523237228393555,1.1242189407348633,0.0,0.0,0.0,4.904535994599675,4.904535994599675,4.904535994599675,0.0,1.0,3.073667287826538,3.073667287826538,1.1486937999725342,1.115614414215088,0.0,0.0,0.0,3.073667193713871,1.7338418673247187,0.0,1.819291591644287,1.6566822826042266e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8192901412645976,6.0,1.8192915678024293,5.0,1.8192923545837403,5.0,1.8192931413650513,5.0,0.47246580383711323,2.4959726790781104e-06,1.0,0.0,1.0,0.11035035392274313,0.6012987012987013,0.003936569354114928,-0.6012987012987013,1.0,0.6012987012987013,0.003936569354114928,-1.0,-0.6012987012987013,1.0,1.5435509375181748e-05,4.887580871582031e-06,1.819288730621338,1.8192936182022095,-0.14869367463703717,-0.11561434851843555,1.0,-0.11561434851843555,-0.11561434851843555,-0.17149739798644426,-0.17149739798644426,-0.1589692774062328,-0.1589692774062328
4.0,0.664517343044281,0.664517343044281,1.1486937999725342,1.115614414215088,0.0,0.0,0.0,4.392544862202904,4.392544862202904,4.392544862202904,0.0,1.0,2.5586624145507812,2.5586624145507812,1.1453394889831543,1.1071009635925293,0.0,0.0,0.0,2.558662469740785,1.5816189577536923,0.0,1.819767951965332,1.4821556799175677e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.819766362508138,6.0,1.819767689704895,5.0,1.8197684288024902,5.0,1.8197690010070802,5.0,0.47174538563822305,2.273574367168457e-06,1.0,0.0,1.0,0.11046802653941719,0.6012987012987013,0.003936569354114928,-0.6012987012987013,1.0,0.6012987012987013,0.003936569354114928,-1.0,-0.6012987012987013,1.0,1.3353443897409037e-05,4.172325134277344e-06,1.8197652101516724,1.8197693824768066,-0.14533950642007332,-0.10710108243073413,1.0,-0.10710108243073413,-0.10710108243073413,-0.16747232719549254,-0.16747232719549254,-0.1614451096339944,-0.1614451096339944
5.0,0.5416226983070374,0.5416226983070374,1.1453394889831543,1.1071009635925293,0.0,0.0,0.0,3.96538685072345,3.96538685072345,3.96538685072345,0.0,1.0,2.14039945602417,2.14039945602417,1.1422687768936157,1.098633885383606,0.0,0.0,0.0,2.1403992888292063,1.4434240031100454,0.0,1.8201179504394531,1.3705512596159325e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8201165994008381,6.0,1.8201177835464477,5.0,1.8201185464859009,5.0,1.8201190948486328,5.0,0.4712146212789405,2.0938812433323052e-06,1.0,0.0,1.0,0.11065200003494573,0.5805194805194805,0.005794906424646407,-0.5805194805194805,1.0,0.5805194805194805,0.005794906424646407,-1.0,-0.5805194805194805,1.0,1.2431084791366045e-05,3.933906555175781e-06,1.820115566253662,1.8201195001602173,-0.14226890703356987,-0.09863390939883399,1.0,-0.09863390939883399,-0.09863390939883399,-0.16350238178790089,-0.16350238178790089,-0.16467042991397585,-0.16467042991397585
6.0,0.4371866285800934,0.4371866285800934,1.1422687768936157,1.098633885383606,0.0,0.0,0.0,3.5587580488533326,3.5587580488533326,3.5587580488533326,0.0,1.0,1.792776346206665,1.792776346206665,1.1394754648208618,1.090194821357727,0.0,0.0,0.0,1.792776554114027,1.3159063181706838,0.0,1.8202829360961914,1.2773559156553525e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8202816645304363,6.0,1.8202827453613282,5.0,1.8202834606170655,5.0,1.8202839136123656,5.0,0.4709642552645448,1.9448792582137464e-06,1.0,0.0,1.0,0.11090771601644797,0.5805194805194805,0.005794906424646407,-0.5805194805194805,1.0,0.5805194805194805,0.005794906424646407,-1.0,-0.5805194805194805,1.0,1.1096491104826014e-05,3.5762786865234375e-06,1.8202807903289795,1.820284366607666,-0.13947537534871,-0.09019467602267994,1.0,-0.09019467602267994,-0.09019467602267994,-0.15958673723183514,-0.15958673723183514,-0.1686447127916153,-0.1686447127916153
7.0,0.34568721055984497,0.34568721055984497,1.1394754648208618,1.090194821357727,0.0,0.0,0.0,3.1209466697689394,3.1209466697689394,3.1209466697689394,0.0,1.0,1.4913573265075684,1.4913573265075684,1.1369961500167847,1.0817596912384033,0.0,0.0,0.0,1.4913573333416492,1.1938626184349967,0.0,1.8202365636825562,1.2386511706998809e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8202351729075115,6.0,1.8202362060546875,5.0,1.820236897468567,5.0,1.8202373504638671,5.0,0.47103490476746207,1.8390276782291378e-06,1.0,0.0,1.0,0.1112686841326397,0.5805194805194805,0.005794906424646407,-0.5805194805194805,1.0,0.5805194805194805,0.005794906424646407,-1.0,-0.5805194805194805,1.0,1.0766397971246374e-05,3.6954879760742188e-06,1.8202341794967651,1.8202378749847412,-0.1369962201102463,-0.08175977325333461,1.0,-0.08175977325333461,-0.08175977325333461,-0.1557335236894286,-0.1557335236894286,-0.17349536338797655,-0.17349536338797655
8.0,0.26741594076156616,0.26741594076156616,1.1369961500167847,1.0817596912384033,0.0,0.0,0.0,2.648032830266617,2.648032830266617,2.648032830266617,0.0,1.0,1.2173023223876953,1.2173023223876953,1.1348273754119873,1.0733366012573242,0.0,0.0,0.0,1.2173023604613267,1.071109984602247,0.0,1.8200082778930664,1.1494866119579727e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8200072646141052,6.0,1.8200082778930664,5.0,1.8200088500976563,5.0,1.8200093507766724,5.0,0.4713807761763998,1.7307313290384232e-06,1.0,0.0,1.0,0.11172465596926816,0.5857142857142857,0.005273422501026666,-0.5857142857142857,1.0,0.5857142857142857,0.005273422501026666,-1.0,-0.5857142857142857,1.0,1.0176540295028419e-05,3.337860107421875e-06,1.8200064897537231,1.8200098276138306,-0.13482734894518766,-0.0733366026245692,1.0,-0.0733366026245692,-0.0733366026245692,-0.1519428334463857,-0.1519428334463857,-0.1792026107646092,-0.1792026107646092
9.0,0.1995304971933365,0.1995304971933365,1.1348273754119873,1.0733366012573242,0.0,0.0,0.0,2.177076357054056,2.177076357054056,2.177076357054056,0.0,1.0,0.963001549243927,0.963001549243927,1.132986307144165,1.0649192333221436,0.0,0.0,0.0,0.96300157732662,0.943450466507957,0.0,1.8196601867675781,1.0672673611237683e-06,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8196591138839722,6.0,1.8196599006652832,5.0,1.8196605443954468,5.0,1.8196609973907472,5.0,0.471908516124513,1.6309552775244383e-06,1.0,0.0,1.0,0.11229008787690894,0.5857142857142857,0.005273422501026666,-0.5857142857142857,1.0,0.5857142857142857,0.005273422501026666,-1.0,-0.5857142857142857,1.0,9.731209092181539e-06,2.9802322387695312e-06,1.8196583986282349,1.8196613788604736,-0.13298626549806566,-0.06491917193776886,1.0,-0.06491917193776886,-0.06491917193776886,-0.14822342262604993,-0.14822342262604993,-0.1858162019303793,-0.1858162019303793
10.0,0.14597776532173157,0.14597776532173157,1.132986307144165,1.0649192333221436,0.0,0.0,0.0,1.7606528596570503,1.7606528596570503,1.7606528596570503,0.0,1.0,0.7286725044250488,0.7286725044250488,1.131463885307312,1.0566142797470093,0.0,0.0,0.0,0.7286725732535774,0.8125762343406677,0.0,1.8192373514175415,9.889404768140173e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.81923641761144,6.0,1.8192373037338256,5.0,1.8192378044128419,5.0,1.8192381620407105,5.0,0.4725478915790782,1.5324733624794536e-06,1.0,0.0,1.0,0.1128949673340105,0.5610389610389611,0.00814481615489852,-0.5610389610389611,1.0,0.5610389610389611,0.00814481615489852,-1.0,-0.5610389610389611,1.0,9.336523677286978e-06,2.9802322387695312e-06,1.8192356824874878,1.8192386627197266,-0.13146400300242309,-0.05661443295980351,1.0,-0.05661443295980351,-0.05661443295980351,-0.14453342733050234,-0.14453342733050234,-0.19324414871696471,-0.19324414871696471
