epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_effective_labor_anchor_spearman_rho,val_kstar_proxy_effective_labor_anchor_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_employment_level_spearman_rho,val_kstar_proxy_employment_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_hc_level_spearman_rho,val_kstar_proxy_hc_level_spearman_adjusted_rho,val_kstar_proxy_4_spearman_rho,val_kstar_proxy_4_spearman_p,val_kstar_proxy_4_spearman_adjusted_rho,val_kstar_proxy_4_metric_valid,val_kstar_proxy_hc_trend_spearman_rho,val_kstar_proxy_hc_trend_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3,val_omega_peak_share_4,val_omega_peak_share_5,val_omega_peak_share_6,val_omega_peak_share_7,val_omega_peak_share_8,val_omega_peak_share_9,val_omega_peak_share_10,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_effective_labor_anchor_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_employment_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_hc_level_recon_r2,val_proxy_4_recon_r2,val_proxy_proxy_hc_trend_recon_r2
1.0,1.330836534500122,1.185937762260437,1.4489871263504028,1.3882766962051392,0.0,0.0,0.0,7.008189273588349,7.008189273588349,7.007853310450399,0.06862123321676612,1.0,3.171271800994873,3.0270867347717285,1.4418518543243408,1.3711669445037842,0.0,0.0,0.0,3.027086461271643,1.3212992782284732,-0.07890090014134554,4.563462734222412,0.020298813202450385,0.0,-1.0,0.7369412842097848,2.7224674015643356e-16,-0.7369412842097848,1.0,0.5361734352435631,7.292192061277717e-08,-0.5361734352435631,1.0,0.7369412842097848,2.7224674015643356e-16,-0.7369412842097848,1.0,0.7369412842097848,-0.7369412842097848,0.7616850410341306,6.9274275360496625e-18,-0.7616850410341306,1.0,0.7616850410341306,-0.7616850410341306,-0.08895424606389349,0.4098435467089589,0.08895424606389349,1.0,-0.08895424606389349,0.08895424606389349,-0.014722975590856259,0.8917056065372838,0.014722975590856259,1.0,-0.014722975590856259,0.014722975590856259,4.547312368046153,22.0,4.553347435864535,22.0,4.563078121705488,22.0,4.590112035924738,22.0,1.9173086989023487,0.00036077392440444285,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038893265125678894,-0.7369412842097848,2.7224674015643356e-16,0.7369412842097848,1.0,-0.7369412842097848,2.7224674015643356e-16,-1.0,0.7369412842097848,1.0,-0.5220213175236021,0.0657801628112793,4.538341045379639,4.604121208190918,-0.45952303160334274,-0.3711669225743026,1.0,-0.3711669225743026,-0.3711669225743026,-0.21212105687595217,-0.21212105687595217,-0.21520335218138853,-0.21520335218138853,-1.039600794781729,-1.039600794781729
2.0,1.0657809972763062,0.9215958118438721,1.4418518543243408,1.3711669445037842,0.0,0.0,0.0,2.5157887780853576,2.5157887780853576,2.5148568995351113,0.06846861179302127,1.0,3.0363786220550537,2.8928635120391846,1.4351511001586914,1.3553553819656372,0.0,0.0,0.0,2.8928634286320256,1.2952123518246508,-0.030916624320413588,4.579238414764404,0.01759736576906857,0.0,-1.0,0.6717445669402277,7.831258836584454e-13,-0.6717445669402277,1.0,0.4602690993624741,6.425194976613197e-06,-0.4602690993624741,1.0,0.6717445669402277,7.831258836584454e-13,-0.6717445669402277,1.0,0.6717445669402277,-0.6717445669402277,0.6947095910675919,6.029013858641086e-14,-0.6947095910675919,1.0,0.6947095910675919,-0.6947095910675919,-0.14883237645732805,0.16637993610916801,0.14883237645732805,1.0,-0.14883237645732805,0.14883237645732805,0.0012327850375118878,0.99090495303543,-0.0012327850375118878,1.0,0.0012327850375118878,-0.0012327850375118878,4.5668841708790175,22.0,4.570792935111306,22.0,4.577933896671642,22.0,4.601342114535245,22.0,1.9215081469687576,0.00011058029139647927,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03408751410212033,-0.6717445669402277,7.831258836584454e-13,0.6717445669402277,1.0,-0.6717445669402277,7.831258836584454e-13,-1.0,0.6717445669402277,1.0,-0.5173632360173477,0.05898475646972656,4.554976463317871,4.613961219787598,-0.45510007281352244,-0.35535527344672047,1.0,-0.35535527344672047,-0.35535527344672047,-0.21163564989705175,-0.21163564989705175,-0.2132083756074492,-0.2132083756074492,-1.040200992302871,-1.040200992302871
3.0,1.0007970333099365,0.8572818636894226,1.4351511001586914,1.3553553819656372,0.0,0.0,0.0,3.256317798634304,3.256317798634304,3.255600941223839,0.06832362113511561,1.0,2.984440803527832,2.841608762741089,1.428320288658142,1.3393675088882446,0.0,0.0,0.0,2.841608824482996,1.285367484460232,-0.011501323026130605,4.586888313293457,0.015355828121236002,0.0,-1.0,0.556355887429115,1.8232773796626234e-08,-0.556355887429115,1.0,0.3488253319713994,0.0008661022956620737,-0.3488253319713994,1.0,0.556355887429115,1.8232773796626234e-08,-0.556355887429115,1.0,0.556355887429115,-0.556355887429115,0.5745834947694692,4.805206979082935e-09,-0.5745834947694692,1.0,0.5745834947694692,-0.5745834947694692,-0.21718150117995141,0.042098836641476324,0.21718150117995141,1.0,-0.21718150117995141,0.21718150117995141,0.03747666514036139,0.7288487400771906,-0.03747666514036139,1.0,0.03747666514036139,-0.03747666514036139,4.578351020812988,22.0,4.580052527514371,22.0,4.584608663212169,22.0,4.6045403914018115,22.0,1.9235279175172435,1.919622880244753e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02973148336685352,-0.556355887429115,1.8232773796626234e-08,0.556355887429115,1.0,-0.556355887429115,1.8232773796626234e-08,-1.0,0.556355887429115,1.0,-0.5172321404447392,0.05005073547363281,4.565794944763184,4.615845680236816,-0.45055841868308544,-0.33936749334855487,1.0,-0.33936749334855487,-0.33936749334855487,-0.2111366796233347,-0.2111366796233347,-0.21116811523699974,-0.21116811523699974,-1.040561386523454,-1.040561386523454
4.0,0.926546573638916,0.7837145328521729,1.428320288658142,1.3393675088882446,0.0,0.0,0.0,2.747004640124315,2.747004640124315,2.7461579995696552,0.06819629215803517,1.0,2.9770071506500244,2.8348653316497803,1.4214181900024414,1.3233283758163452,0.0,0.0,0.0,2.8348650323927025,1.2818007474274826,-0.008388436336064361,4.584188938140869,0.013804433838895814,0.0,-1.0,0.4198337501320841,4.663126635443972e-05,-0.4198337501320841,1.0,0.21538515726814841,0.04387087501345766,-0.21538515726814841,1.0,0.4198337501320841,4.663126635443972e-05,-0.4198337501320841,1.0,0.4198337501320841,-0.4198337501320841,0.43122820612165835,2.735802544059356e-05,-0.43122820612165835,1.0,0.43122820612165835,-0.43122820612165835,-0.3001479342045015,0.004494419020630764,0.3001479342045015,1.0,-0.3001479342045015,0.3001479342045015,0.08588989468493537,0.4262237951491936,-0.08588989468493537,1.0,0.08588989468493537,-0.08588989468493537,4.579511880874634,22.0,4.5789172866127705,22.0,4.580875851891258,22.0,4.597452142021873,22.0,1.922962610195826,2.3308405080699562e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637122201928021,-0.4198337501320841,4.663126635443972e-05,0.4198337501320841,1.0,-0.4198337501320841,4.663126635443972e-05,-1.0,0.4198337501320841,1.0,-0.5224086966123629,0.044101715087890625,4.56563663482666,4.609738349914551,-0.4459406596670833,-0.32332828443452666,1.0,-0.32332828443452666,-0.32332828443452666,-0.21061684460373997,-0.21061684460373997,-0.20908406875181829,-0.20908406875181829,-1.0407334408782498,-1.0407334408782498
5.0,0.8534548282623291,0.711313009262085,1.4214181900024414,1.3233283758163452,0.0,0.0,0.0,1.5922181594341889,1.5922181594341889,1.5907619364709706,0.06808177955314815,1.0,3.0119478702545166,2.8704919815063477,1.4145591259002686,1.3074941635131836,0.0,0.0,0.0,2.8704918016413647,1.280007004575578,-0.021862343189698152,4.575449466705322,0.013133605819699504,0.0,-1.0,0.2382092916769399,0.025422142122193833,-0.2382092916769399,1.0,0.045384100595259075,0.6745806368943492,-0.045384100595259075,1.0,0.2382092916769399,0.025422142122193833,-0.2382092916769399,1.0,0.2382092916769399,-0.2382092916769399,0.241890035574654,0.023176345943372142,-0.241890035574654,1.0,0.241890035574654,-0.241890035574654,-0.40308548483674406,9.870206566822023e-05,0.40308548483674406,1.0,-0.40308548483674406,0.40308548483674406,0.1373322531788243,0.20198185177321756,-0.1373322531788243,1.0,0.1373322531788243,-0.1373322531788243,4.574690992181951,22.0,4.5717386549169365,22.0,4.5710741173137315,22.0,4.584294405850497,22.0,1.9206444813237953,9.196540257488425e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024640815635333182,-0.2382092916769399,0.025422142122193833,0.2382092916769399,1.0,-0.2382092916769399,0.025422142122193833,-1.0,0.2382092916769399,1.0,-0.5308445507062123,0.04229736328125,4.556423664093018,4.598721027374268,-0.44132532172265243,-0.30749401699071344,1.0,-0.30749401699071344,-0.30749401699071344,-0.21006330150657626,-0.21006330150657626,-0.20697095396797094,-0.20697095396797094,-1.0407730144253504,-1.0407730144253504
6.0,0.8091483116149902,0.6676924228668213,1.4145591259002686,1.3074941635131836,0.0,0.0,0.0,1.2187013173345262,1.2187013173345262,1.2168041581418265,0.06797456584392708,1.0,3.03385329246521,2.893082618713379,1.4077062606811523,1.2917628288269043,0.0,0.0,0.0,2.893082689785977,1.2775926640835789,-0.03082009645023472,4.563843250274658,0.013558687439715908,0.0,-1.0,0.03074931646201329,0.7761061454836315,-0.03074931646201329,1.0,-0.14154195670400962,0.18836550938471988,0.14154195670400962,1.0,0.03074931646201329,0.7761061454836315,-0.03074931646201329,1.0,0.03074931646201329,-0.03074931646201329,0.024902367398216947,0.817858297635995,-0.024902367398216947,1.0,0.024902367398216947,-0.024902367398216947,-0.48981406878564987,1.2762826382525804e-06,0.48981406878564987,1.0,-0.48981406878564987,0.48981406878564987,0.18368577932348146,0.08669478608903174,-0.18368577932348146,1.0,0.18368577932348146,-0.18368577932348146,4.567145455967296,22.0,4.561733397570523,22.0,4.558358929374001,22.0,4.568134329535744,22.0,1.9177280408329183,0.00020310261881377136,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024916976327749352,-0.03050262407100842,0.7778558548535288,0.03050262407100842,1.0,-0.03050262407100842,0.7778558548535288,-1.0,0.03050262407100842,1.0,-0.5412913913201151,0.04182767868041992,4.544146537780762,4.585974216461182,-0.4366923149379479,-0.2917627486843428,1.0,-0.2917627486843428,-0.2917627486843428,-0.20948041761830893,-0.20948041761830893,-0.20482594521547437,-0.20482594521547437,-1.0407001482336669,-1.0407001482336669
7.0,0.7815907597541809,0.6408201456069946,1.4077062606811523,1.2917628288269043,0.0,0.0,0.0,1.2983444324696034,1.2983444324696034,1.2965690298464345,0.0678750039992056,1.0,3.0147697925567627,2.87469220161438,1.40077543258667,1.2758928537368774,0.0,0.0,0.0,2.8746920248148027,1.271005252721917,-0.024517013772825152,4.5506591796875,0.015142323457456098,0.0,-1.0,-0.21608960586101233,0.04316872079357252,0.21608960586101233,1.0,-0.3623859673840302,0.0005212368110411183,0.3623859673840302,1.0,-0.21608960586101233,0.04316872079357252,0.21608960586101233,1.0,-0.21608960586101233,0.21608960586101233,-0.2269909478355817,0.033439777466644414,0.2269909478355817,1.0,-0.2269909478355817,0.2269909478355817,-0.5406290725934276,5.41177685593672e-08,0.5406290725934276,1.0,-0.5406290725934276,0.5406290725934276,0.18516431263428557,0.08414463523131249,-0.18516431263428557,1.0,0.18516431263428557,-0.18516431263428557,4.5582847811959,22.0,4.550250075080178,22.0,4.5439982414245605,22.0,4.550103252584284,22.0,1.9146795028356614,0.00036030707965803703,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027248347647971512,0.21608960586101233,0.04316872079357252,-0.21608960586101233,1.0,0.21608960586101233,0.04316872079357252,-1.0,-0.21608960586101233,1.0,-0.5532474072006498,0.04955577850341797,4.5262908935546875,4.5758466720581055,-0.43199597083098573,-0.2758928922381574,1.0,-0.2758928922381574,-0.2758928922381574,-0.208877914507408,-0.208877914507408,-0.20263884452566416,-0.20263884452566416,-1.0405742320527147,-1.0405742320527147
8.0,0.7548403143882751,0.6147627830505371,1.40077543258667,1.2758928537368774,0.0,0.0,0.0,1.192352732432784,1.192352732432784,1.190424435491053,0.06778423065680172,1.0,2.9659831523895264,2.8266048431396484,1.3937824964523315,1.2599292993545532,0.0,0.0,0.0,2.826604526122479,1.261605683438988,-0.0075442534365730745,4.536317825317383,0.01775611757610089,0.0,-1.0,-0.4046352717410447,9.223832146185263e-05,0.4046352717410447,1.0,-0.5230354689866508,1.7142438113719868e-07,0.5230354689866508,1.0,-0.4046352717410447,9.223832146185263e-05,0.4046352717410447,1.0,-0.4046352717410447,0.4046352717410447,-0.4180374062202812,5.063317018232615e-05,0.4180374062202812,1.0,-0.4180374062202812,0.4180374062202812,-0.5477792258109966,3.323026785258921e-08,0.5477792258109966,1.0,-0.5477792258109966,0.5477792258109966,0.160543834313691,0.13512032309855151,-0.160543834313691,1.0,0.160543834313691,-0.160543834313691,4.54855127768083,22.0,4.537724256515503,22.0,4.528413815931841,22.0,4.530581257560036,22.0,1.911464416246606,0.00058450105146967,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03130222655238136,0.4046352717410447,9.223832146185263e-05,-0.4046352717410447,1.0,0.4046352717410447,9.223832146185263e-05,-1.0,-0.4046352717410447,1.0,-0.5651053791375653,0.058875083923339844,4.507441520690918,4.566316604614258,-0.4272456952031387,-0.2599292491622749,1.0,-0.2599292491622749,-0.2599292491622749,-0.20825307878814048,-0.20825307878814048,-0.20041932576199506,-0.20041932576199506,-1.0403811271001433,-1.0403811271001433
9.0,0.7276995778083801,0.588321328163147,1.3937824964523315,1.2599292993545532,0.0,0.0,0.0,0.8908546134501242,0.8908546134501242,0.8882782821914171,0.0677025530717662,1.0,2.9144070148468018,2.7757320404052734,1.3867486715316772,1.243942141532898,0.0,0.0,0.0,2.775732047031472,1.253120124333002,0.009574614275657348,4.52139139175415,0.021204295750693887,0.0,-1.0,-0.530661125004403,1.0483999722978485e-07,0.530661125004403,1.0,-0.621605438343137,1.0272301327374683e-10,0.621605438343137,1.0,-0.530661125004403,1.0483999722978485e-07,0.530661125004403,1.0,-0.530661125004403,0.530661125004403,-0.5470747772181326,3.488361054070861e-08,0.5470747772181326,1.0,-0.5470747772181326,0.5470747772181326,-0.5424430277200523,4.7870935437371704e-08,0.5424430277200523,1.0,-0.5424430277200523,0.5424430277200523,0.14666619703427144,0.17270452522027363,-0.14666619703427144,1.0,0.14666619703427144,-0.14666619703427144,4.538527662103826,22.0,4.524734171954068,22.0,4.5121802199970595,22.0,4.510123989798806,22.0,1.9081995326024914,0.000890743549488117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03661250236356359,0.530661125004403,1.0483999722978485e-07,-0.530661125004403,1.0,0.530661125004403,1.0483999722978485e-07,-1.0,-0.530661125004403,1.0,-0.5763577153422703,0.06765985488891602,4.489470481872559,4.557130336761475,-0.42245036353097637,-0.24394207776240018,1.0,-0.24394207776240018,-0.24394207776240018,-0.2076024812601287,-0.2076024812601287,-0.19817446578672215,-0.19817446578672215,-1.0400824293146558,-1.0400824293146558
10.0,0.70442795753479,0.5657531023025513,1.3867486715316772,1.243942141532898,0.0,0.0,0.0,0.6643522212206384,0.6643522212206384,0.660900882376608,0.06763059599483766,1.0,2.8813517093658447,2.7433838844299316,1.3796783685684204,1.2279683351516724,0.0,0.0,0.0,2.7433837366183713,1.2489901087387945,0.019043249232143882,4.505795478820801,0.025347015559027766,0.0,-1.0,-0.6210594906836675,1.0781141665357842e-10,0.6210594906836675,1.0,-0.692032686414709,8.229242342726334e-14,0.692032686414709,1.0,-0.6210594906836675,1.0781141665357842e-10,0.6210594906836675,1.0,-0.6210594906836675,0.6210594906836675,-0.6388644288683034,2.119834129372571e-11,0.6388644288683034,1.0,-0.6388644288683034,0.6388644288683034,-0.5297453418336798,1.1128849273793507e-07,0.5297453418336798,1.0,-0.5297453418336798,0.5297453418336798,0.13116832799126485,0.22316870879223696,-0.13116832799126485,1.0,0.13116832799126485,-0.13116832799126485,4.528162501075051,22.0,4.511209227822044,22.0,4.495206247676503,22.0,4.488603635267778,22.0,1.904903412767417,0.0012922517050911466,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04283092030577459,0.6210594906836675,1.0781141665357842e-10,-0.6210594906836675,1.0,0.6210594906836675,1.0781141665357842e-10,-1.0,-0.6210594906836675,1.0,-0.5881517744326593,0.07786703109741211,4.470061302185059,4.547928333282471,-0.4176058218732924,-0.2279683600415907,1.0,-0.2279683600415907,-0.2279683600415907,-0.20692443896053758,-0.20692443896053758,-0.1959073407918921,-0.1959073407918921,-1.0396231476991509,-1.0396231476991509
