method,seed,stratifier,n_entities,spearman_rho,perm_p_two_sided,kstar_std,degenerate
No Recon Regularization,10,log_capital_per_worker_train,88,0.19706949385368605,0.0635,0.006612092004726787,False
No Recon Regularization,11,log_gdp_per_worker_train,88,-0.22598710859075066,0.028,0.1627607914912702,False
No Recon Regularization,11,hc_mean_train,88,-0.4413018209996127,0.0,0.1627607914912702,False
No Recon Regularization,11,log_capital_per_worker_train,88,-0.2216195273149942,0.042,0.1627607914912702,False
No Recon Regularization,12,log_gdp_per_worker_train,88,0.422387376281216,0.0,0.06822422936758415,False
No Recon Regularization,12,hc_mean_train,88,0.5422669155718363,0.0,0.06822422936758415,False
No Recon Regularization,12,log_capital_per_worker_train,88,0.39598816526363995,0.0,0.06822422936758415,False
No Recon Regularization,13,log_gdp_per_worker_train,88,0.06403437709133178,0.566,0.05667598427119674,False
No Recon Regularization,13,hc_mean_train,88,-0.20416681342679022,0.0525,0.05667598427119674,False
No Recon Regularization,13,log_capital_per_worker_train,88,0.043411644535240046,0.688,0.05667598427119674,False
No Recon Regularization,14,log_gdp_per_worker_train,88,-0.622838223380649,0.0,0.14748971625872606,False
No Recon Regularization,14,hc_mean_train,88,-0.8821457504138638,0.0,0.14748971625872606,False
No Recon Regularization,14,log_capital_per_worker_train,88,-0.5842520517065268,0.0,0.14748971625872606,False
No Recon Regularization,15,log_gdp_per_worker_train,88,0.5702511359233561,0.0,0.17931965080397907,False
No Recon Regularization,15,hc_mean_train,88,0.6725370716071996,0.0,0.17931965080397907,False
No Recon Regularization,15,log_capital_per_worker_train,88,0.5372124969180375,0.0,0.17931965080397907,False
No Recon Regularization,16,log_gdp_per_worker_train,88,-0.3172660350110951,0.0015,0.013418021605768424,False
No Recon Regularization,16,hc_mean_train,88,-0.5011799513930472,0.0,0.013418021605768424,False
No Recon Regularization,16,log_capital_per_worker_train,88,-0.3166672537071608,0.0015,0.013418021605768424,False
No Recon Regularization,17,log_gdp_per_worker_train,88,-0.2175689479060266,0.045,0.07954692815320799,False
No Recon Regularization,17,hc_mean_train,88,-0.4318974322848791,0.0,0.07954692815320799,False
No Recon Regularization,17,log_capital_per_worker_train,88,-0.21165157972596954,0.0495,0.07954692815320799,False
No Recon Regularization,18,log_gdp_per_worker_train,88,-0.23854390475855028,0.03,0.23553728157820322,False
No Recon Regularization,18,hc_mean_train,88,-0.4913352823077737,0.0,0.23553728157820322,False
No Recon Regularization,18,log_capital_per_worker_train,88,-0.2539537177274489,0.0205,0.23553728157820322,False
No Recon Regularization,19,log_gdp_per_worker_train,88,-0.5294459511817127,0.0,0.20978832069756145,False
No Recon Regularization,19,hc_mean_train,88,-0.823412348983833,0.0,0.20978832069756145,False
No Recon Regularization,19,log_capital_per_worker_train,88,-0.4903314430629426,0.0,0.20978832069756145,False
No AC Encoder,0,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,0,hc_mean_train,0,,,0.0,True
No AC Encoder,0,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,1,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,1,hc_mean_train,0,,,0.0,True
No AC Encoder,1,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,2,log_gdp_per_worker_train,0,,,0.0,True
No AC Encoder,2,hc_mean_train,0,,,0.0,True
No AC Encoder,2,log_capital_per_worker_train,0,,,0.0,True
No AC Encoder,3,log_gdp_per_worker_train,0,,,0.0,True
