display_name,family,variant,seed,experiment,target_column,feature_bundle,lag_method,anchor_proxy_name,anchor_expected_sign,proxy_refit_status,proxy_metric_interpretable,test_effective_kstar_proxy_spearman_rho,test_effective_kstar_proxy_spearman_adjusted_rho,test_effective_kstar_proxy_mean_spearman_rho,test_effective_kstar_proxy_mean_spearman_adjusted_rho,test_effective_kstar_proxy_metric_valid,test_effective_kstar_mean,test_effective_kstar_std,test_effective_lag_entropy_mean,test_effective_lag_entropy_std,test_effective_lag_top1_share,test_z_std,test_z_proxy_spearman_adjusted_rho,test_z_anchor_adjusted_rho,test_omega_entropy_penalty,test_omega_entropy_band_violation_share,test_z_anchor_loss,test_lag_gate_sensitivity_slope,test_lag_gate_sensitivity_range,test_proxy_signal_r2,test_proxy_signal_metric_valid,omega_transform,lambda_omega_entropy,omega_entropy_min,omega_entropy_max,lambda_z_anchor,z_anchor_target_sign
Plain LSTM,plain_lstm,,5,economics_lstm_seed5,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.03624622131882519,-0.03624622131882519,0.09149247800638938,-0.09149247800638938,True,5.549829006195068,1.916320690524863,1.8784996093286552,0.6704971420006313,0.32954545454545453,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,13,economics_lstm_seed13,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.027025053918140206,-0.027025053918140206,0.1675323568103937,-0.1675323568103937,True,5.398651123046875,2.0347354285375183,1.8237852018592087,0.6721138981079801,0.29545454545454547,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,19,economics_lstm_seed19,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.02497674937734979,-0.02497674937734979,0.09432125596428768,-0.09432125596428768,True,5.572775840759277,2.4256627965866686,1.6640669891260673,0.7564248212975097,0.3068181818181818,,,,,,,,,,,softmax,0.0,,,0.0,1.0
No Recon Regularization,ablation,no_recon_regularization,1,economics_ablation_no_recon_regularization_seed1,ctfp,effective_labor_aware,learned_omega,proxy_effective_labor_anchor,-1.0,applied_ols,True,0.009721390581522316,-0.009721390581522316,-0.2673910746363285,0.2673910746363285,True,4.016073226928711,0.007005287317634786,1.931289459662567,0.006759621103064552,0.8863636363636364,0.1946068883655964,0.17419252580042976,0.17419252580042976,0.0,0.0,0.0,-0.019719578530346688,0.0232391357421875,0.21934500446205224,True,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,10,economics_lstm_seed10,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.00842364263040927,-0.00842364263040927,0.11272397722507595,-0.11272397722507595,True,5.207929611206055,2.389545547167257,1.6670733127043071,0.7849311921882884,0.42045454545454547,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,15,economics_lstm_seed15,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,0.0036794415686666614,-0.0036794415686666614,0.07121271007115813,-0.07121271007115813,True,5.444476127624512,1.7744888549483464,1.8737036717274471,0.720200605271741,0.3068181818181818,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,16,economics_lstm_seed16,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,-0.0557365292312637,0.0557365292312637,0.041943371764525735,-0.041943371764525735,True,5.4148101806640625,1.55670830354127,1.9930804657768697,0.5951868251520486,0.36363636363636365,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,9,economics_lstm_seed9,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,-0.0570702059405724,0.0570702059405724,0.15865038935303308,-0.15865038935303308,True,5.509939193725586,1.7490068830791035,1.9034655841903443,0.663353140972376,0.2840909090909091,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,17,economics_lstm_seed17,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,-0.060558846298375414,0.060558846298375414,0.08473968135625472,-0.08473968135625472,True,5.556340217590332,1.8335483137809925,1.9081786643756657,0.6560927939877179,0.32954545454545453,,,,,,,,,,,softmax,0.0,,,0.0,1.0
Plain LSTM,plain_lstm,,12,economics_lstm_seed12,ctfp,effective_labor_aware,lag_occlusion,proxy_effective_labor_anchor,-1.0,,,-0.10096745048618341,0.10096745048618341,0.06748956554658449,-0.06748956554658449,True,5.298339366912842,1.8782119714979952,1.8757966662206291,0.6834414799111435,0.3409090909090909,,,,,,,,,,,softmax,0.0,,,0.0,1.0
