display_name,family,variant,target_column,feature_bundle,anchor_proxy_name,proxy_index,proxy_name,expected_sign,n_seeds,n_valid,rho_mean,rho_std,adjusted_rho_mean,adjusted_rho_std,adjusted_rho_min,adjusted_rho_max,positive_seed_share,p_value_median,mechanism_status
CMDL,cmdl,,ctfp,effective_labor_aware,proxy_effective_labor_anchor,1,effective_labor_anchor,-1.0,3,3,-0.06948211287614618,0.38657173362045283,0.06948211287614618,0.38657173362045283,-0.15897643619456875,0.5158148709097954,0.3333333333333333,0.13902434130111596,mixed_or_negative
CMDL,cmdl,,ctfp,effective_labor_aware,proxy_effective_labor_anchor,2,employment_level,-1.0,3,3,-0.09443720427835116,0.40698869594647125,0.09443720427835116,0.40698869594647125,-0.14122433165439754,0.5643866013877639,0.3333333333333333,0.1893690570358252,mixed_or_negative
CMDL,cmdl,,ctfp,effective_labor_aware,proxy_effective_labor_anchor,3,hc_level,-1.0,3,3,-0.5350052246603972,0.23522014811017836,0.5350052246603972,0.23522014811017836,0.3903525765207284,0.8064175266809906,1.0,7.867303720391475e-05,candidate_positive
CMDL,cmdl,,ctfp,effective_labor_aware,proxy_effective_labor_anchor,4,hc_trend,-1.0,3,3,0.031283387928099295,0.4346040722715967,-0.031283387928099295,0.4346040722715967,-0.5166073755767674,0.3219506181536403,0.6666666666666666,0.00222178127634909,mixed_or_negative
