epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_proxy_metric_valid,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_kstar_proxy_metric_valid,val_omega_entropy_mean
1.0,1.5953279733657837,1.4895870685577393,1.0574089288711548,9.91726016998291,3.5267977714538574,3.4207887649536133,1.060088872909546,3.4207888185527535,1.4709479188945676,-0.23235488023311646,-0.060088963652384364,1.0,,,5.5,0.0,0.0,2.3025853633880615
2.0,1.179235816001892,1.0732269287109375,1.060088872909546,4.135993957519531,3.3546512126922607,3.2490739822387695,1.055772304534912,3.2490739158945843,1.3869220631404056,-0.16260090977166622,-0.05577227056122791,1.0,,,5.5,0.0,0.0,2.3025853633880615
3.0,1.0515373945236206,0.9459601640701294,1.055772304534912,3.7091329097747803,3.2927238941192627,3.187406539916992,1.0531724691390991,3.1874067583547276,1.3551520965121213,-0.13572130089963505,-0.05317244751363315,1.0,,,5.5,0.0,0.0,2.3025853633880615
4.0,0.9757869243621826,0.8704696893692017,1.0531724691390991,3.3265368938446045,3.20554518699646,3.10058331489563,1.0496188402175903,3.100583316808696,1.3316221360250242,-0.10206747634659326,-0.04961891575509603,1.0,,,5.5,0.0,0.0,2.3025853633880615
5.0,0.9044904708862305,0.7995285987854004,1.0496188402175903,2.890214443206787,3.0860981941223145,2.9815897941589355,1.0450836420059204,2.9815898867446395,1.3054766202744628,-0.057618410624890704,-0.04508366108497808,1.0,,,5.5,0.0,0.0,2.3025853633880615
6.0,0.8351944088935852,0.7306860685348511,1.0450836420059204,1.9670987129211426,2.9683144092559814,2.8643276691436768,1.039867639541626,2.8643275271680473,1.2810843158143734,-0.014083603478028192,-0.03986761346250145,1.0,,,5.5,0.0,0.0,2.3025853633880615
7.0,0.7849407196044922,0.6809539794921875,1.039867639541626,0.8515320420265198,2.889427900314331,2.785846710205078,1.0358129739761353,2.7858469013197866,1.265790643130562,0.015002326246559838,-0.03581301664588088,1.0,,,5.5,0.0,0.0,2.3025853633880615
8.0,0.7671981453895569,0.6636168360710144,1.0358129739761353,1.6316497325897217,2.8486974239349365,2.745401382446289,1.0329604148864746,2.7454014649318057,1.256918722179733,0.02943411784380301,-0.03296049916079857,1.0,,,5.5,0.0,0.0,2.3025853633880615
9.0,0.7459805607795715,0.6426845192909241,1.0329604148864746,1.7814513444900513,2.8271498680114746,2.724048614501953,1.0310122966766357,2.724048582532228,1.2503616400772617,0.03612492254945018,-0.03101219548663625,1.0,,,5.5,0.0,0.0,2.3025853633880615
10.0,0.7161173224449158,0.6130160689353943,1.0310122966766357,1.1992757320404053,2.8225061893463135,2.7196123600006104,1.0289372205734253,2.7196122300280337,1.2436700762559971,0.036202087842584274,-0.02893737861069512,1.0,,,5.5,0.0,0.0,2.3025853633880615
11.0,0.6900529265403748,0.5871592164039612,1.0289372205734253,0.7236648797988892,2.812941312789917,2.710315465927124,1.026257872581482,2.710315592209442,1.2349917279260736,0.03927299729040808,-0.02625784822907251,1.0,,,5.5,0.0,0.0,2.3025853633880615
12.0,0.6723433136940002,0.569717526435852,1.026257872581482,0.8712007403373718,2.791083574295044,2.6888113021850586,1.0227223634719849,2.6888112079160433,1.2275082443766887,0.047364081805653345,-0.022722544227179564,1.0,,,5.5,0.0,0.0,2.3025853633880615
13.0,0.6555254459381104,0.5532532334327698,1.0227223634719849,1.092158555984497,2.777360200881958,2.6754817962646484,1.0187833309173584,2.6754820429426927,1.2290724051643223,0.049964471830219015,-0.018783307131677585,1.0,,,5.5,0.0,0.0,2.3025853633880615
14.0,0.6363141536712646,0.5344358086585999,1.0187833309173584,1.0614856481552124,2.7887580394744873,2.687290906906128,1.0146714448928833,2.6872910911799552,1.2430671979214938,0.039385488653295754,-0.014671379034321141,1.0,,,5.5,0.0,0.0,2.3025853633880615
15.0,0.6142329573631287,0.5127658247947693,1.0146714448928833,0.541425883769989,2.825066089630127,2.7240355014801025,1.0103070735931396,2.7240354605170216,1.264761983526368,0.017091300204264342,-0.010307110822065702,1.0,,,5.5,0.0,0.0,2.3025853633880615
16.0,0.5983028411865234,0.4972721338272095,1.0103070735931396,0.5624048113822937,2.8524770736694336,2.7518703937530518,1.0060672760009766,2.7518703553088804,1.2814107834938027,-0.00023933166963894617,-0.006067368307731913,1.0,,,5.5,0.0,0.0,2.3025853633880615
17.0,0.5881108641624451,0.48750412464141846,1.0060672760009766,0.8385939598083496,2.854889154434204,2.754625082015991,1.0026400089263916,2.7546249994303826,1.2860172506540068,-0.00502292133528857,-0.002640009026511958,1.0,,,5.5,0.0,0.0,2.3025853633880615
18.0,0.5737006068229675,0.4734365940093994,1.0026400089263916,0.738653302192688,2.853166341781616,2.7531723976135254,0.9999392628669739,2.7531723605682403,1.2874130696176536,-0.007319916216039668,6.075887126921753e-05,1.0,,,5.5,0.0,0.0,2.3025853633880615
19.0,0.5606001019477844,0.4606061577796936,0.9999392628669739,0.5678789615631104,2.8677525520324707,2.7679572105407715,0.9979541301727295,2.7679574463727925,1.2944265255556693,-0.016844944772306174,0.002045782868110413,1.0,,,5.5,0.0,0.0,2.3025853633880615
20.0,0.5513288378715515,0.45153340697288513,0.9979541301727295,0.4927177429199219,2.884319543838501,2.7846896648406982,0.9962978363037109,2.7846897626840126,1.302762593166341,-0.026854410492606656,0.0037020967647565795,1.0,,,5.5,0.0,0.0,2.3025853633880615
21.0,0.5435042381286621,0.44387444853782654,0.9962978363037109,0.7832992672920227,2.8807120323181152,2.7812159061431885,0.9949609041213989,2.7812157803521202,1.3046380444444599,-0.027205273280879388,0.005039013929304448,1.0,,,5.5,0.0,0.0,2.3025853633880615
22.0,0.5301209688186646,0.43062490224838257,0.9949609041213989,0.4494641125202179,2.8851144313812256,2.78568434715271,0.9943000674247742,2.7856845841365923,1.3085688603568881,-0.030063371615680495,0.005699912458754619,1.0,,,5.5,0.0,0.0,2.3025853633880615
23.0,0.5183764696121216,0.41894644498825073,0.9943000674247742,0.547697901725769,2.9026358127593994,2.8031582832336426,0.9947752952575684,2.8031583558579283,1.3174185238808156,-0.037925211498918365,0.005224628888472305,1.0,,,5.5,0.0,0.0,2.3025853633880615
24.0,0.5082424879074097,0.40876495838165283,0.9947752952575684,0.7456836104393005,2.8953216075897217,2.795691728591919,0.9962993860244751,2.7956918634581287,1.317846370651017,-0.034515502110092765,0.0037006137127166827,1.0,,,5.5,0.0,0.0,2.3025853633880615
