epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_effective_labor_anchor_spearman_rho,val_kstar_proxy_effective_labor_anchor_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_employment_level_spearman_rho,val_kstar_proxy_employment_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_hc_level_spearman_rho,val_kstar_proxy_hc_level_spearman_adjusted_rho,val_kstar_proxy_4_spearman_rho,val_kstar_proxy_4_spearman_p,val_kstar_proxy_4_spearman_adjusted_rho,val_kstar_proxy_4_metric_valid,val_kstar_proxy_hc_trend_spearman_rho,val_kstar_proxy_hc_trend_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3,val_omega_peak_share_4,val_omega_peak_share_5,val_omega_peak_share_6,val_omega_peak_share_7,val_omega_peak_share_8,val_omega_peak_share_9,val_omega_peak_share_10,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_effective_labor_anchor_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_employment_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_hc_level_recon_r2,val_proxy_4_recon_r2,val_proxy_proxy_hc_trend_recon_r2
1.0,1.1043363809585571,1.1043363809585571,1.5220872163772583,1.5181647539138794,0.0,0.0,0.0,6.460659563226976,6.460659563226976,6.460659563226976,0.0,1.0,2.9991297721862793,2.9991297721862793,1.5224159955978394,1.5190061330795288,0.0,0.0,0.0,2.999129797223889,1.3460379271612812,-0.07773397870474481,6.5422163009643555,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.5422163009643555,22.0,6.5422163009643555,22.0,6.5422163009643555,22.0,6.5422163009643555,22.0,2.003737833854248,4.440892098500626e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5232684989273497,-0.5190060016809843,1.0,-0.5190060016809843,-0.5190060016809843,-0.862286929553435,-0.862286929553435,-0.25925802733828673,-0.25925802733828673,-0.45252303713669617,-0.45252303713669617
2.0,0.8331144452095032,0.8331144452095032,1.5224159955978394,1.5190061330795288,0.0,0.0,0.0,2.615042551626305,2.615042551626305,2.615042551626305,0.0,1.0,3.015516519546509,3.015516519546509,1.5221984386444092,1.5184497833251953,0.0,0.0,0.0,3.0155161276821687,1.3167964912418304,-0.08076062632292487,6.529051303863525,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.529051780700684,22.0,6.529051780700684,22.0,6.529051780700684,22.0,6.529051780700684,22.0,2.0015906004249504,4.440892098500626e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5231356688657246,-0.518449728847389,1.0,-0.518449728847389,-0.518449728847389,-0.861098342535725,-0.861098342535725,-0.25970605245432843,-0.25970605245432843,-0.4532885516254588,-0.4532885516254588
3.0,0.7618154883384705,0.7618154883384705,1.5221984386444092,1.5184497833251953,0.0,0.0,0.0,2.3717965204636,2.3717965204636,2.3717965204636,0.0,1.0,2.98034930229187,2.98034930229187,1.521936058998108,1.517777442932129,0.0,0.0,0.0,2.9803491607327772,1.302852466250911,-0.06563213771894905,6.508481502532959,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.508480548858643,22.0,6.508480548858643,22.0,6.508480548858643,22.0,6.508480548858643,22.0,1.9997494971207153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5229756909183746,-0.5177772596854022,1.0,-0.5177772596854022,-0.5177772596854022,-0.8596616472939977,-0.8596616472939977,-0.26024847444144306,-0.26024847444144306,-0.4542153822526589,-0.4542153822526589
4.0,0.711915910243988,0.711915910243988,1.521936058998108,1.517777442932129,0.0,0.0,0.0,2.5489423523433916,2.5489423523433916,2.5489423523433916,0.0,1.0,2.914350748062134,2.914350748062134,1.5217745304107666,1.5173628330230713,0.0,0.0,0.0,2.9143504079152165,1.2879264529611012,-0.03962652666213743,6.484882831573486,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.484882354736328,22.0,6.484882354736328,22.0,6.484882354736328,22.0,6.484882354736328,22.0,1.9977485546820863,4.440892098500626e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5228774440808539,-0.5173626864400498,1.0,-0.5173626864400498,-0.5173626864400498,-0.8587762113514019,-0.8587762113514019,-0.2605833636585029,-0.2605833636585029,-0.4547875148734648,-0.4547875148734648
5.0,0.6525225639343262,0.6525225639343262,1.5217745304107666,1.5173628330230713,0.0,0.0,0.0,1.6550812152883976,1.6550812152883976,1.6550812152883976,0.0,1.0,2.8672473430633545,2.8672473430633545,1.5218584537506104,1.5175784826278687,0.0,0.0,0.0,2.8672471755559195,1.282368833728304,-0.022245115140638594,6.460896015167236,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.460896015167236,22.0,6.460896015167236,22.0,6.460896015167236,22.0,6.460896015167236,22.0,1.995572102799983,6.661338147750939e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5229285564312722,-0.5175785285382613,1.0,-0.5175785285382613,-0.5175785285382613,-0.8592371601301863,-0.8592371601301863,-0.2604089875607356,-0.2604089875607356,-0.4544895494959109,-0.4544895494959109
6.0,0.6145126819610596,0.6145126819610596,1.5218584537506104,1.5175784826278687,0.0,0.0,0.0,0.6985207704882888,0.6985207704882888,0.6985207704882888,0.0,1.0,2.849997043609619,2.849997043609619,1.5220445394515991,1.5180553197860718,0.0,0.0,0.0,2.849996807795156,1.2804959747714526,-0.01673285570589485,6.436755180358887,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.436755657196045,22.0,6.436755657196045,22.0,6.436755657196045,22.0,6.436755657196045,22.0,1.993174307892808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5230417516563872,-0.5180553071296428,1.0,-0.5180553071296428,-0.5180553071296428,-0.8602557295085667,-0.8602557295085667,-0.2600240580446094,-0.2600240580446094,-0.4538319119427341,-0.4538319119427341
7.0,0.6030537486076355,0.6030537486076355,1.5220445394515991,1.5180553197860718,0.0,0.0,0.0,1.3480644293094879,1.3480644293094879,1.3480644293094879,0.0,1.0,2.8493459224700928,2.8493459224700928,1.5222759246826172,1.5186480283737183,0.0,0.0,0.0,2.8493459629469005,1.280522457719075,-0.016839298381903196,6.411407470703125,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.411407470703125,22.0,6.411407470703125,22.0,6.411407470703125,22.0,6.411407470703125,22.0,1.9905518400879638,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5231829460123736,-0.518647940352708,1.0,-0.518647940352708,-0.518647940352708,-0.8615218507086215,-0.8615218507086215,-0.25954636347505433,-0.25954636347505433,-0.4530156295131127,-0.4530156295131127
8.0,0.5877583622932434,0.5877583622932434,1.5222759246826172,1.5186480283737183,0.0,0.0,0.0,1.3611072851721095,1.3611072851721095,1.3611072851721095,0.0,1.0,2.8734140396118164,2.8734140396118164,1.5225365161895752,1.5193140506744385,0.0,0.0,0.0,2.87341401269008,1.2849023411911207,-0.025866051771941328,6.385607719421387,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.385608196258545,22.0,6.385608196258545,22.0,6.385608196258545,22.0,6.385608196258545,22.0,1.98781641352027,2.220446049250313e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5233422519220761,-0.5193139301554603,1.0,-0.5193139301554603,-0.5193139301554603,-0.8629450382719641,-0.8629450382719641,-0.25901031625976434,-0.25901031625976434,-0.4520997230011188,-0.4520997230011188
9.0,0.5652693510055542,0.5652693510055542,1.5225365161895752,1.5193140506744385,0.0,0.0,0.0,0.8618906297916558,0.8618906297916558,0.8618906297916558,0.0,1.0,2.9250783920288086,2.9250783920288086,1.5228179693222046,1.5200316905975342,0.0,0.0,0.0,2.925078238921662,1.294946295343283,-0.04537316803381736,6.360162258148193,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.360161781311035,22.0,6.360161781311035,22.0,6.360161781311035,22.0,6.360161781311035,22.0,1.9851809191201932,6.661338147750939e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5235146301865443,-0.5200315815448988,1.0,-0.5200315815448988,-0.5200315815448988,-0.8644789045079706,-0.8644789045079706,-0.25843367299506914,-0.25843367299506914,-0.45111436169824093,-0.45111436169824093
10.0,0.5478212237358093,0.5478212237358093,1.5228179693222046,1.5200316905975342,0.0,0.0,0.0,0.558607078950859,0.558607078950859,0.558607078950859,0.0,1.0,2.96067214012146,2.96067214012146,1.5231164693832397,1.5207914113998413,0.0,0.0,0.0,2.960671912745719,1.3027290764871533,-0.058922867735724214,6.3362717628479,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,6.336272239685059,22.0,6.336272239685059,22.0,6.336272239685059,22.0,6.336272239685059,22.0,1.983044465444493,6.661338147750939e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,-0.5236979519042888,-0.5207911933310378,1.0,-0.5207911933310378,-0.5207911933310378,-0.8661026619492294,-0.8661026619492294,-0.25782450072312413,-0.25782450072312413,-0.45007345161376655,-0.45007345161376655
