epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_omega_entropy_mean
11.0,0.8214930295944214,0.6246642470359802,1.968287467956543,0.6350807547569275,3.2676913738250732,3.068615674972534,1.9907573461532593,3.068615350045526,1.316813721626051,-0.08432507000635409,-0.9907572222085741,0.0,1.0,5.5,0.0,2.3025853633880615
12.0,0.8148754239082336,0.6157996654510498,1.9907573461532593,1.051750898361206,3.2955093383789062,3.09417462348938,2.013345956802368,3.0941745644816265,1.3281028882733412,-0.09678986827719611,-1.0133459225918586,0.0,1.0,5.5,0.0,2.3025853633880615
13.0,0.8021198511123657,0.6007852554321289,2.013345956802368,0.9588408470153809,3.3159685134887695,3.112523317337036,2.034451723098755,3.1125232227849873,1.3413029022219163,-0.10821595145374807,-1.0344517653181358,0.0,1.0,5.5,0.0,2.3025853633880615
14.0,0.7860571146011353,0.5826119184494019,2.034451723098755,0.6355833411216736,3.319653034210205,3.1143126487731934,2.053402900695801,3.1143124644393976,1.3496428356225056,-0.11381735001096242,-1.0534028332676337,0.0,1.0,5.5,0.0,2.3025853633880615
15.0,0.7737388610839844,0.5683985352516174,2.053402900695801,0.4263117015361786,3.325960874557495,3.118906259536743,2.0705459117889404,3.118906212646589,1.3564497702001106,-0.12027320993146144,-1.0705460240171827,0.0,1.0,5.5,0.0,2.3025853633880615
16.0,0.7641333937644958,0.5570787787437439,2.0705459117889404,0.7731199860572815,3.3459131717681885,3.137301206588745,2.086120367050171,3.1373014923657614,1.363737341241231,-0.1309753932588473,-1.086120096666677,0.0,1.0,5.5,0.0,2.3025853633880615
17.0,0.7542837262153625,0.5456717014312744,2.086120367050171,0.8243918418884277,3.362189531326294,3.1523778438568115,2.0981173515319824,3.152377937332338,1.3670784822472977,-0.13854167451166655,-1.0981173812186862,0.0,1.0,5.5,0.0,2.3025853633880615
18.0,0.7404482960700989,0.5306365489959717,2.0981173515319824,0.5863626599311829,3.3477234840393066,3.1373660564422607,2.1035749912261963,3.137366160716175,1.3606453287873477,-0.13250308258631957,-1.1035748700150894,0.0,1.0,5.5,0.0,2.3025853633880615
19.0,0.7300089597702026,0.519651472568512,2.1035749912261963,0.4069839417934418,3.30460262298584,3.0940678119659424,2.1053473949432373,3.094067830257124,1.347471209390769,-0.11500387961326126,-1.105347265261912,0.0,1.0,5.5,0.0,2.3025853633880615
20.0,0.7192767858505249,0.5087420344352722,2.1053473949432373,0.5783194303512573,3.272711753845215,3.061716079711914,2.1099555492401123,3.061716128608308,1.3398192928069168,-0.10316209223139257,-1.1099554505143976,0.0,1.0,5.5,0.0,2.3025853633880615
21.0,0.7068963050842285,0.4959007799625397,2.1099555492401123,0.6158129572868347,3.261110782623291,3.049222230911255,2.1188855171203613,3.049222164489135,1.3401077322484483,-0.10033743903917458,-1.1188853738524873,0.0,1.0,5.5,0.0,2.3025853633880615
