epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,1.0102252960205078,0.4792506694793701,0.5309746265411377,6.4325971603393555,0.8956283330917358,0.37747636437416077,0.5181519389152527,3.833591842651367,4.25421901465463,-0.9209769913965558,3.8659685907873e-17,0.9521575984990619,3.677899549751432e-21,-6.897196099799886,1.2229284120902986,0.05
2.0,0.8875415921211243,0.3673853278160095,0.5201562643051147,4.969167232513428,0.856209397315979,0.3373359143733978,0.5188735127449036,3.8259118676185606,4.245913859684591,-0.923329673439506,2.2228760973269327e-17,0.9551594746716701,1.102256600904168e-21,-6.9130325873389795,1.211391185631543,0.05
3.0,0.8127127885818481,0.29184073209762573,0.5208720564842224,4.315969944000244,0.819178581237793,0.29717421531677246,0.5220043659210205,3.804428493976593,4.2224388660829835,-0.923329673439506,2.2228760973269327e-17,0.9551594746716701,1.102256600904168e-21,-6.973764521329739,1.1896059699827632,0.05
4.0,0.7337659001350403,0.2100454717874527,0.5237204432487488,1.360381841659546,0.8372846245765686,0.3206656575202942,0.5166189670562744,3.8111878633499146,4.229850015956967,-0.9209769913965558,3.8659685907873e-17,0.9521575984990619,3.677899549751432e-21,-6.872750005542128,1.2108973215070586,0.05
5.0,0.7215553522109985,0.2029995322227478,0.5185558199882507,3.011838674545288,0.8228899836540222,0.3139791488647461,0.5089108347892761,3.8277246594429015,4.247967466981204,-0.9209769913965558,3.8659685907873e-17,0.952532833020638,3.177243300321485e-21,-6.728350890330641,1.2458670931742373,0.05
6.0,0.6978197693824768,0.18658776581287384,0.5112320184707642,2.9558539390563965,0.7775028944015503,0.27726688981056213,0.5002360343933105,3.8506326198577883,4.273102516999543,-0.9209769913965558,3.8659685907873e-17,0.951969981238274,3.955338131620603e-21,-6.566610232817382,1.2869521827568229,0.05
7.0,0.6608235836029053,0.15780450403690338,0.5030190944671631,1.232770323753357,0.7492016553878784,0.2571239471435547,0.4920777380466461,3.8751970291137696,4.300116220428854,-0.9180361388428679,7.541067928680572e-17,0.9500938086303942,8.058428622354293e-21,-6.415482610154188,1.3249229921499783,0.05
8.0,0.6567240953445435,0.16141176223754883,0.495312362909317,2.0066001415252686,0.7373278141021729,0.25415629148483276,0.4831714928150177,3.9033647775650024,4.331153793389762,-0.9171538830767616,9.170118464125141e-17,0.9470919324577863,2.3813290834640853e-20,-6.251464685756936,1.364364327336126,0.05
9.0,0.6532736420631409,0.16635985672473907,0.4869137704372406,2.5788023471832275,0.7206800580024719,0.24668197333812714,0.473998099565506,3.932303178310394,4.363110151591911,-0.9171538830767616,9.170118464125141e-17,0.9469043151969984,2.542815197235487e-20,-6.0837062571096086,1.40153587785365,0.05
10.0,0.6307337880134583,0.1524593085050583,0.47827446460723877,1.8239914178848267,0.7135491967201233,0.24903731048107147,0.4645118713378906,3.9608658075332643,4.394724853400365,-0.9171538830767616,9.170118464125141e-17,0.9472795497185741,2.229565362298735e-20,-5.911610200480766,1.435307785978888,0.05
11.0,0.6097462773323059,0.14039397239685059,0.4693523049354553,0.8508752584457397,0.7152518630027771,0.26045340299606323,0.45479846000671387,3.98708416223526,4.423806324490184,-0.9171538830767616,9.170118464125141e-17,0.9465290806754223,2.8973236256136124e-20,-5.736935974267108,1.4642377976425873,0.05
12.0,0.6036990880966187,0.14346830546855927,0.4602307677268982,1.705660104751587,0.7024850249290466,0.257225900888443,0.44525912404060364,4.008590054512024,4.4477068476070585,-0.9171538830767616,9.170118464125141e-17,0.9439024390243904,7.041988115013843e-20,-5.5671059797720295,1.4868236201474234,0.05
13.0,0.5935558676719666,0.14227373898029327,0.4512821137905121,1.8340649604797363,0.676989734172821,0.2408461570739746,0.43614357709884644,4.023901081085205,4.464742905767723,-0.9161735988921991,1.1367282430571946e-16,0.9407129455909946,1.9581034070045203e-19,-5.406563880393121,1.5029546655975836,0.05
14.0,0.5758427977561951,0.13310497999191284,0.4427378177642822,1.1775126457214355,0.654593825340271,0.22721652686595917,0.42737728357315063,4.032578086853027,4.474387657980105,-0.9161735988921991,1.1367282430571946e-16,0.9386491557223265,3.683913533258128e-19,-5.253906223208793,1.5134237589291022,0.05
15.0,0.5634665489196777,0.1289428472518921,0.43452367186546326,0.8803702592849731,0.6442773342132568,0.22525647282600403,0.4190208613872528,4.034951519966126,4.476984898015035,-0.9151933147076364,1.4054263498307564e-16,0.9350844277673548,1.0440495389104443e-18,-5.110107214501343,1.51892721554742,0.05
16.0,0.557381808757782,0.13068757951259613,0.42669424414634705,1.3592101335525513,0.6358046531677246,0.22450904548168182,0.4112955927848816,4.031555485725403,4.4731135050406,-0.9151933147076364,1.4054263498307564e-16,0.9298311444652909,4.3723266302113736e-18,-4.978807295782389,1.5204671021048748,0.025
17.0,0.5473841428756714,0.1279280036687851,0.4194561243057251,1.2533787488937378,0.6291754245758057,0.22495776414871216,0.4042176604270935,4.023003113269806,4.463452297989418,-0.9113702063878424,3.139602251394509e-16,0.9236397748592872,2.0637922117188297e-17,-4.859998013960759,1.5191157868522545,0.0
18.0,0.5355242490768433,0.12270417809486389,0.41282007098197937,0.7839087247848511,0.6279924511909485,0.23029081523418427,0.397701621055603,4.009916114807129,4.448700421498572,-0.9113702063878424,3.139602251394509e-16,0.9221388367729833,2.9478868521688586e-17,-4.751957665272786,1.515646477817557,0.0
19.0,0.5291199684143066,0.12241899222135544,0.4067009687423706,0.973472535610199,0.624914824962616,0.2332354635000229,0.3916793465614319,3.9931418895721436,4.429817307653675,-0.9089194959264358,5.157703934161039e-16,0.9195121951219513,5.409649275906219e-17,-4.653286073760707,1.5107073216771485,0.0
20.0,0.5233352184295654,0.12230116873979568,0.40103402733802795,1.1540580987930298,0.6171289086341858,0.23098886013031006,0.38614004850387573,3.9736267924308777,4.407878340704498,-0.9045082170959042,1.2179359096057314e-15,0.9135084427767356,2.012000314388886e-16,-4.563550166181874,1.5047856363308483,0.1
21.0,0.5147542357444763,0.11894382536411285,0.39581039547920227,0.8967201113700867,0.6105310916900635,0.2294938564300537,0.38103723526000977,3.9517911791801454,4.3833700402910205,-0.9045082170959042,1.2179359096057314e-15,0.9120075046904317,2.752908220933635e-16,-4.481763920315337,1.4982685827510003,0.1
22.0,0.5075998902320862,0.11661691218614578,0.3909829556941986,0.7545847296714783,0.6083633899688721,0.23204226791858673,0.37632110714912415,3.9282562017440794,4.357002485458161,-0.9031358192375166,1.5777682538200297e-15,0.9076923076923077,6.578682905679465e-16,-4.406929617725793,1.4913924581508975,0.1
23.0,0.5035017132759094,0.1169954463839531,0.3865062892436981,1.016021728515625,0.6064903736114502,0.23455975949764252,0.3719305992126465,3.903699016571045,4.329546251532345,-0.9031358192375166,1.5777682538200297e-15,0.9076923076923077,6.578682905679465e-16,-4.337893595012962,1.4843042050082953,0.1
