epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_proxy_metric_valid,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_kstar_proxy_metric_valid,val_omega_entropy_mean
1.0,1.4519681930541992,1.3227803707122803,1.291878342628479,9.4574556350708,3.2378244400024414,3.107814311981201,1.3001019954681396,3.1078143247264642,1.3844080634932552,-0.11897441492925591,-0.30010197293335117,1.0,0.8706821480406386,1.6282062595932284e-33,4.3327507972717285,0.015470985323190689,1.0,1.8058512210845947
2.0,1.053816556930542,0.923806369304657,1.3001019954681396,2.93514347076416,3.1053075790405273,2.9745686054229736,1.3073909282684326,2.974568648505353,1.3093452896641953,-0.0644364991957768,-0.3073909249540189,1.0,0.867509848641924,5.216004257955779e-33,4.302933692932129,0.014684939756989479,1.0,1.7988232374191284
3.0,1.0198373794555664,0.8890982270240784,1.3073909282684326,4.675093650817871,3.0851893424987793,2.9536855220794678,1.3150393962860107,2.9536856434377725,1.2950865863940664,-0.05316486594928416,-0.3150392627828592,1.0,0.865177275554634,1.2046724283210842e-32,4.270278453826904,0.014137369580566883,1.0,1.7909822463989258
4.0,0.9573155641555786,0.8258116245269775,1.3150393962860107,4.509074687957764,3.052851438522339,2.9205663204193115,1.322851300239563,2.9205661010291335,1.287985371283832,-0.03859490631009658,-0.3228513057332376,1.0,0.8601285506945885,6.997950300415218e-32,4.236299514770508,0.013674608431756496,1.0,1.7827160358428955
5.0,0.8630953431129456,0.7308102250099182,1.322851300239563,2.8609910011291504,3.023419141769409,2.8903346061706543,1.330844521522522,2.890334697845244,1.294581498746716,-0.02750726765868124,-0.3308444986926844,1.0,0.8489321998755961,2.740245108615097e-30,4.201434135437012,0.013061721809208393,1.0,1.7742602825164795
6.0,0.8030189275741577,0.6699344515800476,1.330844521522522,1.6908172369003296,2.9627790451049805,2.8289284706115723,1.3385058641433716,2.828928546614051,1.2949702022804155,-0.005326749237862712,-0.33850597575733055,1.0,0.8238254816155639,3.831803703489082e-27,4.16665506362915,0.011898599565029144,1.0,1.7662932872772217
7.0,0.7762665152549744,0.6424159407615662,1.3385058641433716,1.8803627490997314,2.8816564083099365,2.7470884323120117,1.3456791639328003,2.7470884749793325,1.2781374831048269,0.025789425123098952,-0.34567925013313594,1.0,0.7855795148247978,3.3387884382138865e-23,4.132562637329102,0.010395088233053684,1.0,1.7590872049331665
8.0,0.757644772529602,0.623076856136322,1.3456791639328003,1.9540679454803467,2.8130438327789307,2.6778323650360107,1.3521136045455933,2.67783263656028,1.2552314261772803,0.0530684487351931,-0.35211366503565233,1.0,0.7193033381712626,5.478353678268441e-18,4.098931312561035,0.008793119341135025,1.0,1.7526229619979858
9.0,0.735079288482666,0.5998679399490356,1.3521136045455933,1.83743155002594,2.773029327392578,2.63722562789917,1.3580373525619507,2.6372257359349645,1.2372879223809357,0.06923872096655447,-0.35803733327160714,1.0,0.5806448268712419,8.427661282658623e-11,4.065588474273682,0.007332662586122751,1.0,1.7466894388198853
10.0,0.7089020609855652,0.5730983018875122,1.3580373525619507,1.4377433061599731,2.7721011638641357,2.63581919670105,1.3628201484680176,2.6358193966437984,1.2319288257627734,0.06882482277655562,-0.3628202036418252,1.0,0.3579722164627825,0.00017736271809532967,4.033060550689697,0.006349329371005297,1.0,1.7417060136795044
