epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2
1.0,1.1885623931884766,1.1885623931884766,,,,,,10.120898110436402,10.120898110436402,10.120898110436402,0.0,1.0,4.650572776794434,4.650572776794434,,,,,,4.650572859228563,2.1092372870161418,0.0,1.529510259628296,0.05499724085940837,0.0,-1.0,0.4057220595560335,0.06803043282198129,-0.4057220595560335,1.0,0.3180385375274402,0.1600254835474587,-0.3180385375274402,1.0,0.4057220595560335,0.06803043282198129,-0.4057220595560335,1.0,0.4057220595560335,-0.4057220595560335,0.3670818634078399,0.10165026117343481,-0.3670818634078399,1.0,0.3670818634078399,-0.3670818634078399,0.28237066415987677,0.2149093188398335,-0.28237066415987677,1.0,0.28237066415987677,-0.28237066415987677,1.5313368638356526,6.0,1.5125704288482666,5.0,1.5484575510025025,5.0,1.5253113508224487,5.0,0.6851902586907537,0.020718584830838268,0.6190476190476191,0.6190476190476191,0.38095238095238093
2.0,0.8765941262245178,0.8765941262245178,,,,,,7.340210895698577,7.340210895698577,7.340210895698577,0.0,1.0,3.648113489151001,3.648113489151001,,,,,,3.648113351403141,1.8679593354463577,0.0,1.525409460067749,0.05186692122817208,0.0,-1.0,0.600409201687317,0.004004390300511994,-0.600409201687317,1.0,0.4488207398751726,0.041264788491814,-0.4488207398751726,1.0,0.600409201687317,0.004004390300511994,-0.600409201687317,1.0,0.600409201687317,-0.600409201687317,0.5201564866102993,0.015641995333580672,-0.5201564866102993,1.0,0.5201564866102993,-0.5201564866102993,0.2571059205245194,0.26054407631228155,-0.2571059205245194,1.0,0.2571059205245194,-0.2571059205245194,1.5,6.0,1.5194676637649536,5.0,1.563909125328064,5.0,1.5233438730239868,5.0,0.6862804836694517,0.023008054404910046,0.6190476190476191,0.6190476190476191,0.38095238095238093
3.0,0.6726093888282776,0.6726093888282776,,,,,,5.286332296545678,5.286332296545678,5.286332296545678,0.0,1.0,2.8205745220184326,2.8205745220184326,,,,,,2.8205745836734173,1.6427591595621336,0.0,1.5430430173873901,0.10563780170786369,0.0,-1.0,0.34704010703574495,0.12323999524844456,-0.34704010703574495,1.0,0.35185056396495334,0.11778200809568004,-0.35185056396495334,1.0,0.34704010703574495,0.12323999524844456,-0.34704010703574495,1.0,0.34704010703574495,-0.34704010703574495,0.4102632552481975,0.0647139778726695,-0.4102632552481975,1.0,0.4102632552481975,-0.4102632552481975,0.2350251813984649,0.30511446534144593,-0.2350251813984649,1.0,0.2350251813984649,-0.2350251813984649,1.5158953070640564,6.0,1.5277511119842528,5.0,1.6149944067001343,5.0,1.5189607620239258,5.0,0.6579169250485478,0.14718538374583226,0.5238095238095238,0.47619047619047616,0.5238095238095238
4.0,0.541888415813446,0.541888415813446,,,,,,4.351479825406547,4.351479825406547,4.351479825406547,0.0,1.0,2.1921308040618896,2.1921308040618896,,,,,,2.1921309015985964,1.4492978673605692,0.0,1.5729448795318604,0.13913877456708829,0.0,-1.0,-0.19048877437541975,0.40818574387380335,0.19048877437541975,1.0,-0.09984239208642691,0.6667608912754549,0.09984239208642691,1.0,-0.19048877437541975,0.40818574387380335,0.19048877437541975,1.0,-0.19048877437541975,0.19048877437541975,-0.14056757833220632,0.543354989255222,0.14056757833220632,1.0,-0.14056757833220632,0.14056757833220632,-0.009196009797434058,0.9684426545648913,0.009196009797434058,1.0,-0.009196009797434058,0.009196009797434058,1.6448768178621929,6.0,1.603733444213867,5.0,1.512722897529602,5.0,1.5160595178604126,5.0,0.6317990161194171,0.164600895283584,0.7142857142857143,0.2857142857142857,0.7142857142857143
5.0,0.4406946301460266,0.4406946301460266,,,,,,4.100814391714511,4.100814391714511,4.100814391714511,0.0,1.0,1.7465384006500244,1.7465384006500244,,,,,,1.746538597707342,1.295215098985604,0.0,1.5324516296386719,0.032612969452694845,0.0,-1.0,-0.06105878854022752,0.7926137226851981,0.06105878854022752,1.0,-0.12991231604303727,0.5746158920989048,0.12991231604303727,1.0,-0.06105878854022752,0.7926137226851981,0.06105878854022752,1.0,-0.06105878854022752,0.06105878854022752,-0.09418642913120201,0.6846749882665738,0.09418642913120201,1.0,-0.09418642913120201,0.09418642913120201,-0.1903215430030496,0.4086051206396241,0.1903215430030496,1.0,-0.1903215430030496,0.1903215430030496,1.5218186775843303,6.0,1.5476181983947754,5.0,1.530649733543396,5.0,1.5318463802337647,5.0,0.6888850768422032,0.00821969363097559,0.9047619047619048,0.09523809523809523,0.9047619047619048
6.0,0.3587786853313446,0.3587786853313446,,,,,,3.983643120984324,3.983643120984324,3.983643120984324,0.0,1.0,1.437700867652893,1.437700867652893,,,,,,1.4377008655009058,1.1766028390044259,0.0,1.5204639434814453,0.011640633711383791,0.0,-1.0,-0.09480519480519481,0.6827070112424533,0.09480519480519481,1.0,-0.0025974025974025974,0.9910846979963881,0.0025974025974025974,1.0,-0.09480519480519481,0.6827070112424533,0.09480519480519481,1.0,-0.09480519480519481,0.09480519480519481,-0.059740259740259746,0.7970010758753313,0.059740259740259746,1.0,-0.059740259740259746,0.059740259740259746,0.02077922077922078,0.9287633909628463,-0.02077922077922078,1.0,0.02077922077922078,-0.02077922077922078,1.5216008226076763,6.0,1.5239256620407104,5.0,1.5147979259490967,5.0,1.5213040113449097,5.0,0.6920376597466463,0.0012916310404191536,0.9523809523809523,0.047619047619047616,0.9523809523809523
7.0,0.27888283133506775,0.27888283133506775,,,,,,3.551777306447465,3.551777306447465,3.551777306447465,0.0,1.0,1.216857671737671,1.216857671737671,,,,,,1.2168577409615386,1.0833859330131894,0.0,1.5178204774856567,0.007183004459965849,0.0,-1.0,-0.17012987012987013,0.46094318375206567,0.17012987012987013,1.0,-0.13766233766233765,0.551800840604731,0.13766233766233765,1.0,-0.17012987012987013,0.46094318375206567,0.17012987012987013,1.0,-0.17012987012987013,0.17012987012987013,-0.15064935064935067,0.5145138644694079,0.15064935064935067,1.0,-0.15064935064935067,0.15064935064935067,0.051948051948051945,0.8230456679720457,-0.051948051948051945,1.0,0.051948051948051945,-0.051948051948051945,1.5204407374064128,6.0,1.5193410158157348,5.0,1.512262725830078,5.0,1.5187137842178344,5.0,0.6924085129710319,0.0006694364334282686,1.0,0.0,1.0
8.0,0.20843470096588135,0.20843470096588135,,,,,,2.8776545296070255,2.8776545296070255,2.8776545296070255,0.0,1.0,1.0461608171463013,1.0461608171463013,,,,,,1.0461607525565402,1.0046103270280928,0.0,1.5153253078460693,0.004228497915518119,0.0,-1.0,0.03636363636363636,0.8756496301383223,-0.03636363636363636,1.0,0.01948051948051948,0.9332057914291583,-0.01948051948051948,1.0,0.03636363636363636,0.8756496301383223,-0.03636363636363636,1.0,0.03636363636363636,-0.03636363636363636,0.04025974025974026,0.8624424916554133,-0.04025974025974026,1.0,0.04025974025974026,-0.04025974025974026,0.1064935064935065,0.6459166351388025,-0.1064935064935065,1.0,0.1064935064935065,-0.1064935064935065,1.5144082307815552,6.0,1.5174842357635498,5.0,1.5114972114562988,5.0,1.518094038963318,5.0,0.6926415992774158,0.00025564965787511007,1.0,0.0,1.0
9.0,0.14722372591495514,0.14722372591495514,,,,,,2.0190933048968924,2.0190933048968924,2.0190933048968924,0.0,1.0,0.8933534026145935,0.8933534026145935,,,,,,0.8933533906702265,0.9271831143470037,0.0,1.5148614645004272,0.004369795728106744,0.0,-1.0,0.2350649350649351,0.3050302888415488,-0.2350649350649351,1.0,0.22077922077922077,0.3361880870952679,-0.22077922077922077,1.0,0.2350649350649351,0.3050302888415488,-0.2350649350649351,1.0,0.2350649350649351,-0.2350649350649351,0.22857142857142856,0.31896739880565783,-0.22857142857142856,1.0,0.22857142857142856,-0.22857142857142856,0.1948051948051948,0.3974429535072252,-0.1948051948051948,1.0,0.1948051948051948,-0.1948051948051948,1.5127325256665547,6.0,1.5168969631195068,5.0,1.511480712890625,5.0,1.5187612771987915,5.0,0.6926671655877383,0.00026880489965860785,1.0,0.0,1.0
10.0,0.10692133009433746,0.10692133009433746,,,,,,1.4864020483539795,1.4864020483539795,1.4864020483539795,0.0,1.0,0.7355665564537048,0.7355665564537048,,,,,,0.7355665159528701,0.8382103939851125,0.0,1.515633463859558,0.005190783700765138,0.0,-1.0,0.3103896103896104,0.17087682060108259,-0.3103896103896104,1.0,0.3233766233766234,0.1527420375382629,-0.3233766233766234,1.0,0.3103896103896104,0.17087682060108259,-0.3103896103896104,1.0,0.3103896103896104,-0.3103896103896104,0.3090909090909091,0.17276827264194697,-0.3090909090909091,1.0,0.3090909090909091,-0.3090909090909091,0.2753246753246753,0.22706392689035135,-0.2753246753246753,1.0,0.2753246753246753,-0.2753246753246753,1.5124494433403015,6.0,1.517624831199646,5.0,1.5122820138931274,5.0,1.5208143711090087,5.0,0.6926043423304374,0.00035411105493892044,1.0,0.0,1.0
