epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_proxy_metric_valid,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_kstar_proxy_metric_valid,val_omega_entropy_mean
1.0,1.0764976739883423,1.0764976739883423,1.3566029071807861,3.867649555206299,3.1228413581848145,3.1228413581848145,1.3566676378250122,3.1228414315305937,1.3572885676826858,-0.11933076846516304,-0.35666763937930274,1.0,,,4.278955459594727,0.0,0.0,1.9298198223114014
2.0,0.9448627233505249,0.9448627233505249,1.3566676378250122,2.5199317932128906,3.0368947982788086,3.0368947982788086,1.3567314147949219,3.0368946918637496,1.342559427035281,-0.08617479792765885,-0.35673147196791477,1.0,,,4.306933403015137,0.0,0.0,1.9314696788787842
3.0,0.8611485362052917,0.8611485362052917,1.3567314147949219,2.3961455821990967,2.9366722106933594,2.9366722106933594,1.3567923307418823,2.9366725791550943,1.3108352647237056,-0.04882303006343717,-0.35679234719180286,1.0,0.0,1.0,4.332172870635986,4.76837158203125e-07,1.0,1.933995008468628
4.0,0.7780482769012451,0.7780482769012451,1.3567923307418823,1.4015731811523438,2.866626739501953,2.866626739501953,1.3568520545959473,2.866626614813786,1.286371707267156,-0.022903069690389206,-0.3568521703424753,1.0,0.0,1.0,4.355479717254639,3.3717478231665154e-07,1.0,1.9369021654129028
5.0,0.7235490679740906,0.7235490679740906,1.3568520545959473,1.123529314994812,2.824690580368042,2.824690580368042,1.3568994998931885,2.824690583148251,1.2723449377314837,-0.0067739946722100335,-0.35689950721830394,1.0,0.0,1.0,4.371285915374756,3.333212248435302e-07,1.0,1.9400559663772583
6.0,0.6826605796813965,0.6826605796813965,1.3568994998931885,1.1568814516067505,2.7878940105438232,2.7878940105438232,1.3569178581237793,2.7878941246613955,1.2636575761787368,0.007534978348476329,-0.35691784710482216,1.0,,,4.373185157775879,0.0,0.0,1.943476915359497
7.0,0.6439771056175232,0.6439771056175232,1.3569178581237793,0.7590458989143372,2.752753496170044,2.752753496170044,1.3569034337997437,2.7527537379546,1.2588837848002599,0.02057333995261647,-0.3569034556572883,1.0,,,4.362665176391602,0.0,0.0,1.9467772245407104
8.0,0.6147991418838501,0.6147991418838501,1.3569034337997437,0.675309419631958,2.7136311531066895,2.7136311531066895,1.3568706512451172,2.7136311105495876,1.251234939343042,0.03447396749400352,-0.3568706814646965,1.0,0.0,1.0,4.344976425170898,4.76837158203125e-07,1.0,1.949879765510559
9.0,0.5926384329795837,0.5926384329795837,1.3568706512451172,0.8131296038627625,2.674581527709961,2.674581527709961,1.3568276166915894,2.6745817625562474,1.2399079637305641,0.048378328189940145,-0.35682747125648134,1.0,0.0,1.0,4.322667598724365,4.76837158203125e-07,1.0,1.9528120756149292
10.0,0.571138322353363,0.571138322353363,1.3568276166915894,0.6486451029777527,2.6454458236694336,2.6454458236694336,1.356777548789978,2.6454459161371755,1.229667700072186,0.058871210669214656,-0.3567776490129993,1.0,,,4.296872138977051,0.0,0.0,1.9556025266647339
11.0,0.5501391291618347,0.5501391291618347,1.356777548789978,0.47125715017318726,2.627865791320801,2.627865791320801,1.3567233085632324,2.627865678865223,1.2241043932242037,0.06496674938405267,-0.3567232226350264,1.0,0.0,1.0,4.268407821655273,4.76837158203125e-07,1.0,1.9582101106643677
12.0,0.5349297523498535,0.5349297523498535,1.3567233085632324,0.6371671557426453,2.6142680644989014,2.6142680644989014,1.3566654920578003,2.614267708311568,1.2237488961722138,0.0686742440087717,-0.3566654860603999,1.0,0.0,1.0,4.237708568572998,4.76837158203125e-07,1.0,1.9606324434280396
13.0,0.5175805687904358,0.5175805687904358,1.3566654920578003,0.6582472920417786,2.6040141582489014,2.6040141582489014,1.3566049337387085,2.6040137619508883,1.2279272810203221,0.06965247702344103,-0.35660497828414695,1.0,,,4.205187797546387,0.0,0.0,1.962836503982544
14.0,0.49912509322166443,0.49912509322166443,1.3566049337387085,0.4614257216453552,2.6029937267303467,2.6029937267303467,1.3565422296524048,2.6029939240774542,1.2382168677550824,0.06592950713357358,-0.3565422886908169,1.0,,,4.171032905578613,0.0,0.0,1.9648048877716064
15.0,0.48136550188064575,0.48136550188064575,1.3565422296524048,0.4595637917518616,2.6097798347473145,2.6097798347473145,1.3564777374267578,2.6097795722269828,1.2483969420145238,0.05917960949100668,-0.35647769483331354,1.0,,,4.135480880737305,0.0,0.0,1.966487169265747
16.0,0.46824005246162415,0.46824005246162415,1.3564777374267578,0.5522664189338684,2.6158223152160645,2.6158223152160645,1.3564114570617676,2.6158223135703382,1.2541147500001402,0.05365702917719576,-0.356411491441234,1.0,0.0,1.0,4.098577499389648,4.76837158203125e-07,1.0,1.9678744077682495
17.0,0.45388171076774597,0.45388171076774597,1.3564114570617676,0.415609210729599,2.617337226867676,2.617337226867676,1.3563439846038818,2.6173373245060563,1.2561701201643287,0.050739314267096824,-0.3563439141634677,1.0,0.0,1.0,4.060308456420898,4.76837158203125e-07,1.0,1.9689412117004395
18.0,0.44127023220062256,0.44127023220062256,1.3563439846038818,0.39038488268852234,2.6184895038604736,2.6184895038604736,1.3562750816345215,2.6184894357158432,1.259155872165028,0.04794821092982834,-0.3562751060676891,1.0,0.0,1.0,4.02064847946167,3.3717478231665154e-07,1.0,1.9696338176727295
19.0,0.43217867612838745,0.43217867612838745,1.3562750816345215,0.4788806438446045,2.621819496154785,2.621819496154785,1.3562052249908447,2.6218193725294316,1.2640876727333914,0.04408029909328631,-0.3562052200564443,1.0,,,3.979684352874756,0.0,0.0,1.9699000120162964
20.0,0.41758784651756287,0.41758784651756287,1.3562052249908447,0.37718844413757324,2.6237967014312744,2.6237967014312744,1.3561345338821411,2.6237966548905565,1.269170122009448,0.04121831723983573,-0.3561345665513526,1.0,0.0,1.0,3.9375219345092773,2.384185791015625e-07,1.0,1.969700574874878
21.0,0.4040204882621765,0.4040204882621765,1.3561345338821411,0.35721731185913086,2.6154398918151855,2.6154398918151855,1.3560632467269897,2.615439848187645,1.2688028986290605,0.043845743010537154,-0.3560632009011439,1.0,,,3.894237518310547,0.0,0.0,1.9690017700195312
22.0,0.3891032040119171,0.3891032040119171,1.3560632467269897,0.4288087785243988,2.595647096633911,2.595647096633911,1.3559917211532593,2.595647108739022,1.2624756964470372,0.05227826167509273,-0.35599170821009096,1.0,0.0,1.0,3.850023031234741,2.384185791015625e-07,1.0,1.9677656888961792
23.0,0.37614938616752625,0.37614938616752625,1.3559917211532593,0.3748241364955902,2.571866273880005,2.571866273880005,1.3559200763702393,2.5718665851723146,1.2534231597109642,0.06287968482662032,-0.35592010981570493,1.0,0.0,1.0,3.8050506114959717,2.384185791015625e-07,1.0,1.9659594297409058
24.0,0.36020374298095703,0.36020374298095703,1.3559200763702393,0.29884299635887146,2.555588483810425,2.555588483810425,1.355848789215088,2.5555881119515735,1.2472419784330255,0.07000312822696675,-0.3558487832547501,1.0,0.0,1.0,3.759269952774048,2.384185791015625e-07,1.0,1.9635157585144043
25.0,0.3457449674606323,0.3457449674606323,1.355848789215088,0.3828507363796234,2.5532546043395996,2.5532546043395996,1.3557783365249634,2.553254411298114,1.2477954535544002,0.07078263745318471,-0.3557782742776575,1.0,0.0,1.0,3.7127912044525146,2.384185791015625e-07,1.0,1.960397720336914
26.0,0.3330388069152832,0.3330388069152832,1.3557783365249634,0.3169267475605011,2.5618467330932617,2.5618467330932617,1.3557088375091553,2.5618468272945987,1.2527177441339572,0.06694093424761827,-0.35570875086869724,1.0,0.0,1.0,3.6659128665924072,1.6858739115832577e-07,1.0,1.9566096067428589
27.0,0.31831514835357666,0.31831514835357666,1.3557088375091553,0.34897613525390625,2.573457717895508,2.573457717895508,1.3556410074234009,2.573457753603834,1.2579127204671474,0.06182559489538338,-0.3556410746437294,1.0,0.0,1.0,3.6192381381988525,2.384185791015625e-07,1.0,1.9522169828414917
