epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,1.1751211881637573,1.0525784492492676,1.2254273891448975,21.688865661621094,0.4923861026763916,0.37271642684936523,1.1966968774795532,2.863290083408356,3.299660188650522,0.8494277805335464,4.234755575499883e-12,0.8444652908067544,7.492027810389877e-12,-26.634139771412478,1.7057793189889778,0.05
2.0,0.42446428537368774,0.3030913770198822,1.2137291431427002,2.6297364234924316,0.5181571245193481,0.3995070457458496,1.1865006685256958,2.8737812638282776,3.3102613672657824,0.8819417625635386,5.5981921758000124e-14,0.8855534709193247,3.204970463043748e-14,-26.36577084018714,1.6945215767616424,0.05
3.0,0.43264588713645935,0.312210351228714,1.2043553590774536,7.484221935272217,0.4261985421180725,0.30852264165878296,1.176759123802185,2.8816863536834716,3.31813713758275,0.9066175524970148,8.118816236293534e-16,0.9105065666041278,3.7458474357871014e-16,-26.10850656821701,1.6848241486268782,0.05
4.0,0.3421999514102936,0.22265903651714325,1.1954091787338257,4.970304012298584,0.3504830300807953,0.2337864190340042,1.1669660806655884,2.8897761344909667,3.3262087833808103,0.9179393855253157,7.705387302903481e-17,0.9245778611632272,1.6454119814147836e-17,-25.849158349498683,1.6755331648410892,0.05
5.0,0.2756824791431427,0.15704025328159332,1.1864222288131714,1.4654083251953125,0.33143147826194763,0.2157493382692337,1.1568214893341064,2.9005141735076903,3.3371162567519574,0.9371961784537932,5.67417696487438e-19,0.9455909943714824,3.998857241133183e-20,-25.57850227912441,1.6652747794663796,0.05
6.0,0.26739370822906494,0.149675652384758,1.177180528640747,2.9917848110198975,0.30420416593551636,0.18948844075202942,1.1471573114395142,2.9083706736564636,3.344958489559144,0.9440666925137022,6.66998747407213e-20,0.9557223264540339,8.713322538342867e-22,-25.32015153875204,1.656477913875726,0.05
7.0,0.24541118741035461,0.12857498228549957,1.1683621406555176,2.02248477935791,0.2875848412513733,0.17379802465438843,1.137868046760559,2.9140145897865297,3.350419789960659,0.9476471012491479,1.9583448528753495e-20,0.9613508442776737,6.912479628825315e-23,-25.071521416539483,1.648835301402034,0.05
8.0,0.23266571760177612,0.11667981743812561,1.15985906124115,0.9836000800132751,0.28266820311546326,0.16978999972343445,1.1287819147109985,2.9194846034049986,3.3556554626000636,0.9495824573223617,9.736997513113733e-21,0.9615384615384617,6.31232157942902e-23,-24.827224025373315,1.6413211326926824,0.05
9.0,0.22877278923988342,0.11361909657716751,1.1515368223190308,1.526273250579834,0.270469605922699,0.1584431678056717,1.1202644109725952,2.9225573420524595,3.358313879929695,0.9545176153090569,1.4359113427560122e-21,0.9697936210131334,6.881707439789781e-25,-24.598254666550474,1.6352714510611066,0.05
10.0,0.21668294072151184,0.1023130938410759,1.1436984539031982,0.6778297424316406,0.2655995488166809,0.15434879064559937,1.112507700920105,2.9227339029312134,3.35782849828643,0.9580980240445025,3.119792973517771e-22,0.9712945590994373,2.6472237020614843e-25,-24.390461820316265,1.6309790154149906,0.05
11.0,0.2123502492904663,0.0987023413181305,1.1364790201187134,0.8982787728309631,0.2636319398880005,0.15305541455745697,1.1057651042938232,2.9190922498703005,3.3532169303218367,0.9600333801177163,1.291944007108732e-22,0.9733583489681052,6.52969461925134e-26,-24.211652254934695,1.6290513498251198,0.05
12.0,0.20983284711837769,0.09682481735944748,1.130080223083496,0.966888427734375,0.26143115758895874,0.15142148733139038,1.1000968217849731,2.9113609552383424,3.344204382103302,0.9600333801177163,1.291944007108732e-22,0.9742964352720452,3.331427294286271e-26,-24.064070314240322,1.6296263900094374,0.05
13.0,0.2056867927312851,0.09323196858167648,1.1245481967926025,0.31502199172973633,0.2627912163734436,0.1532430201768875,1.0954821109771729,2.899559700489044,3.330833925566548,0.9600333801177163,1.291944007108732e-22,0.9752345215759851,1.6571734790990132e-26,-23.947484609318053,1.632621397846424,0.05
