year,entity_code,entity_name,y_t,x_t,x_seq_rpcyd_total_income,x_seq_rydgdp_disposable_income,x_seq_rydgdp_disposable_income_per_capita,x_seq_rydgdp_grdp,x_seq_rydgdp_grdp_per_capita,x_seq_rydgdp_ratio,proxy_atm_count,proxy_terminal_count,proxy_credit_card_depth,static_noncash_value,static_withdrawal_value,duplicate_row_count,conflicted_measure_count,qa_available_feature_count,qa_formal_feature_count,qa_curated_formal_feature_count,qa_rpcyd_candidate_count,qa_rydgdp_numerator_candidate_count,qa_rydgdp_numerator_per_capita_candidate_count,qa_rydgdp_denominator_candidate_count,qa_rydgdp_denominator_per_capita_candidate_count,optional_x_td_direct_taxes_on_labour,optional_x_td_indirect_taxes_on_labour,optional_x_td_taxes_on_capital,optional_x_td_total_tax_revenues
2006,SE110,Stockholm,1984.251,319886.300752938,319886.300752938,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,2,,,,,,,,
2006,SE121,Uppsala,1984.251,295757.6196256425,295757.6196256425,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,2,,,,,,,,
2006,SE122,Södermanland,1984.251,290967.392864682,290967.392864682,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,80,2,14,1,1,1,,,,,,,,
2006,SE123,Östergötland,1984.251,282428.076841883,282428.076841883,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,120,2,14,1,1,1,,,,,,,,
2006,SE124,Örebro,1984.251,287936.30497501954,287936.30497501954,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,2,,,,,,,,
2006,SE125,Västmanland,1984.251,293022.680669904,293022.680669904,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,1,,,,,,,,
2006,SE211,Jönköping,1984.251,296687.9675955245,296687.9675955245,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,140,2,14,1,1,2,,,,,,,,
2006,SE212,Kronoberg,1984.251,290183.343888537,290183.343888537,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,1,,,,,,,,
2006,SE213,Kalmar,1984.251,282250.5295193865,282250.5295193865,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,140,2,14,1,1,2,,,,,,,,
2006,SE214,Gotland,1984.251,267806.699739638,267806.699739638,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,108,2,14,1,1,2,,,,,,,,
2006,SE221,Blekinge,1984.251,284660.911969601,284660.911969601,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,60,2,14,1,1,1,,,,,,,,
2006,SE224,Skåne,1984.251,276820.422208149,276820.422208149,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,128,2,14,1,1,1,,,,,,,,
2006,SE231,Halland,1984.251,294968.599324467,294968.599324467,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,1,,,,,,,,
2006,SE232,Västra Götaland,1984.251,294533.963478995,294533.963478995,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,90,2,14,1,1,1,,,,,,,,
2006,SE311,Värmland,1984.251,280348.642600802,280348.642600802,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,1,,,,,,,,
2006,SE312,Dalarna,1984.251,287753.076138203,287753.076138203,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,50,2,14,1,1,1,,,,,,,,
2006,SE313,Gävleborg,1984.251,285430.757159947,285430.757159947,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,1,,,,,,,,
2006,SE321,Västernorrland,1984.251,295288.184504961,295288.184504961,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,80,2,14,1,1,1,,,,,,,,
2006,SE322,Jämtland,1984.251,280280.464428963,280280.464428963,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,110,2,14,1,1,1,,,,,,,,
2006,SE331,Västerbotten,1984.251,288106.750404616,288106.750404616,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,90,2,14,1,1,1,,,,,,,,
2006,SE332,Norrbotten,1984.251,292860.757511787,292860.757511787,,,,,,2815.60039761431,184589.782,240.462,423.0,270.383026,1,0,14,1,1,1,,,,,,,,
2007,SE110,Stockholm,2264.616,326801.618705036,326801.618705036,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,2,,,,,,,,
2007,SE121,Uppsala,2264.616,300893.4475577435,300893.4475577435,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,2,,,,,,,,
2007,SE122,Södermanland,2264.616,295620.514956456,295620.514956456,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE123,Östergötland,2264.616,287168.814842863,287168.814842863,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE124,Örebro,2264.616,293242.8663385085,293242.8663385085,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,2,,,,,,,,
2007,SE125,Västmanland,2264.616,297852.252934495,297852.252934495,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE211,Jönköping,2264.616,302670.7781143505,302670.7781143505,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,2,,,,,,,,
2007,SE212,Kronoberg,2264.616,295174.445285877,295174.445285877,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE213,Kalmar,2264.616,287234.82203710696,287234.82203710696,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,2,,,,,,,,
2007,SE214,Gotland,2264.616,271327.088224158,271327.088224158,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,2,,,,,,,,
2007,SE221,Blekinge,2264.616,288063.733434305,288063.733434305,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE224,Skåne,2264.616,280359.651647103,280359.651647103,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE231,Halland,2264.616,300953.89625142,300953.89625142,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE232,Västra Götaland,2264.616,300043.691783415,300043.691783415,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE311,Värmland,2264.616,282570.545248012,282570.545248012,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE312,Dalarna,2264.616,291004.18023476,291004.18023476,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE313,Gävleborg,2264.616,289179.602423325,289179.602423325,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE321,Västernorrland,2264.616,298795.808405907,298795.808405907,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE322,Jämtland,2264.616,284320.08330178,284320.08330178,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE331,Västerbotten,2264.616,293581.934873154,293581.934873154,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2007,SE332,Norrbotten,2264.616,297659.095039758,297659.095039758,,,,,,3085.0,187330.34573,297.51,463.0,240.0,1,0,14,1,1,1,,,,,,,,
2008,SE110,Stockholm,2578.828,331417.8111173945,331417.8111173945,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,2,,,,,,,,
2008,SE121,Uppsala,2578.828,303337.018728585,303337.018728585,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,2,,,,,,,,
2008,SE122,Södermanland,2578.828,298040.47902598,298040.47902598,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE123,Östergötland,2578.828,289735.762616014,289735.762616014,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE124,Örebro,2578.828,296494.75965536747,296494.75965536747,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,2,,,,,,,,
2008,SE125,Västmanland,2578.828,300547.740594125,300547.740594125,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE211,Jönköping,2578.828,305250.031103423,305250.031103423,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,2,,,,,,,,
2008,SE212,Kronoberg,2578.828,297937.072951665,297937.072951665,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE213,Kalmar,2578.828,289939.21742457,289939.21742457,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,2,,,,,,,,
2008,SE214,Gotland,2578.828,273143.787964472,273143.787964472,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,2,,,,,,,,
2008,SE221,Blekinge,2578.828,289800.223545458,289800.223545458,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE224,Skåne,2578.828,281792.295998137,281792.295998137,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE231,Halland,2578.828,304706.813479259,304706.813479259,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE232,Västra Götaland,2578.828,302752.841555504,302752.841555504,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE311,Värmland,2578.828,283927.564285952,283927.564285952,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE312,Dalarna,2578.828,292862.117694022,292862.117694022,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE313,Gävleborg,2578.828,291505.752303649,291505.752303649,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE321,Västernorrland,2578.828,300879.445793553,300879.445793553,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE322,Jämtland,2578.828,284899.849971724,284899.849971724,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE331,Västerbotten,2578.828,296445.071022255,296445.071022255,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2008,SE332,Norrbotten,2578.828,300794.840823659,300794.840823659,,,,,,3235.72386895476,194776.180303,328.255,488.0,239.0,1,0,14,1,1,1,,,,,,,,
2009,SE110,Stockholm,2740.835,338710.712640993,338710.712640993,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,2,,,,,,,,
2009,SE121,Uppsala,2740.835,309622.1108923445,309622.1108923445,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,2,,,,,,,,
2009,SE122,Södermanland,2740.835,303056.563438564,303056.563438564,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE123,Östergötland,2740.835,295989.186411266,295989.186411266,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE124,Örebro,2740.835,301786.159981312,301786.159981312,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,2,,,,,,,,
2009,SE125,Västmanland,2740.835,306204.954615231,306204.954615231,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE211,Jönköping,2740.835,310147.5163518655,310147.5163518655,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,2,,,,,,,,
2009,SE212,Kronoberg,2740.835,301877.769138357,301877.769138357,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE213,Kalmar,2740.835,296347.53987852903,296347.53987852903,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,2,,,,,,,,
2009,SE214,Gotland,2740.835,280367.130748181,280367.130748181,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,2,,,,,,,,
2009,SE221,Blekinge,2740.835,293413.352466128,293413.352466128,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE224,Skåne,2740.835,286669.301875459,286669.301875459,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE231,Halland,2740.835,312431.682907295,312431.682907295,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE232,Västra Götaland,2740.835,307434.942267904,307434.942267904,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE311,Värmland,2740.835,289354.258492959,289354.258492959,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE312,Dalarna,2740.835,299458.209637589,299458.209637589,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE313,Gävleborg,2740.835,297038.650136822,297038.650136822,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE321,Västernorrland,2740.835,308235.175198558,308235.175198558,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE322,Jämtland,2740.835,290857.72642328,290857.72642328,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE331,Västerbotten,2740.835,302501.519722352,302501.519722352,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2009,SE332,Norrbotten,2740.835,308307.9236468,308307.9236468,,,,,,3319.14051513699,217760.154810575,334.574,495.5,231.9,1,0,14,1,1,1,,,,,,,,
2010,SE110,Stockholm,2980.675,338465.586733013,338465.586733013,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,2,,,,,,,,
2010,SE121,Uppsala,2980.675,307355.304158703,307355.304158703,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,2,,,,,,,,
2010,SE122,Södermanland,2980.675,299977.329466816,299977.329466816,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE123,Östergötland,2980.675,293426.816054834,293426.816054834,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE124,Örebro,2980.675,297808.9019969685,297808.9019969685,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,2,,,,,,,,
2010,SE125,Västmanland,2980.675,301628.261055823,301628.261055823,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE211,Jönköping,2980.675,308831.963355961,308831.963355961,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,2,,,,,,,,
2010,SE212,Kronoberg,2980.675,297850.142028603,297850.142028603,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE213,Kalmar,2980.675,294047.4120147635,294047.4120147635,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,2,,,,,,,,
2010,SE214,Gotland,2980.675,277984.419692876,277984.419692876,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,2,,,,,,,,
2010,SE221,Blekinge,2980.675,289148.495353589,289148.495353589,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE224,Skåne,2980.675,283642.285968497,283642.285968497,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE231,Halland,2980.675,311480.637645818,311480.637645818,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE232,Västra Götaland,2980.675,304054.771304291,304054.771304291,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE311,Värmland,2980.675,285498.087392078,285498.087392078,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE312,Dalarna,2980.675,296370.822184143,296370.822184143,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE313,Gävleborg,2980.675,294292.856719172,294292.856719172,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE321,Västernorrland,2980.675,305274.67804653,305274.67804653,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE322,Jämtland,2980.675,287655.872273117,287655.872273117,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE331,Västerbotten,2980.675,300762.220391485,300762.220391485,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2010,SE332,Norrbotten,2980.675,307304.75186186,307304.75186186,,,,,,3351.0,203117.0,382.218,557.0,225.0,1,0,14,1,1,1,,,,,,,,
2011,SE110,Stockholm,3102.738,339348.2003981635,339348.2003981635,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,2,,,,,,,,
2011,SE121,Uppsala,3102.738,308388.5338599365,308388.5338599365,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,2,,,,,,,,
2011,SE122,Södermanland,3102.738,299634.765436856,299634.765436856,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE123,Östergötland,3102.738,293043.189480782,293043.189480782,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE124,Örebro,3102.738,298545.8915326075,298545.8915326075,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,2,,,,,,,,
2011,SE125,Västmanland,3102.738,301470.295732588,301470.295732588,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE211,Jönköping,3102.738,310340.7292168385,310340.7292168385,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,2,,,,,,,,
2011,SE212,Kronoberg,3102.738,298755.888642713,298755.888642713,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE213,Kalmar,3102.738,293918.17743955296,293918.17743955296,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,2,,,,,,,,
2011,SE214,Gotland,3102.738,275500.65311627,275500.65311627,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,2,,,,,,,,
2011,SE221,Blekinge,3102.738,287583.264618052,287583.264618052,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE224,Skåne,3102.738,287301.972192788,287301.972192788,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE231,Halland,3102.738,313007.174003789,313007.174003789,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE232,Västra Götaland,3102.738,305169.874450117,305169.874450117,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE311,Värmland,3102.738,284802.747326847,284802.747326847,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE312,Dalarna,3102.738,294756.869601516,294756.869601516,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE313,Gävleborg,3102.738,293075.596442218,293075.596442218,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE321,Västernorrland,3102.738,302318.061843753,302318.061843753,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE322,Jämtland,3102.738,285654.402273384,285654.402273384,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE331,Västerbotten,3102.738,299485.69341425,299485.69341425,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2011,SE332,Norrbotten,3102.738,306327.45111261,306327.45111261,,,,,,3566.0,209631.0,353.413,598.0,209.0,1,0,14,1,1,1,,,,,,,,
2012,SE110,Stockholm,3346.259,348745.6629535325,348745.6629535325,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,2,,,,,,,,
2012,SE121,Uppsala,3346.259,316194.6201464035,316194.6201464035,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,2,,,,,,,,
2012,SE122,Södermanland,3346.259,305199.512730745,305199.512730745,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE123,Östergötland,3346.259,299885.371419478,299885.371419478,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE124,Örebro,3346.259,306820.3515276895,306820.3515276895,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,2,,,,,,,,
2012,SE125,Västmanland,3346.259,308714.863462763,308714.863462763,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE211,Jönköping,3346.259,317938.1621578615,317938.1621578615,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,2,,,,,,,,
2012,SE212,Kronoberg,3346.259,304740.821133036,304740.821133036,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE213,Kalmar,3346.259,300137.84452578,300137.84452578,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,2,,,,,,,,
2012,SE214,Gotland,3346.259,281373.24665818,281373.24665818,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,2,,,,,,,,
2012,SE221,Blekinge,3346.259,295086.455124125,295086.455124125,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE224,Skåne,3346.259,294178.065881604,294178.065881604,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE231,Halland,3346.259,321808.774029281,321808.774029281,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE232,Västra Götaland,3346.259,314124.083704647,314124.083704647,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE311,Värmland,3346.259,297040.712603437,297040.712603437,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE312,Dalarna,3346.259,303507.364735837,303507.364735837,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE313,Gävleborg,3346.259,298833.078930617,298833.078930617,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE321,Västernorrland,3346.259,309611.68905156,309611.68905156,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE322,Jämtland,3346.259,294174.211330363,294174.211330363,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
2012,SE331,Västerbotten,3346.259,307666.425525143,307666.425525143,,,,,,3416.0,198388.0,380.284,654.0,193.46,1,0,14,1,1,1,,,,,,,,
