year,entity_code,entity_name,y_t,x_t,proxy_atm_count,proxy_terminal_count,proxy_credit_card_depth,static_noncash_value,static_withdrawal_value,duplicate_row_count,conflicted_measure_count,qa_available_feature_count,qa_formal_feature_count,x_seq_rydgdp_ratio,optional_x_td_direct_taxes_on_labour
2020,SE231,Halland,5560.491601144,373746.979042629,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.6149671364469443,
2020,SE232,Västra Götaland,5560.491601144,370336.343772327,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.476452566124617,
2020,SE311,Värmland,5560.491601144,343942.978090021,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.5618358030234994,
2020,SE312,Dalarna,5560.491601144,346646.970111931,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.5502617471962071,
2020,SE313,Gävleborg,5560.491601144,340483.070076209,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.5318715256331068,
2020,SE321,Västernorrland,5560.491601144,355257.682483925,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.5174264315621867,
2020,SE322,Jämtland,5560.491601144,342369.855620386,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.5573629279432681,
2020,SE331,Västerbotten,5560.491601144,353631.681948083,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.5044098899478792,
2020,SE332,Norrbotten,5560.491601144,364736.075851393,2414.0,236082.0,551.0,726.0,83.64,1,0,14,6,0.438699181929277,
2021,SE110,Stockholm,5926.651085,415069.097293045,2304.0,269336.0,568.64,903.0,79.156,1,0,14,7,0.3912297445887172,694336.0
2021,SE121,Uppsala,5926.651085,366501.936973688,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.4930902101188684,
2021,SE122,Södermanland,5926.651085,349130.685626038,2304.0,269336.0,568.64,903.0,79.156,1,0,14,9,0.5917230576992458,
2021,SE123,Östergötland,5926.651085,357676.623736123,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.4932697946537003,
2021,SE124,Örebro,5926.651085,353847.71409423347,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.4841520827669104,
2021,SE125,Västmanland,5926.651085,356476.781083365,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.5515544601547975,
2021,SE211,Jönköping,5926.651085,372549.96736501646,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.4830813742385033,
2021,SE212,Kronoberg,5926.651085,352072.652757948,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.4477764962194028,
2021,SE213,Kalmar,5926.651085,356571.4745476265,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.5483257990958915,
2021,SE214,Gotland,5926.651085,333143.370436202,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.591074641274299,
2021,SE221,Blekinge,5926.651085,346749.821381742,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.5112190440182064,
2021,SE224,Skåne,5926.651085,352186.755441592,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.5237667547300213,
2021,SE231,Halland,5926.651085,377917.498761619,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.6080383905925755,
2021,SE232,Västra Götaland,5926.651085,374405.018211486,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.4644048320206218,
2021,SE311,Värmland,5926.651085,346762.76086133,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.5345289751880581,
2021,SE312,Dalarna,5926.651085,350285.828258399,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.534045568873559,
2021,SE313,Gävleborg,5926.651085,344750.083627145,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.5477654776547766,
2021,SE321,Västernorrland,5926.651085,358869.408490923,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.4903974005618027,
2021,SE322,Jämtland,5926.651085,346867.453014365,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.5344400888776487,
2021,SE331,Västerbotten,5926.651085,357869.539613625,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.4832838498175295,
2021,SE332,Norrbotten,5926.651085,369165.705294443,2304.0,269336.0,568.64,903.0,79.156,1,0,14,6,0.3694151046315581,
2022,SE110,Stockholm,6486.574,402982.49926057353,2128.0,245960.0,615.897,965.0,82.353,1,0,14,7,0.399210209895305,724071.0
2022,SE121,Uppsala,6486.574,354033.426501035,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.4688806414834069,
2022,SE122,Södermanland,6486.574,337569.443951494,2128.0,245960.0,615.897,965.0,82.353,1,0,14,9,0.5858470569052666,
2022,SE123,Östergötland,6486.574,344946.350192251,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.4854102096819886,
2022,SE124,Örebro,6486.574,341799.0076900325,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.4986476770858297,
2022,SE125,Västmanland,6486.574,345220.976042591,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.5638097121620397,
2022,SE211,Jönköping,6486.574,358325.4052055605,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.495011792322257,
2022,SE212,Kronoberg,6486.574,340931.168293404,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.4317273524798625,
2022,SE213,Kalmar,6486.574,342981.635610766,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.5595790717846556,
2022,SE214,Gotland,6486.574,322015.634427684,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.6043978970207794,
2022,SE221,Blekinge,6486.574,334513.824312334,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.54394880481837,
2022,SE224,Skåne,6486.574,341103.759242828,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.5250218034770068,
2022,SE231,Halland,6486.574,364827.959183673,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.6107323539755972,
2022,SE232,Västra Götaland,6486.574,362937.057083703,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.4589081240261318,
2022,SE311,Värmland,6486.574,337924.395149364,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.4898652801781801,
2022,SE312,Dalarna,6486.574,337733.351079562,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.525342103273607,
2022,SE313,Gävleborg,6486.574,332939.881691807,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.566589078486863,
2022,SE321,Västernorrland,6486.574,345061.4108252,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.4586225558248429,
2022,SE322,Jämtland,6486.574,335212.871931381,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.5037132087577192,
2022,SE331,Västerbotten,6486.574,347428.837622005,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.434362628661916,
2022,SE332,Norrbotten,6486.574,357970.996746525,2128.0,245960.0,615.897,965.0,82.353,1,0,14,6,0.3963781681573788,
2023,SE110,Stockholm,6716.748,387712.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,7,0.3952224124386168,749687.0
2023,SE121,Uppsala,6716.748,338872.5,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4769146414960962,
2023,SE122,Södermanland,6716.748,323257.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,9,0.5386971967724768,
2023,SE123,Östergötland,6716.748,331299.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4776011244231558,
2023,SE124,Örebro,6716.748,327354.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4802206162038798,
2023,SE125,Västmanland,6716.748,330839.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.5333129219188721,
2023,SE211,Jönköping,6716.748,341395.5,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4814118986621121,
2023,SE212,Kronoberg,6716.748,325870.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.454796540025932,
2023,SE213,Kalmar,6716.748,327324.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.5423214488723317,
2023,SE214,Gotland,6716.748,308294.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.5914298985832623,
2023,SE221,Blekinge,6716.748,322526.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.5389533766910897,
2023,SE224,Skåne,6716.748,326494.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.5049143845363592,
2023,SE231,Halland,6716.748,347944.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.6222486029855445,
2023,SE232,Västra Götaland,6716.748,348365.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4481012706110205,
2023,SE311,Värmland,6716.748,324177.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4993645428898634,
2023,SE312,Dalarna,6716.748,323461.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.584357090967794,
2023,SE313,Gävleborg,6716.748,318487.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.6248805352022937,
2023,SE321,Västernorrland,6716.748,331037.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4580973064953093,
2023,SE322,Jämtland,6716.748,322264.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.5299157595230103,
2023,SE331,Västerbotten,6716.748,335987.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4720935392559622,
2023,SE332,Norrbotten,6716.748,344314.0,2049.0,238512.0,647.765,984.922,72.067,1,0,14,6,0.4172288989495189,
