epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_income_level_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_income_recent_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_income_growth_signal_recon_r2
1.0,0.7796820998191833,0.6631602644920349,1.1652182340621948,1.3644226789474487,0.0,0.0,0.0,3.3115450239865374,3.3115450239865374,3.3110798551148846,0.05550350387489468,1.0,2.6559581756591797,2.539469003677368,1.1648916006088257,1.3531296253204346,0.0,0.0,0.0,2.5394691717615325,1.54981817340567,0.0,1.4485355615615845,0.01154085431059475,0.0,-1.0,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.8064935064935065,1.0075535527922034e-05,-0.8064935064935065,1.0,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.9350649350649349,-0.9350649350649349,0.9116883116883117,8.985188697309712e-09,-0.9116883116883117,1.0,0.9116883116883117,-0.9116883116883117,0.4714285714285714,0.030978075295294817,-0.4714285714285714,1.0,0.4714285714285714,-0.4714285714285714,1.4331047336260478,6.0,1.4464300155639649,5.0,1.4564027786254883,5.0,1.4612907409667968,5.0,0.8512146995396308,0.00898495045605792,1.0,1.0,0.0,0.0,0.08372442629077789,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.9350649350649349,5.311813279659734e-10,-1.0,-0.9350649350649349,1.0,0.13818130872985912,0.032225966453552246,1.430370807647705,1.4625967741012573,-0.1648915083584316,-0.3531295724994339,1.0,-0.3531295724994339,-0.3531295724994339,-0.13264877224634342,-0.13264877224634342,-0.008896180329518444,-0.008896180329518444
2.0,0.7122300863265991,0.5957409143447876,1.1648916006088257,1.3531296253204346,0.0,0.0,0.0,3.057522926408652,3.057522926408652,3.0570160537762976,0.05567128944544808,1.0,2.475175380706787,2.3587141036987305,1.164612054824829,1.3420159816741943,0.0,0.0,0.0,2.3587142666894785,1.4988582975098066,0.0,1.4548141956329346,0.011010127770524543,0.0,-1.0,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.8064935064935065,1.0075535527922034e-05,-0.8064935064935065,1.0,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.9350649350649349,-0.9350649350649349,0.9116883116883117,8.985188697309712e-09,-0.9116883116883117,1.0,0.9116883116883117,-0.9116883116883117,0.4714285714285714,0.030978075295294817,-0.4714285714285714,1.0,0.4714285714285714,-0.4714285714285714,1.4400843779246013,6.0,1.4528257369995117,5.0,1.4622294664382935,5.0,1.4670631647109986,5.0,0.856079353964234,0.008198361536604306,1.0,1.0,0.0,0.0,0.08438041447093216,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.9350649350649349,5.311813279659734e-10,-1.0,-0.9350649350649349,1.0,0.13103157214887953,0.031122803688049316,1.4371659755706787,1.468288779258728,-0.16461203177510444,-0.34201602220891303,1.0,-0.34201602220891303,-0.34201602220891303,-0.1404435119961629,-0.1404435119961629,-0.011376561120238105,-0.011376561120238105
3.0,0.6496700644493103,0.5332088470458984,1.164612054824829,1.3420159816741943,0.0,0.0,0.0,2.8119603686379153,2.8119603686379153,2.811405418103362,0.05586313497594579,1.0,2.3084402084350586,2.191979169845581,1.1646101474761963,1.3313395977020264,0.0,0.0,0.0,2.191979173273446,1.449707566982224,0.0,1.4609434604644775,0.010433808990703288,0.0,-1.0,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.8064935064935065,1.0075535527922034e-05,-0.8064935064935065,1.0,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.9350649350649349,-0.9350649350649349,0.9116883116883117,8.985188697309712e-09,-0.9116883116883117,1.0,0.9116883116883117,-0.9116883116883117,0.4714285714285714,0.030978075295294817,-0.4714285714285714,1.0,0.4714285714285714,-0.4714285714285714,1.4469889998435974,6.0,1.4590609073638916,5.0,1.4678778409957887,5.0,1.4726367950439454,5.0,0.860641579478691,0.007434970661273903,1.0,1.0,0.0,0.0,0.08480814376553077,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.9350649350649349,5.311813279659734e-10,-1.0,-0.9350649350649349,1.0,0.12373677816375095,0.029828667640686035,1.4439674615859985,1.4737961292266846,-0.16461015881639543,-0.33133984670363836,1.0,-0.33133984670363836,-0.33133984670363836,-0.14854374622448852,-0.14854374622448852,-0.013946883521060327,-0.013946883521060327
4.0,0.5852705836296082,0.468809574842453,1.1646101474761963,1.3313395977020264,0.0,0.0,0.0,2.560291119502503,2.560291119502503,2.5596770149150596,0.05607313009729899,1.0,2.156808614730835,2.040389060974121,1.1641955375671387,1.3208364248275757,0.0,0.0,0.0,2.0403891815248048,1.4028942038615544,0.0,1.4668811559677124,0.009907028109499547,0.0,-1.0,0.9376623376623376,3.6414652685978027e-10,-0.9376623376623376,1.0,0.8116883116883117,7.95095668354559e-06,-0.8116883116883117,1.0,0.9376623376623376,3.6414652685978027e-10,-0.9376623376623376,1.0,0.9376623376623376,-0.9376623376623376,0.9155844155844156,5.944567669407693e-09,-0.9155844155844156,1.0,0.9155844155844156,-0.9155844155844156,0.4727272727272727,0.03045523160195435,-0.4727272727272727,1.0,0.4727272727272727,-0.4727272727272727,1.4536452492078145,6.0,1.4650820255279542,5.0,1.473355197906494,5.0,1.478089451789856,5.0,0.8648876882418477,0.006761591246016873,1.0,1.0,0.0,0.0,0.08562455607499543,0.9376623376623376,3.6414652685978027e-10,-0.9376623376623376,1.0,0.9376623376623376,3.6414652685978027e-10,-1.0,-0.9376623376623376,1.0,0.11630205338939544,0.028377771377563477,1.4508036375045776,1.4791814088821411,-0.16419575147973572,-0.320836499645649,1.0,-0.320836499645649,-0.320836499645649,-0.15586191767715607,-0.15586191767715607,-0.015888837116402765,-0.015888837116402765
5.0,0.5378665924072266,0.4214470684528351,1.1641955375671387,1.3208364248275757,0.0,0.0,0.0,2.357662476717792,2.357662476717792,2.3569902999817294,0.05629458157860933,1.0,2.0224246978759766,1.9061022996902466,1.163224220275879,1.3103206157684326,0.0,0.0,0.0,1.906102405607987,1.3595168441534042,0.0,1.472646951675415,0.00943647115355334,0.0,-1.0,0.9454545454545454,1.056070372673221e-10,-0.9454545454545454,1.0,0.8259740259740259,3.987720946468169e-06,-0.8259740259740259,1.0,0.9454545454545454,1.056070372673221e-10,-0.9454545454545454,1.0,0.9454545454545454,-0.9454545454545454,0.9233766233766234,2.4434594119524285e-09,-0.9233766233766234,1.0,0.9233766233766234,-0.9233766233766234,0.4948051948051948,0.022583594997581564,-0.4948051948051948,1.0,0.4948051948051948,-0.4948051948051948,1.4600651661554973,6.0,1.4709050893783568,5.0,1.4786866903305054,5.0,1.483447504043579,5.0,0.8688524492931561,0.006172033399060104,1.0,1.0,0.0,0.0,0.08696220331241487,0.9454545454545454,1.056070372673221e-10,-0.9454545454545454,1.0,0.9454545454545454,1.056070372673221e-10,-1.0,-0.9454545454545454,1.0,0.1088673432245305,0.026918411254882812,1.4575517177581787,1.4844701290130615,-0.16322434242926706,-0.310320659487491,1.0,-0.310320659487491,-0.310320659487491,-0.1622933084706144,-0.1622933084706144,-0.017059059329696646,-0.017059059329696646
6.0,0.49507346749305725,0.3787510395050049,1.163224220275879,1.3103206157684326,0.0,0.0,0.0,2.180500898645773,2.180500898645773,2.179768097199751,0.05652620122738122,1.0,1.900191307067871,1.7840038537979126,1.161874771118164,1.2997785806655884,0.0,0.0,0.0,1.7840036954870069,1.3181464750142324,0.0,1.4782341718673706,0.009002582632704707,0.0,-1.0,0.9454545454545454,1.056070372673221e-10,-0.9454545454545454,1.0,0.8493506493506494,1.1154654466399236e-06,-0.8493506493506494,1.0,0.9454545454545454,1.056070372673221e-10,-0.9454545454545454,1.0,0.9454545454545454,-0.9454545454545454,0.9350649350649349,5.311813279659734e-10,-0.9350649350649349,1.0,0.9350649350649349,-0.9350649350649349,0.525974025974026,0.014322464412872613,-0.525974025974026,1.0,0.525974025974026,-0.525974025974026,1.4662678043047588,6.0,1.4765323877334595,5.0,1.4838599920272828,5.0,1.4886695623397828,5.0,0.8725510378700799,0.00564579123164505,1.0,1.0,0.0,0.0,0.08870380217614314,0.9454545454545454,1.056070372673221e-10,-0.9454545454545454,1.0,0.9454545454545454,1.056070372673221e-10,-1.0,-0.9454545454545454,1.0,0.10162766675081002,0.02555561065673828,1.4640679359436035,1.4896235466003418,-0.16187477676098463,-0.299778623019068,1.0,-0.299778623019068,-0.299778623019068,-0.16814018817446508,-0.16814018817446508,-0.01770551908942175,-0.01770551908942175
7.0,0.45777997374534607,0.3415924906730652,1.161874771118164,1.2997785806655884,0.0,0.0,0.0,2.021378881149424,2.021378881149424,2.020581589824347,0.056768125033422906,1.0,1.7865859270095825,1.6705307960510254,1.1605510711669922,1.2899843454360962,0.0,0.0,0.0,1.670530792411475,1.2777556918916249,0.0,1.4836393594741821,0.008564300212853024,0.0,-1.0,0.9337662337662337,6.37843649326398e-10,-0.9337662337662337,1.0,0.8610389610389609,5.43284638216625e-07,-0.8610389610389609,1.0,0.9337662337662337,6.37843649326398e-10,-0.9337662337662337,1.0,0.9337662337662337,-0.9337662337662337,0.9389610389610389,2.996681118684526e-10,-0.9389610389610389,1.0,0.9389610389610389,-0.9389610389610389,0.5571428571428572,0.008697719664340079,-0.5571428571428572,1.0,0.5571428571428572,-0.5571428571428572,1.4722977479298909,6.0,1.4819894552230835,5.0,1.488852071762085,5.0,1.4936865091323852,5.0,0.8760005599021389,0.005152639312111794,1.0,1.0,0.0,0.0,0.09032245301718356,0.9337662337662337,6.37843649326398e-10,-0.9337662337662337,1.0,0.9337662337662337,6.37843649326398e-10,-1.0,-0.9337662337662337,1.0,0.09479419318710115,0.02417922019958496,1.470382809638977,1.494562029838562,-0.1605509652157878,-0.289984225145816,1.0,-0.289984225145816,-0.289984225145816,-0.17355362910554173,-0.17355362910554173,-0.018115041396006504,-0.018115041396006504
8.0,0.4196792542934418,0.30362415313720703,1.1605510711669922,1.2899843454360962,0.0,0.0,0.0,1.8547231109289044,1.8547231109289044,1.853847187243256,0.05699495209280238,1.0,1.6800177097320557,1.5641123056411743,1.1590540409088135,1.281542420387268,0.0,0.0,0.0,1.5641123658590557,1.2379948908374423,0.0,1.488771677017212,0.008136096948414754,0.0,-1.0,0.9324675324675323,7.631288718025096e-10,-0.9324675324675323,1.0,0.8636363636363636,4.589679209160128e-07,-0.8636363636363636,1.0,0.9324675324675323,7.631288718025096e-10,-0.9324675324675323,1.0,0.9324675324675323,-0.9324675324675323,0.9402597402597404,2.45547493013422e-10,-0.9402597402597404,1.0,0.9402597402597404,-0.9402597402597404,0.5623376623376624,0.007967059099044032,-0.5623376623376624,1.0,0.5623376623376624,-0.5623376623376624,1.4780503511428833,6.0,1.487172794342041,5.0,1.4935784578323363,5.0,1.4984291315078735,5.0,0.8791639614382237,0.0047016582063309975,1.0,1.0,0.0,0.0,0.09175056964118698,0.9324675324675323,7.631288718025096e-10,-0.9324675324675323,1.0,0.9324675324675323,7.631288718025096e-10,-1.0,-0.9324675324675323,1.0,0.08851219053074984,0.022844672203063965,1.4763927459716797,1.4992374181747437,-0.15905397858671946,-0.28154246967574004,1.0,-0.28154246967574004,-0.28154246967574004,-0.17789989923938698,-0.17789989923938698,-0.017719566845031842,-0.017719566845031842
9.0,0.3878380358219147,0.2719326317310333,1.1590540409088135,1.281542420387268,0.0,0.0,0.0,1.7166391818327469,1.7166391818327469,1.7156868151337734,0.0571737088138579,1.0,1.5782814025878906,1.462571620941162,1.1570974588394165,1.273545265197754,0.0,0.0,0.0,1.4625715709685436,1.1981683657282876,0.0,1.4937225580215454,0.007765414496596112,0.0,-1.0,0.9324675324675323,7.631288718025096e-10,-0.9324675324675323,1.0,0.8636363636363636,4.589679209160128e-07,-0.8636363636363636,1.0,0.9324675324675323,7.631288718025096e-10,-0.9324675324675323,1.0,0.9324675324675323,-0.9324675324675323,0.9402597402597404,2.45547493013422e-10,-0.9402597402597404,1.0,0.9402597402597404,-0.9402597402597404,0.5623376623376624,0.007967059099044032,-0.5623376623376624,1.0,0.5623376623376624,-0.5623376623376624,1.483542561531067,6.0,1.4921780109405518,5.0,1.4981783628463745,5.0,1.5030270576477052,5.0,0.8821110873820329,0.004313341444445487,1.0,1.0,0.0,0.0,0.09363059122223877,0.9324675324675323,7.631288718025096e-10,-0.9324675324675323,1.0,0.9324675324675323,7.631288718025096e-10,-1.0,-0.9324675324675323,1.0,0.08263201016345724,0.021660566329956055,1.48211669921875,1.503777265548706,-0.15709758734156223,-0.27354534642454365,1.0,-0.27354534642454365,-0.27354534642454365,-0.18107616025352247,-0.18107616025352247,-0.016671255346621283,-0.016671255346621283
10.0,0.3574216067790985,0.24171185493469238,1.1570974588394165,1.273545265197754,0.0,0.0,0.0,1.5760930191060558,1.5760930191060558,1.5750501188310218,0.05732650386362314,1.0,1.4820759296417236,1.3665366172790527,1.155393123626709,1.2658592462539673,0.0,0.0,0.0,1.3665365580720443,1.1586786991073972,0.0,1.4986399412155151,0.007375926624478287,0.0,-1.0,0.9246753246753248,2.0879358893999237e-09,-0.9246753246753248,1.0,0.8831168831168831,1.1485224991894868e-07,-0.8831168831168831,1.0,0.9246753246753248,2.0879358893999237e-09,-0.9246753246753248,1.0,0.9246753246753248,-0.9246753246753248,0.9454545454545454,1.056070372673221e-10,-0.9454545454545454,1.0,0.9454545454545454,-0.9454545454545454,0.5948051948051949,0.004454414364936613,-0.5948051948051949,1.0,0.5948051948051949,-0.5948051948051949,1.4890226125717163,6.0,1.4971631050109864,5.0,1.5027562856674195,5.0,1.5075418472290039,5.0,0.8849371267923976,0.003935502954271387,1.0,1.0,0.0,0.0,0.09534436777812447,0.9246753246753248,2.0879358893999237e-09,-0.9246753246753248,1.0,0.9246753246753248,2.0879358893999237e-09,-1.0,-0.9246753246753248,1.0,0.07724296819283807,0.020749926567077637,1.4874881505966187,1.5082380771636963,-0.15539310146084354,-0.26585919984474726,1.0,-0.26585919984474726,-0.26585919984474726,-0.18447556094514073,-0.18447556094514073,-0.015844543592643534,-0.015844543592643534
