epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_omega_entropy_mean
1.0,0.9805648326873779,0.9805648326873779,1.1157946586608887,3.00400972366333,2.8184759616851807,2.8184759616851807,1.1157593727111816,2.818475930570292,1.2680490764375363,0.012150487669006615,-0.11575930657027134,0.0,1.0,6.864953994750977,0.0,2.013221502304077
2.0,0.923160970211029,0.923160970211029,1.1157593727111816,4.581603050231934,2.8248062133789062,2.8248062133789062,1.1157547235488892,2.824806024634153,1.2778716339256673,0.01254772311373061,-0.11575470316081571,0.0,1.0,6.860940456390381,0.0,2.0134029388427734
3.0,0.824985146522522,0.824985146522522,1.1157547235488892,2.4268362522125244,2.8514139652252197,2.8514139652252197,1.1157746315002441,2.8514138926716375,1.2701159898620396,0.00480190109880028,-0.11577455728543651,0.0,1.0,6.852835655212402,0.0,2.0146327018737793
4.0,0.7689501047134399,0.7689501047134399,1.1157746315002441,2.0724241733551025,2.802536725997925,2.802536725997925,1.1158008575439453,2.8025365063015806,1.2362289468107361,0.025251948735312963,-0.11580076165756759,0.0,1.0,6.845496654510498,0.0,2.0163230895996094
5.0,0.7413433790206909,0.7413433790206909,1.1158008575439453,1.7427502870559692,2.7713639736175537,2.7713639736175537,1.1158301830291748,2.771363774798635,1.2273420429064168,0.0374206192320079,-0.11583013354896088,0.0,1.0,6.837673664093018,0.0,2.0182111263275146
6.0,0.7158818244934082,0.7158818244934082,1.1158301830291748,1.9700385332107544,2.7800798416137695,2.7800798416137695,1.1158612966537476,2.7800799057458856,1.240604938022674,0.033003951093618256,-0.11586121338946032,0.0,1.0,6.828859806060791,0.0,2.020162343978882
7.0,0.6787987947463989,0.6787987947463989,1.1158612966537476,0.8267480731010437,2.8336422443389893,2.8336422443389893,1.1158933639526367,2.8336421662518583,1.2705542894287243,0.009799753711401904,-0.11589333225181764,0.0,1.0,6.8197174072265625,0.0,2.0222036838531494
8.0,0.6626796722412109,0.6626796722412109,1.1158933639526367,1.4203296899795532,2.835021495819092,2.835021495819092,1.1159261465072632,2.8350212917615285,1.2731779733879698,0.007941406022716183,-0.11592612527135948,0.0,1.0,6.810278415679932,0.0,2.0243170261383057
9.0,0.6473125219345093,0.6473125219345093,1.1159261465072632,1.4014256000518799,2.819514036178589,2.819514036178589,1.1159595251083374,2.8195139593904797,1.2618754716205691,0.014542710671631967,-0.11595949124692351,0.0,1.0,6.799916744232178,0.0,2.026477575302124
10.0,0.6276258826255798,0.6276258826255798,1.1159595251083374,1.113330602645874,2.8561625480651855,2.8561625480651855,1.1159937381744385,2.856162285759249,1.2654933517059637,0.001826715854075715,-0.11599379582474967,0.0,1.0,6.788291931152344,0.0,2.0286996364593506
11.0,0.6069216132164001,0.6069216132164001,1.1159937381744385,0.7324619889259338,2.939039468765259,2.939039468765259,1.1160287857055664,2.9390393967243913,1.283739789226462,-0.029786104907296773,-0.11602873487204657,0.0,1.0,6.7760162353515625,0.0,2.0309736728668213
12.0,0.5954338312149048,0.5954338312149048,1.1160287857055664,0.967452347278595,2.9675347805023193,2.9675347805023193,1.1160633563995361,2.9675348904002505,1.291799740511037,-0.04196812201380649,-0.11606335428194603,0.0,1.0,6.764894962310791,0.0,2.0330772399902344
13.0,0.5820736289024353,0.5820736289024353,1.1160633563995361,1.0375691652297974,2.9421839714050293,2.9421839714050293,1.116098165512085,2.9421838610615563,1.2902587893167659,-0.03517633672130083,-0.11609808040169267,0.0,1.0,6.754684925079346,0.0,2.0350000858306885
14.0,0.564185380935669,0.564185380935669,1.116098165512085,0.5393252372741699,2.942643165588379,2.942643165588379,1.1161335706710815,2.9426430409114053,1.2983599003478294,-0.04078488617144336,-0.11613348202019913,0.0,1.0,6.7444000244140625,0.0,2.0368905067443848
