epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.5892342329025269,0.5892342329025269,0.4122820496559143,6.76826810836792,0.5141631960868835,0.5141631960868835,0.3707053065299988,3.558753156661987,3.972215295833025,0.0,1.0,0.0,1.0,-4.620156674540195,1.7546366188625435,0.05
2.0,0.4463050365447998,0.4463050365447998,0.411975234746933,4.971997261047363,0.4260178208351135,0.4260178208351135,0.37040233612060547,3.577250623703003,3.993737706379902,0.0,1.0,0.0,1.0,-4.615847067094348,1.7421015220457263,0.05
3.0,0.33996498584747314,0.33996498584747314,0.4116727113723755,4.082745552062988,0.3651220500469208,0.3651220500469208,0.3701212704181671,3.5919224500656126,4.010870317711704,0.0,1.0,0.0,1.0,-4.611853829951156,1.7337816035013058,0.05
4.0,0.24497069418430328,0.24497069418430328,0.4113921523094177,1.249016523361206,0.346003919839859,0.346003919839859,0.36989736557006836,3.588851523399353,4.007279870010525,0.0,1.0,0.0,1.0,-4.608674294886623,1.7396892308132403,0.05
5.0,0.2175876349210739,0.2175876349210739,0.41116857528686523,2.6325461864471436,0.3004242181777954,0.3004242181777954,0.36964666843414307,3.5804027557373046,3.997413962813934,0.0,1.0,0.0,1.0,-4.605118494035625,1.7486846070182505,0.05
6.0,0.18962642550468445,0.18962642550468445,0.41091832518577576,2.0900683403015137,0.25278446078300476,0.25278446078300476,0.3693849742412567,3.5689577579498293,3.984077925568022,0.0,1.0,0.0,1.0,-4.601409589059401,1.758621506148789,0.05
7.0,0.16763576865196228,0.16763576865196228,0.41065701842308044,0.6170896887779236,0.23286521434783936,0.23286521434783936,0.36914005875587463,3.55673201084137,3.9698689177037387,0.0,1.0,0.0,1.0,-4.597941961880814,1.7681321955889515,0.05
8.0,0.16380347311496735,0.16380347311496735,0.4104125201702118,1.5548769235610962,0.21668995916843414,0.21668995916843414,0.368877112865448,3.5426862716674803,3.9535920974025203,0.0,1.0,0.0,1.0,-4.594221966912608,1.778583354185442,0.05
9.0,0.15267442166805267,0.15267442166805267,0.4101499915122986,1.0474302768707275,0.206936314702034,0.206936314702034,0.3686051368713379,3.5274054050445556,3.9359422493279994,0.0,1.0,0.0,1.0,-4.590378060203936,1.7892701286438268,0.05
10.0,0.14513246715068817,0.14513246715068817,0.4098784625530243,0.7566455006599426,0.19936497509479523,0.19936497509479523,0.3683243691921234,3.511109161376953,3.9171874475624153,0.0,1.0,0.0,1.0,-4.586414130537938,1.799866219486687,0.05
11.0,0.14266468584537506,0.14266468584537506,0.409598171710968,1.1801447868347168,0.18793563544750214,0.18793563544750214,0.3680340051651001,3.4938852548599244,3.8974422362063086,0.0,1.0,0.0,1.0,-4.582318429725274,1.810250904129004,0.05
12.0,0.1353018581867218,0.1353018581867218,0.4093082547187805,0.5144951343536377,0.18453578650951385,0.18453578650951385,0.3677356243133545,3.4758037328720093,3.87680053823412,0.0,1.0,0.0,1.0,-4.578114562456837,1.8203268327511513,0.05
13.0,0.13292895257472992,0.13292895257472992,0.4090103507041931,0.6136937141418457,0.18370628356933594,0.18370628356933594,0.36743077635765076,3.4569891929626464,3.8554177906734006,0.0,1.0,0.0,1.0,-4.573823826385118,1.8299223444726418,0.05
14.0,0.13232822716236115,0.13232822716236115,0.4087059795856476,0.883712112903595,0.17850616574287415,0.17850616574287415,0.3671213686466217,3.437552285194397,3.833431992421277,0.0,1.0,0.0,1.0,-4.569474535378103,1.8388974766408182,0.05
15.0,0.1282769739627838,0.1282769739627838,0.4083971381187439,0.3626863956451416,0.1758676916360855,0.1758676916360855,0.3668076992034912,3.417575454711914,3.8109478000697887,0.0,1.0,0.0,1.0,-4.565070196041776,1.8471922191639383,0.05
16.0,0.12692652642726898,0.12692652642726898,0.4080839455127716,0.503157913684845,0.17568781971931458,0.17568781971931458,0.3664899170398712,3.3971740007400513,3.788105304273259,0.0,1.0,0.0,1.0,-4.56061331151975,1.8547550789580438,0.05
17.0,0.12575265765190125,0.12575265765190125,0.4077666699886322,0.7254125475883484,0.1752786636352539,0.1752786636352539,0.36616936326026917,3.37638635635376,3.764956999341957,0.0,1.0,0.0,1.0,-4.5561234979840295,1.8615542292998506,0.05
18.0,0.12227614969015121,0.12227614969015121,0.4074466824531555,0.34682556986808777,0.17669939994812012,0.17669939994812012,0.3658464848995209,3.3552549839019776,3.7415593239659675,0.0,1.0,0.0,1.0,-4.551606111468307,1.8675671665992248,0.05
19.0,0.12079036235809326,0.12079036235809326,0.4071243405342102,0.33846935629844666,0.17764461040496826,0.17764461040496826,0.3655220866203308,3.3338551998138426,3.7180040932861864,0.0,1.0,0.0,1.0,-4.547073070797992,1.8727877424664587,0.05
20.0,0.12021248787641525,0.12021248787641525,0.4068004786968231,0.5985384583473206,0.17515723407268524,0.17515723407268524,0.3651965260505676,3.3122207880020142,3.694336177123093,0.0,1.0,0.0,1.0,-4.542529814248225,1.877227621041118,0.05
