family,display_name,experiment,model,variant,lag_method,tracking_backend,device,domain,scenario,seed,target_column,feature_bundle,seq_feature_names,proxy_feature_names,proxy_expected_signs,anchor_proxy_name,anchor_proxy_index,anchor_expected_sign,auxiliary_proxy_names,proxy_aggregate_name,static_feature_names,source_path,stats_end_year,year_start,year_end,train_end_year,val_end_year,train_year_start,train_year_end,val_year_start,val_year_end,test_year_start,test_year_end,n_entities,full_seq_length,max_lag,d_model,seq_features,n_proxies,static_dim,lambda_r,effective_lambda_r,temperature,omega_transform,lambda_omega_entropy,omega_entropy_min,omega_entropy_max,lambda_z_anchor,z_anchor_target_sign,lag_bias_strength,lstm_layers,dropout,noise_std,best_epoch,best_val_task_loss,matched_init_to_full_cmdl,causal_ablation_validity,grad_clip_mode,recon_loss_mode,anchor_recon_weight,reconstruction_detach,omega_entropy_control,z_anchor_control,proxy_refit_status,proxy_refit_applied,proxy_metric_interpretable,proxy_refit_reason,proxy_design_rank,proxy_design_columns,proxy_latent_std,proxy_target_std,runtime_device_name,runtime_cuda_version,runtime_torch_version,runtime_python_version,runtime_os,runtime_wall_time_seconds,run_dir,output_root,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_mse,train_mae,train_r2,train_kstar_mean,train_kstar_std,train_kstar_anchor_proxy_index,train_kstar_anchor_expected_sign,train_kstar_proxy_spearman_rho,train_kstar_proxy_spearman_p,train_kstar_proxy_spearman_adjusted_rho,train_kstar_proxy_metric_valid,train_kstar_proxy_mean_spearman_rho,train_kstar_proxy_mean_spearman_p,train_kstar_proxy_mean_spearman_adjusted_rho,train_kstar_proxy_mean_metric_valid,train_kstar_proxy_1_spearman_rho,train_kstar_proxy_1_spearman_p,train_kstar_proxy_1_spearman_adjusted_rho,train_kstar_proxy_1_metric_valid,train_kstar_proxy_government_effectiveness_spearman_rho,train_kstar_proxy_government_effectiveness_spearman_adjusted_rho,train_kstar_proxy_2_spearman_rho,train_kstar_proxy_2_spearman_p,train_kstar_proxy_2_spearman_adjusted_rho,train_kstar_proxy_2_metric_valid,train_kstar_proxy_regulatory_quality_spearman_rho,train_kstar_proxy_regulatory_quality_spearman_adjusted_rho,train_kstar_proxy_3_spearman_rho,train_kstar_proxy_3_spearman_p,train_kstar_proxy_3_spearman_adjusted_rho,train_kstar_proxy_3_metric_valid,train_kstar_proxy_rule_of_law_spearman_rho,train_kstar_proxy_rule_of_law_spearman_adjusted_rho,train_kstar_anchor_q1_mean,train_kstar_anchor_q1_count,train_kstar_anchor_q2_mean,train_kstar_anchor_q2_count,train_kstar_anchor_q3_mean,train_kstar_anchor_q3_count,train_kstar_anchor_q4_mean,train_kstar_anchor_q4_count,train_omega_entropy_mean,train_omega_entropy_std,train_omega_top1_share,train_omega_peak_share_1,train_omega_peak_share_2,train_omega_peak_share_3,train_omega_peak_share_4,train_omega_peak_share_5,train_omega_peak_share_6,train_omega_peak_share_7,train_omega_peak_share_8,train_omega_peak_share_9,train_omega_peak_share_10,train_z_std,train_z_proxy_spearman_rho,train_z_proxy_spearman_p,train_z_proxy_spearman_adjusted_rho,train_z_proxy_metric_valid,train_z_anchor_spearman_rho,train_z_anchor_spearman_p,train_z_anchor_expected_sign,train_z_anchor_adjusted_rho,train_z_anchor_metric_valid,train_lag_gate_sensitivity_slope,train_lag_gate_sensitivity_range,train_lag_gate_grid_min_kstar,train_lag_gate_grid_max_kstar,train_proxy_recon_r2,train_proxy_anchor_recon_r2,train_proxy_metric_valid,train_proxy_1_recon_r2,train_proxy_proxy_government_effectiveness_recon_r2,train_proxy_2_recon_r2,train_proxy_proxy_regulatory_quality_recon_r2,train_proxy_3_recon_r2,train_proxy_proxy_rule_of_law_recon_r2,train_target_variance,train_target_entity_variance_mean,train_target_time_variance_mean,train_baseline_train_mean_mse,train_baseline_train_mean_mae,train_baseline_train_mean_r2,train_baseline_entity_mean_mse,train_baseline_entity_mean_mae,train_baseline_entity_mean_r2,train_baseline_persistence_mse,train_baseline_persistence_mae,train_baseline_persistence_r2,train_baseline_panel_ols_mse,train_baseline_panel_ols_mae,train_baseline_panel_ols_r2,train_baseline_grouped_ardl_mse,train_baseline_grouped_ardl_mae,train_baseline_grouped_ardl_r2,train_baseline_grouped_ardl_group_count,train_baseline_grouped_ardl_low_best_lag,train_baseline_grouped_ardl_low_effective_lag,train_baseline_grouped_ardl_mid_best_lag,train_baseline_grouped_ardl_mid_effective_lag,train_baseline_grouped_ardl_high_best_lag,train_baseline_grouped_ardl_high_effective_lag,train_baseline_grouped_ardl_best_lag_mean,train_baseline_grouped_ardl_effective_lag_mean,train_baseline_best_simple_r2,train_r2_delta_vs_train_mean,train_r2_delta_vs_entity_mean,train_r2_delta_vs_persistence,train_r2_delta_vs_panel_ols,train_r2_delta_vs_grouped_ardl,train_proxy_signal_r2,train_proxy_signal_metric_valid,train_effective_kstar_proxy_spearman_rho,train_effective_kstar_proxy_spearman_p,train_effective_kstar_proxy_spearman_adjusted_rho,train_effective_kstar_proxy_mean_spearman_rho,train_effective_kstar_proxy_mean_spearman_adjusted_rho,train_effective_kstar_mean,train_effective_kstar_std,train_effective_lag_entropy_mean,train_effective_lag_entropy_std,train_effective_lag_top1_share,train_effective_kstar_proxy_metric_valid,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_government_effectiveness_spearman_rho,val_kstar_proxy_government_effectiveness_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_regulatory_quality_spearman_rho,val_kstar_proxy_regulatory_quality_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_rule_of_law_spearman_rho,val_kstar_proxy_rule_of_law_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3,val_omega_peak_share_4,val_omega_peak_share_5,val_omega_peak_share_6,val_omega_peak_share_7,val_omega_peak_share_8,val_omega_peak_share_9,val_omega_peak_share_10,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_government_effectiveness_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_regulatory_quality_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_rule_of_law_recon_r2,val_target_variance,val_target_entity_variance_mean,val_target_time_variance_mean,val_baseline_train_mean_mse,val_baseline_train_mean_mae,val_baseline_train_mean_r2,val_baseline_entity_mean_mse,val_baseline_entity_mean_mae,val_baseline_entity_mean_r2,val_baseline_persistence_mse,val_baseline_persistence_mae,val_baseline_persistence_r2,val_baseline_panel_ols_mse,val_baseline_panel_ols_mae,val_baseline_panel_ols_r2,val_baseline_grouped_ardl_mse,val_baseline_grouped_ardl_mae,val_baseline_grouped_ardl_r2,val_baseline_grouped_ardl_group_count,val_baseline_grouped_ardl_low_best_lag,val_baseline_grouped_ardl_low_effective_lag,val_baseline_grouped_ardl_mid_best_lag,val_baseline_grouped_ardl_mid_effective_lag,val_baseline_grouped_ardl_high_best_lag,val_baseline_grouped_ardl_high_effective_lag,val_baseline_grouped_ardl_best_lag_mean,val_baseline_grouped_ardl_effective_lag_mean,val_baseline_best_simple_r2,val_r2_delta_vs_train_mean,val_r2_delta_vs_entity_mean,val_r2_delta_vs_persistence,val_r2_delta_vs_panel_ols,val_r2_delta_vs_grouped_ardl,val_proxy_signal_r2,val_proxy_signal_metric_valid,val_effective_kstar_proxy_spearman_rho,val_effective_kstar_proxy_spearman_p,val_effective_kstar_proxy_spearman_adjusted_rho,val_effective_kstar_proxy_mean_spearman_rho,val_effective_kstar_proxy_mean_spearman_adjusted_rho,val_effective_kstar_mean,val_effective_kstar_std,val_effective_lag_entropy_mean,val_effective_lag_entropy_std,val_effective_lag_top1_share,val_effective_kstar_proxy_metric_valid,test_total_loss,test_task_loss,test_recon_loss,test_anchor_recon_loss,test_omega_entropy_penalty,test_omega_entropy_band_violation_share,test_z_anchor_loss,test_mse,test_mae,test_r2,test_kstar_mean,test_kstar_std,test_kstar_anchor_proxy_index,test_kstar_anchor_expected_sign,test_kstar_proxy_spearman_rho,test_kstar_proxy_spearman_p,test_kstar_proxy_spearman_adjusted_rho,test_kstar_proxy_metric_valid,test_kstar_proxy_mean_spearman_rho,test_kstar_proxy_mean_spearman_p,test_kstar_proxy_mean_spearman_adjusted_rho,test_kstar_proxy_mean_metric_valid,test_kstar_proxy_1_spearman_rho,test_kstar_proxy_1_spearman_p,test_kstar_proxy_1_spearman_adjusted_rho,test_kstar_proxy_1_metric_valid,test_kstar_proxy_government_effectiveness_spearman_rho,test_kstar_proxy_government_effectiveness_spearman_adjusted_rho,test_kstar_proxy_2_spearman_rho,test_kstar_proxy_2_spearman_p,test_kstar_proxy_2_spearman_adjusted_rho,test_kstar_proxy_2_metric_valid,test_kstar_proxy_regulatory_quality_spearman_rho,test_kstar_proxy_regulatory_quality_spearman_adjusted_rho,test_kstar_proxy_3_spearman_rho,test_kstar_proxy_3_spearman_p,test_kstar_proxy_3_spearman_adjusted_rho,test_kstar_proxy_3_metric_valid,test_kstar_proxy_rule_of_law_spearman_rho,test_kstar_proxy_rule_of_law_spearman_adjusted_rho,test_kstar_anchor_q1_mean,test_kstar_anchor_q1_count,test_kstar_anchor_q2_mean,test_kstar_anchor_q2_count,test_kstar_anchor_q3_mean,test_kstar_anchor_q3_count,test_kstar_anchor_q4_mean,test_kstar_anchor_q4_count,test_omega_entropy_mean,test_omega_entropy_std,test_omega_top1_share,test_omega_peak_share_1,test_omega_peak_share_2,test_omega_peak_share_3,test_omega_peak_share_4,test_omega_peak_share_5,test_omega_peak_share_6,test_omega_peak_share_7,test_omega_peak_share_8,test_omega_peak_share_9,test_omega_peak_share_10,test_z_std,test_z_proxy_spearman_rho,test_z_proxy_spearman_p,test_z_proxy_spearman_adjusted_rho,test_z_proxy_metric_valid,test_z_anchor_spearman_rho,test_z_anchor_spearman_p,test_z_anchor_expected_sign,test_z_anchor_adjusted_rho,test_z_anchor_metric_valid,test_lag_gate_sensitivity_slope,test_lag_gate_sensitivity_range,test_lag_gate_grid_min_kstar,test_lag_gate_grid_max_kstar,test_proxy_recon_r2,test_proxy_anchor_recon_r2,test_proxy_metric_valid,test_proxy_1_recon_r2,test_proxy_proxy_government_effectiveness_recon_r2,test_proxy_2_recon_r2,test_proxy_proxy_regulatory_quality_recon_r2,test_proxy_3_recon_r2,test_proxy_proxy_rule_of_law_recon_r2,test_target_variance,test_target_entity_variance_mean,test_target_time_variance_mean,test_baseline_train_mean_mse,test_baseline_train_mean_mae,test_baseline_train_mean_r2,test_baseline_entity_mean_mse,test_baseline_entity_mean_mae,test_baseline_entity_mean_r2,test_baseline_persistence_mse,test_baseline_persistence_mae,test_baseline_persistence_r2,test_baseline_panel_ols_mse,test_baseline_panel_ols_mae,test_baseline_panel_ols_r2,test_baseline_grouped_ardl_mse,test_baseline_grouped_ardl_mae,test_baseline_grouped_ardl_r2,test_baseline_grouped_ardl_group_count,test_baseline_grouped_ardl_low_best_lag,test_baseline_grouped_ardl_low_effective_lag,test_baseline_grouped_ardl_mid_best_lag,test_baseline_grouped_ardl_mid_effective_lag,test_baseline_grouped_ardl_high_best_lag,test_baseline_grouped_ardl_high_effective_lag,test_baseline_grouped_ardl_best_lag_mean,test_baseline_grouped_ardl_effective_lag_mean,test_baseline_best_simple_r2,test_r2_delta_vs_train_mean,test_r2_delta_vs_entity_mean,test_r2_delta_vs_persistence,test_r2_delta_vs_panel_ols,test_r2_delta_vs_grouped_ardl,test_proxy_signal_r2,test_proxy_signal_metric_valid,test_effective_kstar_proxy_spearman_rho,test_effective_kstar_proxy_spearman_p,test_effective_kstar_proxy_spearman_adjusted_rho,test_effective_kstar_proxy_mean_spearman_rho,test_effective_kstar_proxy_mean_spearman_adjusted_rho,test_effective_kstar_mean,test_effective_kstar_std,test_effective_lag_entropy_mean,test_effective_lag_entropy_std,test_effective_lag_top1_share,test_effective_kstar_proxy_metric_valid,train_posthoc_kstar_mean,train_posthoc_kstar_std,train_posthoc_kstar_anchor_proxy_index,train_posthoc_kstar_anchor_expected_sign,train_posthoc_kstar_proxy_spearman_rho,train_posthoc_kstar_proxy_spearman_p,train_posthoc_kstar_proxy_spearman_adjusted_rho,train_posthoc_kstar_proxy_metric_valid,train_posthoc_kstar_proxy_mean_spearman_rho,train_posthoc_kstar_proxy_mean_spearman_p,train_posthoc_kstar_proxy_mean_spearman_adjusted_rho,train_posthoc_kstar_proxy_mean_metric_valid,train_posthoc_kstar_proxy_1_spearman_rho,train_posthoc_kstar_proxy_1_spearman_p,train_posthoc_kstar_proxy_1_spearman_adjusted_rho,train_posthoc_kstar_proxy_1_metric_valid,train_posthoc_kstar_proxy_government_effectiveness_spearman_rho,train_posthoc_kstar_proxy_government_effectiveness_spearman_adjusted_rho,train_posthoc_kstar_proxy_2_spearman_rho,train_posthoc_kstar_proxy_2_spearman_p,train_posthoc_kstar_proxy_2_spearman_adjusted_rho,train_posthoc_kstar_proxy_2_metric_valid,train_posthoc_kstar_proxy_regulatory_quality_spearman_rho,train_posthoc_kstar_proxy_regulatory_quality_spearman_adjusted_rho,train_posthoc_kstar_proxy_3_spearman_rho,train_posthoc_kstar_proxy_3_spearman_p,train_posthoc_kstar_proxy_3_spearman_adjusted_rho,train_posthoc_kstar_proxy_3_metric_valid,train_posthoc_kstar_proxy_rule_of_law_spearman_rho,train_posthoc_kstar_proxy_rule_of_law_spearman_adjusted_rho,train_posthoc_kstar_anchor_q1_mean,train_posthoc_kstar_anchor_q1_count,train_posthoc_kstar_anchor_q2_mean,train_posthoc_kstar_anchor_q2_count,train_posthoc_kstar_anchor_q3_mean,train_posthoc_kstar_anchor_q3_count,train_posthoc_kstar_anchor_q4_mean,train_posthoc_kstar_anchor_q4_count,train_lag_profile_entropy_mean,val_posthoc_kstar_mean,val_posthoc_kstar_std,val_posthoc_kstar_anchor_proxy_index,val_posthoc_kstar_anchor_expected_sign,val_posthoc_kstar_proxy_spearman_rho,val_posthoc_kstar_proxy_spearman_p,val_posthoc_kstar_proxy_spearman_adjusted_rho,val_posthoc_kstar_proxy_metric_valid,val_posthoc_kstar_proxy_mean_spearman_rho,val_posthoc_kstar_proxy_mean_spearman_p,val_posthoc_kstar_proxy_mean_spearman_adjusted_rho,val_posthoc_kstar_proxy_mean_metric_valid,val_posthoc_kstar_proxy_1_spearman_rho,val_posthoc_kstar_proxy_1_spearman_p,val_posthoc_kstar_proxy_1_spearman_adjusted_rho,val_posthoc_kstar_proxy_1_metric_valid,val_posthoc_kstar_proxy_government_effectiveness_spearman_rho,val_posthoc_kstar_proxy_government_effectiveness_spearman_adjusted_rho,val_posthoc_kstar_proxy_2_spearman_rho,val_posthoc_kstar_proxy_2_spearman_p,val_posthoc_kstar_proxy_2_spearman_adjusted_rho,val_posthoc_kstar_proxy_2_metric_valid,val_posthoc_kstar_proxy_regulatory_quality_spearman_rho,val_posthoc_kstar_proxy_regulatory_quality_spearman_adjusted_rho,val_posthoc_kstar_proxy_3_spearman_rho,val_posthoc_kstar_proxy_3_spearman_p,val_posthoc_kstar_proxy_3_spearman_adjusted_rho,val_posthoc_kstar_proxy_3_metric_valid,val_posthoc_kstar_proxy_rule_of_law_spearman_rho,val_posthoc_kstar_proxy_rule_of_law_spearman_adjusted_rho,val_posthoc_kstar_anchor_q1_mean,val_posthoc_kstar_anchor_q1_count,val_posthoc_kstar_anchor_q2_mean,val_posthoc_kstar_anchor_q2_count,val_posthoc_kstar_anchor_q3_mean,val_posthoc_kstar_anchor_q3_count,val_posthoc_kstar_anchor_q4_mean,val_posthoc_kstar_anchor_q4_count,val_lag_profile_entropy_mean,test_posthoc_kstar_mean,test_posthoc_kstar_std,test_posthoc_kstar_anchor_proxy_index,test_posthoc_kstar_anchor_expected_sign,test_posthoc_kstar_proxy_spearman_rho,test_posthoc_kstar_proxy_spearman_p,test_posthoc_kstar_proxy_spearman_adjusted_rho,test_posthoc_kstar_proxy_metric_valid,test_posthoc_kstar_proxy_mean_spearman_rho,test_posthoc_kstar_proxy_mean_spearman_p,test_posthoc_kstar_proxy_mean_spearman_adjusted_rho,test_posthoc_kstar_proxy_mean_metric_valid,test_posthoc_kstar_proxy_1_spearman_rho,test_posthoc_kstar_proxy_1_spearman_p,test_posthoc_kstar_proxy_1_spearman_adjusted_rho,test_posthoc_kstar_proxy_1_metric_valid,test_posthoc_kstar_proxy_government_effectiveness_spearman_rho,test_posthoc_kstar_proxy_government_effectiveness_spearman_adjusted_rho,test_posthoc_kstar_proxy_2_spearman_rho,test_posthoc_kstar_proxy_2_spearman_p,test_posthoc_kstar_proxy_2_spearman_adjusted_rho,test_posthoc_kstar_proxy_2_metric_valid,test_posthoc_kstar_proxy_regulatory_quality_spearman_rho,test_posthoc_kstar_proxy_regulatory_quality_spearman_adjusted_rho,test_posthoc_kstar_proxy_3_spearman_rho,test_posthoc_kstar_proxy_3_spearman_p,test_posthoc_kstar_proxy_3_spearman_adjusted_rho,test_posthoc_kstar_proxy_3_metric_valid,test_posthoc_kstar_proxy_rule_of_law_spearman_rho,test_posthoc_kstar_proxy_rule_of_law_spearman_adjusted_rho,test_posthoc_kstar_anchor_q1_mean,test_posthoc_kstar_anchor_q1_count,test_posthoc_kstar_anchor_q2_mean,test_posthoc_kstar_anchor_q2_count,test_posthoc_kstar_anchor_q3_mean,test_posthoc_kstar_anchor_q3_count,test_posthoc_kstar_anchor_q4_mean,test_posthoc_kstar_anchor_q4_count,test_lag_profile_entropy_mean,train_group_count,train_low_best_lag,train_low_effective_lag,train_mid_best_lag,train_mid_effective_lag,train_high_best_lag,train_high_effective_lag,train_best_lag_mean,train_effective_lag_mean,train_grouped_ardl_best_lag_mean,train_grouped_ardl_effective_lag_mean,train_grouped_ardl_group_count,train_grouped_ardl_low_best_lag,train_grouped_ardl_low_effective_lag,train_grouped_ardl_mid_best_lag,train_grouped_ardl_mid_effective_lag,train_grouped_ardl_high_best_lag,train_grouped_ardl_high_effective_lag,val_group_count,val_low_best_lag,val_low_effective_lag,val_mid_best_lag,val_mid_effective_lag,val_high_best_lag,val_high_effective_lag,val_best_lag_mean,val_effective_lag_mean,val_grouped_ardl_best_lag_mean,val_grouped_ardl_effective_lag_mean,val_grouped_ardl_group_count,val_grouped_ardl_low_best_lag,val_grouped_ardl_low_effective_lag,val_grouped_ardl_mid_best_lag,val_grouped_ardl_mid_effective_lag,val_grouped_ardl_high_best_lag,val_grouped_ardl_high_effective_lag,test_group_count,test_low_best_lag,test_low_effective_lag,test_mid_best_lag,test_mid_effective_lag,test_high_best_lag,test_high_effective_lag,test_best_lag_mean,test_effective_lag_mean,test_grouped_ardl_best_lag_mean,test_grouped_ardl_effective_lag_mean,test_grouped_ardl_group_count,test_grouped_ardl_low_best_lag,test_grouped_ardl_low_effective_lag,test_grouped_ardl_mid_best_lag,test_grouped_ardl_mid_effective_lag,test_grouped_ardl_high_best_lag,test_grouped_ardl_high_effective_lag
ablation,No AC Encoder,energy_ablation_no_ac_encoder_seed0,cmdl_ablation,no_ac_encoder,learned_omega,json,cuda,energy,linear,0,co2_per_unit_energy,minimal,x_t,"proxy_government_effectiveness,proxy_regulatory_quality,proxy_rule_of_law","-1.0,-1.0,-1.0",proxy_government_effectiveness,0,-1.0,"proxy_regulatory_quality,proxy_rule_of_law",mean_wgi_proxy,"static_log_population,static_log_gdp_per_capita",C:\DevSpace\PyDevspace\CMDL\data\energy\raw\energy_wgi_merged.csv,2011,1996,2023,2011,2017,1996,2011,2002,2017,2008,2023,78,28,10,64,1,3,2,0.1,0.0,1.0,softmax,0.0,,,0.0,1.0,1.0,2,0.05,0.1,20,14.243736267089844,False,architecture_changed,global,,,,0.0,0.0,skipped_rank_deficient,False,False,rank_deficient_design,1.0,2.0,0.0,1.000000003822209,NVIDIA GeForce RTX 5080,13.0,2.9.1+cu130,3.13.9,Windows-11-10.0.26200-SP0,1.4856064000014158,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_energy\complete_20seed_20260426\ablation\energy_ablation_no_ac_encoder_seed0,C:\DevSpace\PyDevspace\CMDL\outputs\notebook_energy\complete_20seed_20260426\ablation,0.56683349609375,0.56683349609375,1.164852261543274,1.0220073461532593,0.0,0.0,0.0,0.566833463122393,0.580106767742202,0.47892077827852103,4.787174224853516,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,4.787174224853516,20.0,4.787174224853516,19.0,4.787174224853516,19.0,4.787174224853516,20.0,1.8865176256894607,4.440892098500626e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,,,0.0,,,,,,,1.2637944431259638,0.731161586092931,1.243889255326055,1.2637944431259638,0.9266610735337253,-0.02099081084225481,0.731161586092931,0.6767147184731678,0.3220203215885243,1.0695216642678946,0.7362336181551934,0.06735431894699995,0.8720309573448367,0.7207143854656359,0.2792147666254135,0.7376296033873679,0.647236618322311,0.37967171346074907,3.0,8.0,6.622559669723773,4.0,4.866275243474449,9.0,6.480638787016125,7.0,5.989824566738116,0.37967171346074907,0.4999115891207758,0.15690045668999675,0.4115664593315211,0.19970601165310753,0.09924906481777196,,False,,,,,,4.787174224853516,0.0,1.8865176256894607,4.440892098500626e-16,1.0,False,14.243736267089844,14.243736267089844,1.164852261543274,1.0220073461532593,0.0,0.0,0.0,14.243736338386718,2.03523198237173,0.166253417649412,4.787174224853516,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,4.787174224853516,20.0,4.787174224853516,19.0,4.787174224853516,19.0,4.787174224853516,20.0,1.8865176256894607,4.440892098500626e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,,,0.0,,,,,,,16.502710065290543,4.068891082942147,16.21102009459209,17.345535706933866,2.5687716014486495,-0.05444812371073356,15.339144426538683,2.1617969544756988,0.1307210072452024,3.7229910297392954,0.9054739856853699,0.7628033086765026,9.154453995938443,2.015773399239803,0.3035133996392588,8.610672784518119,1.961539168335624,0.34974285469795197,3.0,8.0,6.622559669723773,4.0,4.866275243474449,9.0,6.480638787016125,7.0,5.989824566738116,0.7628033086765026,0.22070154136014558,0.035532410404209624,-0.5965498910270906,-0.13725998198984676,-0.18348943704853996,,False,,,,,,4.787174224853516,0.0,1.8865176256894607,4.440892098500626e-16,1.0,False,24186.064453125,24186.064453125,1.164852261543274,1.0220073461532593,0.0,0.0,0.0,24186.063785504633,16.6928155286154,-0.02651220383551367,4.787174224853516,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,4.787174224853516,20.0,4.787174224853516,19.0,4.787174224853516,19.0,4.787174224853516,20.0,1.8865176256894607,4.440892098500626e-16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,,,0.0,,,,,,,23962.79208985457,10892.316744984813,23800.519131672776,24213.875276522842,17.161329518745305,-0.031649465536256915,24201.624752023043,16.844677803488025,-0.024504403013778913,4093.4470564775042,6.659565872532657,0.7588390551273764,13377.709305696077,15.416947781897079,0.6328598274602643,14725.707787937048,15.809800080631343,0.6070779775073337,3.0,8.0,6.622559669723773,4.0,4.866275243474449,9.0,6.480638787016125,7.0,5.989824566738116,0.7588390551273764,0.005137261700743245,-0.002007800821734757,-0.78535125896289,-0.6593720312957779,-0.6335901813428474,,False,,,,,,4.787174224853516,0.0,1.8865176256894607,4.440892098500626e-16,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
