epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_omega_entropy_mean
1.0,1.4644854068756104,1.3242852687835693,1.4020012617111206,8.694724082946777,3.3265647888183594,3.1889991760253906,1.375655174255371,3.1889991631467125,1.3973140718903214,-0.13758579830570442,-0.3756551512319457,0.0,1.0,5.5,0.0,2.3025853633880615
2.0,1.1110719442367554,0.9735063910484314,1.375655174255371,4.393558025360107,3.319666862487793,3.184840440750122,1.348263144493103,3.184840430561232,1.3728992454101523,-0.13213138764405966,-0.34826314840345374,0.0,1.0,5.5,0.0,2.3025853633880615
3.0,0.9708089828491211,0.8359826803207397,1.348263144493103,2.3597068786621094,3.2745401859283447,3.142484426498413,1.320556640625,3.1424843642490785,1.3372083904901668,-0.11279867544323056,-0.3205567039369479,0.0,1.0,5.5,0.0,2.3025853633880615
4.0,0.9315067529678345,0.7994510531425476,1.320556640625,2.4986512660980225,3.2584619522094727,3.129178047180176,1.2928385734558105,3.12917792870329,1.323663158265371,-0.10591589140039948,-0.29283859364520093,0.0,1.0,5.5,0.0,2.3025853633880615
5.0,0.8993335366249084,0.7700496912002563,1.2928385734558105,2.7757813930511475,3.247241735458374,3.1207892894744873,1.2645249366760254,3.120789094160329,1.320953315803929,-0.10207935979940791,-0.2645248760166763,0.0,1.0,5.5,0.0,2.3025853633880615
6.0,0.8495314121246338,0.7230789065361023,1.2645249366760254,1.9863907098770142,3.245905876159668,3.122321128845215,1.2358464002609253,3.12232111506307,1.3284965631212033,-0.10326359215396984,-0.2358463886527189,0.0,1.0,5.5,0.0,2.3025853633880615
7.0,0.8071865439414978,0.6836019158363342,1.2358464002609253,1.0145716667175293,3.2190420627593994,3.0983078479766846,1.2073432207107544,3.098307816885067,1.3324464561210738,-0.09497501175177987,-0.20734319485850383,0.0,1.0,5.5,0.0,2.3025853633880615
8.0,0.7856043577194214,0.664870023727417,1.2073432207107544,0.7888810634613037,3.186030864715576,3.068166732788086,1.1786407232284546,3.068166735549159,1.3306571497626247,-0.083666445959914,-0.17864068608877948,0.0,1.0,5.5,0.0,2.3025853633880615
9.0,0.7756004929542542,0.6577364206314087,1.1786407232284546,1.1986441612243652,3.190906286239624,3.0759177207946777,1.1498867273330688,3.0759175551099776,1.3343438794392914,-0.08671782042695247,-0.14988670683976335,0.0,1.0,5.5,0.0,2.3025853633880615
10.0,0.761102020740509,0.6461133360862732,1.1498867273330688,1.301543951034546,3.231604814529419,3.1194822788238525,1.1212257146835327,3.1194821774404136,1.343896383496504,-0.10373161982830825,-0.12122573400517855,0.0,1.0,5.5,0.0,2.3025853633880615
11.0,0.7388563752174377,0.6267337799072266,1.1212257146835327,0.8934203386306763,3.293311357498169,3.1840038299560547,1.093076229095459,3.1840037070570006,1.3564618669213757,-0.12880600644164775,-0.09307623148875854,0.0,1.0,5.5,0.0,2.3025853633880615
12.0,0.7196963429450989,0.6103886961936951,1.093076229095459,0.490987628698349,3.328636884689331,3.221893310546875,1.0674360990524292,3.2218932344786664,1.360754539181907,-0.14302772993533117,-0.06743604093713707,0.0,1.0,5.5,0.0,2.3025853633880615
13.0,0.7075334191322327,0.6007897853851318,1.0674360990524292,0.6936963796615601,3.3166470527648926,3.212237596511841,1.0440948009490967,3.212237443829897,1.3570488259728466,-0.1388521781375006,-0.04409476291788095,0.0,1.0,5.5,0.0,2.3025853633880615
14.0,0.6964426040649414,0.5920331478118896,1.0440948009490967,0.9237114787101746,3.288464307785034,3.186296224594116,1.0216808319091797,3.186295890957542,1.355247090617934,-0.12991928275463738,-0.021680832369086245,0.0,1.0,5.5,0.0,2.3025853633880615
15.0,0.6834519505500793,0.5812838673591614,1.0216808319091797,0.9467188119888306,3.2738442420959473,3.1738903522491455,0.9995383620262146,3.1738903163166463,1.3612346143949599,-0.12859613275536222,0.00046163462800274946,0.0,1.0,5.5,0.0,2.3025853633880615
16.0,0.6648779511451721,0.5649241209030151,0.9995383620262146,0.5454655289649963,3.2713892459869385,3.1734659671783447,0.979232668876648,3.17346602517091,1.3718524531594345,-0.13332351366636044,0.02076738117242627,0.0,1.0,5.5,0.0,2.3025853633880615
17.0,0.6497101783752441,0.5517868995666504,0.979232668876648,0.36313194036483765,3.2544331550598145,3.157965898513794,0.964673638343811,3.15796595434019,1.375620532573925,-0.13148699913468545,0.03532638655676512,0.0,1.0,5.5,0.0,2.3025853633880615
18.0,0.6406882405281067,0.5442208647727966,0.964673638343811,0.6269919872283936,3.2143666744232178,3.1186463832855225,0.9572039246559143,3.1186462819364147,1.3689068541167275,-0.11837603706711848,0.04279612289575474,0.0,1.0,5.5,0.0,2.3025853633880615
19.0,0.630957841873169,0.5352374315261841,0.9572039246559143,0.6327243447303772,3.175671339035034,3.0803921222686768,0.9527910947799683,3.0803918799433654,1.358956782324683,-0.10423783551504935,0.04720895051123075,0.0,1.0,5.5,0.0,2.3025853633880615
20.0,0.6196870803833008,0.5244079828262329,0.9527910947799683,0.5237902402877808,3.154792070388794,3.0601189136505127,0.9467311501502991,3.060118821504294,1.3528055565934332,-0.09681158767244713,0.05326878913121447,0.0,1.0,5.5,0.0,2.3025853633880615
21.0,0.6075683832168579,0.5128952860832214,0.9467311501502991,0.3198698163032532,3.1336302757263184,3.0397770404815674,0.9385319948196411,3.0397767583875948,1.3468327845077193,-0.08976821155201715,0.06146806201154276,0.0,1.0,5.5,0.0,2.3025853633880615
22.0,0.5961425304412842,0.502289354801178,0.9385319948196411,0.5280420780181885,3.0998411178588867,3.007086992263794,0.9275408387184143,3.007087059998377,1.3380100458830833,-0.07887970052329867,0.0724592151830672,0.0,1.0,5.5,0.0,2.3025853633880615
23.0,0.5854765772819519,0.4927224814891815,0.9275408387184143,0.5206403732299805,3.0770862102508545,2.9857146739959717,0.913715660572052,2.985714866509679,1.3336749660072937,-0.07344835279410433,0.08628432248016871,0.0,1.0,5.5,0.0,2.3025853633880615
24.0,0.5690025091171265,0.47763094305992126,0.913715660572052,0.4289366900920868,3.0848541259765625,2.9950246810913086,0.8982951045036316,2.995024662557484,1.3390079744766274,-0.08047806121848015,0.10170485131359819,0.0,1.0,5.5,0.0,2.3025853633880615
