epoch,train_task_loss,train_grad_norm,val_task_loss,val_mae,val_r2
1.0,1.959084153175354,16.110628128051758,3.128810167312622,1.4609859200841817,-0.1281226262500951
2.0,1.1396554708480835,7.4052629470825195,2.6355347633361816,1.3110200470294908,0.04956312754160347
3.0,0.8837122917175293,2.1228880882263184,2.512511730194092,1.2566195851258906,0.09087993962515395
4.0,0.8704252243041992,4.223156929016113,2.539795398712158,1.2546540278430753,0.07997148280715148
5.0,0.8329891562461853,4.182701587677002,2.6017343997955322,1.2679982476084577,0.05714561371838759
6.0,0.7616980671882629,2.6268248558044434,2.68731427192688,1.294527320999116,0.0242548667621319
7.0,0.719737708568573,0.6348800659179688,2.771486282348633,1.3198025032549843,-0.009903803512758047
8.0,0.7225401997566223,2.025146484375,2.802809238433838,1.3240511988957278,-0.02313021203322894
9.0,0.7240254282951355,2.3964121341705322,2.794156551361084,1.311216398600884,-0.019444736785498812
10.0,0.7138729095458984,1.7843278646469116,2.7674620151519775,1.2940433864873326,-0.00789717606847253
11.0,0.7025285363197327,0.9138191938400269,2.7256007194519043,1.27880958700288,0.008262216680461695
12.0,0.6962796449661255,1.2876074314117432,2.6785953044891357,1.272271064237099,0.02448937435903455
13.0,0.6839909553527832,1.3759448528289795,2.6418263912200928,1.2768788843514454,0.035693724978246265
14.0,0.6662614345550537,0.7615863680839539,2.6281604766845703,1.291137070495593,0.03773368711538697
15.0,0.6578229069709778,0.4152914583683014,2.6210813522338867,1.3016001024423696,0.03814167406236457
16.0,0.6516329050064087,0.9972891807556152,2.5932891368865967,1.298151752550797,0.0479060998100414
17.0,0.6466429233551025,0.8178992867469788,2.552225351333618,1.2861361301170704,0.06349646413890792
18.0,0.6357484459877014,0.3912201225757599,2.522752046585083,1.2753866794003195,0.07444542952788095
19.0,0.6281991004943848,0.8638635873794556,2.519534111022949,1.2746939973559082,0.0746202419494512
20.0,0.6216526627540588,0.9308462142944336,2.539783000946045,1.2832799110222946,0.06502105075038687
21.0,0.6130547523498535,0.5523586869239807,2.5759050846099854,1.296649166078582,0.04879954300305298
22.0,0.6030218601226807,0.5368797183036804,2.612156867980957,1.3069785267933074,0.032654279163763456
23.0,0.5915810465812683,0.7341633439064026,2.639749050140381,1.3104618840558087,0.020495598354769256
