epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_omega_entropy_mean
1.0,1.3151873350143433,1.3151873350143433,1.6631726026535034,8.591506004333496,2.949154853820801,2.949154853820801,1.6620100736618042,2.9491547737634374,1.3073050374165178,-0.053331901161555874,-0.6620099601010132,0.0,1.0,3.745347261428833,0.0,1.7984040975570679
2.0,0.942676842212677,0.942676842212677,1.6620100736618042,3.326969623565674,2.9644815921783447,2.9644815921783447,1.6613421440124512,2.96448161716853,1.286220346228589,-0.05386809498758024,-0.6613420378390071,0.0,1.0,3.753016471862793,0.0,1.8018889427185059
3.0,0.84535813331604,0.84535813331604,1.6613421440124512,2.968069553375244,3.0576789379119873,3.0576789379119873,1.661940336227417,3.05767875426761,1.306610162227991,-0.08632956676448371,-0.6619404176305104,0.0,1.0,3.7448184490203857,0.0,1.8018548488616943
4.0,0.7936000227928162,0.7936000227928162,1.661940336227417,2.976041316986084,3.0862057209014893,3.0862057209014893,1.662772297859192,3.086205537662194,1.3193091564146535,-0.09603719055957123,-0.662772159832304,0.0,1.0,3.733039140701294,0.0,1.8009033203125
5.0,0.7306999564170837,0.7306999564170837,1.662772297859192,2.1417341232299805,3.0575649738311768,3.0575649738311768,1.6637097597122192,3.057564714581951,1.3229823140663997,-0.08506827575804471,-0.6637095987441268,0.0,1.0,3.719898223876953,0.0,1.799570083618164
6.0,0.6833376884460449,0.6833376884460449,1.6637097597122192,0.8041634559631348,3.009505271911621,3.009505271911621,1.6645689010620117,3.0095053411174955,1.3200070457000816,-0.06726526675772299,-0.6645688842549013,0.0,1.0,3.7074215412139893,0.0,1.7981622219085693
7.0,0.6704638004302979,0.6704638004302979,1.6645689010620117,1.3176617622375488,3.0265676975250244,3.0265676975250244,1.6655099391937256,3.0265675230921056,1.3314684978346267,-0.07527290634120976,-0.6655100237559062,0.0,1.0,3.6923201084136963,0.0,1.7961046695709229
8.0,0.6591539978981018,0.6591539978981018,1.6655099391937256,1.5040385723114014,3.058138847351074,3.058138847351074,1.6665213108062744,3.0581387630658483,1.3427675173957907,-0.0889287415730506,-0.6665212189395444,0.0,1.0,3.6754820346832275,0.0,1.7936254739761353
9.0,0.6385642886161804,0.6385642886161804,1.6665213108062744,1.2593218088150024,3.0666162967681885,3.0666162967681885,1.6675835847854614,3.0666161519619233,1.342326121623554,-0.0928178691488805,-0.6675835370687635,0.0,1.0,3.657865524291992,0.0,1.7909666299819946
10.0,0.6167346239089966,0.6167346239089966,1.6675835847854614,0.7456055283546448,3.053739309310913,3.053739309310913,1.6686878204345703,3.0537391341353204,1.331850326930483,-0.08760095038932299,-0.668687740140733,0.0,1.0,3.6395323276519775,0.0,1.788095474243164
