epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_omega_entropy_mean
1.0,1.0962282419204712,0.9843519926071167,1.1187628507614136,3.0540409088134766,2.9487507343292236,2.837034225463867,1.1171659231185913,2.8370340863057337,1.275212707780006,0.006240728165416505,-0.11716586160417863,0.0,1.0,5.5,0.0,2.3025853633880615
2.0,1.0096503496170044,0.8979337215423584,1.1171659231185913,3.869025945663452,2.9786901473999023,2.8670907020568848,1.1159952878952026,2.867090549038839,1.286599284203516,-0.0025945051093277938,-0.11599524510156112,0.0,1.0,5.5,0.0,2.3025853633880615
3.0,0.9141573309898376,0.8025578260421753,1.1159952878952026,2.2110178470611572,3.010554313659668,2.8990588188171387,1.1149543523788452,2.899059050079683,1.274692593717445,-0.01243681764363593,-0.11495431363253461,0.0,1.0,5.5,0.0,2.3025853633880615
4.0,0.8594942688941956,0.747998833656311,1.1149543523788452,1.4310976266860962,2.9713287353515625,2.859938144683838,1.113906741142273,2.859938197864632,1.2507945586882887,0.003959831967485857,-0.11390672278352576,0.0,1.0,5.5,0.0,2.3025853633880615
5.0,0.8392959237098694,0.7279052734375,1.113906741142273,2.156480550765991,2.992574453353882,2.881286144256592,1.1128820180892944,2.8812859048830277,1.2600735189777519,-0.004299717236353029,-0.11288198986115128,0.0,1.0,5.5,0.0,2.3025853633880615
6.0,0.8066456317901611,0.6953574419021606,1.1128820180892944,1.7248492240905762,3.055474042892456,2.9442906379699707,1.1118334531784058,2.9442906932946338,1.2905222253312194,-0.03053531302009412,-0.11183335373630765,0.0,1.0,5.5,0.0,2.3025853633880615
7.0,0.7756804823875427,0.6644971370697021,1.1118334531784058,0.9146953225135803,3.0516810417175293,2.9406025409698486,1.110785961151123,2.940602555728646,1.2990022350516583,-0.03155248694041376,-0.11078591187447207,0.0,1.0,5.5,0.0,2.3025853633880615
8.0,0.7571179270744324,0.6460393071174622,1.110785961151123,1.0897116661071777,3.023933172225952,2.912959575653076,1.1097352504730225,2.912959631928742,1.2891762919783119,-0.021875664812536427,-0.10973521811297604,0.0,1.0,5.5,0.0,2.3025853633880615
9.0,0.7396554350852966,0.6286818981170654,1.1097352504730225,1.084586501121521,3.0526490211486816,2.9417805671691895,1.10868501663208,2.941780589199949,1.2927006086955468,-0.03358544059755697,-0.10868501911578021,0.0,1.0,5.5,0.0,2.3025853633880615
10.0,0.7197443842887878,0.6088758707046509,1.10868501663208,0.6840957403182983,3.1257247924804688,3.0149662494659424,1.1075855493545532,3.014966312365375,1.3086756264997854,-0.06320743322843836,-0.10758558452639533,0.0,1.0,5.5,0.0,2.3025853633880615
11.0,0.7062235474586487,0.5954650044441223,1.1075855493545532,0.7487610578536987,3.1511967182159424,3.0405521392822266,1.1064447164535522,3.040552351935188,1.3145789813605093,-0.07490010727728354,-0.10644477466981472,0.0,1.0,5.5,0.0,2.3025853633880615
12.0,0.6939226984977722,0.583278238773346,1.1064447164535522,0.8951391577720642,3.1310057640075684,3.0204827785491943,1.1052286624908447,3.0204824667037515,1.3128742082310574,-0.0699853384038358,-0.10522861054537125,0.0,1.0,5.5,0.0,2.3025853633880615
13.0,0.676848828792572,0.5663259625434875,1.1052286624908447,0.5874811410903931,3.141953945159912,3.031557321548462,1.103965163230896,3.031557147589021,1.3224048563530522,-0.07916746846330758,-0.10396520522140973,0.0,1.0,5.5,0.0,2.3025853633880615
14.0,0.6639581322669983,0.5535616278648376,1.103965163230896,0.582283616065979,3.200094223022461,3.0898282527923584,1.1026595830917358,3.089828143084036,1.3439059046525803,-0.107080843093239,-0.10265960363872728,0.0,1.0,5.5,0.0,2.3025853633880615
