epoch,train_task_loss,train_grad_norm,val_task_loss,val_mae,val_r2
1.0,1.2665079832077026,9.161833763122559,3.125922441482544,1.3771378137274748,-0.10270368587552214
2.0,0.947191596031189,2.181657075881958,2.9632458686828613,1.3029115323287745,-0.03983084286028241
3.0,0.9344016909599304,4.659392833709717,2.908964157104492,1.2822829071550614,-0.017783881893598752
4.0,0.8672990798950195,4.21912956237793,2.9043610095977783,1.2875959216957054,-0.015041298571557523
5.0,0.7773975729942322,1.9954249858856201,2.977872133255005,1.3175649641968665,-0.043696016064265764
6.0,0.7400917410850525,1.604635238647461,3.006040573120117,1.3297494698966306,-0.0556859953582165
7.0,0.725610613822937,2.350297212600708,2.9734604358673096,1.3222509467944739,-0.044010675792565346
8.0,0.6990388035774231,1.8921940326690674,2.9067306518554688,1.3002670362414348,-0.018647100971054358
9.0,0.6723127961158752,0.7980594635009766,2.8595359325408936,1.2770019548575557,7.206722850167102e-05
10.0,0.6598113775253296,1.2415626049041748,2.8675456047058105,1.271527615065376,-0.002193701102991182
11.0,0.648195743560791,1.5210403203964233,2.913149833679199,1.2801692466177637,-0.01918317992290765
12.0,0.6315281391143799,1.0302854776382446,2.987755060195923,1.3031858066008204,-0.0482176331222011
13.0,0.6173219680786133,0.647688627243042,3.0373919010162354,1.3218565118277357,-0.06874434085842202
14.0,0.6080089807510376,1.0506337881088257,3.035242795944214,1.32620973240525,-0.06999039880019163
15.0,0.5921809673309326,0.7671694755554199,3.0042386054992676,1.3207777864698853,-0.06048540631543085
16.0,0.5779914855957031,0.3965308368206024,2.988199234008789,1.3192722215834591,-0.05688862507588932
17.0,0.5695211887359619,0.9936636090278625,3.0114805698394775,1.3290865304569404,-0.06843143378659033
18.0,0.5571885704994202,0.8894844651222229,3.067446708679199,1.347716681564611,-0.0927665357384978
19.0,0.5434277653694153,0.27256354689598083,3.1234941482543945,1.3656347448568023,-0.11755243568069118
20.0,0.5350919365882874,0.7768397331237793,3.1351945400238037,1.3726650828052134,-0.1258315129889543
21.0,0.5266579389572144,0.778354823589325,3.112722158432007,1.3721544621778385,-0.12152308699234637
22.0,0.5160619616508484,0.4114311635494232,3.102691888809204,1.375105885404443,-0.12204323035090936
23.0,0.5072491765022278,0.6850751042366028,3.1225926876068115,1.3845100564616066,-0.13310298832736997
24.0,0.4952363669872284,0.54470294713974,3.1386170387268066,1.3892938448086618,-0.14094074195290096
25.0,0.4842308461666107,0.7902904152870178,3.1114447116851807,1.3792946078651955,-0.13062910170272035
26.0,0.46898096799850464,0.5777511596679688,3.0651707649230957,1.3616129377014226,-0.11252634704280189
27.0,0.45490115880966187,0.38130906224250793,3.043985366821289,1.3514972083699255,-0.10497557744143184
28.0,0.4427516758441925,0.7248255610466003,3.061744451522827,1.3549817668141,-0.11407255723777042
29.0,0.4288753569126129,0.36176714301109314,3.0909242630004883,1.3629941612260328,-0.12852040324195613
