epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_formal_income_level_spearman_rho,val_kstar_proxy_formal_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_formalization_ratio_spearman_rho,val_kstar_proxy_formalization_ratio_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_formal_capacity_signal_spearman_rho,val_kstar_proxy_formal_capacity_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_formal_income_level_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_formalization_ratio_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_formal_capacity_signal_recon_r2
1.0,2.0817697048187256,2.0817697048187256,1.316236972808838,1.2422994375228882,0.0,0.0,0.0,20.035063182321146,20.035063182321146,20.035063182321146,0.0,1.0,21.812877655029297,21.812877655029297,1.3136136531829834,1.2295644283294678,0.0,0.0,0.0,21.812875463516797,4.629630198790913,0.0,1.0755913257598877,4.954246956418327e-06,0.0,-1.0,0.3690709031228649,0.09966947602452492,-0.3690709031228649,1.0,0.15139704300638646,0.5124044735646098,-0.15139704300638646,1.0,0.3690709031228649,0.09966947602452492,-0.3690709031228649,1.0,0.3690709031228649,-0.3690709031228649,-0.6868097616212467,0.0005840590960902935,0.6868097616212467,1.0,-0.6868097616212467,0.6868097616212467,0.7108513521415742,0.00030393879522628306,-0.7108513521415742,1.0,0.7108513521415742,-0.7108513521415742,1.07558673620224,6.0,1.0755947589874268,5.0,1.0755946397781373,5.0,1.0755895137786866,5.0,0.26786723541668056,1.240032812733377e-05,1.0,1.0,0.0,0.05006780924888237,0.38311688311688313,0.0864783097986004,-0.38311688311688313,1.0,0.38311688311688313,0.0864783097986004,-1.0,-0.38311688311688313,1.0,9.269840570026299e-05,1.4185905456542969e-05,1.0755853652954102,1.0755995512008667,-0.3136135737107235,-0.22956442985812586,1.0,-0.22956442985812586,-0.22956442985812586,-0.022165753553525347,-0.022165753553525347,-0.6891105377205193,-0.6891105377205193
2.0,1.4723272323608398,1.4723272323608398,1.3136136531829834,1.2295644283294678,0.0,0.0,0.0,16.257952968899737,16.257952968899737,16.257952968899737,0.0,1.0,20.832561492919922,20.832561492919922,1.312276840209961,1.2187074422836304,0.0,0.0,0.0,20.832562589308537,4.527085815511999,0.0,1.0753202438354492,6.343895621525521e-06,0.0,-1.0,0.26965567745772695,0.23716358343331287,-0.26965567745772695,1.0,0.06237818080949829,0.7882295252741306,-0.06237818080949829,1.0,0.26965567745772695,0.23716358343331287,-0.26965567745772695,1.0,0.26965567745772695,-0.26965567745772695,-0.6939572615056684,0.00048405482176851704,0.6939572615056684,1.0,-0.6939572615056684,0.6939572615056684,0.70110476139009,0.0003990582517870144,-0.70110476139009,1.0,0.70110476139009,-0.70110476139009,1.0753148794174194,6.0,1.0753248453140258,5.0,1.075325107574463,5.0,1.0753177642822265,5.0,0.2671886151482706,1.589450320711449e-05,1.0,1.0,0.0,0.05126968569243657,0.28051948051948056,0.21806007395025545,-0.28051948051948056,1.0,0.28051948051948056,0.21806007395025545,-1.0,-0.28051948051948056,1.0,0.00011612960718600642,1.8477439880371094e-05,1.0753132104873657,1.075331687927246,-0.31227690586506957,-0.21870747661312762,1.0,-0.21870747661312762,-0.21870747661312762,-0.028927676596311347,-0.028927676596311347,-0.6891955643857697,-0.6891955643857697
3.0,1.0126638412475586,1.0126638412475586,1.312276840209961,1.2187074422836304,0.0,0.0,0.0,12.654104673907725,12.654104673907725,12.654104673907725,0.0,1.0,19.912527084350586,19.912527084350586,1.3116183280944824,1.208849549293518,0.0,0.0,0.0,19.912526355026195,4.428722332630839,0.0,1.0750676393508911,8.156841405029466e-06,0.0,-1.0,0.2430940381918191,0.28831949334048973,-0.2430940381918191,1.0,0.03704909138217564,0.8733236458209124,-0.03704909138217564,1.0,0.2430940381918191,0.28831949334048973,-0.2430940381918191,1.0,0.2430940381918191,-0.2430940381918191,-0.675333437650535,0.0007813864064531508,0.675333437650535,1.0,-0.675333437650535,0.675333437650535,0.6850831985405811,0.0006106977462216118,-0.6850831985405811,1.0,0.6850831985405811,-0.6850831985405811,1.0750607053438823,6.0,1.0750731229782104,5.0,1.0750739336013795,5.0,1.0750635385513305,5.0,0.26655399081584114,2.0521017989464433e-05,1.0,1.0,0.0,0.05219816366381667,0.251948051948052,0.27056314022623557,-0.251948051948052,1.0,0.251948051948052,0.27056314022623557,-1.0,-0.251948051948052,1.0,0.00014449094067351434,2.372264862060547e-05,1.0750585794448853,1.0750823020935059,-0.31161832681351953,-0.20884961280603953,1.0,-0.20884961280603953,-0.20884961280603953,-0.03672822233789974,-0.03672822233789974,-0.6892771452966195,-0.6892771452966195
4.0,0.6793538331985474,0.6793538331985474,1.3116183280944824,1.208849549293518,0.0,0.0,0.0,9.532246245617163,9.532246245617163,9.532246245617163,0.0,1.0,19.054357528686523,19.054357528686523,1.3115979433059692,1.199857234954834,0.0,0.0,0.0,19.054358434013295,4.334952693964754,0.0,1.074837327003479,1.0750226754419375e-05,0.0,-1.0,0.18252680404046737,0.4284122234368935,-0.18252680404046737,1.0,-0.016888601085594847,0.9420774221403395,0.016888601085594847,1.0,0.18252680404046737,0.4284122234368935,-0.18252680404046737,1.0,0.18252680404046737,-0.18252680404046737,-0.6053913927605536,0.0036367121407726386,0.6053913927605536,1.0,-0.6053913927605536,0.6053913927605536,0.6112374469824904,0.0032415995597936185,-0.6112374469824904,1.0,0.6112374469824904,-0.6112374469824904,1.0748288035392761,6.0,1.0748446702957153,5.0,1.0748461723327636,5.0,1.0748313903808593,5.0,0.26597562766037364,2.7001830106142364e-05,1.0,1.0,0.0,0.0529939723377796,0.18051948051948052,0.433594674982858,-0.18051948051948052,1.0,0.18051948051948052,0.433594674982858,-1.0,-0.18051948051948052,1.0,0.00017939666731796119,2.9206275939941406e-05,1.0748260021209717,1.0748552083969116,-0.3115978804272728,-0.19985732430475944,1.0,-0.19985732430475944,-0.19985732430475944,-0.045580057410882224,-0.045580057410882224,-0.6893562595661771,-0.6893562595661771
5.0,0.4329110085964203,0.4329110085964203,1.3115979433059692,1.199857234954834,0.0,0.0,0.0,6.872899933555065,6.872899933555065,6.872899933555065,0.0,1.0,18.25748062133789,18.25748062133789,1.3111896514892578,1.1902711391448975,0.0,0.0,0.0,18.257480279331737,4.24605391848655,0.0,1.0746427774429321,1.4145563080996561e-05,0.0,-1.0,0.1624960148341037,0.4815871317369287,-0.1624960148341037,1.0,-0.033149187026157156,0.8865702298736877,0.033149187026157156,1.0,0.1624960148341037,0.4815871317369287,-0.1624960148341037,1.0,0.1624960148341037,-0.1624960148341037,-0.5843356693434368,0.0054078685812485715,0.5843356693434368,1.0,-0.5843356693434368,0.5843356693434368,0.5914854939961374,0.0047402696596411525,-0.5914854939961374,1.0,0.5914854939961374,-0.5914854939961374,1.0746317903200786,6.0,1.0746519804000854,5.0,1.074654746055603,5.0,1.0746342897415162,5.0,0.265485774706757,3.5628051423330294e-05,1.0,1.0,0.0,0.05363178329056563,0.16883116883116883,0.46442277316539365,-0.16883116883116883,1.0,0.16883116883116883,0.46442277316539365,-1.0,-0.16883116883116883,1.0,0.00022290655226441403,3.5881996154785156e-05,1.0746283531188965,1.0746642351150513,-0.31118950255084016,-0.1902710642194767,1.0,-0.1902710642194767,-0.1902710642194767,-0.05386018585625618,-0.05386018585625618,-0.6894372575767875,-0.6894372575767875
6.0,0.2622744143009186,0.2622744143009186,1.3111896514892578,1.1902711391448975,0.0,0.0,0.0,4.67118669814615,4.67118669814615,4.67118669814615,0.0,1.0,17.530324935913086,17.530324935913086,1.3114256858825684,1.1816080808639526,0.0,0.0,0.0,17.530325526891687,4.163416248701868,0.0,1.0744829177856445,1.9038361921127338e-05,0.0,-1.0,0.16699158820876106,0.46937441052295187,-0.16699158820876106,1.0,-0.014294999768843358,0.950961425558527,0.014294999768843358,1.0,0.16699158820876106,0.46937441052295187,-0.16699158820876106,1.0,0.16699158820876106,-0.16699158820876106,-0.5393113549154539,0.011635165991163815,0.5393113549154539,1.0,-0.5393113549154539,0.5393113549154539,0.5510072638172349,0.009630528992895139,-0.5510072638172349,1.0,0.5510072638172349,-0.5510072638172349,1.0744688709576924,6.0,1.0744948625564574,5.0,1.0744998693466186,5.0,1.0744709253311158,5.0,0.26508351161017085,4.797915277270896e-05,1.0,1.0,0.0,0.05408220982697133,0.15974025974025974,0.4891511154734236,-0.15974025974025974,1.0,0.15974025974025974,0.4891511154734236,-1.0,-0.15974025974025974,1.0,0.0002884068681461719,4.6372413635253906e-05,1.0744645595550537,1.074510931968689,-0.31142569017515687,-0.18160821225819346,1.0,-0.18160821225819346,-0.18160821225819346,-0.06315420394396098,-0.06315420394396098,-0.6895146543233162,-0.6895146543233162
7.0,0.15862427651882172,0.15862427651882172,1.3114256858825684,1.1816080808639526,0.0,0.0,0.0,2.988801368866458,2.988801368866458,2.988801368866458,0.0,1.0,16.889421463012695,16.889421463012695,1.3124173879623413,1.1741058826446533,0.0,0.0,0.0,16.889422650288402,4.089531858052526,0.0,1.0743707418441772,2.640453163745291e-05,0.0,-1.0,0.10782722231572094,0.641766790248698,-0.10782722231572094,1.0,-0.05391361115786047,0.8164579775757721,0.05391361115786047,1.0,0.10782722231572094,0.641766790248698,-0.10782722231572094,1.0,0.10782722231572094,-0.10782722231572094,-0.47742776145816196,0.028620752113801346,0.47742776145816196,1.0,-0.47742776145816196,0.47742776145816196,0.4943163625437568,0.02273823318490812,-0.4943163625437568,1.0,0.4943163625437568,-0.4943163625437568,1.0743521253267925,6.0,1.074386191368103,5.0,1.0743951797485352,5.0,1.0743531465530396,5.0,0.2648006628855903,6.657875682087253e-05,1.0,1.0,0.0,0.05439261587853417,0.1064935064935065,0.6459166351388025,-0.1064935064935065,1.0,0.1064935064935065,0.6459166351388025,-1.0,-0.1064935064935065,1.0,0.00039741171925290763,6.54458999633789e-05,1.0743464231491089,1.0744118690490723,-0.31241743604818334,-0.17410585709918935,1.0,-0.17410585709918935,-0.17410585709918935,-0.07355977582602313,-0.07355977582602313,-0.6895866752193378,-0.6895866752193378
8.0,0.09470444172620773,0.09470444172620773,1.3124173879623413,1.1741058826446533,0.0,0.0,0.0,1.81050446917166,1.81050446917166,1.81050446917166,0.0,1.0,16.363645553588867,16.363645553588867,1.314415693283081,1.1682863235473633,0.0,0.0,0.0,16.36364573182682,4.028501358770189,0.0,1.074355125427246,3.783865463888723e-05,0.0,-1.0,0.00454840901735925,0.9843886972500282,-0.00454840901735925,1.0,-0.13905136138783994,0.547755415370144,0.13905136138783994,1.0,0.00454840901735925,0.9843886972500282,-0.00454840901735925,1.0,0.00454840901735925,-0.00454840901735925,-0.3482781761863654,0.12181827213961789,0.3482781761863654,1.0,-0.3482781761863654,0.3482781761863654,0.37166999398992734,0.09712395823511426,-0.37166999398992734,1.0,0.37166999398992734,-0.37166999398992734,1.0743300716082256,6.0,1.0743754625320434,5.0,1.0743913412094117,5.0,1.0743290901184082,5.0,0.2647615869884092,9.543339586749867e-05,1.0,1.0,0.0,0.05471174495585635,0.0,1.0,-0.0,1.0,0.0,1.0,-1.0,-0.0,1.0,0.0005425439823061274,9.560585021972656e-05,1.0743216276168823,1.074417233467102,-0.3144157677524635,-0.16828639915441013,1.0,-0.16828639915441013,-0.16828639915441013,-0.08531039218998071,-0.08531039218998071,-0.6896505119129999,-0.6896505119129999
9.0,0.0662420392036438,0.0662420392036438,1.314415693283081,1.1682863235473633,0.0,0.0,0.0,1.4530468142008055,1.4530468142008055,1.4530468142008055,0.0,1.0,15.983631134033203,15.983631134033203,1.3177518844604492,1.1648963689804077,0.0,0.0,0.0,15.983629848886434,3.984536114193144,0.0,1.0744507312774658,5.6380729982145375e-05,0.0,-1.0,-0.06495615802151863,0.7796810573119215,0.06495615802151863,1.0,-0.1955180356447711,0.3956840265904865,0.1955180356447711,1.0,-0.06495615802151863,0.7796810573119215,0.06495615802151863,1.0,-0.06495615802151863,0.06495615802151863,-0.2864566568748972,0.20806195186856952,0.2864566568748972,1.0,-0.2864566568748972,0.2864566568748972,0.29425139583747945,0.1954060019053673,-0.29425139583747945,1.0,0.29425139583747945,-0.29425139583747945,1.0744159817695618,6.0,1.0744778871536256,5.0,1.0745051860809327,5.0,1.0744112730026245,5.0,0.26500264172728594,0.00014203880314176415,1.0,1.0,0.0,0.05531349796786311,-0.062337662337662345,0.788364072800584,0.062337662337662345,1.0,-0.062337662337662345,0.788364072800584,-1.0,0.062337662337662345,1.0,0.0007128729119064829,0.00014448165893554688,1.0744023323059082,1.0745468139648438,-0.317751799221399,-0.1648963715642664,1.0,-0.1648963715642664,-0.1648963715642664,-0.0986571408635113,-0.0986571408635113,-0.6897018852364196,-0.6897018852364196
10.0,0.05219431594014168,0.05219431594014168,1.3177518844604492,1.1648963689804077,0.0,0.0,0.0,1.5907227126331802,1.5907227126331802,1.5907227126331802,0.0,1.0,15.749178886413574,15.749178886413574,1.3217198848724365,1.162982702255249,0.0,0.0,0.0,15.74917911802793,3.957790428683871,0.0,1.0746171474456787,8.948729165769976e-05,0.0,-1.0,-0.16363636363636364,0.4784743069143618,0.16363636363636364,1.0,-0.28051948051948056,0.21806007395025545,0.28051948051948056,1.0,-0.16363636363636364,0.4784743069143618,0.16363636363636364,1.0,-0.16363636363636364,0.16363636363636364,-0.1987012987012987,0.3878822634645567,0.1987012987012987,1.0,-0.1987012987012987,0.1987012987012987,0.1961038961038961,0.39424166216971973,-0.1961038961038961,1.0,0.1961038961038961,-0.1961038961038961,1.0745659470558167,6.0,1.074655246734619,5.0,1.0747021675109862,5.0,1.0745553970336914,5.0,0.2654214119593688,0.00022517423996428615,1.0,1.0,0.0,0.05672619387180471,-0.16363636363636364,0.4784743069143618,0.16363636363636364,1.0,-0.16363636363636364,0.4784743069143618,-1.0,0.16363636363636364,1.0,0.0010792074872479906,0.00022900104522705078,1.0745471715927124,1.0747761726379395,-0.32171984872988296,-0.16298259168737683,1.0,-0.16298259168737683,-0.16298259168737683,-0.11243058135898631,-0.11243058135898631,-0.6897463731432865,-0.6897463731432865
