epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_atm_count_spearman_rho,val_kstar_proxy_atm_count_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_terminal_count_spearman_rho,val_kstar_proxy_terminal_count_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_credit_card_depth_spearman_rho,val_kstar_proxy_credit_card_depth_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q2_mean,val_kstar_anchor_q3_mean,val_kstar_anchor_q4_mean,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_atm_count_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_terminal_count_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_credit_card_depth_recon_r2
11.0,0.040243007242679596,0.019775543361902237,0.2046746462583542,0.0023232530802488327,0.0,0.0,0.0,1.0962501810239353,1.0962501810239353,1.094878460076744,0.05482350823313403,1.0,12.767324447631836,12.74683952331543,0.2048451006412506,0.002589673502370715,0.0,0.0,0.0,12.746840259620496,3.5673864228384837,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.029018986970186234,0.008534476161003113,0.2048451006412506,0.002589673502370715,0.0,0.0,0.0,0.4590039383607371,0.4590039383607371,0.4557298103713897,0.05472618540995284,1.0,13.169309616088867,13.14880657196045,0.20503441989421844,0.002860801760107279,0.0,0.0,0.0,13.148808405587246,3.623346893560319,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.02680407278239727,0.006300630513578653,0.20503441989421844,0.002860801760107279,0.0,0.0,0.0,0.4403579152155501,0.4403579152155501,0.43695536036578325,0.054636128528603695,1.0,13.476049423217773,13.455552101135254,0.20497217774391174,0.00304324715398252,0.0,0.0,0.0,13.455551239486478,3.665381386166527,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.031831640750169754,0.011334422044456005,0.20497217774391174,0.00304324715398252,0.0,0.0,0.0,0.9266344082156062,0.9266344082156062,0.9250278994114899,0.05454091857910886,1.0,13.613216400146484,13.592767715454102,0.20448635518550873,0.0030781796667724848,0.0,0.0,0.0,13.592768654929252,3.6839508300735835,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.034265514463186264,0.013816877268254757,0.20448635518550873,0.0030781796667724848,0.0,0.0,0.0,1.1223397778110704,1.1223397778110704,1.1210192109770485,0.05442890295971546,1.0,13.597550392150879,13.577184677124023,0.20365279912948608,0.002994242589920759,0.0,0.0,0.0,13.577184366766275,3.6817020830653964,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0341358557343483,0.0137705747038126,0.20365279912948608,0.002994242589920759,0.0,0.0,0.0,1.144436327174361,1.144436327174361,1.143147375166649,0.0543008803422332,1.0,13.457805633544922,13.43755054473877,0.20254899561405182,0.0028229746967554092,0.0,0.0,0.0,13.437550661023181,3.6625496404511586,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.030109433457255363,0.009854532778263092,0.20254899561405182,0.0028229746967554092,0.0,0.0,0.0,0.926108428958323,0.926108428958323,0.924523433934021,0.05415941556644796,1.0,13.22678279876709,13.20666217803955,0.20120345056056976,0.0025814962573349476,0.0,0.0,0.0,13.206660978851577,3.6307846506436667,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.025248197838664055,0.0051278527826070786,0.20120345056056976,0.0025814962573349476,0.0,0.0,0.0,0.562144365780818,0.562144365780818,0.5595442199421604,0.05400512853829046,1.0,12.962587356567383,12.94261360168457,0.19973675906658173,0.002313850447535515,0.0,0.0,0.0,12.942614097808121,3.594186158407302,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.023282544687390327,0.0033088685013353825,0.19973675906658173,0.002313850447535515,0.0,0.0,0.0,0.25757830559148365,0.25757830559148365,0.2518876470686273,0.05384418971077933,1.0,12.714611053466797,12.694782257080078,0.19828741252422333,0.002064491854980588,0.0,0.0,0.0,12.69478161448142,3.559567440123785,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.02372075617313385,0.0038920145016163588,0.19828741252422333,0.002064491854980588,0.0,0.0,0.0,0.36273871401538305,0.36273871401538305,0.35874427481624893,0.05368351639095101,1.0,12.52860164642334,12.508905410766602,0.19696331024169922,0.0018626546952873468,0.0,0.0,0.0,12.508905366105894,3.5334570634932745,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.025391126051545143,0.005694795399904251,0.19696331024169922,0.0018626546952873468,0.0,0.0,0.0,0.5741759120621798,0.5741759120621798,0.5716753541635314,0.053528192893435904,1.0,12.422122955322266,12.402541160583496,0.19581328332424164,0.001716944738291204,0.0,0.0,0.0,12.4025412776179,3.5185287566412065,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,,,,0.0,,,-1.0,,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.027099406346678734,0.00751807726919651,0.19581328332424164,0.001716944738291204,0.0,0.0,0.0,0.7119689727547328,0.7119689727547328,0.7099650274975354,0.0533805010828224,1.0,12.399818420410156,12.380334854125977,0.19483107328414917,0.0016204972052946687,0.0,0.0,0.0,12.38033502740449,3.515555563427153,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.6931471805599453,0.0,1.0,1.0,0.0,6.346668452023863e-09,,,,0.0,,,-1.0,,0.0,1.783514892503806,0.0,1.0769436359405518,1.0769436359405518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
