epoch,train_task_loss,train_grad_norm,val_task_loss,val_mae,val_r2
1.0,1.1378002166748047,6.997218132019043,3.5067241191864014,1.457448938582798,-0.26292969596379157
2.0,0.8908007144927979,1.6165367364883423,3.199859380722046,1.3780462253083843,-0.14700089188249646
3.0,0.8597517013549805,3.12929368019104,3.061526298522949,1.3495416766999178,-0.09779595696565142
4.0,0.8078612685203552,2.662600040435791,2.990765333175659,1.3426429138317788,-0.07315885648280977
5.0,0.7614346742630005,1.2801880836486816,2.963207483291626,1.3461720942798296,-0.06457236636080584
6.0,0.7428691983222961,1.619745135307312,2.906865358352661,1.3370613382448386,-0.045110596669110735
7.0,0.7259318232536316,1.8476139307022095,2.8131535053253174,1.3136340974226848,-0.011648201826271984
8.0,0.6992834806442261,1.120285153388977,2.7002739906311035,1.281531725535663,0.0284481396140794
9.0,0.6865544319152832,0.6045330762863159,2.6235873699188232,1.260240515561732,0.054451575720434665
10.0,0.6807345151901245,1.366005301475525,2.5875496864318848,1.2567661882935544,0.06541546011863902
11.0,0.6738515496253967,1.1216996908187866,2.5894968509674072,1.2715803206630163,0.06211993199378355
12.0,0.6653075814247131,0.4738629162311554,2.6040918827056885,1.2863414506851272,0.05399682520661805
13.0,0.6581727862358093,1.0656216144561768,2.5957252979278564,1.2880004038787305,0.05520646413676433
14.0,0.6418145895004272,0.8893234133720398,2.572977304458618,1.279582030804842,0.06270191780202677
15.0,0.6281010508537292,0.3814234435558319,2.5688858032226562,1.2754317052180837,0.06340045749370626
16.0,0.62651127576828,0.9868723750114441,2.5951478481292725,1.286183983724296,0.05213260289074736
17.0,0.6149041652679443,0.7927156090736389,2.645519971847534,1.306959536939041,0.03111274262525023
18.0,0.6063418984413147,0.38825491070747375,2.696589708328247,1.3251556018579074,0.010031414231795025
19.0,0.5996448397636414,0.8757458925247192,2.723255157470703,1.3318159552855473,-0.0008685419082313054
20.0,0.5822961330413818,0.6354607343673706,2.731457233428955,1.330635370100164,-0.004068331742785795
21.0,0.5723565816879272,0.39736002683639526,2.7496254444122314,1.3330568581763091,-0.010960176468400029
22.0,0.5706495642662048,0.8476117849349976,2.7957777976989746,1.3467453844319661,-0.028431695090223807
23.0,0.5558120012283325,0.458173930644989,2.860102653503418,1.3655900707553057,-0.05245423337562172
24.0,0.5469936728477478,0.46078452467918396,2.900691270828247,1.373549656967181,-0.06686375907303392
25.0,0.5349957346916199,0.7348558306694031,2.9014577865600586,1.3674282751321285,-0.06622118749131112
26.0,0.5188425779342651,0.25373131036758423,2.9102766513824463,1.3632566131012882,-0.06945553362531669
27.0,0.5052873492240906,0.7678572535514832,2.975435733795166,1.37741351845519,-0.09440022130630442
28.0,0.49461743235588074,0.3441084027290344,3.0748307704925537,1.401471856685186,-0.13212883617599294
29.0,0.4781395494937897,0.722529411315918,3.130310297012329,1.4104054812412483,-0.15387033377600426
30.0,0.4624490737915039,0.36685577034950256,3.161651849746704,1.4145192104792152,-0.16646890535993372
31.0,0.4494800865650177,0.6373120546340942,3.2217354774475098,1.4277224720616217,-0.1875975380931967
32.0,0.43128502368927,0.30289414525032043,3.2824556827545166,1.440542632618665,-0.20756938065733907
33.0,0.4196721017360687,0.5832458734512329,3.3053719997406006,1.4448182562023937,-0.21534153098388698
34.0,0.39812979102134705,0.3879891037940979,3.3235387802124023,1.4494655071793012,-0.2228058846860507
35.0,0.38528209924697876,0.8007011413574219,3.406680107116699,1.470855466864481,-0.25256615479116107
