epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_formal_income_level_spearman_rho,val_kstar_proxy_formal_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_formalization_ratio_spearman_rho,val_kstar_proxy_formalization_ratio_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_formal_capacity_signal_spearman_rho,val_kstar_proxy_formal_capacity_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2
1.0,0.8054689764976501,0.8054689764976501,,,,,,11.200889333610828,11.200889333610828,11.200889333610828,0.0,1.0,15.429937362670898,15.429937362670898,,,,,,15.42993698499176,3.884390350608599,0.0,1.8757661581039429,0.1969236436985911,0.0,-1.0,0.26652396811634055,0.24286592713165886,-0.26652396811634055,1.0,0.33946736991660226,0.13219572967070792,-0.33946736991660226,1.0,0.26652396811634055,0.24286592713165886,-0.26652396811634055,1.0,0.26652396811634055,-0.26652396811634055,-0.23566329812392217,0.30376499341654195,0.23566329812392217,1.0,-0.23566329812392217,0.23566329812392217,0.24407984448549083,0.28630764327371794,-0.24407984448549083,1.0,0.24407984448549083,-0.24407984448549083,1.858324150244395,6.0,1.8419510841369628,5.0,1.829593825340271,5.0,1.9766843557357787,5.0,0.21810713680674024,0.2549258328216587,0.8571428571428571,0.14285714285714285,0.8571428571428571
2.0,0.4848449230194092,0.4848449230194092,,,,,,7.7729162063727895,7.7729162063727895,7.7729162063727895,0.0,1.0,14.071017265319824,14.071017265319824,,,,,,14.071016196412275,3.719187075893084,0.0,1.9377896785736084,0.15441421614421072,0.0,-1.0,0.05944645561260564,0.7979795058224258,-0.05944645561260564,1.0,0.10254513593174473,0.6582610359888472,-0.10254513593174473,1.0,0.05944645561260564,0.7979795058224258,-0.05944645561260564,1.0,0.05944645561260564,-0.05944645561260564,-0.3106077305758645,0.17056054889068178,0.3106077305758645,1.0,-0.3106077305758645,0.3106077305758645,0.2853429869405071,0.20991367087446985,-0.2853429869405071,1.0,0.2853429869405071,-0.2853429869405071,1.9884833296140034,6.0,1.882864785194397,5.0,1.883983325958252,5.0,1.985689353942871,5.0,0.11115902250680151,0.20564172892829666,0.9047619047619048,0.09523809523809523,0.9047619047619048
3.0,0.27088046073913574,0.27088046073913574,,,,,,4.749966629246544,4.749966629246544,4.749966629246544,0.0,1.0,12.984565734863281,12.984565734863281,,,,,,12.984565190070763,3.581150866690136,0.0,1.9590193033218384,0.11403660015549637,0.0,-1.0,-0.20266750911508938,0.378283179247812,0.20266750911508938,1.0,-0.13069213204617913,0.5723017922363586,0.13069213204617913,1.0,-0.20266750911508938,0.378283179247812,0.20266750911508938,1.0,-0.20266750911508938,0.20266750911508938,-0.09091626577125506,0.6951081261201693,0.09091626577125506,1.0,-0.09091626577125506,0.09091626577125506,0.07955173254984817,0.7317691860580365,-0.07955173254984817,1.0,0.07955173254984817,-0.07955173254984817,2.0,6.0,1.9116210699081422,5.0,1.9180959463119507,5.0,1.9981640100479126,5.0,0.07863974315164714,0.19921101124784926,1.0,0.0,1.0
4.0,0.1484183967113495,0.1484183967113495,,,,,,2.5704342218608693,2.5704342218608693,2.5704342218608693,0.0,1.0,12.213014602661133,12.213014602661133,,,,,,12.213013360024837,3.4798300237882707,0.0,1.9786344766616821,0.07398371272655782,0.0,-1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.13250826977378263,0.5669282419445045,0.13250826977378263,1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.11212238211627762,0.11212238211627762,-0.12231532594503014,0.5973694250216699,0.12231532594503014,1.0,-0.12231532594503014,0.12231532594503014,0.14779768551691141,0.522596849432379,-0.14779768551691141,1.0,0.14779768551691141,-0.14779768551691141,2.0,6.0,1.9769845247268676,5.0,1.9332800388336182,5.0,2.0,5.0,0.0473191935775155,0.15209859072718235,1.0,0.0,1.0
5.0,0.09021100401878357,0.09021100401878357,,,,,,1.778331270514547,1.778331270514547,1.778331270514547,0.0,1.0,11.82001781463623,11.82001781463623,,,,,,11.820018342471192,3.428224580628531,0.0,1.9795194864273071,0.06744557188311008,0.0,-1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.13250826977378263,0.5669282419445045,0.13250826977378263,1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.11212238211627762,0.11212238211627762,-0.12231532594503014,0.5973694250216699,0.12231532594503014,1.0,-0.12231532594503014,0.12231532594503014,0.14779768551691141,0.522596849432379,-0.14779768551691141,1.0,0.14779768551691141,-0.14779768551691141,2.0,6.0,1.972383165359497,5.0,1.9415985345840454,5.0,2.0,5.0,0.04787682504375696,0.15083659768098248,1.0,0.0,1.0
6.0,0.06503478437662125,0.06503478437662125,,,,,,1.868562961562854,1.868562961562854,1.868562961562854,0.0,1.0,11.76780891418457,11.76780891418457,,,,,,11.767808662278114,3.4235032683327082,0.0,1.9791704416275024,0.06766831044573193,0.0,-1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.13250826977378263,0.5669282419445045,0.13250826977378263,1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.11212238211627762,0.11212238211627762,-0.12231532594503014,0.5973694250216699,0.12231532594503014,1.0,-0.12231532594503014,0.12231532594503014,0.14779768551691141,0.522596849432379,-0.14779768551691141,1.0,0.14779768551691141,-0.14779768551691141,2.0,6.0,1.9701156616210938,5.0,1.9424001932144166,5.0,2.0,5.0,0.04866945350466789,0.15252046073129327,1.0,0.0,1.0
7.0,0.04773677513003349,0.04773677513003349,,,,,,1.7910070714199728,1.7910070714199728,1.7910070714199728,0.0,1.0,11.950864791870117,11.950864791870117,,,,,,11.950864710475917,3.451330292792547,0.0,1.977890968322754,0.07258150673164972,0.0,-1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.13250826977378263,0.5669282419445045,0.13250826977378263,1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.11212238211627762,0.11212238211627762,-0.12231532594503014,0.5973694250216699,0.12231532594503014,1.0,-0.12231532594503014,0.12231532594503014,0.14779768551691141,0.522596849432379,-0.14779768551691141,1.0,0.14779768551691141,-0.14779768551691141,2.0,6.0,1.9697642087936402,5.0,1.9373774528503418,5.0,2.0,5.0,0.04982479148980877,0.15654394064688829,1.0,0.0,1.0
8.0,0.03494226187467575,0.03494226187467575,,,,,,1.421141291059068,1.421141291059068,1.421141291059068,0.0,1.0,12.260093688964844,12.260093688964844,,,,,,12.260093962244303,3.4962100443385897,0.0,1.9761050939559937,0.08061658795708099,0.0,-1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.13250826977378263,0.5669282419445045,0.13250826977378263,1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.11212238211627762,0.11212238211627762,-0.12231532594503014,0.5973694250216699,0.12231532594503014,1.0,-0.12231532594503014,0.12231532594503014,0.14779768551691141,0.522596849432379,-0.14779768551691141,1.0,0.14779768551691141,-0.14779768551691141,2.0,6.0,1.971067690849304,5.0,1.9285736560821534,5.0,2.0,5.0,0.0507185532858449,0.16059487559185856,1.0,0.0,1.0
9.0,0.026587415486574173,0.026587415486574173,,,,,,1.0589601062209513,1.0589601062209513,1.0589601062209513,0.0,1.0,12.547341346740723,12.547341346740723,,,,,,12.547342425548807,3.537438758781978,0.0,1.9744622707366943,0.0894651043705709,0.0,-1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.13250826977378263,0.5669282419445045,0.13250826977378263,1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.11212238211627762,0.11212238211627762,-0.12231532594503014,0.5973694250216699,0.12231532594503014,1.0,-0.12231532594503014,0.12231532594503014,0.14779768551691141,0.522596849432379,-0.14779768551691141,1.0,0.14779768551691141,-0.14779768551691141,2.0,6.0,1.973929524421692,5.0,1.9188117980957031,5.0,2.0,5.0,0.050590797393897026,0.16215192208361734,1.0,0.0,1.0
10.0,0.021303366869688034,0.021303366869688034,,,,,,0.9725273241923047,0.9725273241923047,0.9725273241923047,0.0,1.0,12.696006774902344,12.696006774902344,,,,,,12.696008771030025,3.558993379275004,0.0,1.9737424850463867,0.09584834172442366,0.0,-1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.13250826977378263,0.5669282419445045,0.13250826977378263,1.0,-0.11212238211627762,0.6284726328836345,0.11212238211627762,1.0,-0.11212238211627762,0.11212238211627762,-0.12231532594503014,0.5973694250216699,0.12231532594503014,1.0,-0.12231532594503014,0.12231532594503014,0.14779768551691141,0.522596849432379,-0.14779768551691141,1.0,0.14779768551691141,-0.14779768551691141,2.0,6.0,1.978139305114746,5.0,1.9115791082382203,5.0,2.0,5.0,0.04911849658447911,0.16029478091421792,1.0,0.0,1.0
