epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_income_level_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_income_recent_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_income_growth_signal_recon_r2
1.0,0.798035740852356,0.798035740852356,1.1231697797775269,1.0049375295639038,0.0,0.0,0.0,5.602979190317302,5.602979190317302,5.602979190317302,0.0,1.0,2.22788405418396,2.22788405418396,1.1282639503479004,1.0029741525650024,0.0,0.0,0.0,2.227883852643414,1.4495503646986825,0.0,1.8180444240570068,5.2890345439497716e-05,0.0,-1.0,0.3701298701298701,0.0986265069357616,-0.3701298701298701,1.0,0.774025974025974,3.835408895133142e-05,-0.774025974025974,1.0,0.3701298701298701,0.0986265069357616,-0.3701298701298701,1.0,0.3701298701298701,-0.3701298701298701,0.5805194805194805,0.005794906424646407,-0.5805194805194805,1.0,0.5805194805194805,-0.5805194805194805,0.8155844155844156,6.625472991270261e-06,-0.8155844155844156,1.0,0.8155844155844156,-0.8155844155844156,1.8180098334948223,6.0,1.8180395841598511,5.0,1.8180566310882569,5.0,1.8180781602859497,5.0,0.47434600586054093,7.949224081204715e-05,1.0,0.0,1.0,0.11547243260322983,0.3701298701298701,0.0986265069357616,-0.3701298701298701,1.0,0.3701298701298701,0.0986265069357616,-1.0,-0.3701298701298701,1.0,0.00045909027307206024,0.00015854835510253906,1.8179492950439453,1.8181078433990479,-0.12826391707466336,-0.0029742158110741546,1.0,-0.0029742158110741546,-0.0029742158110741546,0.027148178774194953,0.027148178774194953,-0.4089657141871115,-0.4089657141871115
2.0,0.6404210329055786,0.6404210329055786,1.1282639503479004,1.0029741525650024,0.0,0.0,0.0,4.37383574370801,4.37383574370801,4.37383574370801,0.0,1.0,2.146131992340088,2.146131992340088,1.1327588558197021,1.0006247758865356,0.0,0.0,0.0,2.1461320775649555,1.4328900284710384,0.0,1.8184655904769897,4.339356340138746e-05,0.0,-1.0,0.38051948051948054,0.08881428785517563,-0.38051948051948054,1.0,0.7805194805194805,2.9886010509309136e-05,-0.7805194805194805,1.0,0.38051948051948054,0.08881428785517563,-0.38051948051948054,1.0,0.38051948051948054,-0.38051948051948054,0.5896103896103897,0.004908349532622717,-0.5896103896103897,1.0,0.5896103896103897,-0.5896103896103897,0.8103896103896104,8.441533572149073e-06,-0.8103896103896104,1.0,0.8103896103896104,-0.8103896103896104,1.818436622619629,6.0,1.8184627056121827,5.0,1.8184762239456176,5.0,1.8184938430786133,5.0,0.4737117927505572,6.532311544755178e-05,1.0,0.0,1.0,0.11691204082867183,0.38051948051948054,0.08881428785517563,-0.38051948051948054,1.0,0.38051948051948054,0.08881428785517563,-1.0,-0.38051948051948054,1.0,0.00037403641998126874,0.00012934207916259766,1.8183891773223877,1.8185185194015503,-0.13275877872808353,-0.0006248038143683576,1.0,-0.0006248038143683576,-0.0006248038143683576,0.0284939280776485,0.0284939280776485,-0.42614546044753165,-0.42614546044753165
3.0,0.5252470970153809,0.5252470970153809,1.1327588558197021,1.0006247758865356,0.0,0.0,0.0,3.615925652978819,3.615925652978819,3.615925652978819,0.0,1.0,1.9856058359146118,1.9856058359146118,1.1372466087341309,0.9982126355171204,0.0,0.0,0.0,1.9856058163974726,1.3844449144034159,0.0,1.818302869796753,3.873302070201227e-05,0.0,-1.0,0.39090909090909093,0.07974355165372467,-0.39090909090909093,1.0,0.7831168831168831,2.698491900595073e-05,-0.7831168831168831,1.0,0.39090909090909093,0.07974355165372467,-0.39090909090909093,1.0,0.39090909090909093,-0.39090909090909093,0.5974025974025974,0.004240874117222793,-0.5974025974025974,1.0,0.5974025974025974,-0.5974025974025974,0.8051948051948051,1.0678393833166898e-05,-0.8051948051948051,1.0,0.8051948051948051,-0.8051948051948051,1.8182757298151653,6.0,1.8183003187179565,5.0,1.8183122158050538,5.0,1.8183279991149903,5.0,0.4739574174134259,5.8256564218966516e-05,1.0,0.0,1.0,0.1186449596786969,0.39090909090909093,0.07974355165372467,-0.39090909090909093,1.0,0.39090909090909093,0.07974355165372467,-1.0,-0.39090909090909093,1.0,0.00032978947116284006,0.00011467933654785156,1.818234920501709,1.8183495998382568,-0.13724663530908768,0.0017872319823341032,1.0,0.0017872319823341032,0.0017872319823341032,0.02991323501315457,0.02991323501315457,-0.4434403729227523,-0.4434403729227523
4.0,0.43268075585365295,0.43268075585365295,1.1372466087341309,0.9982126355171204,0.0,0.0,0.0,3.1905807552796333,3.1905807552796333,3.1905807552796333,0.0,1.0,1.7652528285980225,1.7652528285980225,1.1417741775512695,0.9957547187805176,0.0,0.0,0.0,1.7652527819228627,1.3079196267894335,0.0,1.8179380893707275,3.594365287759471e-05,0.0,-1.0,0.39090909090909093,0.07974355165372467,-0.39090909090909093,1.0,0.7831168831168831,2.698491900595073e-05,-0.7831168831168831,1.0,0.39090909090909093,0.07974355165372467,-0.39090909090909093,1.0,0.39090909090909093,-0.39090909090909093,0.5974025974025974,0.004240874117222793,-0.5974025974025974,1.0,0.5974025974025974,-0.5974025974025974,0.8051948051948051,1.0678393833166898e-05,-0.8051948051948051,1.0,0.8051948051948051,-0.8051948051948051,1.8179123202959697,6.0,1.8179362058639525,5.0,1.8179471731185912,5.0,1.8179619073867799,5.0,0.4745056868266713,5.3985954596839895e-05,1.0,0.0,1.0,0.12060133500485283,0.39090909090909093,0.07974355165372467,-0.39090909090909093,1.0,0.39090909090909093,0.07974355165372467,-1.0,-0.39090909090909093,1.0,0.0003020712058212913,0.00010585784912109375,1.817875623703003,1.817981481552124,-0.14177409849397762,0.004245474675276584,1.0,0.004245474675276584,0.004245474675276584,0.031377608248779776,0.031377608248779776,-0.4609453784059898,-0.4609453784059898
5.0,0.3580024242401123,0.3580024242401123,1.1417741775512695,0.9957547187805176,0.0,0.0,0.0,2.8452994274526713,2.8452994274526713,2.8452994274526713,0.0,1.0,1.5244140625,1.5244140625,1.1462711095809937,0.9931801557540894,0.0,0.0,0.0,1.524414056787086,1.2155374309846334,0.0,1.8174920082092285,3.4211575563966064e-05,0.0,-1.0,0.40649350649350646,0.06745818431180065,-0.40649350649350646,1.0,0.7896103896103897,2.0778246572781005e-05,-0.7896103896103897,1.0,0.40649350649350646,0.06745818431180065,-0.40649350649350646,1.0,0.40649350649350646,-0.40649350649350646,0.6116883116883116,0.0032126793710934515,-0.6116883116883116,1.0,0.6116883116883116,-0.6116883116883116,0.7974025974025974,1.5001549621912613e-05,-0.7974025974025974,1.0,0.7974025974025974,-0.7974025974025974,1.8174665768941243,6.0,1.817490243911743,5.0,1.8175009489059448,5.0,1.817514991760254,5.0,0.47517538812710436,5.129627362158936e-05,1.0,0.0,1.0,0.12281081259157929,0.40649350649350646,0.06745818431180065,-0.40649350649350646,1.0,0.40649350649350646,0.06745818431180065,-1.0,-0.40649350649350646,1.0,0.00028322925170399675,0.00010037422180175781,1.8174325227737427,1.8175328969955444,-0.14627112975789178,0.006819883269819527,1.0,0.006819883269819527,0.006819883269819527,0.032966806806129845,0.032966806806129845,-0.47860007934962523,-0.47860007934962523
6.0,0.2912088930606842,0.2912088930606842,1.1462711095809937,0.9931801557540894,0.0,0.0,0.0,2.503427044697972,2.503427044697972,2.503427044697972,0.0,1.0,1.293910026550293,1.293910026550293,1.1508283615112305,0.9905427098274231,0.0,0.0,0.0,1.293910034344403,1.1186982989311218,0.0,1.816997766494751,3.307613548336738e-05,0.0,-1.0,0.40649350649350646,0.06745818431180065,-0.40649350649350646,1.0,0.7896103896103897,2.0778246572781005e-05,-0.7896103896103897,1.0,0.40649350649350646,0.06745818431180065,-0.40649350649350646,1.0,0.40649350649350646,-0.40649350649350646,0.6116883116883116,0.0032126793710934515,-0.6116883116883116,1.0,0.6116883116883116,-0.6116883116883116,0.7974025974025974,1.5001549621912613e-05,-0.7974025974025974,1.0,0.7974025974025974,-0.7974025974025974,1.816972553730011,6.0,1.8169962882995605,5.0,1.8170068264007568,5.0,1.8170204639434815,5.0,0.47591554489304355,4.9518598029382535e-05,1.0,0.0,1.0,0.12525185290095422,0.40649350649350646,0.06745818431180065,-0.40649350649350646,1.0,0.40649350649350646,0.06745818431180065,-1.0,-0.40649350649350646,1.0,0.00026921745953460615,9.644031524658203e-05,1.8169405460357666,1.8170369863510132,-0.15082835733684774,0.00945724096660372,1.0,0.00945724096660372,0.00945724096660372,0.03461235816591646,0.03461235816591646,-0.49655467114306373,-0.49655467114306373
7.0,0.23492999374866486,0.23492999374866486,1.1508283615112305,0.9905427098274231,0.0,0.0,0.0,2.2140991428507126,2.2140991428507126,2.2140991428507126,0.0,1.0,1.0939937829971313,1.0939937829971313,1.1555871963500977,0.987922191619873,0.0,0.0,0.0,1.0939937819051901,1.026881366968155,0.0,1.8164700269699097,3.2362379743104935e-05,0.0,-1.0,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.7922077922077921,1.8668396670120594e-05,-0.7922077922077921,1.0,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.41038961038961036,-0.41038961038961036,0.6142857142857143,0.0030502365456209725,-0.6142857142857143,1.0,0.6142857142857143,-0.6142857142857143,0.803896103896104,1.131251024608457e-05,-0.803896103896104,1.0,0.803896103896104,-0.803896103896104,1.8164445757865906,6.0,1.8164685487747192,5.0,1.8164789915084838,5.0,1.816492533683777,5.0,0.47670434008543616,4.830505792917363e-05,1.0,0.0,1.0,0.12781705246153424,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.41038961038961036,0.06462348505257622,-1.0,-0.41038961038961036,1.0,0.00025844252765739407,9.381771087646484e-05,1.8164139986038208,1.8165078163146973,-0.1555871904501213,0.012077692712211818,1.0,0.012077692712211818,0.012077692712211818,0.036207816996040476,0.036207816996040476,-0.5150470810586167,-0.5150470810586167
8.0,0.18445934355258942,0.18445934355258942,1.1555871963500977,0.987922191619873,0.0,0.0,0.0,1.9636304758861252,1.9636304758861252,1.9636304758861252,0.0,1.0,0.9301451444625854,0.9301451444625854,1.160614252090454,0.9853099584579468,0.0,0.0,0.0,0.9301452175091004,0.9445853006272089,0.0,1.8159173727035522,3.174696284163947e-05,0.0,-1.0,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.7922077922077921,1.8668396670120594e-05,-0.7922077922077921,1.0,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.41038961038961036,-0.41038961038961036,0.6142857142857143,0.0030502365456209725,-0.6142857142857143,1.0,0.6142857142857143,-0.6142857142857143,0.803896103896104,1.131251024608457e-05,-0.803896103896104,1.0,0.803896103896104,-0.803896103896104,1.8158920009930928,6.0,1.815916323661804,5.0,1.8159266471862794,5.0,1.8159400701522828,5.0,0.4775278368403213,4.7257239257370025e-05,1.0,0.0,1.0,0.1304322919737414,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.41038961038961036,0.06462348505257622,-1.0,-0.41038961038961036,1.0,0.0002486844003074537,9.131431579589844e-05,1.815863013267517,1.815954327583313,-0.1606142306032606,0.014690022815225245,1.0,0.014690022815225245,0.014690022815225245,0.03774446346504834,0.03774446346504834,-0.5342771780900559,-0.5342771780900559
9.0,0.14187031984329224,0.14187031984329224,1.160614252090454,0.9853099584579468,0.0,0.0,0.0,1.6951491743632239,1.6951491743632239,1.6951491743632239,0.0,1.0,0.7992909550666809,0.7992909550666809,1.1659069061279297,0.98272305727005,0.0,0.0,0.0,0.7992910000290989,0.872648420787993,0.0,1.8153457641601562,3.12349983775758e-05,0.0,-1.0,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.7922077922077921,1.8668396670120594e-05,-0.7922077922077921,1.0,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.41038961038961036,-0.41038961038961036,0.6142857142857143,0.0030502365456209725,-0.6142857142857143,1.0,0.6142857142857143,-0.6142857142857143,0.803896103896104,1.131251024608457e-05,-0.803896103896104,1.0,0.803896103896104,-0.803896103896104,1.8153199950853984,6.0,1.8153445959091186,5.0,1.8153549432754517,5.0,1.8153682947158813,5.0,0.47837816623464835,4.6372543246638574e-05,1.0,0.0,1.0,0.13308345908673677,0.41038961038961036,0.06462348505257622,-0.41038961038961036,1.0,0.41038961038961036,0.06462348505257622,-1.0,-0.41038961038961036,1.0,0.00024078057501931922,8.928775787353516e-05,1.8152921199798584,1.815381407737732,-0.16590673091215727,0.017276974746763596,1.0,0.017276974746763596,0.017276974746763596,0.03920581445622473,0.03920581445622473,-0.5542029819394609,-0.5542029819394609
10.0,0.10663864761590958,0.10663864761590958,1.1659069061279297,0.98272305727005,0.0,0.0,0.0,1.3415540004883502,1.3415540004883502,1.3415540004883502,0.0,1.0,0.6922581791877747,0.6922581791877747,1.1716517210006714,0.9802809357643127,0.0,0.0,0.0,0.6922582272635583,0.8081055567378089,0.0,1.814756989479065,3.0716584966281755e-05,0.0,-1.0,0.42611239662116224,0.05409199572604153,-0.42611239662116224,1.0,0.7970120589240336,1.5253491801155272e-05,-0.7970120589240336,1.0,0.42611239662116224,0.05409199572604153,-0.42611239662116224,1.0,0.42611239662116224,-0.42611239662116224,0.6248782401670093,0.0024570160981003007,-0.6248782401670093,1.0,0.6248782401670093,-0.6248782401670093,0.7905164431218819,2.0019833832565792e-05,-0.7905164431218819,1.0,0.7905164431218819,-0.7905164431218819,1.814731240272522,6.0,1.8147560119628907,5.0,1.814766263961792,5.0,1.8147794723510742,5.0,0.47925132427545847,4.5496784988339094e-05,1.0,0.0,1.0,0.13559685468816976,0.42987012987012985,0.05178188171189559,-0.42987012987012985,1.0,0.42987012987012985,0.05178188171189559,-1.0,-0.42987012987012985,1.0,0.00023264731271589972,8.726119995117188e-05,1.8147045373916626,1.8147917985916138,-0.17165165986283848,0.019719032793078628,1.0,0.019719032793078628,0.019719032793078628,0.04043590173729661,0.04043590173729661,-0.5751099141188911,-0.5751099141188911
