experiment,model,ablation,feature_bundle,seed,max_lag,seq_features,best_epoch,train_years,val_years,test_years,proxy_static_cross_section_degenerate,target_entity_mean_degenerate,zero_variance_proxy_static_columns,summary_path,test_mse,test_mae,test_r2,test_r2_delta_vs_train_mean,test_r2_delta_vs_entity_mean,test_r2_delta_vs_persistence,test_r2_delta_vs_panel_ols,test_r2_delta_vs_grouped_ardl,test_kstar_mean,test_kstar_std,test_kstar_proxy_spearman_adjusted_rho,test_kstar_proxy_mean_spearman_adjusted_rho,test_lag_gate_sensitivity_range,test_omega_entropy_mean,test_omega_top1_share,test_proxy_recon_r2,test_proxy_anchor_recon_r2,test_baseline_grouped_ardl_r2,test_baseline_grouped_ardl_effective_lag_mean
multiseq_overlap_cmdl_seed42,cmdl,none,multiseq_overlap,42,2,6,36,"2019,2020,2021","2020,2021,2022","2021,2022,2023",True,True,"proxy_atm_count,proxy_terminal_count,proxy_credit_card_depth,static_noncash_value,static_withdrawal_value",C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\suite\multiseq_overlap_cmdl_seed42\summary.json,25.605510065313506,5.055781307674589,0.0,0.0,0.0,0.0,0.0,0.0,1.0746879577636719,0.0,,,0.0,0.26559958638754627,1.0,,,0.0,
multiseq_overlap_no_ac_encoder_seed42,cmdl,no_ac_encoder,multiseq_overlap,42,2,6,7,"2019,2020,2021","2020,2021,2022","2021,2022,2023",True,True,"proxy_atm_count,proxy_terminal_count,proxy_credit_card_depth,static_noncash_value,static_withdrawal_value",C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\suite\multiseq_overlap_no_ac_encoder_seed42\summary.json,27.484175531561174,5.236266214223135,0.0,0.0,0.0,0.0,0.0,0.0,1.7926833629608154,0.0,,,0.0,0.510379902270513,1.0,,,0.0,
multiseq_overlap_no_recon_regularization_seed42,cmdl,no_recon_regularization,multiseq_overlap,42,2,6,36,"2019,2020,2021","2020,2021,2022","2021,2022,2023",True,True,"proxy_atm_count,proxy_terminal_count,proxy_credit_card_depth,static_noncash_value,static_withdrawal_value",C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\suite\multiseq_overlap_no_recon_regularization_seed42\summary.json,25.605466912582067,5.055777126834506,0.0,0.0,0.0,0.0,0.0,0.0,1.074688196182251,5.953702745949378e-08,,,0.0,0.2656006758316592,1.0,,,0.0,
multiseq_overlap_plain_lstm_seed42,plain_lstm,none,multiseq_overlap,42,2,6,36,"2019,2020,2021","2020,2021,2022","2021,2022,2023",True,True,"proxy_atm_count,proxy_terminal_count,proxy_credit_card_depth,static_noncash_value,static_withdrawal_value",C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\suite\multiseq_overlap_plain_lstm_seed42\summary.json,30.663768045785776,5.52967398081507,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,,,0.6931471805599453,1.0,,,0.0,
multiseq_overlap_uniform_lag_seed42,cmdl,uniform_lag,multiseq_overlap,42,2,6,7,"2019,2020,2021","2020,2021,2022","2021,2022,2023",True,True,"proxy_atm_count,proxy_terminal_count,proxy_credit_card_depth,static_noncash_value,static_withdrawal_value",C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\suite\multiseq_overlap_uniform_lag_seed42\summary.json,26.100136794617057,5.103760847023556,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,,0.0,0.6931471805599453,1.0,,,0.0,
single_feature_cmdl_seed42,cmdl,none,single_overlap,42,2,1,8,"2019,2020,2021","2020,2021,2022","2021,2022,2023",True,True,"proxy_atm_count,proxy_terminal_count,proxy_credit_card_depth,static_noncash_value,static_withdrawal_value",C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\suite\single_feature_cmdl_seed42\summary.json,22.954140894890486,4.788696141470046,0.0,0.0,0.0,0.0,0.0,0.0,1.074393391609192,0.0,,,0.0,0.26485822210471627,1.0,,,0.0,
