epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3
1.0,1.2569385766983032,1.2569385766983032,,,,,,6.507255330057895,6.507255330057895,6.507255330057895,0.0,1.0,3.771256923675537,3.771256923675537,,,,,,3.771257133405482,1.8842081848886751,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0
2.0,1.0522187948226929,1.0522187948226929,,,,,,5.557754152411307,5.557754152411307,5.557754152411307,0.0,1.0,3.5328121185302734,3.5328121185302734,,,,,,3.532812308993582,1.8386987264135055,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0
3.0,0.8792514801025391,0.8792514801025391,,,,,,4.775208410970277,4.775208410970277,4.775208410970277,0.0,1.0,3.2889368534088135,3.2889368534088135,,,,,,3.2889367236844644,1.7852149178229628,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0
4.0,0.743380069732666,0.743380069732666,,,,,,4.184159625862793,4.184159625862793,4.184159625862793,0.0,1.0,3.027184009552002,3.027184009552002,,,,,,3.0271840519452504,1.7198497119049232,0.0,2.0327439308166504,0.13539518487150787,0.0,-1.0,0.08154355063002008,0.7253003605702472,-0.08154355063002008,1.0,0.08409178658720821,0.717050691223376,-0.08409178658720821,1.0,0.08154355063002008,0.7253003605702472,-0.08154355063002008,1.0,0.08154355063002008,-0.08154355063002008,0.08409178658720821,0.717050691223376,-0.08409178658720821,1.0,0.08409178658720821,-0.08409178658720821,-0.07644707871564382,0.7418870353316175,0.07644707871564382,1.0,-0.07644707871564382,0.07644707871564382,2.0,6.0,2.0,5.0,2.1375244140625,5.0,2.0,5.0,1.0767188820730087,0.09424737695036754,0.9047619047619048,0.9047619047619048,0.047619047619047616,0.047619047619047616
5.0,0.6301133036613464,0.6301133036613464,,,,,,3.760050589858134,3.760050589858134,3.760050589858134,0.0,1.0,2.742340326309204,2.742340326309204,,,,,,2.742340135864071,1.6406511819167506,0.0,2.150806188583374,0.2939549236405706,0.0,-1.0,-0.005759092991240637,0.9802340191438483,0.005759092991240637,1.0,-0.2951535158010826,0.19397552971134271,0.2951535158010826,1.0,-0.005759092991240637,0.9802340191438483,0.005759092991240637,1.0,-0.005759092991240637,0.005759092991240637,-0.1518960776439718,0.5109989048917947,0.1518960776439718,1.0,-0.1518960776439718,0.1518960776439718,-0.40889560237808525,0.06569961296335405,0.40889560237808525,1.0,-0.40889560237808525,0.40889560237808525,2.1056636969248452,6.0,2.2,5.0,2.0742931842803953,5.0,2.2322965621948243,5.0,0.9562808683254064,0.32875574494948223,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285
6.0,0.5383437275886536,0.5383437275886536,,,,,,3.454071144607995,3.454071144607995,3.454071144607995,0.0,1.0,2.439232587814331,2.439232587814331,,,,,,2.43923254857767,1.5485043024555558,0.0,2.110572338104248,0.16634756081720956,0.0,-1.0,0.07947979896353723,0.7320031356134845,-0.07947979896353723,1.0,0.0013137156853477226,0.9954907496045395,-0.0013137156853477226,1.0,0.07947979896353723,0.7320031356134845,-0.07947979896353723,1.0,0.07947979896353723,-0.07947979896353723,0.05780349015529979,0.8034562644343476,-0.05780349015529979,1.0,0.05780349015529979,-0.05780349015529979,-0.045980048987170286,0.8431163720974149,0.045980048987170286,1.0,-0.045980048987170286,0.045980048987170286,2.094106356302897,6.0,2.0982399940490724,5.0,2.1400536060333253,5.0,2.113182544708252,5.0,1.0377353350671399,0.12355891548114108,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.14285714285714285
7.0,0.45855146646499634,0.45855146646499634,,,,,,3.194931528097272,3.194931528097272,3.194931528097272,0.0,1.0,2.1315884590148926,2.1315884590148926,,,,,,2.131588665687044,1.4472138466579574,0.0,2.1215555667877197,0.2316229920405219,0.0,-1.0,-0.09873336019270833,0.6702601584161068,0.09873336019270833,1.0,-0.06495615802151863,0.7796810573119215,0.06495615802151863,1.0,-0.09873336019270833,0.6702601584161068,0.09873336019270833,1.0,-0.09873336019270833,0.09873336019270833,-0.07989607436646792,0.7306496009453083,0.07989607436646792,1.0,-0.07989607436646792,0.07989607436646792,0.0006495615802151863,0.9977704105490508,-0.0006495615802151863,1.0,0.0006495615802151863,-0.0006495615802151863,2.088119943936666,6.0,2.247937774658203,5.0,2.124420642852783,5.0,2.032431983947754,5.0,1.0045401675529337,0.24334869553167435,0.8095238095238095,0.09523809523809523,0.8095238095238095,0.09523809523809523
8.0,0.3852173089981079,0.3852173089981079,,,,,,2.933058207321625,2.933058207321625,2.933058207321625,0.0,1.0,1.8338018655776978,1.8338018655776978,,,,,,1.8338017895525933,1.3411891552663984,0.0,2.0735654830932617,0.20874164449866067,0.0,-1.0,-0.23636363636363636,0.3022881358528413,0.23636363636363636,1.0,-0.11168831168831168,0.6298112160877903,0.11168831168831168,1.0,-0.23636363636363636,0.3022881358528413,0.23636363636363636,1.0,-0.23636363636363636,0.23636363636363636,-0.1922077922077922,0.4038885272768977,0.1922077922077922,1.0,-0.1922077922077922,0.1922077922077922,0.03636363636363636,0.8756496301383223,-0.03636363636363636,1.0,0.03636363636363636,-0.03636363636363636,2.188032031059265,6.0,2.036118984222412,5.0,2.0303484439849853,5.0,2.016868996620178,5.0,1.0337203732434315,0.23118175338230398,0.9047619047619048,0.047619047619047616,0.9047619047619048,0.047619047619047616
9.0,0.3198922276496887,0.3198922276496887,,,,,,2.674436758525529,2.674436758525529,2.674436758525529,0.0,1.0,1.557184100151062,1.557184100151062,,,,,,1.5571839564357082,1.2341643075148265,0.0,2.051065683364868,0.11482648389740771,0.0,-1.0,-0.02727272727272727,0.9065844922540648,0.02727272727272727,1.0,0.1,0.6662641376986583,-0.1,1.0,-0.02727272727272727,0.9065844922540648,0.02727272727272727,1.0,-0.02727272727272727,0.02727272727272727,0.04155844155844156,0.858047776266044,-0.04155844155844156,1.0,0.04155844155844156,-0.04155844155844156,0.21038961038961035,0.35998449216768674,-0.21038961038961035,1.0,0.21038961038961035,-0.21038961038961035,2.0535510579744973,6.0,2.0185022830963133,5.0,2.0192606925964354,5.0,2.1124523162841795,5.0,1.0718625834391333,0.05056577397815663,0.9047619047619048,0.0,0.9047619047619048,0.09523809523809523
10.0,0.2573222815990448,0.2573222815990448,,,,,,2.3968197384357355,2.3968197384357355,2.3968197384357355,0.0,1.0,1.308125376701355,1.308125376701355,,,,,,1.308125302849202,1.1285024356274378,0.0,2.0197367668151855,0.02697053290935231,0.0,-1.0,-0.03766233766233767,0.8712435420745898,0.03766233766233767,1.0,0.07532467532467534,0.7455550758529895,-0.07532467532467534,1.0,-0.03766233766233767,0.8712435420745898,0.03766233766233767,1.0,-0.03766233766233767,0.03766233766233767,0.029870129870129873,0.8977307350801783,-0.029870129870129873,1.0,0.029870129870129873,-0.029870129870129873,0.1883116883116883,0.4136637589062404,-0.1883116883116883,1.0,0.1883116883116883,-0.1883116883116883,2.0254886945088706,6.0,2.0118154525756835,5.0,2.0153335094451905,5.0,2.0251581192016603,5.0,1.0846445466035226,0.002159032209034034,1.0,0.0,1.0,0.0
11.0,0.20044970512390137,0.20044970512390137,,,,,,2.1014570200238363,2.1014570200238363,2.1014570200238363,0.0,1.0,1.0891993045806885,1.0891993045806885,,,,,,1.0891992962756372,1.0255835226603918,0.0,2.0142505168914795,0.01616372821291534,0.0,-1.0,-0.0038961038961038965,0.9866273665163273,0.0038961038961038965,1.0,0.07662337662337662,0.7413113765158404,-0.07662337662337662,1.0,-0.0038961038961038965,0.9866273665163273,0.0038961038961038965,1.0,-0.0038961038961038965,0.0038961038961038965,0.04675324675324675,0.8405105142403159,-0.04675324675324675,1.0,0.04675324675324675,-0.04675324675324675,0.14805194805194805,0.5218737233561959,-0.14805194805194805,1.0,0.14805194805194805,-0.14805194805194805,2.0179617206255593,6.0,2.0088819026947022,5.0,2.0143282890319822,5.0,2.0150890350341797,5.0,1.0844141855925127,0.0019994177170430828,1.0,0.0,1.0,0.0
