epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_formal_income_level_spearman_rho,val_kstar_proxy_formal_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_formalization_ratio_spearman_rho,val_kstar_proxy_formalization_ratio_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_formal_capacity_signal_spearman_rho,val_kstar_proxy_formal_capacity_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2
1.0,2.8190386295318604,2.8190386295318604,,,,,,19.45606291033046,19.45606291033046,19.45606291033046,0.0,1.0,24.87848472595215,24.87848472595215,,,,,,24.878483216105526,4.971055153579939,0.0,1.6190476417541504,0.26298478612350623,0.0,-1.0,0.3106290623035089,0.17052963976706081,-0.3106290623035089,1.0,0.13762047064079508,0.5519229840287585,-0.13762047064079508,1.0,0.3106290623035089,0.17052963976706081,-0.3106290623035089,1.0,0.3106290623035089,-0.3106290623035089,-0.3263571160910283,0.14877770917240826,0.3263571160910283,1.0,-0.3263571160910283,0.3263571160910283,0.3106290623035089,0.17052963976706081,-0.3106290623035089,1.0,0.3106290623035089,-0.3106290623035089,1.4166666666666667,6.0,1.7,5.0,1.6,5.0,1.8,5.0,0.462098181775566,0.3267526276535939,0.7142857142857143,0.7142857142857143,0.2857142857142857
2.0,2.1593220233917236,2.1593220233917236,,,,,,17.07526634344501,17.07526634344501,17.07526634344501,0.0,1.0,22.881006240844727,22.881006240844727,,,,,,22.881006262436372,4.766362482415778,0.0,1.6428571939468384,0.22587697572631282,0.0,-1.0,0.19148542155126763,0.4056912773375761,-0.19148542155126763,1.0,0.06963106238227913,0.7642421396886623,-0.06963106238227913,1.0,0.19148542155126763,0.4056912773375761,-0.19148542155126763,1.0,0.19148542155126763,-0.19148542155126763,-0.19148542155126763,0.4056912773375761,0.19148542155126763,1.0,-0.19148542155126763,0.19148542155126763,0.19148542155126763,0.4056912773375761,-0.19148542155126763,1.0,0.19148542155126763,-0.19148542155126763,1.5,6.0,1.7,5.0,1.7,5.0,1.7,5.0,0.495105181601906,0.3131318945400487,0.7142857142857143,0.7142857142857143,0.2857142857142857
3.0,1.5935876369476318,1.5935876369476318,,,,,,14.52263056067297,14.52263056067297,14.52263056067297,0.0,1.0,20.964496612548828,20.964496612548828,,,,,,20.964495203674414,4.561413480767182,0.0,1.6362119913101196,0.21715674636652882,0.0,-1.0,0.1891611123009336,0.4115216887090109,-0.1891611123009336,1.0,0.05263613559678153,0.8207381872431532,-0.05263613559678153,1.0,0.1891611123009336,0.4115216887090109,-0.1891611123009336,1.0,0.1891611123009336,-0.1891611123009336,-0.22863821399851975,0.31882213933783876,0.22863821399851975,1.0,-0.22863821399851975,0.22863821399851975,0.1891611123009336,0.4115216887090109,-0.1891611123009336,1.0,0.1891611123009336,-0.1891611123009336,1.5,6.0,1.7,5.0,1.6720905542373656,5.0,1.7,5.0,0.5143499684263926,0.29394291880469836,0.7142857142857143,0.7142857142857143,0.2857142857142857
4.0,1.1331987380981445,1.1331987380981445,,,,,,11.92294726931593,11.92294726931593,11.92294726931593,0.0,1.0,19.163040161132812,19.163040161132812,,,,,,19.163042152570853,4.360116727295376,0.0,1.6302889585494995,0.21260840624476715,0.0,-1.0,0.1891611123009336,0.4115216887090109,-0.1891611123009336,1.0,0.05263613559678153,0.8207381872431532,-0.05263613559678153,1.0,0.1891611123009336,0.4115216887090109,-0.1891611123009336,1.0,0.1891611123009336,-0.1891611123009336,-0.22863821399851975,0.31882213933783876,0.22863821399851975,1.0,-0.22863821399851975,0.22863821399851975,0.1891611123009336,0.4115216887090109,-0.1891611123009336,1.0,0.1891611123009336,-0.1891611123009336,1.5,6.0,1.7,5.0,1.6472139358520508,5.0,1.7,5.0,0.5225874506357207,0.29316184630061115,0.7142857142857143,0.7142857142857143,0.2857142857142857
5.0,0.7723736763000488,0.7723736763000488,,,,,,9.40559813128246,9.40559813128246,9.40559813128246,0.0,1.0,17.502214431762695,17.502214431762695,,,,,,17.502214250738184,4.166126073825927,0.0,1.6284581422805786,0.21185378220967974,0.0,-1.0,0.3158168135806892,0.1631267533248871,-0.3158168135806892,1.0,0.1611981652651434,0.48514216034688734,-0.1611981652651434,1.0,0.3158168135806892,0.1631267533248871,-0.3158168135806892,1.0,0.3158168135806892,-0.3158168135806892,-0.264825557221307,0.2459951599459959,0.264825557221307,1.0,-0.264825557221307,0.264825557221307,0.3158168135806892,0.1631267533248871,-0.3158168135806892,1.0,0.3158168135806892,-0.3158168135806892,1.5,6.0,1.6,5.0,1.739523983001709,5.0,1.7,5.0,0.5242893386141902,0.2935769742767697,0.7142857142857143,0.7142857142857143,0.2857142857142857
6.0,0.49639129638671875,0.49639129638671875,,,,,,7.013179397586247,7.013179397586247,7.013179397586247,0.0,1.0,15.99573802947998,15.99573802947998,,,,,,15.995737233119923,3.9823701551095363,0.0,1.6521860361099243,0.22382040032780437,0.0,-1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,-0.004718416136255832,0.9838052616342708,0.004718416136255832,1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,-0.3963469554454898,0.0752810000090004,0.3963469554454898,1.0,-0.3963469554454898,0.3963469554454898,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,1.5,6.0,1.7,5.0,1.7391811847686767,5.0,1.7,5.0,0.4913502422235858,0.3112013871627821,0.6666666666666666,0.6666666666666666,0.3333333333333333
7.0,0.31083017587661743,0.31083017587661743,,,,,,4.981392723892428,4.981392723892428,4.981392723892428,0.0,1.0,14.646285057067871,14.646285057067871,,,,,,14.646285773290188,3.810824520531155,0.0,1.6531695127487183,0.22405558557227417,0.0,-1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,-0.004718416136255832,0.9838052616342708,0.004718416136255832,1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,-0.3963469554454898,0.0752810000090004,0.3963469554454898,1.0,-0.3963469554454898,0.3963469554454898,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,1.5,6.0,1.7,5.0,1.743311595916748,5.0,1.7,5.0,0.49048745219026246,0.31088429222134223,0.6666666666666666,0.6666666666666666,0.3333333333333333
8.0,0.1819695085287094,0.1819695085287094,,,,,,3.1881752968506403,3.1881752968506403,3.1881752968506403,0.0,1.0,13.459239959716797,13.459239959716797,,,,,,13.459240237137047,3.6540338283493403,0.0,1.6551024913787842,0.22476811359625884,0.0,-1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,-0.004718416136255832,0.9838052616342708,0.004718416136255832,1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,-0.3963469554454898,0.0752810000090004,0.3963469554454898,1.0,-0.3963469554454898,0.3963469554454898,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,1.5,6.0,1.7,5.0,1.7514303922653198,5.0,1.7,5.0,0.48849534550394413,0.3103342258530758,0.6666666666666666,0.6666666666666666,0.3333333333333333
9.0,0.11024700105190277,0.11024700105190277,,,,,,1.8648899988404617,1.8648899988404617,1.8648899988404617,0.0,1.0,12.469236373901367,12.469236373901367,,,,,,12.46923809026664,3.5189250111579895,0.0,1.6580854654312134,0.22651154975699872,0.0,-1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,-0.004718416136255832,0.9838052616342708,0.004718416136255832,1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,-0.3963469554454898,0.0752810000090004,0.3963469554454898,1.0,-0.3963469554454898,0.3963469554454898,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,1.5,6.0,1.7,5.0,1.763958787918091,5.0,1.7,5.0,0.48456035355455573,0.3099980866051786,0.6666666666666666,0.6666666666666666,0.3333333333333333
10.0,0.08167722821235657,0.08167722821235657,,,,,,1.4581584146120925,1.4581584146120925,1.4581584146120925,0.0,1.0,11.752758026123047,11.752758026123047,,,,,,11.752757634505262,3.418909501461756,0.0,1.6618471145629883,0.2297979985344969,0.0,-1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,-0.004718416136255832,0.9838052616342708,0.004718416136255832,1.0,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,-0.3963469554454898,0.0752810000090004,0.3963469554454898,1.0,-0.3963469554454898,0.3963469554454898,0.2658041090090785,0.24418907633948198,-0.2658041090090785,1.0,0.2658041090090785,-0.2658041090090785,1.5,6.0,1.7,5.0,1.7797582149505615,5.0,1.7,5.0,0.47770442643870004,0.31179343853172325,0.6666666666666666,0.6666666666666666,0.3333333333333333
