epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_income_level_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_income_recent_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_income_growth_signal_recon_r2
1.0,1.322120189666748,1.1789755821228027,1.4314466714859009,1.825423240661621,0.0,0.0,0.0,6.913122564340303,6.913122564340303,6.912707375955837,0.07576492590113153,1.0,4.8189544677734375,4.675866603851318,1.43087899684906,1.8263373374938965,0.0,0.0,0.0,4.6758667775090075,2.1133391871782288,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.08238661137423306,0.29480519480519485,0.19452701576620293,-0.29480519480519485,1.0,0.29480519480519485,0.19452701576620293,-1.0,-0.29480519480519485,1.0,0.0004615333317010517,0.0001512765884399414,1.0758731365203857,1.0760244131088257,-0.43087895776553925,-0.8263373924637949,1.0,-0.8263373924637949,-0.8263373924637949,-0.32244523836564487,-0.32244523836564487,-0.14385424246717848,-0.14385424246717848
2.0,1.0993974208831787,0.9563095569610596,1.43087899684906,1.8263373374938965,0.0,0.0,0.0,5.799124941154242,5.799124941154242,5.798633060203714,0.07552957188877418,1.0,4.033341884613037,3.890223503112793,1.431182622909546,1.8299262523651123,0.0,0.0,0.0,3.890223717483349,1.9261720073631121,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.0881575327958977,0.3311688311688311,0.14253086581850202,-0.3311688311688311,1.0,0.3311688311688311,0.14253086581850202,-1.0,-0.3311688311688311,1.0,0.0005051306576389745,0.00017690658569335938,1.075872778892517,1.0760496854782104,-0.43118262246601297,-0.8299263187598984,1.0,-0.8299263187598984,-0.8299263187598984,-0.3210003285616887,-0.3210003285616887,-0.14262122007645384,-0.14262122007645384
3.0,0.9171977043151855,0.774079442024231,1.431182622909546,1.8299262523651123,0.0,0.0,0.0,4.846090022465606,4.846090022465606,4.845504080599482,0.0753572208515187,1.0,3.340369701385498,3.197103261947632,1.4326651096343994,1.8370332717895508,0.0,0.0,0.0,3.1971032170895897,1.744267510516303,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.09357815630232028,0.34025974025974026,0.13123757652772486,-0.34025974025974026,1.0,0.34025974025974026,0.13123757652772486,-1.0,-0.34025974025974026,1.0,0.0006060578314316279,0.00022590160369873047,1.0758728981018066,1.0760987997055054,-0.43266521148117104,-0.8370333283821874,1.0,-0.8370333283821874,-0.8370333283821874,-0.31950023478050205,-0.31950023478050205,-0.14146207128082477,-0.14146207128082477
4.0,0.7754557132720947,0.6321892142295837,1.4326651096343994,1.8370332717895508,0.0,0.0,0.0,4.156237205566156,4.156237205566156,4.155555312252671,0.07528449867651103,1.0,2.75896954536438,2.6154768466949463,1.434928059577942,1.8464510440826416,0.0,0.0,0.0,2.6154767830052323,1.5756483757424922,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.09853937414418809,0.36623376623376624,0.10250352982629483,-0.36623376623376624,1.0,0.36623376623376624,0.10250352982629483,-1.0,-0.36623376623376624,1.0,0.0007907858048709051,0.00031375885009765625,1.0758733749389648,1.0761871337890625,-0.43492815691307424,-0.8464509021410704,1.0,-0.8464509021410704,-0.8464509021410704,-0.3179586536869361,-0.3179586536869361,-0.14037491491121723,-0.14037491491121723
5.0,0.6621699929237366,0.5186771750450134,1.434928059577942,1.8464510440826416,0.0,0.0,0.0,3.7094098893954155,3.7094098893954155,3.708645551714171,0.07529873368922106,1.0,2.2939584255218506,2.1501896381378174,1.4376879930496216,1.8573564291000366,0.0,0.0,0.0,2.1501899456132163,1.4268314441045125,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.10311235290825141,0.3701298701298701,0.0986265069357616,-0.3701298701298701,1.0,0.3701298701298701,0.0986265069357616,-1.0,-0.3701298701298701,1.0,0.0011356116809867387,0.00048232078552246094,1.0758742094039917,1.0763565301895142,-0.43768794211946865,-0.8573564711995614,1.0,-0.8573564711995614,-0.8573564711995614,-0.31636194439447274,-0.31636194439447274,-0.13934541076437346,-0.13934541076437346
6.0,0.5707342028617859,0.4269654154777527,1.4376879930496216,1.8573564291000366,0.0,0.0,0.0,3.419828668900654,3.419828668900654,3.418997712392802,0.07538413153709324,1.0,1.9333202838897705,1.78923761844635,1.4408262968063354,1.8693989515304565,0.0,0.0,0.0,1.7892375429992344,1.2999920117713155,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.10727008348275129,0.387012987012987,0.08306017415904404,-0.387012987012987,1.0,0.387012987012987,0.08306017415904404,-1.0,-0.387012987012987,1.0,0.0018923382628404765,0.0008730888366699219,1.0758752822875977,1.0767483711242676,-0.4408261712552723,-0.8693989968647273,1.0,-0.8693989968647273,-0.8693989968647273,-0.31470906048102276,-0.31470906048102276,-0.1383704564200674,-0.1383704564200674
7.0,0.4919835329055786,0.3479008972644806,1.4408262968063354,1.8693989515304565,0.0,0.0,0.0,3.1295649861481647,3.1295649861481647,3.1286531096471313,0.07554284889979983,1.0,1.6546053886413574,1.5101884603500366,1.444169521331787,1.8820699453353882,0.0,0.0,0.0,1.5101883229451292,1.1929335970254171,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.11110557348235975,0.4168831168831169,0.06010068446787318,-0.4168831168831169,1.0,0.4168831168831169,0.06010068446787318,-1.0,-0.4168831168831169,1.0,0.004049172837923939,0.002067089080810547,1.0758764743804932,1.0779435634613037,-0.4441695074453091,-0.8820702194388546,1.0,-0.8820702194388546,-0.8820702194388546,-0.31300368819054825,-0.31300368819054825,-0.1374346147065244,-0.1374346147065244
8.0,0.42415717244148254,0.27974021434783936,1.444169521331787,1.8820699453353882,0.0,0.0,0.0,2.7780477254072053,2.7780477254072053,2.7770147109689396,0.07575262175163083,1.0,1.435010552406311,1.2902439832687378,1.4476654529571533,1.8952176570892334,0.0,0.0,0.0,1.2902440171358807,1.1015831586860476,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.11468163461268052,0.4168831168831169,0.06010068446787318,-0.4168831168831169,1.0,0.4168831168831169,0.06010068446787318,-1.0,-0.4168831168831169,1.0,0.01747635619926182,0.010084986686706543,1.0758782625198364,1.085963249206543,-0.4476655675900958,-0.8952179824797708,1.0,-0.8952179824797708,-0.8952179824797708,-0.3112454909599671,-0.3112454909599671,-0.13653322933055057,-0.13653322933055057
9.0,0.36281895637512207,0.21805238723754883,1.4476654529571533,1.8952176570892334,0.0,0.0,0.0,2.3268058209737843,2.3268058209737843,2.3255638425168965,0.07601409668958364,1.0,1.25410795211792,1.1090047359466553,1.451032280921936,1.908005714416504,0.0,0.0,0.0,1.109004804451692,1.020670738248598,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.1182211526086235,0.43636363636363634,0.04796935978332507,-0.43636363636363634,1.0,0.43636363636363634,0.04796935978332507,-1.0,-0.43636363636363634,1.0,0.847427340734345,0.5259644985198975,1.0758800506591797,1.6018445491790771,-0.45103217553776237,-0.9080057771812204,1.0,-0.9080057771812204,-0.9080057771812204,-0.3094521391066787,-0.3094521391066787,-0.13563861032538882,-0.13563861032538882
10.0,0.3128437101840973,0.16774047911167145,1.451032280921936,1.908005714416504,0.0,0.0,0.0,1.8300054305237965,1.8300054305237965,1.8284145835222,0.0762888360766166,1.0,1.0948930978775024,0.9494721293449402,1.4542100429534912,1.9202194213867188,0.0,0.0,0.0,0.9494721065000766,0.9441547237691426,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.12138448433134724,0.44285714285714284,0.04437704849154563,-0.44285714285714284,1.0,0.44285714285714284,0.04437704849154563,-1.0,-0.44285714285714284,1.0,1.1697162588441823,0.7297376394271851,1.075882077217102,1.805619716644287,-0.45421015110338064,-0.9202194046680809,1.0,-0.9202194046680809,-0.9202194046680809,-0.30764170993499906,-0.30764170993499906,-0.1347693387070632,-0.1347693387070632
