variant,target_column,effective_lambda_r_mean,effective_lambda_r_std,best_epoch_mean,best_epoch_std,best_val_task_loss_mean,best_val_task_loss_std,proxy_refit_applied_mean,proxy_refit_applied_std,proxy_metric_interpretable_mean,proxy_metric_interpretable_std,train_total_loss_mean,train_total_loss_std,train_task_loss_mean,train_task_loss_std,train_recon_loss_mean,train_recon_loss_std,train_mse_mean,train_mse_std,train_mae_mean,train_mae_std,train_r2_mean,train_r2_std,train_proxy_recon_r2_mean,train_proxy_recon_r2_std,train_proxy_metric_valid_mean,train_proxy_metric_valid_std,train_kstar_proxy_spearman_rho_mean,train_kstar_proxy_spearman_rho_std,train_kstar_proxy_spearman_p_mean,train_kstar_proxy_spearman_p_std,train_kstar_mean_mean,train_kstar_mean_std,train_kstar_std_mean,train_kstar_std_std,train_kstar_proxy_metric_valid_mean,train_kstar_proxy_metric_valid_std,train_omega_entropy_mean_mean,train_omega_entropy_mean_std,val_total_loss_mean,val_total_loss_std,val_task_loss_mean,val_task_loss_std,val_recon_loss_mean,val_recon_loss_std,val_mse_mean,val_mse_std,val_mae_mean,val_mae_std,val_r2_mean,val_r2_std,val_proxy_recon_r2_mean,val_proxy_recon_r2_std,val_proxy_metric_valid_mean,val_proxy_metric_valid_std,val_kstar_proxy_spearman_rho_mean,val_kstar_proxy_spearman_rho_std,val_kstar_proxy_spearman_p_mean,val_kstar_proxy_spearman_p_std,val_kstar_mean_mean,val_kstar_mean_std,val_kstar_std_mean,val_kstar_std_std,val_kstar_proxy_metric_valid_mean,val_kstar_proxy_metric_valid_std,val_omega_entropy_mean_mean,val_omega_entropy_mean_std,test_total_loss_mean,test_total_loss_std,test_task_loss_mean,test_task_loss_std,test_recon_loss_mean,test_recon_loss_std,test_mse_mean,test_mse_std,test_mae_mean,test_mae_std,test_r2_mean,test_r2_std,test_proxy_recon_r2_mean,test_proxy_recon_r2_std,test_proxy_metric_valid_mean,test_proxy_metric_valid_std,test_kstar_proxy_spearman_rho_mean,test_kstar_proxy_spearman_rho_std,test_kstar_proxy_spearman_p_mean,test_kstar_proxy_spearman_p_std,test_kstar_mean_mean,test_kstar_mean_std,test_kstar_std_mean,test_kstar_std_std,test_kstar_proxy_metric_valid_mean,test_kstar_proxy_metric_valid_std,test_omega_entropy_mean_mean,test_omega_entropy_mean_std
no_ac_encoder,ctfp,0.0,0.0,24.0,1.0,2.5563596884409585,0.020831947060701107,0.0,0.0,0.0,0.0,0.34118537108103436,0.021001268239350657,0.34118537108103436,0.021001268239350657,1.2727958758672078,0.07616541297343743,0.34118537202415217,0.02100127521266345,0.43655607258577483,0.012017728376086896,0.5538153627577894,0.025818807568502456,,,0.0,0.0,0.0,0.0,1.0,0.0,3.803706248601278,0.7420611711609966,3.0425604791162186e-07,5.7016920510377043e-08,1.0,0.0,1.9107064406077068,0.10341423604722803,2.5563596884409585,0.020831947060701107,2.5563596884409585,0.020831947060701107,1.2727958758672078,0.07616541297343743,2.556359524185228,0.020832020965525236,1.2442680346453798,0.003423776822766203,0.0711115366411063,0.010974598168822527,,,0.0,0.0,0.0,0.0,1.0,0.0,3.803706248601278,0.7420611711609966,3.0425604791162186e-07,5.7016920510377043e-08,1.0,0.0,1.9107064406077068,0.10341423604722803,3.8113462924957275,0.07043064247228834,3.8113462924957275,0.07043064247228834,1.2727958758672078,0.07616541297343743,3.8113464189752517,0.07043058829422219,1.4890743773386654,0.01876257935633675,0.05175858082943429,0.01664751837287441,,,0.0,0.0,0.0,0.0,1.0,0.0,3.803706248601278,0.7420611711609966,3.0425604791162186e-07,5.7016920510377043e-08,1.0,0.0,1.9107064406077068,0.10341423604722803
no_recon_regularization,ctfp,0.0,0.0,24.333333333333332,1.1547005383792517,2.561523675918579,0.024942410358448318,1.0,0.0,1.0,0.0,0.3352480431397756,0.014707551947864673,0.3352480431397756,0.014707551947864673,0.6854496200879415,0.06554757918615668,0.33524804335277075,0.014707559493297358,0.432913439560433,0.008447758225587885,0.5620147293898693,0.0175132544637479,0.3145503925575956,0.065547515435815,1.0,0.0,0.6247930682258463,0.2583816747134983,0.00011659568737122178,0.0002019494620355454,3.7877848148345947,0.7379516024657202,0.06421176840861638,0.016890801445858913,1.0,0.0,1.9139147996902466,0.10065916764049279,2.561523675918579,0.024942410358448318,2.561523675918579,0.024942410358448318,0.6854496200879415,0.06554757918615668,2.5615236662312846,0.024942409046738563,1.2459989496209245,0.00421699192447371,0.06970753007784965,0.012449042175439577,0.3145503925575956,0.065547515435815,1.0,0.0,0.6247930682258463,0.2583816747134983,0.00011659568737122178,0.0002019494620355454,3.7877848148345947,0.7379516024657202,0.06421176840861638,0.016890801445858913,1.0,0.0,1.9139147996902466,0.10065916764049279,3.8193045457204184,0.07138833669465025,3.8193045457204184,0.07138833669465025,0.6854496200879415,0.06554757918615668,3.8193044171553368,0.07138856584038693,1.4909541681633058,0.018250537190625228,0.04989630191152778,0.016770810682553795,0.3145503925575956,0.065547515435815,1.0,0.0,0.6247930682258463,0.2583816747134983,0.00011659568737122178,0.0002019494620355454,3.7877848148345947,0.7379516024657202,0.06421176840861638,0.016890801445858913,1.0,0.0,1.9139147996902466,0.10065916764049279
uniform_lag,ctfp,0.10000000000000002,0.0,38.0,25.11971337416094,2.4842118422190347,0.06500418253741504,1.0,0.0,1.0,0.0,0.36067907015482586,0.1409242279422215,0.28493858377138775,0.14056343868030544,0.7574047446250916,0.07471203104146773,0.2849385898400164,0.14056344447555189,0.38040280743398064,0.1150167130154071,0.6339222019617646,0.1746743574219573,0.24259522742447834,0.0747119817237931,1.0,0.0,,,,,5.5,0.0,0.0,0.0,0.0,0.0,2.3025853633880615,0.0,2.5599523385365806,0.06850853190790296,2.4842118422190347,0.06500418253741504,0.7574047446250916,0.07471203104146773,2.4842118286325654,0.06500410546210847,1.2205498564895478,0.014741105370636824,0.08599991877670453,0.011892646547973694,0.24259522742447834,0.0747119817237931,1.0,0.0,,,,,5.5,0.0,0.0,0.0,0.0,0.0,2.3025853633880615,0.0,3.7499337196350098,0.12763473113065574,3.6741932233174643,0.12482678528249896,0.7574047446250916,0.07471203104146773,3.6741929169729572,0.12482701212627516,1.4684719195058664,0.033043239761673636,0.08565594791093722,0.031516853368408815,0.24259522742447834,0.0747119817237931,1.0,0.0,,,,,5.5,0.0,0.0,0.0,0.0,0.0,2.3025853633880615,0.0
