epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_proxy_metric_valid,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_kstar_proxy_metric_valid,val_omega_entropy_mean
1.0,1.4860296249389648,1.4860296249389648,1.0445419549942017,9.776209831237793,3.427621603012085,3.427621603012085,1.0443456172943115,3.4276212454412907,1.4720237073518099,-0.23297937780786734,-0.044345648002552696,1.0,,,4.198911190032959,0.0,0.0,1.7068010568618774
2.0,1.0701181888580322,1.0701181888580322,1.0443456172943115,4.130433559417725,3.2526891231536865,3.2526891231536865,1.0441514253616333,3.2526889814223097,1.3902606837347977,-0.1632231731912297,-0.044151395733916354,1.0,0.0,1.0,4.209149360656738,4.76837158203125e-07,1.0,1.7079817056655884
3.0,0.9380854964256287,0.9380854964256287,1.0441514253616333,3.7130935192108154,3.1797404289245605,3.1797404289245605,1.0439746379852295,3.1797402641951122,1.3556529800998904,-0.13312381558170103,-0.043974637318490384,1.0,0.0,1.0,4.202012062072754,6.775531460334605e-07,1.0,1.7063387632369995
4.0,0.8592309951782227,0.8592309951782227,1.0439746379852295,3.3655269145965576,3.077812671661377,3.077812671661377,1.043792963027954,3.0778128113196153,1.3278977197269717,-0.09450998661880931,-0.0437928960312679,1.0,0.0,1.0,4.186999320983887,3.3556534617673606e-07,1.0,1.7037713527679443
5.0,0.7848225235939026,0.7848225235939026,1.043792963027954,2.8723466396331787,2.949615240097046,2.949615240097046,1.0436094999313354,2.949615444385023,1.3009902543979623,-0.047171025552154855,-0.04360954219492463,1.0,0.0,1.0,4.167811393737793,4.76837158203125e-07,1.0,1.7008588314056396
6.0,0.7134007215499878,0.7134007215499878,1.0436094999313354,1.9505254030227661,2.831742525100708,2.831742525100708,1.0434290170669556,2.831742521320837,1.277867302737598,-0.003868511019216462,-0.04342902376960811,1.0,,,4.147364616394043,0.0,0.0,1.6977277994155884
7.0,0.6646215915679932,0.6646215915679932,1.0434290170669556,0.867289125919342,2.753986120223999,2.753986120223999,1.0432461500167847,2.7539862126452483,1.2636938488628302,0.024581665490655474,-0.04324611444855109,1.0,0.0,1.0,4.127213478088379,4.76837158203125e-07,1.0,1.694316029548645
8.0,0.6454321146011353,0.6454321146011353,1.0432461500167847,1.5744925737380981,2.7094078063964844,2.7094078063964844,1.0430611371994019,2.709407767314964,1.2542898645254945,0.04015159015285663,-0.0430611336941612,1.0,0.0,1.0,4.104942321777344,4.76837158203125e-07,1.0,1.6904302835464478
9.0,0.6260895729064941,0.6260895729064941,1.0430611371994019,1.735661506652832,2.6808979511260986,2.6808979511260986,1.0428869724273682,2.680897634338435,1.2460023397151085,0.04910093866127078,-0.04288691343629325,1.0,,,4.081183433532715,0.0,0.0,1.6861413717269897
10.0,0.5966190695762634,0.5966190695762634,1.0428869724273682,1.1615450382232666,2.6704554557800293,2.6704554557800293,1.0427697896957397,2.6704557618509455,1.239733621336165,0.05102203852004097,-0.042769733880998695,1.0,0.0,1.0,4.056612014770508,4.76837158203125e-07,1.0,1.681517243385315
11.0,0.5720829367637634,0.5720829367637634,1.0427697896957397,0.7114594578742981,2.660098075866699,2.660098075866699,1.0427907705307007,2.6600982596508054,1.2320557451141732,0.054258187242543665,-0.04279078191826746,1.0,,,4.032719612121582,0.0,0.0,1.6771318912506104
12.0,0.5568348169326782,0.5568348169326782,1.0427907705307007,0.8686316013336182,2.6420695781707764,2.6420695781707764,1.042868971824646,2.6420696393554275,1.2262604565788355,0.06083806912633762,-0.04286902303948259,1.0,0.0,1.0,4.00969123840332,4.76837158203125e-07,1.0,1.6730352640151978
