epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_mse,val_mae,val_r2,val_proxy_recon_r2,val_proxy_metric_valid,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_mean,val_kstar_std,val_kstar_proxy_metric_valid,val_omega_entropy_mean
1.0,1.042163372039795,0.9117165803909302,1.304468035697937,3.437664031982422,3.1125435829162598,2.982022762298584,1.3052079677581787,2.982022796666734,1.314044263613389,-0.069461640393725,-0.3052079444742135,1.0,-0.7538161469207073,2.3332694369189787e-17,4.50935173034668,0.010680279694497585,1.0,1.9708305597305298
2.0,0.9537979364395142,0.8232771158218384,1.3052079677581787,3.887367010116577,3.034660577774048,2.9041497707366943,1.3051079511642456,2.9041498959175427,1.2919365406198653,-0.036928723934939144,-0.30510792653885427,1.0,-0.7309358599556199,6.240629508458654e-16,4.483093738555908,0.009678326547145844,1.0,1.9689521789550781
3.0,0.8397742509841919,0.7092634439468384,1.3051079511642456,2.304388999938965,2.973572254180908,2.8431150913238525,1.304572343826294,2.8431150545748474,1.2814257354599028,-0.012857749884670847,-0.30457237503238466,1.0,-0.6981085555281605,4.041627534671367e-14,4.456912517547607,0.008790447376668453,1.0,1.9669772386550903
4.0,0.7774695158004761,0.6470122933387756,1.304572343826294,1.5390465259552002,2.9015045166015625,2.771146297454834,1.3035824298858643,2.771146343210272,1.265202173293801,0.013565101160308716,-0.3035824577203633,1.0,-0.665809587545349,1.464584936327282e-12,4.431760311126709,0.007998546585440636,1.0,1.964952826499939
5.0,0.7461961507797241,0.6158378720283508,1.3035824298858643,1.8720353841781616,2.8564846515655518,2.7262444496154785,1.3024026155471802,2.726244291231344,1.2473463526032653,0.030271710400130453,-0.30240255212118794,1.0,-0.6235602831883343,8.632773037617929e-11,4.407099723815918,0.007277233991771936,1.0,1.9628410339355469
6.0,0.7067968249320984,0.5765565633773804,1.3024026155471802,1.1561017036437988,2.8520569801330566,2.7219326496124268,1.3012425899505615,2.7219324689200244,1.2399583331910737,0.03183149707671057,-0.30124261472841135,1.0,-0.5760628368144836,4.296839385295269e-09,4.382818222045898,0.006670736707746983,1.0,1.9606391191482544
7.0,0.6791117191314697,0.5489874482154846,1.3012425899505615,0.9328936338424683,2.8271565437316895,2.6971399784088135,1.3001662492752075,2.697140042796998,1.2345849186063842,0.04010586263773545,-0.30016628257541705,1.0,-0.5286710577295622,1.1933361432935836e-07,4.358699321746826,0.006136287469416857,1.0,1.9583606719970703
8.0,0.6610645055770874,0.5310478806495667,1.3001662492752075,1.2484683990478516,2.77494215965271,2.6450324058532715,1.2990986108779907,2.645032310391402,1.227304227484362,0.05742524699570254,-0.2990985158979206,1.0,-0.4826705646155472,1.912969546944736e-06,4.334361553192139,0.005659193731844425,1.0,1.9559664726257324
9.0,0.6364927887916565,0.5065829157829285,1.2990986108779907,0.7054625153541565,2.738454818725586,2.6086585521698,1.2979629039764404,2.60865855914516,1.2273585889126866,0.06738264920212829,-0.297962856055893,1.0,-0.43429255750061646,2.362496801933046e-05,4.309863567352295,0.005236847326159477,1.0,1.9534646272659302
10.0,0.6189110279083252,0.4891147315502167,1.2979629039764404,0.6834465265274048,2.7319865226745605,2.6023125648498535,1.2967394590377808,2.602312841677552,1.2342498252462863,0.06596579077505492,-0.2967395209957666,1.0,-0.3786411186643655,0.0002751821878100178,4.285421371459961,0.004899523686617613,1.0,1.950892686843872
11.0,0.6078280210494995,0.4781540632247925,1.2967394590377808,0.9690870046615601,2.7208662033081055,2.591313600540161,1.2955257892608643,2.591313775441532,1.2346432692597085,0.06785631530136366,-0.29552572463433696,1.0,-0.3539149730548414,0.0007176864394365978,4.261662006378174,0.004626714624464512,1.0,1.9483739137649536
12.0,0.5894915461540222,0.45993897318840027,1.2955257892608643,0.6633780598640442,2.6972994804382324,2.567875385284424,1.2942404747009277,2.5678756777174705,1.2288028523096617,0.07575757703833241,-0.29424057753227323,1.0,-0.3282025994153077,0.0017978151915898895,4.2383551597595215,0.0044278232380747795,1.0,1.945891261100769
13.0,0.5751577019691467,0.4457336664199829,1.2942404747009277,0.4586030840873718,2.6819045543670654,2.5526282787323,1.2927637100219727,2.552628309536666,1.2273006295330229,0.08008494683782919,-0.29276360208800395,1.0,-0.29196000475787875,0.005778793011812759,4.215459823608398,0.004293988458812237,1.0,1.9434949159622192
14.0,0.5654037594795227,0.4361273944377899,1.2927637100219727,0.797865629196167,2.687406539916992,2.5583009719848633,1.2910560369491577,2.558301247786766,1.2355849391800195,0.07471673786770411,-0.29105599083254524,1.0,-0.2117572470148991,0.047638613145259134,4.192910671234131,0.004224384669214487,1.0,1.9411590099334717
15.0,0.5537944436073303,0.42468881607055664,1.2910560369491577,0.606573224067688,2.7033791542053223,2.574462413787842,1.2891680002212524,2.574462417341351,1.2487856132158248,0.06454170376245472,-0.28916806921389726,1.0,-0.10147581980204996,0.34683404036593984,4.171341419219971,0.004198620095849037,1.0,1.9389979839324951
16.0,0.5413498878479004,0.41243308782577515,1.2891680002212524,0.373920202255249,2.70971941947937,2.5809974670410156,1.2872189283370972,2.580997711027641,1.2565329836330474,0.05936627034513533,-0.2872189752912706,1.0,0.08831182554339383,0.41324674495712505,4.151483535766602,0.004202467855066061,1.0,1.9371428489685059
17.0,0.5317561030387878,0.4030342102050781,1.2872189283370972,0.6220248341560364,2.7004923820495605,2.571967124938965,1.2852534055709839,2.5719670055293267,1.2556729808226617,0.06250183326788948,-0.28525341103752455,1.0,0.23408929806018366,0.028152776551190785,4.13299560546875,0.004248447250574827,1.0,1.9355603456497192
18.0,0.5200711488723755,0.391545832157135,1.2852534055709839,0.5920604467391968,2.6809849739074707,2.552656412124634,1.2832852602005005,2.552656472321309,1.2483730587215784,0.0713041522569809,-0.28328525246765895,1.0,0.3108670958090989,0.00319935827536649,4.1158270835876465,0.004349435213953257,1.0,1.9342654943466187
19.0,0.5079234838485718,0.37959498167037964,1.2832852602005005,0.3254375159740448,2.658339262008667,2.5302224159240723,1.2811684608459473,2.530222217433701,1.2393861957887455,0.0814556470568396,-0.28116851233320406,1.0,0.26743745763300975,0.011769630849170088,4.10014533996582,0.004508718848228455,1.0,1.9333118200302124
20.0,0.495832622051239,0.3677157759666443,1.2811684608459473,0.552655816078186,2.6384873390197754,2.510607957839966,1.2787946462631226,2.510607957019848,1.233246874067294,0.08934209221416133,-0.27879457657741047,1.0,0.2119685815927583,0.04741203476305669,4.085497856140137,0.004741008393466473,1.0,1.9326300621032715
21.0,0.48326995968818665,0.3553904891014099,1.2787946462631226,0.5251649022102356,2.62908673286438,2.5014774799346924,1.2760926485061646,2.5014777173541978,1.2323495919937903,0.09221393784203985,-0.2760926841255882,1.0,0.16908601795635142,0.11529099261807652,4.071552753448486,0.005061990115791559,1.0,1.932167887687683
22.0,0.46972328424453735,0.34211400151252747,1.2760926485061646,0.3167721927165985,2.624795913696289,2.4974851608276367,1.2731064558029175,2.497485111363568,1.2322472941049263,0.09319784706407164,-0.27310654580551336,1.0,0.12785741960480437,0.2351728016179045,4.058090686798096,0.00551165034994483,1.0,1.9318809509277344
23.0,0.457366406917572,0.33005577325820923,1.2731064558029175,0.5157693028450012,2.6063902378082275,2.4793903827667236,1.2699984312057495,2.479390473335325,1.2262814857720954,0.09994698073612551,-0.269998331289395,1.0,0.08927124793068228,0.40817029161623414,4.045450210571289,0.006070013623684645,1.0,1.9318026304244995
24.0,0.4436667561531067,0.31666693091392517,1.2699984312057495,0.44920650124549866,2.584381103515625,2.4577131271362305,1.2666785717010498,2.457713046032439,1.217283156114387,0.10798835070732792,-0.2666784998919537,1.0,0.05259612463562582,0.6264867017234705,4.033279895782471,0.006758884526789188,1.0,1.931850790977478
25.0,0.42914292216300964,0.30247506499290466,1.2666785717010498,0.35207608342170715,2.5770459175109863,2.450758934020996,1.2628703117370605,2.4507590016120604,1.2137219483944743,0.10938125831767186,-0.2628703326881001,1.0,0.036895495051248645,0.7328943994186989,4.021144390106201,0.007622060365974903,1.0,1.9319440126419067
26.0,0.4159863591194153,0.2896993160247803,1.2628703117370605,0.5468457341194153,2.5877792835235596,2.4619338512420654,1.2584537267684937,2.4619338600274245,1.2185164875382641,0.10247822569617121,-0.2584537710404665,1.0,0.023968863372195417,0.8245748623335938,4.008561611175537,0.008715273812413216,1.0,1.9319583177566528
27.0,0.40312549471855164,0.27728012204170227,1.2584537267684937,0.3614766299724579,2.616532802581787,2.4911694526672363,1.2536324262619019,2.491169636915653,1.2283985719629775,0.08845579681162381,-0.2536323803039616,1.0,0.018051495192138355,0.8674248327254779,3.995439291000366,0.010049439035356045,1.0,1.931848406791687
28.0,0.3908509612083435,0.2654877007007599,1.2536324262619019,0.5253974199295044,2.619213819503784,2.494319200515747,1.2489463090896606,2.4943189329761966,1.2277064169677694,0.08395580320588149,-0.24894631330364317,1.0,0.013595857842273962,0.8999514836680075,3.982616662979126,0.011573060415685177,1.0,1.9317104816436768
29.0,0.3793588876724243,0.2544642686843872,1.2489463090896606,0.801217257976532,2.678150177001953,2.553788423538208,1.2436187267303467,2.5537884608600674,1.2428200347042575,0.06031011735771541,-0.24361872106565857,1.0,0.011676235426719736,0.9140192274298897,3.969019889831543,0.013444636948406696,1.0,1.9313721656799316
30.0,0.3799354135990143,0.2555735409259796,1.2436187267303467,2.0946500301361084,2.6541967391967773,2.5302963256835938,1.239005208015442,2.5302962152395163,1.2367944693815485,0.06562116218701024,-0.23900514922970595,1.0,0.018597442851607908,0.8634533607027498,3.956373691558838,0.015308724716305733,1.0,1.930973768234253
31.0,0.35947319865226746,0.2355726808309555,1.239005208015442,0.6686937808990479,2.659186840057373,2.535853624343872,1.2333331108093262,2.5358535294185,1.2428393760011673,0.06027551313525501,-0.2333330235413467,1.0,0.033355640872107364,0.7576900840081662,3.942676544189453,0.01756141148507595,1.0,1.9302958250045776
32.0,0.3536996841430664,0.23036636412143707,1.2333331108093262,1.5444958209991455,2.716602325439453,2.5938446521759033,1.2275757789611816,2.59384462512909,1.262751640925258,0.03743438280423217,-0.22757578323302147,1.0,0.050984466908527364,0.6371086915137332,3.9288406372070312,0.02002130262553692,1.0,1.929476261138916
33.0,0.3465174436569214,0.22375985980033875,1.2275757789611816,1.5380009412765503,2.683605909347534,2.5612223148345947,1.2238364219665527,2.5612225682307126,1.2526376482820716,0.048363332837638384,-0.2238364348684654,1.0,0.06072346870487127,0.5741086293306207,3.9162917137145996,0.021956874057650566,1.0,1.9285690784454346
34.0,0.33157920837402344,0.2091955542564392,1.2238364219665527,0.39298751950263977,2.6378962993621826,2.515814781188965,1.2208147048950195,2.5158148296498735,1.2370086695373175,0.06491731356168921,-0.2208148220148836,1.0,0.06715156211475469,0.5341833825365021,3.903869867324829,0.02366391383111477,1.0,1.9274708032608032
35.0,0.3326249420642853,0.2105434685945511,1.2208147048950195,1.693853735923767,2.660128116607666,2.538419246673584,1.2170894145965576,2.5384192909251033,1.2446536347968944,0.057069928167290285,-0.21708934447256026,1.0,0.07296326300588216,0.49931318023234533,3.890817165374756,0.025651555508375168,1.0,1.9261997938156128
36.0,0.3204021155834198,0.1986931711435318,1.2170894145965576,1.2447483539581299,2.667029857635498,2.5456783771514893,1.2135151624679565,2.545678163373506,1.2531661197638393,0.05341771388412586,-0.21351509845636366,1.0,0.08518544609207145,0.4300417081400169,3.877902030944824,0.027589527890086174,1.0,1.9247901439666748
37.0,0.3113868236541748,0.19003531336784363,1.2135151624679565,0.5556297302246094,2.6445577144622803,2.523463487625122,1.2109426259994507,2.5234635476681273,1.2508076379309578,0.061059396750114535,-0.2109427244683237,1.0,0.08939452643443346,0.40752066255022956,3.865915060043335,0.029180899262428284,1.0,1.9233611822128296
38.0,0.3132639229297638,0.192169651389122,1.2109426259994507,2.1357290744781494,2.6538994312286377,2.533036231994629,1.2086313962936401,2.5330360421797713,1.2541569033724733,0.05889232737846554,-0.20863138256629624,1.0,0.09923919551970696,0.35762045166550493,3.8544912338256836,0.030705049633979797,1.0,1.9219558238983154
39.0,0.29993924498558044,0.17907610535621643,1.2086313962936401,0.8538083434104919,2.6642005443573,2.5435049533843994,1.2069549560546875,2.5435047896515113,1.2522927318015278,0.05817575475045964,-0.20695492924672415,1.0,0.10485717304779685,0.3309179428506181,3.844386339187622,0.03204166144132614,1.0,1.920688509941101
40.0,0.30847206711769104,0.187776580452919,1.2069549560546875,2.7198846340179443,2.627962350845337,2.5074093341827393,1.2055310010910034,2.507409439953473,1.2386831359754344,0.07254737780572212,-0.20553098203379028,1.0,0.11107393187982108,0.3028881419730376,3.834902048110962,0.033302441239356995,1.0,1.9194027185440063
41.0,0.2993212044239044,0.1787680983543396,1.2055310010910034,2.0943362712860107,2.5892794132232666,2.4689009189605713,1.2037843465805054,2.468901090654374,1.2306321577028332,0.08602876269915334,-0.20378426674838404,1.0,0.11727307949702373,0.27652929522423964,3.8256471157073975,0.03470468148589134,1.0,1.9180828332901
42.0,0.2957890033721924,0.17541055381298065,1.2037843465805054,2.2856884002685547,2.6134707927703857,2.493324041366577,1.2014669179916382,2.4933236649646844,1.2440777918320347,0.0769680413027854,-0.2014669435245415,1.0,0.1111267655242859,0.30265678093218285,3.815993547439575,0.03632810339331627,1.0,1.9167064428329468
43.0,0.2865075469017029,0.16636084020137787,1.2014669179916382,1.479673981666565,2.6871447563171387,2.5672173500061035,1.1992745399475098,2.5672172207658623,1.2684436961906502,0.05150493713524636,-0.19927448298695147,1.0,0.11677996548201897,0.27856794329984447,3.806704521179199,0.03791963309049606,1.0,1.9153759479522705
44.0,0.3016834855079651,0.18175603449344635,1.1992745399475098,3.197908639907837,2.676657199859619,2.556854486465454,1.1980280876159668,2.5568544777622333,1.2654496071737604,0.05587563970833074,-0.1980281118814068,1.0,0.11685041034130536,0.2782760943855074,3.798603057861328,0.03911398723721504,1.0,1.9141075611114502
45.0,0.298319935798645,0.17851713299751282,1.1980280876159668,3.268972635269165,2.5968542098999023,2.477104902267456,1.1974934339523315,2.477104954201275,1.2401952943927785,0.08474965332846067,-0.19749341075255608,1.0,0.1141382832587792,0.28966005899642433,3.791452646255493,0.04003424569964409,1.0,1.912876844406128
