display_name,family,variant,target_column,feature_bundle,anchor_proxy_name,proxy_index,proxy_name,expected_sign,n_seeds,n_valid,rho_mean,rho_std,adjusted_rho_mean,adjusted_rho_std,adjusted_rho_min,adjusted_rho_max,positive_seed_share,p_value_median,mechanism_status
CMDL,cmdl,,co2_per_unit_energy,minimal,proxy_government_effectiveness,1,government_effectiveness,-1.0,3,3,-0.21465032857437918,0.9469030456749811,0.21465032857437918,0.9469030456749811,-0.8708886050658202,0.8706862757495668,0.6666666666666666,3.9538086072073026e-25,candidate_positive
CMDL,cmdl,,co2_per_unit_energy,minimal,proxy_government_effectiveness,2,regulatory_quality,-1.0,3,3,-0.250041098142364,0.9503373493041082,0.250041098142364,0.9503373493041082,-0.8339887960141124,0.9397058637564967,0.6666666666666666,2.5753395462892787e-21,candidate_positive
CMDL,cmdl,,co2_per_unit_energy,minimal,proxy_government_effectiveness,3,rule_of_law,-1.0,3,3,-0.23476523476523478,0.9845424957036304,0.23476523476523478,0.9845424957036304,-0.8940047294477673,0.9163368277292328,0.6666666666666666,3.226590735672781e-28,candidate_positive
