epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.45394378900527954,0.45394378900527954,0.5309746265411377,6.498933792114258,0.3396286070346832,0.3396286070346832,0.5325212478637695,1.6100735902786254,1.9037508322781758,-0.9594956146664938,1.6576681185746423e-22,0.9562851782363978,6.866743452370674e-22,-7.170985968690072,1.8904579954607335,0.15
2.0,0.33183300495147705,0.33183300495147705,0.5338075160980225,4.896101474761963,0.2913876175880432,0.2913876175880432,0.5407848358154297,1.6104445934295655,1.9020097080296754,-0.9594956146664938,1.6576681185746423e-22,0.9562851782363978,6.866743452370674e-22,-7.329560671553721,1.8821214880330341,0.15
3.0,0.25043192505836487,0.25043192505836487,0.5415897369384766,4.264301776885986,0.2417711615562439,0.2417711615562439,0.5489106774330139,1.6099478363990785,1.8993984170593479,-0.9594956146664938,1.6576681185746423e-22,0.9562851782363978,6.866743452370674e-22,-7.484856932722747,1.8725624532520406,0.15
4.0,0.16486255824565887,0.16486255824565887,0.549115002155304,1.3084986209869385,0.24811701476573944,0.24811701476573944,0.5543707013130188,1.6088470101356507,1.8967142506681707,-0.9540768838594008,1.7180300232589545e-21,0.9472795497185741,2.229565362298735e-20,-7.588451319662089,1.8653071062706161,0.15
5.0,0.14883020520210266,0.14883020520210266,0.5540674328804016,2.804943561553955,0.23122666776180267,0.23122666776180267,0.5559823513031006,1.6075007677078248,1.8943688610933085,-0.9482778912412836,1.564092362166619e-20,0.9418386491557225,1.3738763409092928e-19,-7.617609993307066,1.8631371815693574,0.15
6.0,0.1273767650127411,0.1273767650127411,0.5553821921348572,2.705486536026001,0.1918497383594513,0.1918497383594513,0.5540880560874939,1.6062196493148804,1.8927596214826015,-0.9329723533475648,1.8829255030583167e-18,0.9253283302063792,1.3697548231301377e-17,-7.579169672054288,1.8668788543249257,0.15
7.0,0.09808994084596634,0.09808994084596634,0.5534241199493408,0.7869268655776978,0.17341558635234833,0.17341558635234833,0.5495902299880981,1.6053450107574463,1.8921145981695238,-0.9160507027569934,1.1675376784602598e-16,0.9076923076923077,6.578682905679465e-16,-7.491201248060103,1.8743370603766287,0.15
8.0,0.10344859957695007,0.10344859957695007,0.549083948135376,2.0049707889556885,0.16765570640563965,0.16765570640563965,0.5436699986457825,1.6045511841773987,1.8918419356647123,-0.8900978341546004,1.5462150354712842e-14,0.8804878048780489,6.971798802628271e-14,-7.3762425304375485,1.883619152041959,0.15
9.0,0.10827909409999847,0.10827909409999847,0.5434213280677795,2.5186662673950195,0.15425044298171997,0.15425044298171997,0.5368552803993225,1.6038302183151245,1.891837989149841,-0.8684229109262283,3.8854396826571473e-13,0.8583489681050659,1.4398596113694768e-12,-7.244657551908763,1.8937429235693046,0.15
10.0,0.09468959271907806,0.09468959271907806,0.5369336009025574,1.5759087800979614,0.15041562914848328,0.15041562914848328,0.5292393565177917,1.6031890034675598,1.8921062291221744,-0.8301115334655528,3.511299615392735e-11,0.8200750469043152,9.519807913929006e-11,-7.0984540647799745,1.90434249888443,0.15
