year,entity_code,entity_name,entity_level,duplicate_row_count,conflicted_measure_count,qa_has_conflict,qa_available_feature_count,y_rcv_total_raw,x_cards_raw,x_bank_cards_raw,x_credit_cards_raw,x_credit_transfers_raw,x_electronic_raw,x_direct_debit_raw,x_paper_based_raw,proxy_atm_count_raw,proxy_terminal_count_raw,proxy_withdrawal_transactions_raw,proxy_withdrawal_value_raw,static_noncash_transaction_count_raw,static_noncash_transaction_value_raw,x_rpcyd_total_income_raw,qa_rpcyd_candidate_count,rydgdp_disposable_income_msek_raw,x_rydgdp_disposable_income_per_capita_raw,qa_rydgdp_numerator_candidate_count,qa_rydgdp_numerator_per_capita_candidate_count,rydgdp_grdp_msek_raw,x_rydgdp_grdp_per_capita_raw,qa_rydgdp_denominator_candidate_count,qa_rydgdp_denominator_per_capita_candidate_count,x_rydgdp_ratio_raw,x_td_direct_taxes_on_labour_raw,x_td_indirect_taxes_on_labour_raw,x_td_taxes_on_capital_raw,x_td_total_tax_revenues_raw,qa_x_td_direct_taxes_on_labour_raw_candidate_count,qa_x_td_indirect_taxes_on_labour_raw_candidate_count,qa_x_td_taxes_on_capital_raw_candidate_count,qa_x_td_total_tax_revenues_raw_candidate_count,qa_formal_feature_count
2012,SE122,Södermanland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,305199.512730745,1,,,,,,,,,,,,,,,,,,1
2012,SE123,Östergötland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,299885.371419478,1,,,,,,,,,,,,,,,,,,1
2012,SE124,Örebro,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,306820.3515276895,2,,,,,,,,,,,,,,,,,,1
2012,SE125,Västmanland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,308714.863462763,1,,,,,,,,,,,,,,,,,,1
2012,SE211,Jönköping,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,317938.1621578615,2,,,,,,,,,,,,,,,,,,1
2012,SE212,Kronoberg,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,304740.821133036,1,,,,,,,,,,,,,,,,,,1
2012,SE213,Kalmar,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,300137.84452578,2,,,,,,,,,,,,,,,,,,1
2012,SE214,Gotland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,281373.24665818,2,,,,,,,,,,,,,,,,,,1
2012,SE221,Blekinge,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,295086.455124125,1,,,,,,,,,,,,,,,,,,1
2012,SE224,Skåne,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,294178.065881604,1,,,,,,,,,,,,,,,,,,1
2012,SE231,Halland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,321808.774029281,1,,,,,,,,,,,,,,,,,,1
2012,SE232,Västra Götaland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,314124.083704647,1,,,,,,,,,,,,,,,,,,1
2012,SE311,Värmland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,297040.712603437,1,,,,,,,,,,,,,,,,,,1
2012,SE312,Dalarna,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,303507.364735837,1,,,,,,,,,,,,,,,,,,1
2012,SE313,Gävleborg,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,298833.078930617,1,,,,,,,,,,,,,,,,,,1
2012,SE321,Västernorrland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,309611.68905156,1,,,,,,,,,,,,,,,,,,1
2012,SE322,Jämtland,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,294174.211330363,1,,,,,,,,,,,,,,,,,,1
2012,SE331,Västerbotten,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,307666.425525143,1,,,,,,,,,,,,,,,,,,1
2012,SE332,Norrbotten,region,1,0,False,14,3346.259,848.806,1809.783,380.284,859.0,789.0,297.0,70.0,3416.0,198388.0,214.0,193.46,2048.0,654.0,316165.711012094,1,,,,,,,,,,,,,,,,,,1
2013,SE110,Stockholm,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,357860.524422085,2,,,,,,,,,,,,,,,,,,1
2013,SE121,Uppsala,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,324942.1225243585,2,,,,,,,,,,,,,,,,,,1
2013,SE122,Södermanland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,311288.357638668,1,,,,,,,,,,,,,,,,,,1
2013,SE123,Östergötland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,308083.797681972,1,,,,,,,,,,,,,,,,,,1
2013,SE124,Örebro,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,313909.33547729696,2,,,,,,,,,,,,,,,,,,1
2013,SE125,Västmanland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,315350.294848118,1,,,,,,,,,,,,,,,,,,1
2013,SE211,Jönköping,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,324416.3844488315,2,,,,,,,,,,,,,,,,,,1
2013,SE212,Kronoberg,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,311170.098707253,1,,,,,,,,,,,,,,,,,,1
2013,SE213,Kalmar,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,310132.76221104246,2,,,,,,,,,,,,,,,,,,1
2013,SE214,Gotland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,289107.095459466,2,,,,,,,,,,,,,,,,,,1
2013,SE221,Blekinge,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,302165.709418582,1,,,,,,,,,,,,,,,,,,1
2013,SE224,Skåne,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,302839.271158377,1,,,,,,,,,,,,,,,,,,1
2013,SE231,Halland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,329687.904858944,1,,,,,,,,,,,,,,,,,,1
2013,SE232,Västra Götaland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,321666.864293447,1,,,,,,,,,,,,,,,,,,1
2013,SE311,Värmland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,304021.860472521,1,,,,,,,,,,,,,,,,,,1
2013,SE312,Dalarna,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,311494.025345475,1,,,,,,,,,,,,,,,,,,1
2013,SE313,Gävleborg,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,306339.47844361,1,,,,,,,,,,,,,,,,,,1
2013,SE321,Västernorrland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,317868.438833344,1,,,,,,,,,,,,,,,,,,1
2013,SE322,Jämtland,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,302544.909253009,1,,,,,,,,,,,,,,,,,,1
2013,SE331,Västerbotten,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,315447.987008852,1,,,,,,,,,,,,,,,,,,1
2013,SE332,Norrbotten,region,1,0,False,14,3604.146,899.989,1986.824,411.222,894.0,827.0,312.0,67.0,3237.0,195709.0,209.0,218.5,2239.2,666.0,325356.028784309,1,,,,,,,,,,,,,,,,,,1
2014,SE110,Stockholm,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,365841.7766116945,2,,,,,,,,,,,,,,,,,,1
2014,SE121,Uppsala,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,332318.7985262685,2,,,,,,,,,,,,,,,,,,1
2014,SE122,Södermanland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,314326.854445118,1,,,,,,,,,,,,,,,,,,1
2014,SE123,Östergötland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,313406.105776899,1,,,,,,,,,,,,,,,,,,1
2014,SE124,Örebro,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,318561.0105585505,2,,,,,,,,,,,,,,,,,,1
2014,SE125,Västmanland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,320313.652429105,1,,,,,,,,,,,,,,,,,,1
2014,SE211,Jönköping,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,332050.9443682415,2,,,,,,,,,,,,,,,,,,1
2014,SE212,Kronoberg,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,315935.267153657,1,,,,,,,,,,,,,,,,,,1
2014,SE213,Kalmar,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,315693.16820313246,2,,,,,,,,,,,,,,,,,,1
2014,SE214,Gotland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,293666.026986507,2,,,,,,,,,,,,,,,,,,1
2014,SE221,Blekinge,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,306486.969281317,1,,,,,,,,,,,,,,,,,,1
2014,SE224,Skåne,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,307376.811700533,1,,,,,,,,,,,,,,,,,,1
2014,SE231,Halland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,335971.53083033,1,,,,,,,,,,,,,,,,,,1
2014,SE232,Västra Götaland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,327856.06494625,1,,,,,,,,,,,,,,,,,,1
2014,SE311,Värmland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,307157.89243676,1,,,,,,,,,,,,,,,,,,1
2014,SE312,Dalarna,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,316433.630418833,1,,,,,,,,,,,,,,,,,,1
2014,SE313,Gävleborg,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,309062.49003158,1,,,,,,,,,,,,,,,,,,1
2014,SE321,Västernorrland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,322663.81511372,1,,,,,,,,,,,,,,,,,,1
2014,SE322,Jämtland,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,307202.96404989,1,,,,,,,,,,,,,,,,,,1
2014,SE331,Västerbotten,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,320474.622475996,1,,,,,,,,,,,,,,,,,,1
2014,SE332,Norrbotten,region,1,0,False,14,3900.0052,980.093,2169.517,450.426,957.181,887.686,322.879,69.495,3231.0,196985.0,214.0,213.1,2369.8,717.0,332293.687198954,1,,,,,,,,,,,,,,,,,,1
2015,SE110,Stockholm,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,379312.448859103,2,,,,,,,,,,,,,,,,,,1
2015,SE121,Uppsala,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,344330.9130365405,2,,,,,,,,,,,,,,,,,,1
2015,SE122,Södermanland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,324308.887505984,1,,,,,,,,,,,,,,,,,,1
2015,SE123,Östergötland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,324660.603159406,1,,,,,,,,,,,,,,,,,,1
2015,SE124,Örebro,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,328617.72634434304,2,,,,,,,,,,,,,,,,,,1
2015,SE125,Västmanland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,330464.555608744,1,,,,,,,,,,,,,,,,,,1
2015,SE211,Jönköping,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,342691.5058241585,2,,,,,,,,,,,,,,,,,,1
2015,SE212,Kronoberg,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,325554.708153822,1,,,,,,,,,,,,,,,,,,1
2015,SE213,Kalmar,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,326841.1113770545,2,,,,,,,,,,,,,,,,,,1
2015,SE214,Gotland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,305054.710068613,2,,,,,,,,,,,,,,,,,,1
2015,SE221,Blekinge,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,314766.184777405,1,,,,,,,,,,,,,,,,,,1
2015,SE224,Skåne,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,318557.756821446,1,,,,,,,,,,,,,,,,,,1
2015,SE231,Halland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,347611.015797032,1,,,,,,,,,,,,,,,,,,1
2015,SE232,Västra Götaland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,341570.009573959,1,,,,,,,,,,,,,,,,,,1
2015,SE311,Värmland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,323417.359183022,1,,,,,,,,,,,,,,,,,,1
2015,SE312,Dalarna,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,326191.146002872,1,,,,,,,,,,,,,,,,,,1
2015,SE313,Gävleborg,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,317855.613850327,1,,,,,,,,,,,,,,,,,,1
2015,SE321,Västernorrland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,332385.464177437,1,,,,,,,,,,,,,,,,,,1
2015,SE322,Jämtland,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,318309.108026169,1,,,,,,,,,,,,,,,,,,1
2015,SE331,Västerbotten,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,331410.194032232,1,,,,,,,,,,,,,,,,,,1
2015,SE332,Norrbotten,region,1,0,False,14,4199.0022,916.0,2343.0,502.0,1074.0,1016.0,280.0,58.0,3285.0,183818.0,154.2,153.3,2501.0,747.0,342391.967767672,1,,,,,,,,,,,,,,,,,,1
2016,SE110,Stockholm,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,389225.46108144,2,,,,,,,,,,,,,,,,,,1
2016,SE121,Uppsala,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,352688.588945422,2,,,,,,,,,,,,,,,,,,1
2016,SE122,Södermanland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,331269.256707645,1,,,,,,,,,,,,,,,,,,1
2016,SE123,Östergötland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,333675.407199065,1,,,,,,,,,,,,,,,,,,1
2016,SE124,Örebro,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,336973.3388111115,2,,,,,,,,,,,,,,,,,,1
2016,SE125,Västmanland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,338784.968555447,1,,,,,,,,,,,,,,,,,,1
2016,SE211,Jönköping,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,351579.922573713,2,,,,,,,,,,,,,,,,,,1
2016,SE212,Kronoberg,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,334336.269317069,1,,,,,,,,,,,,,,,,,,1
2016,SE213,Kalmar,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,335301.4086843855,2,,,,,,,,,,,,,,,,,,1
2016,SE214,Gotland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,312142.529153367,2,,,,,,,,,,,,,,,,,,1
2016,SE221,Blekinge,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,323428.216983219,1,,,,,,,,,,,,,,,,,,1
2016,SE224,Skåne,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,327740.406092975,1,,,,,,,,,,,,,,,,,,1
2016,SE231,Halland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,356938.264071043,1,,,,,,,,,,,,,,,,,,1
2016,SE232,Västra Götaland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,352272.679581582,1,,,,,,,,,,,,,,,,,,1
2016,SE311,Värmland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,330397.888316531,1,,,,,,,,,,,,,,,,,,1
2016,SE312,Dalarna,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,333190.604873116,1,,,,,,,,,,,,,,,,,,1
2016,SE313,Gävleborg,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,325886.675094018,1,,,,,,,,,,,,,,,,,,1
2016,SE321,Västernorrland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,340142.415068104,1,,,,,,,,,,,,,,,,,,1
2016,SE322,Jämtland,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,326557.743576778,1,,,,,,,,,,,,,,,,,,1
2016,SE331,Västerbotten,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,340068.418923617,1,,,,,,,,,,,,,,,,,,1
2016,SE332,Norrbotten,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23,350922.887842493,1,,,,,,,,,,,,,,,,,,1
2017,SE110,Stockholm,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,395019.027506131,2,,,,,,,,,,,,,,,,,,1
2017,SE121,Uppsala,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,356897.44512744097,2,,,,,,,,,,,,,,,,,,1
2017,SE122,Södermanland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,336293.843407532,1,,,,,,,,,,,,,,,,,,1
2017,SE123,Östergötland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,338828.013101115,1,,,,,,,,,,,,,,,,,,1
2017,SE124,Örebro,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,341253.772469032,2,,,,,,,,,,,,,,,,,,1
2017,SE125,Västmanland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,343006.510508832,1,,,,,,,,,,,,,,,,,,1
2017,SE211,Jönköping,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,358264.167209959,2,,,,,,,,,,,,,,,,,,1
2017,SE212,Kronoberg,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,339251.628015274,1,,,,,,,,,,,,,,,,,,1
2017,SE213,Kalmar,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,341479.366210301,2,,,,,,,,,,,,,,,,,,1
2017,SE214,Gotland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,317827.742386141,2,,,,,,,,,,,,,,,,,,1
2017,SE221,Blekinge,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,330247.931141535,1,,,,,,,,,,,,,,,,,,1
2017,SE224,Skåne,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,332270.755021577,1,,,,,,,,,,,,,,,,,,1
2017,SE231,Halland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,361846.094501878,1,,,,,,,,,,,,,,,,,,1
2017,SE232,Västra Götaland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0,358700.315109745,1,,,,,,,,,,,,,,,,,,1
