year,entity_code,entity_name,entity_level,duplicate_row_count,conflicted_measure_count,qa_has_conflict,qa_available_feature_count,y_rcv_total_raw,x_cards_raw,x_bank_cards_raw,x_credit_cards_raw,x_credit_transfers_raw,x_electronic_raw,x_direct_debit_raw,x_paper_based_raw,proxy_atm_count_raw,proxy_terminal_count_raw,proxy_withdrawal_transactions_raw,proxy_withdrawal_value_raw,static_noncash_transaction_count_raw,static_noncash_transaction_value_raw
2016,SE331,Västerbotten,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23
2016,SE332,Norrbotten,region,1,0,False,14,4770.060747,1003.0,2604.0,562.0,1303.0,1244.0,301.000747,59.0,2850.0,257874.0,139.0,110.2,2807.0,997.23
2017,SE110,Stockholm,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE121,Uppsala,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE122,Södermanland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE123,Östergötland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE124,Örebro,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE125,Västmanland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE211,Jönköping,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE212,Kronoberg,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE213,Kalmar,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE214,Gotland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE221,Blekinge,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE224,Skåne,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE231,Halland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE232,Västra Götaland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE311,Värmland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE312,Dalarna,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE313,Gävleborg,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE321,Västernorrland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE322,Jämtland,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE331,Västerbotten,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2017,SE332,Norrbotten,region,1,0,False,14,4989.531,1037.0,2778.0,574.0,1303.481,1257.481,334.0,46.0,2655.0,252801.0,121.0,129.5,3004.0,881.0
2018,SE110,Stockholm,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE121,Uppsala,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE122,Södermanland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE123,Östergötland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE124,Örebro,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE125,Västmanland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE211,Jönköping,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE212,Kronoberg,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE213,Kalmar,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE214,Gotland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE221,Blekinge,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE224,Skåne,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE231,Halland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE232,Västra Götaland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE311,Värmland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE312,Dalarna,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE313,Gävleborg,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE321,Västernorrland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE322,Jämtland,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE331,Västerbotten,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2018,SE332,Norrbotten,region,1,0,False,14,5374.9474,1079.278814,2953.947,594.06,1466.605,1425.523,360.335,41.082,2672.0,275411.0,91.492368,108.25332332,3008.956021,887.0
2019,SE110,Stockholm,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE121,Uppsala,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE122,Södermanland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE123,Östergötland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE124,Örebro,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE125,Västmanland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE211,Jönköping,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE212,Kronoberg,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE213,Kalmar,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE214,Gotland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE221,Blekinge,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE224,Skåne,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE231,Halland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE232,Västra Götaland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE311,Värmland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE312,Dalarna,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE313,Gävleborg,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE321,Västernorrland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE322,Jämtland,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE331,Västerbotten,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2019,SE332,Norrbotten,region,1,0,False,14,5593.636105,1126.64420731344,3073.983828,628.862131,1490.789746,1451.147724,400.0,39.642022,2508.0,274945.0,87.0,103.0,3225.683,920.0
2020,SE110,Stockholm,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE121,Uppsala,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE122,Södermanland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE123,Östergötland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE124,Örebro,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE125,Västmanland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE211,Jönköping,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE212,Kronoberg,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE213,Kalmar,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE214,Gotland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE221,Blekinge,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE224,Skåne,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE231,Halland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE232,Västra Götaland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE311,Värmland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE312,Dalarna,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE313,Gävleborg,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE321,Västernorrland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE322,Jämtland,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE331,Västerbotten,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2020,SE332,Norrbotten,region,1,0,False,14,5560.491601144,1025.379167,2835.838,551.0,1725.763601144,1691.643301144,447.89,34.1203,2414.0,236082.0,65.0,83.64,2811.644,726.0
2021,SE110,Stockholm,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE121,Uppsala,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE122,Södermanland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE123,Östergötland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE124,Örebro,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE125,Västmanland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE211,Jönköping,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE212,Kronoberg,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE213,Kalmar,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE214,Gotland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE221,Blekinge,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE224,Skåne,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE231,Halland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE232,Västra Götaland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE311,Värmland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE312,Dalarna,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE313,Gävleborg,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE321,Västernorrland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE322,Jämtland,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE331,Västerbotten,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2021,SE332,Norrbotten,region,1,0,False,14,5926.651085,1115.28,2969.64,568.64,1918.051085,1888.756085,470.32,29.295,2304.0,269336.0,58.15,79.156,2906.813,903.0
2022,SE110,Stockholm,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE121,Uppsala,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE122,Södermanland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE123,Östergötland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE124,Örebro,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE125,Västmanland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE211,Jönköping,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE212,Kronoberg,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE213,Kalmar,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE214,Gotland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE221,Blekinge,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE224,Skåne,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE231,Halland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE232,Västra Götaland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE311,Värmland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE312,Dalarna,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE313,Gävleborg,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE321,Västernorrland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE322,Jämtland,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE331,Västerbotten,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2022,SE332,Norrbotten,region,1,0,False,14,6486.574,1245.73,3249.429,615.897,2132.13,2104.404,489.118,27.726,2128.0,245960.0,56.809,82.353,3037.139,965.0
2023,SE110,Stockholm,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE121,Uppsala,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE122,Södermanland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE123,Östergötland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE124,Örebro,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE125,Västmanland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE211,Jönköping,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE212,Kronoberg,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE213,Kalmar,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE214,Gotland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE221,Blekinge,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE224,Skåne,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE231,Halland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE232,Västra Götaland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE311,Värmland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE312,Dalarna,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE313,Gävleborg,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE321,Västernorrland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE322,Jämtland,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE331,Västerbotten,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
2023,SE332,Norrbotten,region,1,0,False,14,6716.748,1306.306,3336.495,647.765,2211.854,2187.767,520.634,24.087,2049.0,238512.0,50.478,72.067,3035.824,984.922
