epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2
1.0,1.4390084743499756,1.4390084743499756,,,,,,7.628398432957206,7.628398432957206,7.628398432957206,0.0,1.0,3.965644359588623,3.965644359588623,,,,,,3.9656448099351413,1.9326867594250612,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0
2.0,1.2024081945419312,1.2024081945419312,,,,,,6.481642412711457,6.481642412711457,6.481642412711457,0.0,1.0,3.8292646408081055,3.8292646408081055,,,,,,3.8292643020897126,1.914222961557763,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0
3.0,1.0083280801773071,1.0083280801773071,,,,,,5.544680756088147,5.544680756088147,5.544680756088147,0.0,1.0,3.659306049346924,3.659306049346924,,,,,,3.659306309391725,1.8828127652938877,0.0,1.5,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,1.5,6.0,1.5,5.0,1.5,5.0,1.5,5.0,0.6931471805599453,0.0,1.0,1.0,0.0
4.0,0.8477964401245117,0.8477964401245117,,,,,,4.821874418016889,4.821874418016889,4.821874418016889,0.0,1.0,3.44110369682312,3.44110369682312,,,,,,3.441103808410985,1.8337367591226386,0.0,1.5007801055908203,0.003488763648077518,0.0,-1.0,0.03692744729379982,0.8737363531413043,-0.03692744729379982,1.0,0.0,1.0,-0.0,1.0,0.03692744729379982,0.8737363531413043,-0.03692744729379982,1.0,0.03692744729379982,-0.03692744729379982,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.11078234188139946,0.6326086356325523,0.11078234188139946,1.0,-0.11078234188139946,0.11078234188139946,1.5,6.0,1.5,5.0,1.5032764673233032,5.0,1.5,5.0,0.6931216155057935,0.0001143303978636903,0.9523809523809523,0.9523809523809523,0.047619047619047616
5.0,0.7211011052131653,0.7211011052131653,,,,,,4.334018717372999,4.334018717372999,4.334018717372999,0.0,1.0,3.1759579181671143,3.1759579181671143,,,,,,3.175957806489443,1.7662579843863135,0.0,1.5392361879348755,0.084230634569295,0.0,-1.0,0.05498797144166022,0.8128621940166716,-0.05498797144166022,1.0,-0.1307822023477324,0.5720347712953613,0.1307822023477324,1.0,0.05498797144166022,0.8128621940166716,-0.05498797144166022,1.0,0.05498797144166022,-0.05498797144166022,-0.03418171197724825,0.8830601327046796,0.03418171197724825,1.0,-0.03418171197724825,0.03418171197724825,-0.21103491742475003,0.35847885624036835,0.21103491742475003,1.0,-0.21103491742475003,0.21103491742475003,1.5257468620936077,6.0,1.5,5.0,1.562285351753235,5.0,1.571610116958618,5.0,0.6748000555532405,0.05302475416488958,0.6190476190476191,0.6190476190476191,0.38095238095238093
6.0,0.6119462847709656,0.6119462847709656,,,,,,3.9809070591972553,3.9809070591972553,3.9809070591972553,0.0,1.0,2.8707504272460938,2.8707504272460938,,,,,,2.870750490536685,1.6810913245592798,0.0,1.5354909896850586,0.057598108703019894,0.0,-1.0,0.14779301460161878,0.5226101379992569,-0.14779301460161878,1.0,0.043352617616474846,0.8519830759201525,-0.043352617616474846,1.0,0.14779301460161878,0.5226101379992569,-0.14779301460161878,1.0,0.14779301460161878,-0.14779301460161878,0.12086184305199049,0.6017651720526256,-0.12086184305199049,1.0,0.12086184305199049,-0.12086184305199049,-0.053862343099256624,0.8166296563322903,0.053862343099256624,1.0,-0.053862343099256624,0.053862343099256624,1.5228245854377747,6.0,1.528145718574524,5.0,1.5567590475082398,5.0,1.5367681741714478,5.0,0.6837074755253623,0.02743701775393575,0.7142857142857143,0.2857142857142857,0.7142857142857143
7.0,0.5240150094032288,0.5240150094032288,,,,,,3.6983962942811015,3.6983962942811015,3.6983962942811015,0.0,1.0,2.540701150894165,2.540701150894165,,,,,,2.5407013074467444,1.58141725368443,0.0,1.5404797792434692,0.10399519582836647,0.0,-1.0,-0.07794738962582236,0.7369923957289725,0.07794738962582236,1.0,-0.03507632533162006,0.880020571918122,0.03507632533162006,1.0,-0.07794738962582236,0.7369923957289725,0.07794738962582236,1.0,-0.07794738962582236,0.07794738962582236,-0.05001624167656935,0.8295314311362914,0.05001624167656935,1.0,-0.05001624167656935,0.05001624167656935,0.034426763751404875,0.8822273795710417,-0.034426763751404875,1.0,0.034426763751404875,-0.034426763751404875,1.5150862733523052,6.0,1.6147980451583863,5.0,1.5252538442611694,5.0,1.5118597269058227,5.0,0.6590409162200451,0.14737754754813565,0.9047619047619048,0.09523809523809523,0.9047619047619048
8.0,0.4417952299118042,0.4417952299118042,,,,,,3.3945970232858387,3.3945970232858387,3.3945970232858387,0.0,1.0,2.2061069011688232,2.2061069011688232,,,,,,2.2061067767300795,1.4723837090035279,0.0,1.523600697517395,0.05849212089869675,0.0,-1.0,-0.16493506493506493,0.47494156501178986,0.16493506493506493,1.0,-0.06493506493506493,0.7797509033508971,0.06493506493506493,1.0,-0.16493506493506493,0.47494156501178986,0.16493506493506493,1.0,-0.16493506493506493,0.16493506493506493,-0.13246753246753248,0.567048530648251,0.13246753246753248,1.0,-0.13246753246753248,0.13246753246753248,0.033766233766233764,0.8844723124673912,-0.033766233766233764,1.0,0.033766233766233764,-0.033766233766233764,1.5551672379175823,6.0,1.5127459049224854,5.0,1.5125262498855592,5.0,1.507649564743042,5.0,0.6847164740792697,0.036275335740558856,0.9523809523809523,0.047619047619047616,0.9523809523809523
9.0,0.36764535307884216,0.36764535307884216,,,,,,3.0719342874469096,3.0719342874469096,3.0719342874469096,0.0,1.0,1.8847832679748535,1.8847832679748535,,,,,,1.8847833372172103,1.3590805871146066,0.0,1.5129731893539429,0.014492427057945212,0.0,-1.0,0.03766233766233767,0.8712435420745898,-0.03766233766233767,1.0,0.15584415584415584,0.49994447453114993,-0.15584415584415584,1.0,0.03766233766233767,0.8712435420745898,-0.03766233766233767,1.0,0.03766233766233767,-0.03766233766233767,0.1077922077922078,0.6418756070398507,-0.1077922077922078,1.0,0.1077922077922078,-0.1077922077922078,0.26103896103896107,0.25306481196664155,-0.26103896103896107,1.0,0.26103896103896107,-0.26103896103896107,1.5145074725151062,6.0,1.508632516860962,5.0,1.5099097967147828,5.0,1.5185368299484252,5.0,0.6923891911304535,0.001833820004592047,1.0,0.0,1.0
10.0,0.2985328435897827,0.2985328435897827,,,,,,2.7392801272793053,2.7392801272793053,2.7392801272793053,0.0,1.0,1.5886074304580688,1.5886074304580688,,,,,,1.5886074442300369,1.245268342040834,0.0,1.5096107721328735,0.0065126886517769475,0.0,-1.0,0.059740259740259746,0.7970010758753313,-0.059740259740259746,1.0,0.12727272727272726,0.5824788611326692,-0.12727272727272726,1.0,0.059740259740259746,0.7970010758753313,-0.059740259740259746,1.0,0.059740259740259746,-0.059740259740259746,0.1077922077922078,0.6418756070398507,-0.1077922077922078,1.0,0.1077922077922078,-0.1077922077922078,0.1974025974025974,0.39105475294328795,-0.1974025974025974,1.0,0.1974025974025974,-0.1974025974025974,1.5109095374743144,6.0,1.5073453187942505,5.0,1.5093961715698243,5.0,1.510532522201538,5.0,0.6928775364958076,0.00039944227466438435,1.0,0.0,1.0
