epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2
1.0,0.6666630506515503,0.6666630506515503,,,,,,5.252741422900929,5.252741422900929,5.252741422900929,0.0,1.0,1.9742878675460815,1.9742878675460815,,,,,,1.974288001188813,1.333582517469213,0.0,1.5012321472167969,0.002746933944888104,0.0,-1.0,-0.4688311688311688,0.032044958116342656,0.4688311688311688,1.0,-0.45584415584415583,0.03781998900387756,0.45584415584415583,1.0,-0.4688311688311688,0.032044958116342656,0.4688311688311688,1.0,-0.4688311688311688,0.4688311688311688,-0.48571428571428565,0.025600283346738088,0.48571428571428565,1.0,-0.48571428571428565,0.48571428571428565,-0.18311688311688312,0.4268950962943347,0.18311688311688312,1.0,-0.18311688311688312,0.18311688311688312,1.5036467711130779,6.0,1.5009727001190185,5.0,1.4988494396209717,5.0,1.5009767055511474,5.0,0.6931290521884149,2.8259739158931204e-05,0.7142857142857143,0.2857142857142857,0.7142857142857143
2.0,0.48940759897232056,0.48940759897232056,,,,,,4.2176944289226,4.2176944289226,4.2176944289226,0.0,1.0,1.5590574741363525,1.5590574741363525,,,,,,1.559057452521968,1.185726767494565,0.0,1.5021178722381592,0.0027308147512351308,0.0,-1.0,-0.5779220779220778,0.006071212564747679,0.5779220779220778,1.0,-0.6571428571428571,0.0012093758514660198,0.6571428571428571,1.0,-0.5779220779220778,0.006071212564747679,0.5779220779220778,1.0,-0.5779220779220778,0.5779220779220778,-0.6168831168831169,0.0028947180479421885,0.6168831168831169,1.0,-0.6168831168831169,0.6168831168831169,-0.4636363636363636,0.03426529873787609,0.4636363636363636,1.0,-0.4636363636363636,0.4636363636363636,1.5047572652498882,6.0,1.5018914699554444,5.0,1.5003620386123657,5.0,1.500932478904724,5.0,0.6931232949943753,4.1848971435562433e-05,0.8095238095238095,0.19047619047619047,0.8095238095238095
3.0,0.3541385531425476,0.3541385531425476,,,,,,3.305123601322028,3.305123601322028,3.305123601322028,0.0,1.0,1.2244226932525635,1.2244226932525635,,,,,,1.2244225728671085,1.0482232687728745,0.0,1.5032042264938354,0.0031380203852132927,0.0,-1.0,-0.625974025974026,0.002401601261543425,0.625974025974026,1.0,-0.7246753246753247,0.00020267623916371931,0.7246753246753247,1.0,-0.625974025974026,0.002401601261543425,0.625974025974026,1.0,-0.625974025974026,0.625974025974026,-0.6714285714285714,0.0008603119868966404,0.6714285714285714,1.0,-0.6714285714285714,0.6714285714285714,-0.5844155844155844,0.005399998364912409,0.5844155844155844,1.0,-0.5844155844155844,0.5844155844155844,1.5060393412907918,6.0,1.503039264678955,5.0,1.5018182277679444,5.0,1.5013529777526855,5.0,0.6931069500224376,6.498746298510531e-05,0.9047619047619048,0.09523809523809523,0.9047619047619048
4.0,0.25406414270401,0.25406414270401,,,,,,2.5305337503072978,2.5305337503072978,2.5305337503072978,0.0,1.0,0.953667938709259,0.953667938709259,,,,,,0.9536680209238781,0.92010460013435,0.0,1.5045030117034912,0.0037266169990938305,0.0,-1.0,-0.5805194805194805,0.005794906424646407,0.5805194805194805,1.0,-0.7025974025974026,0.00038302230618131105,0.7025974025974026,1.0,-0.5805194805194805,0.005794906424646407,0.5805194805194805,1.0,-0.5805194805194805,0.5805194805194805,-0.6350649350649351,0.001980984234047954,0.6350649350649351,1.0,-0.6350649350649351,0.6350649350649351,-0.612987012987013,0.0031305775706129807,0.612987012987013,1.0,-0.612987012987013,0.612987012987013,1.507485846678416,6.0,1.5044990062713623,5.0,1.5033706188201905,5.0,1.5020598411560058,5.0,0.6930788467328564,0.00010145324726504305,0.9047619047619048,0.09523809523809523,0.9047619047619048
5.0,0.18327607214450836,0.18327607214450836,,,,,,1.8748393595681323,1.8748393595681323,1.8748393595681323,0.0,1.0,0.7303263545036316,0.7303263545036316,,,,,,0.7303263831658915,0.7990281475441796,0.0,1.5060306787490845,0.004412738592615621,0.0,-1.0,-0.5532467532467533,0.009281014982756764,0.5532467532467533,1.0,-0.6883116883116883,0.000561698520875261,0.6883116883116883,1.0,-0.5532467532467533,0.009281014982756764,0.5532467532467533,1.0,-0.5532467532467533,0.5532467532467533,-0.6298701298701298,0.0022129859036497525,0.6298701298701298,1.0,-0.6298701298701298,0.6298701298701298,-0.6142857142857143,0.0030502365456209725,0.6142857142857143,1.0,-0.6142857142857143,0.6142857142857143,1.5090608596801758,6.0,1.5063220024108888,5.0,1.505066180229187,5.0,1.503067970275879,5.0,0.6930354843113925,0.00015308261528619447,0.9523809523809523,0.047619047619047616,0.9523809523809523
6.0,0.13633078336715698,0.13633078336715698,,,,,,1.3350810997901565,1.3350810997901565,1.3350810997901565,0.0,1.0,0.5420003533363342,0.5420003533363342,,,,,,0.5420003564967928,0.6818945095652625,0.0,1.5078233480453491,0.00511351623492803,0.0,-1.0,-0.4805194805194805,0.027462536204208972,0.4805194805194805,1.0,-0.6402597402597403,0.0017697930503508552,0.6402597402597403,1.0,-0.4805194805194805,0.027462536204208972,0.4805194805194805,1.0,-0.4805194805194805,0.4805194805194805,-0.5662337662337662,0.007452803836674509,0.5662337662337662,1.0,-0.5662337662337662,0.5662337662337662,-0.6038961038961038,0.0037439776277835356,0.6038961038961038,1.0,-0.6038961038961038,0.6038961038961038,1.5106934507687886,6.0,1.5085456848144532,5.0,1.5070050239562989,5.0,1.5044752836227417,5.0,0.6929724479307697,0.0002172153320258149,0.9523809523809523,0.047619047619047616,0.9523809523809523
7.0,0.1065613254904747,0.1065613254904747,,,,,,0.9484593562779171,0.9484593562779171,0.9484593562779171,0.0,1.0,0.3875526189804077,0.3875526189804077,,,,,,0.38755259672783005,0.570386794351396,0.0,1.50990629196167,0.005777049873322527,0.0,-1.0,-0.42987012987012985,0.05178188171189559,0.42987012987012985,1.0,-0.5714285714285714,0.006809893422539684,0.5714285714285714,1.0,-0.42987012987012985,0.05178188171189559,0.42987012987012985,1.0,-0.42987012987012985,0.42987012987012985,-0.5181818181818182,0.016111558031212534,0.5181818181818182,1.0,-0.5181818181818182,0.5181818181818182,-0.5467532467532468,0.010324082786185745,0.5467532467532468,1.0,-0.5467532467532468,0.5467532467532468,1.5123890240987141,6.0,1.5111238002777099,5.0,1.509265661239624,5.0,1.5063499689102173,5.0,0.692884114491991,0.00029066419642945863,0.9523809523809523,0.047619047619047616,0.9523809523809523
8.0,0.0896538496017456,0.0896538496017456,,,,,,0.7844536586820148,0.7844536586820148,0.7844536586820148,0.0,1.0,0.27458450198173523,0.27458450198173523,,,,,,0.27458450961532227,0.47493858138720196,0.0,1.5121279954910278,0.006327764988084267,0.0,-1.0,-0.32597402597402597,0.14928317187962065,0.32597402597402597,1.0,-0.5116883116883117,0.01773639724372509,0.5116883116883117,1.0,-0.32597402597402597,0.14928317187962065,0.32597402597402597,1.0,-0.32597402597402597,0.32597402597402597,-0.425974025974026,0.05417854233992367,0.425974025974026,1.0,-0.425974025974026,0.425974025974026,-0.5493506493506494,0.009895938735993823,0.5493506493506494,1.0,-0.5493506493506494,0.5493506493506494,1.514085312684377,6.0,1.5138025045394898,5.0,1.5116900682449341,5.0,1.508542776107788,5.0,0.6927728307572678,0.0003658723606625828,1.0,0.0,1.0
9.0,0.08251145482063293,0.08251145482063293,,,,,,0.7964033493704175,0.7964033493704175,0.7964033493704175,0.0,1.0,0.20309336483478546,0.20309336483478546,,,,,,0.20309338127609472,0.4054909149805705,0.0,1.5140751600265503,0.006596360144974963,0.0,-1.0,-0.26103896103896107,0.25306481196664155,0.26103896103896107,1.0,-0.43506493506493504,0.04871398224636616,0.43506493506493504,1.0,-0.26103896103896107,0.25306481196664155,0.26103896103896107,1.0,-0.26103896103896107,0.26103896103896107,-0.35454545454545455,0.11480159086511355,0.35454545454545455,1.0,-0.35454545454545455,0.35454545454545455,-0.4896103896103896,0.024270522021007424,0.4896103896103896,1.0,-0.4896103896103896,0.4896103896103896,1.5155131022135417,6.0,1.516104769706726,5.0,1.5137952089309692,5.0,1.51059947013855,5.0,0.692663803681531,0.0004196522540931394,1.0,0.0,1.0
10.0,0.07799040526151657,0.07799040526151657,,,,,,0.857324856966812,0.857324856966812,0.857324856966812,0.0,1.0,0.16476322710514069,0.16476322710514069,,,,,,0.16476322538074922,0.36551380441302345,0.0,1.5153446197509766,0.0064759701362544575,0.0,-1.0,-0.23766233766233766,0.2995610974844405,0.23766233766233766,1.0,-0.38831168831168833,0.08194343705246764,0.38831168831168833,1.0,-0.23766233766233766,0.2995610974844405,0.23766233766233766,1.0,-0.23766233766233766,0.23766233766233766,-0.3194805194805195,0.15803468713885824,0.3194805194805195,1.0,-0.3194805194805195,0.3194805194805195,-0.44675324675324674,0.042323919728474726,0.44675324675324674,1.0,-0.44675324675324674,0.44675324675324674,1.5164332787195842,6.0,1.517619824409485,5.0,1.5150787353515625,5.0,1.512029504776001,5.0,0.6925922174137423,0.00043057756515075716,1.0,0.0,1.0
11.0,0.07438407838344574,0.07438407838344574,,,,,,0.8977400150750944,0.8977400150750944,0.8977400150750944,0.0,1.0,0.14961354434490204,0.14961354434490204,,,,,,0.14961355557166675,0.35196651163555326,0.0,1.51580011844635,0.006041816799955122,0.0,-1.0,-0.251948051948052,0.27056314022623557,0.251948051948052,1.0,-0.39610389610389607,0.07547637795047248,0.39610389610389607,1.0,-0.251948051948052,0.27056314022623557,0.251948051948052,1.0,-0.251948051948052,0.251948051948052,-0.3337662337662338,0.1392367176682507,0.3337662337662338,1.0,-0.3337662337662338,0.3337662337662338,-0.4623376623376624,0.0348387956901551,0.4623376623376624,1.0,-0.4623376623376624,0.4623376623376624,1.5167794426282246,6.0,1.5182442903518676,5.0,1.5153597116470336,5.0,1.5126211404800416,5.0,0.6925747209326403,0.00039988387401229555,1.0,0.0,1.0
12.0,0.06894725561141968,0.06894725561141968,,,,,,0.880430753559926,0.880430753559926,0.880430753559926,0.0,1.0,0.1507265418767929,0.1507265418767929,,,,,,0.1507265356083849,0.3593201126371111,0.0,1.515568733215332,0.005473838866870772,0.0,-1.0,-0.2792207792207792,0.22028859486514027,0.2792207792207792,1.0,-0.40389610389610386,0.06939949544788349,0.40389610389610386,1.0,-0.2792207792207792,0.22028859486514027,0.2792207792207792,1.0,-0.2792207792207792,0.2792207792207792,-0.35194805194805195,0.11767322930096195,0.35194805194805195,1.0,-0.35194805194805195,0.35194805194805195,-0.46753246753246747,0.0325891251017163,0.46753246753246747,1.0,-0.46753246753246747,0.46753246753246747,1.516633411248525,6.0,1.5181538343429566,5.0,1.5147961616516112,5.0,1.5124789476394653,5.0,0.6926023415667341,0.00034746076190811647,1.0,0.0,1.0
