epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_omega_peak_share_3,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_income_level_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_income_recent_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_income_growth_signal_recon_r2
1.0,1.7648241519927979,1.659898281097412,1.0492582321166992,0.9829404950141907,0.0,0.0,0.0,12.378703829135555,12.378703829135555,12.378663588014444,0.031563653474441615,1.0,5.205875396728516,5.100948333740234,1.0492730140686035,0.9815621972084045,0.0,0.0,0.0,5.10094903439739,2.167101137340069,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.15080099661737434,0.9194805194805193,3.853930886976129e-09,-0.9194805194805193,1.0,0.9194805194805193,3.853930886976129e-09,-1.0,-0.9194805194805193,1.0,-0.06885594585868568,0.03208446502685547,1.210280179977417,1.2423646450042725,-0.04927299672529909,0.01843753100021228,1.0,0.01843753100021228,0.01843753100021228,-0.08993903484054266,-0.08993903484054266,-0.07631748633556734,-0.07631748633556734
2.0,1.3494831323623657,1.2445558309555054,1.0492730140686035,0.9815621972084045,0.0,0.0,0.0,9.498059431797612,9.498059431797612,9.498005756328743,0.0319315315267582,1.0,4.158085823059082,4.05338716506958,1.046988606452942,0.9756582975387573,0.0,0.0,0.0,4.053386773225248,1.9219712897070818,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.15676025459560836,0.9155844155844156,5.944567669407693e-09,-0.9155844155844156,1.0,0.9155844155844156,5.944567669407693e-09,-1.0,-0.9155844155844156,1.0,-0.06925046812867491,0.03353452682495117,1.2099555730819702,1.2434900999069214,-0.046988508127558094,0.024341550924091404,1.0,0.024341550924091404,0.024341550924091404,-0.09107791886724659,-0.09107791886724659,-0.0742291564395201,-0.0742291564395201
3.0,1.0594456195831299,0.9547467827796936,1.046988606452942,0.9756582975387573,0.0,0.0,0.0,7.194519679647505,7.194519679647505,7.194449475995656,0.03178298571671702,1.0,3.2959744930267334,3.191652536392212,1.0432192087173462,0.9700348973274231,0.0,0.0,0.0,3.191652809449443,1.6999159721391541,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.1578257096658492,0.9129870129870129,7.846115695184519e-09,-0.9129870129870129,1.0,0.9129870129870129,7.846115695184519e-09,-1.0,-0.9129870129870129,1.0,-0.06819911067426354,0.03325474262237549,1.2095098495483398,1.2427645921707153,-0.04321916403133815,0.02996498337498399,1.0,0.02996498337498399,0.02996498337498399,-0.08921367237803635,-0.08921367237803635,-0.07040880309096331,-0.07040880309096331
4.0,0.8426055908203125,0.7382836937904358,1.0432192087173462,0.9700348973274231,0.0,0.0,0.0,5.656205820212911,5.656205820212911,5.656120234539815,0.031115479100829978,1.0,2.6245386600494385,2.5206217765808105,1.0391687154769897,0.9663488268852234,0.0,0.0,0.0,2.5206217817767396,1.5108199527575856,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.15610670936910626,0.9129870129870129,7.846115695184519e-09,-0.9129870129870129,1.0,0.9129870129870129,7.846115695184519e-09,-1.0,-0.9129870129870129,1.0,-0.06674562789157165,0.03219711780548096,1.2091314792633057,1.2413285970687866,-0.039168759899979776,0.03365113105874973,1.0,0.03365113105874973,0.03365113105874973,-0.08560657371430724,-0.08560657371430724,-0.0655508370443818,-0.0655508370443818
5.0,0.6916759014129639,0.5877590179443359,1.0391687154769897,0.9663488268852234,0.0,0.0,0.0,4.922268782758262,4.922268782758262,4.922175768526053,0.03026009668623154,1.0,2.1297876834869385,2.026266098022461,1.0352165699005127,0.9649212956428528,0.0,0.0,0.0,2.0262662398792703,1.3599651945488793,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.15274083666601104,0.9038961038961039,1.9447237283174465e-08,-0.9038961038961039,1.0,0.9038961038961039,1.9447237283174465e-08,-1.0,-0.9038961038961039,1.0,-0.06525754331502809,0.030763864517211914,1.2088677883148193,1.2396316528320312,-0.03521649642936475,0.03507856889424121,1.0,0.03507856889424121,0.03507856889424121,-0.08084135582956664,-0.08084135582956664,-0.05988670235276938,-0.05988670235276938
6.0,0.5718769431114197,0.46835529804229736,1.0352165699005127,0.9649212956428528,0.0,0.0,0.0,4.523206227208281,4.523206227208281,4.523111063589126,0.029340761636633315,1.0,1.7867786884307861,1.6835721731185913,1.0320645570755005,0.9676951169967651,0.0,0.0,0.0,1.6835722295025763,1.247955431540807,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.1480880826663728,0.9038961038961039,1.9447237283174465e-08,-0.9038961038961039,1.0,0.9038961038961039,1.9447237283174465e-08,-1.0,-0.9038961038961039,1.0,-0.06421967492388377,0.029207706451416016,1.2088899612426758,1.2380976676940918,-0.032064549660176356,0.03230490780588002,1.0,0.03230490780588002,0.03230490780588002,-0.07500111544936128,-0.07500111544936128,-0.05349744133704859,-0.05349744133704859
7.0,0.48059597611427307,0.377389520406723,1.0320645570755005,0.9676951169967651,0.0,0.0,0.0,4.1169943691330895,4.1169943691330895,4.116895548426454,0.028525056003581004,1.0,1.5613417625427246,1.458315372467041,1.0302637815475464,0.9733137488365173,0.0,0.0,0.0,1.4583153015361539,1.1695390925520943,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.14413370962380434,0.8987012987012987,3.140551058161413e-08,-0.8987012987012987,1.0,0.8987012987012987,3.140551058161413e-08,-1.0,-0.8987012987012987,1.0,-0.06391484399360947,0.028060436248779297,1.209158182144165,1.2372186183929443,-0.030263810791460677,0.02668617866812595,1.0,0.02668617866812595,0.02668617866812595,-0.06965309938748487,-0.06965309938748487,-0.04782451165502377,-0.04782451165502377
8.0,0.4005444645881653,0.2975180745124817,1.0302637815475464,0.9733137488365173,0.0,0.0,0.0,3.5671933590562737,3.5671933590562737,3.5670833412206004,0.028016025443635805,1.0,1.4173327684402466,1.3142918348312378,1.0304088592529297,0.9792531132698059,0.0,0.0,0.0,1.3142918266642125,1.1155717372894287,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.1424054693887877,0.8701298701298701,2.964607258680067e-07,-0.8701298701298701,1.0,0.8701298701298701,2.964607258680067e-07,-1.0,-0.8701298701298701,1.0,-0.06454819391184796,0.027827858924865723,1.2095893621444702,1.237417221069336,-0.030408877994145784,0.02074678182666012,1.0,0.02074678182666012,0.02074678182666012,-0.06687776197412187,-0.06687776197412187,-0.045095653834976046,-0.045095653834976046
9.0,0.3427293300628662,0.2396884560585022,1.0304088592529297,0.9792531132698059,0.0,0.0,0.0,3.012606675362118,3.012606675362118,3.0124764158886284,0.02801471312007217,1.0,1.3131248950958252,1.2099416255950928,1.0318323373794556,0.9847984313964844,0.0,0.0,0.0,1.209941620335833,1.0722513809090568,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.14205491512635232,0.8610389610389609,5.43284638216625e-07,-0.8610389610389609,1.0,0.8610389610389609,5.43284638216625e-07,-1.0,-0.8610389610389609,1.0,-0.06576308631515149,0.02820563316345215,1.2100989818572998,1.238304615020752,-0.031832370228203545,0.015201444490641647,1.0,0.015201444490641647,0.015201444490641647,-0.06606412103645853,-0.06606412103645853,-0.04463443413879453,-0.04463443413879453
10.0,0.2940177917480469,0.19083455204963684,1.0318323373794556,0.9847984313964844,0.0,0.0,0.0,2.539961313580531,2.539961313580531,2.539803134931209,0.02834625688411271,1.0,1.2132289409637451,1.109832525253296,1.0339646339416504,0.9901446104049683,0.0,0.0,0.0,1.1098325083007865,1.0259616204670496,0.0,2.0,0.0,0.0,-1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,2.0,6.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0986122916069843,2.220446049250313e-16,1.0,1.0,0.0,0.0,0.14253320365536007,0.8506493506493505,1.0328766943533915e-06,-0.8506493506493505,1.0,0.8506493506493505,1.0328766943533915e-06,-1.0,-0.8506493506493505,1.0,-0.06735656382524052,0.028965353965759277,1.210658311843872,1.2396236658096313,-0.03396461318184837,0.009855321959453378,1.0,0.009855321959453378,0.009855321959453378,-0.06635736142156778,-0.06635736142156778,-0.04539180008343169,-0.04539180008343169
