experiment,model,ablation,feature_bundle,seed,max_lag,seq_features,best_epoch,train_years,val_years,test_years,proxy_static_cross_section_degenerate,target_entity_mean_degenerate,zero_variance_proxy_static_columns,summary_path,test_mse,test_mae,test_r2,test_r2_delta_vs_train_mean,test_r2_delta_vs_entity_mean,test_r2_delta_vs_persistence,test_r2_delta_vs_panel_ols,test_r2_delta_vs_grouped_ardl,test_kstar_mean,test_kstar_std,test_kstar_proxy_spearman_adjusted_rho,test_kstar_proxy_mean_spearman_adjusted_rho,test_lag_gate_sensitivity_range,test_omega_entropy_mean,test_omega_top1_share,test_proxy_recon_r2,test_proxy_anchor_recon_r2,test_baseline_grouped_ardl_r2,test_baseline_grouped_ardl_effective_lag_mean
multiseq_overlap_region_proxy_cmdl_seed0,cmdl,none,multiseq_overlap_region_proxy,0,2,6,1,"2019,2020,2021","2020,2021,2022","2021,2022,2023",False,True,,C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\smoke_region_proxy\multiseq_overlap_region_proxy_cmdl_seed0\summary.json,32.50127289031011,5.6878108495757695,0.0,0.0,0.0,0.0,0.0,0.0,1.818160057067871,1.0948104258046058e-06,-0.0,-0.0,2.384185791015625e-06,0.4741719296462148,1.0,0.15166800762151134,0.022345331918153577,0.0,1.5102827032054373
multiseq_overlap_region_proxy_no_ac_encoder_seed0,cmdl,no_ac_encoder,multiseq_overlap_region_proxy,0,2,6,1,"2019,2020,2021","2020,2021,2022","2021,2022,2023",False,True,,C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\smoke_region_proxy\multiseq_overlap_region_proxy_no_ac_encoder_seed0\summary.json,32.50650653157023,5.688273583849271,0.0,0.0,0.0,0.0,0.0,0.0,1.8181582689285278,0.0,,,0.0,0.47417472059388677,1.0,,,0.0,1.5102827032054373
multiseq_overlap_region_proxy_no_recon_regularization_seed0,cmdl,no_recon_regularization,multiseq_overlap_region_proxy,0,2,6,1,"2019,2020,2021","2020,2021,2022","2021,2022,2023",False,True,,C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\smoke_region_proxy\multiseq_overlap_region_proxy_no_recon_regularization_seed0\summary.json,32.50127274530729,5.687810838222504,0.0,0.0,0.0,0.0,0.0,0.0,1.818160057067871,1.0997441458488022e-06,-0.0,-0.0,2.2649765014648438e-06,0.47417193191488577,1.0,0.15166802362571744,0.02234531991779165,0.0,1.5102827032054373
multiseq_overlap_region_proxy_plain_lstm_seed0,plain_lstm,none,multiseq_overlap_region_proxy,0,2,6,1,"2019,2020,2021","2020,2021,2022","2021,2022,2023",False,True,,C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\smoke_region_proxy\multiseq_overlap_region_proxy_plain_lstm_seed0\summary.json,36.104248326717155,5.992405265747082,0.0,0.0,0.0,0.0,0.0,0.0,1.3648474216461182,0.2715449879980929,-0.09349680926836486,-0.1830706754905046,,0.4481331891514691,0.8571428571428571,,,0.0,1.5102827032054373
multiseq_overlap_region_proxy_uniform_lag_seed0,cmdl,uniform_lag,multiseq_overlap_region_proxy,0,2,6,1,"2019,2020,2021","2020,2021,2022","2021,2022,2023",False,True,,C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\smoke_region_proxy\multiseq_overlap_region_proxy_uniform_lag_seed0\summary.json,33.51332733997473,5.773320372615542,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,,2.5033950805664062e-06,0.6931471805599453,1.0,0.15221120748833525,0.02078086656308309,0.0,1.5102827032054373
single_feature_region_proxy_cmdl_seed0,cmdl,none,single_overlap_region_proxy,0,2,1,1,"2019,2020,2021","2020,2021,2022","2021,2022,2023",False,True,,C:\DevSpace\PyDevspace\CMDL\RQ_res\outputs\informal_acgate\smoke_region_proxy\single_feature_region_proxy_cmdl_seed0\summary.json,29.596571425084935,5.425353104869525,0.0,0.0,0.0,0.0,0.0,0.0,1.8168408870697021,2.8832566497993193e-05,-0.44935064935064933,-0.7584415584415585,7.76052474975586e-05,0.47615024223684105,1.0,0.05969677372195936,0.08410680128500514,0.0,1.4712622703324116
