epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_formal_income_level_spearman_rho,val_kstar_proxy_formal_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_formalization_ratio_spearman_rho,val_kstar_proxy_formalization_ratio_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_formal_capacity_signal_spearman_rho,val_kstar_proxy_formal_capacity_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2
1.0,1.5078109502792358,1.5078109502792358,,,,,,19.701526310271884,19.701526310271884,19.701526310271884,0.0,1.0,19.262697219848633,19.262697219848633,,,,,,19.262698254071445,4.348189397936776,0.0,1.6549221277236938,0.2751264147710529,0.0,-1.0,0.2378575493412808,0.29915249545991374,-0.2378575493412808,1.0,0.3627503038626613,0.10606315137365792,-0.3627503038626613,1.0,0.2378575493412808,0.29915249545991374,-0.2378575493412808,1.0,0.2378575493412808,-0.2378575493412808,0.09963354574177546,0.6674193465213556,-0.09963354574177546,1.0,0.09963354574177546,-0.09963354574177546,0.2378575493412808,0.29915249545991374,-0.2378575493412808,1.0,0.2378575493412808,-0.2378575493412808,1.6111236810684204,6.0,1.5,5.0,1.8,5.0,1.7173250675201417,5.0,0.41994478967798005,0.33026797014150217,0.5714285714285714,0.5714285714285714,0.42857142857142855
2.0,0.9110497832298279,0.9110497832298279,,,,,,14.713453483887683,14.713453483887683,14.713453483887683,0.0,1.0,17.17400550842285,17.17400550842285,,,,,,17.174007847874037,4.10847053357533,0.0,1.6875947713851929,0.2800519721509861,0.0,-1.0,0.26910620712195377,0.2381577395863899,-0.26910620712195377,1.0,0.4176026374768143,0.05961475900175133,-0.4176026374768143,1.0,0.26910620712195377,0.2381577395863899,-0.26910620712195377,1.0,0.26910620712195377,-0.26910620712195377,0.17638308394262778,0.44437809763308866,-0.17638308394262778,1.0,0.17638308394262778,-0.17638308394262778,0.26910620712195377,0.2381577395863899,-0.26910620712195377,1.0,0.26910620712195377,-0.26910620712195377,1.6196387608846028,6.0,1.5,5.0,1.9,5.0,1.7443321466445922,5.0,0.38245016154592565,0.3337093365357099,0.5238095238095238,0.5238095238095238,0.47619047619047616
3.0,0.5081593990325928,0.5081593990325928,,,,,,9.981677434859595,9.981677434859595,9.981677434859595,0.0,1.0,15.301124572753906,15.301124572753906,,,,,,15.301124345768875,3.8819905391761234,0.0,1.7347869873046875,0.2535194080680472,0.0,-1.0,0.39947631264476563,0.07279925952669213,-0.39947631264476563,1.0,0.6093233808927141,0.0033668078335360543,-0.6093233808927141,1.0,0.39947631264476563,0.07279925952669213,-0.39947631264476563,1.0,0.39947631264476563,-0.39947631264476563,0.18614341269834628,0.41915909026322246,-0.18614341269834628,1.0,0.18614341269834628,-0.18614341269834628,0.39947631264476563,0.07279925952669213,-0.39947631264476563,1.0,0.39947631264476563,-0.39947631264476563,1.6300026774406433,6.0,1.654295015335083,5.0,1.9,5.0,1.7758074283599854,5.0,0.36964072159032524,0.3268756687681849,0.5714285714285714,0.42857142857142855,0.5714285714285714
4.0,0.25265413522720337,0.25265413522720337,,,,,,5.875318994795397,5.875318994795397,5.875318994795397,0.0,1.0,13.687600135803223,13.687600135803223,,,,,,13.687601085653407,3.6766811389298666,0.0,1.7977746725082397,0.22518747300305295,0.0,-1.0,0.46869865179933806,0.032100154251726895,-0.46869865179933806,1.0,0.5683321975411135,0.007187343945462829,-0.5683321975411135,1.0,0.46869865179933806,0.032100154251726895,-0.46869865179933806,1.0,0.46869865179933806,-0.46869865179933806,0.0673578900789468,0.7717389504363983,-0.0673578900789468,1.0,0.0673578900789468,-0.0673578900789468,0.46869865179933806,0.032100154251726895,-0.46869865179933806,1.0,0.46869865179933806,-0.46869865179933806,1.6424759030342102,6.0,1.7649925708770753,5.0,2.0,5.0,1.8146899938583374,5.0,0.3175809097917234,0.3185259617307315,0.6666666666666666,0.3333333333333333,0.6666666666666666
5.0,0.12206150591373444,0.12206150591373444,,,,,,2.9021857064934955,2.9021857064934955,2.9021857064934955,0.0,1.0,12.4268217086792,12.4268217086792,,,,,,12.426820202979153,3.5091183412642706,0.0,1.871708869934082,0.2090030792977811,0.0,-1.0,0.4466907736718012,0.04235624856859397,-0.4466907736718012,1.0,0.512645116093141,0.01748903449653895,-0.512645116093141,1.0,0.4466907736718012,0.04235624856859397,-0.4466907736718012,1.0,0.4466907736718012,-0.4466907736718012,-0.04496886983273166,0.846526661474082,0.04496886983273166,1.0,-0.04496886983273166,0.04496886983273166,0.4466907736718012,0.04235624856859397,-0.4466907736718012,1.0,0.4466907736718012,-0.4466907736718012,1.738448182741801,6.0,1.8,5.0,2.0,5.0,1.9750391483306884,5.0,0.19911820484138332,0.2881298886838561,0.7619047619047619,0.23809523809523808,0.7619047619047619
6.0,0.07495805621147156,0.07495805621147156,,,,,,1.8480898462791375,1.8480898462791375,1.8480898462791375,0.0,1.0,11.689286231994629,11.689286231994629,,,,,,11.689284740500844,3.4089373350143433,0.0,1.877967119216919,0.21148925173953492,0.0,-1.0,0.5356596724392864,0.012326338800945505,-0.5356596724392864,1.0,0.6153058628019792,0.0029883428999545793,-0.6153058628019792,1.0,0.5356596724392864,0.012326338800945505,-0.5356596724392864,1.0,0.5356596724392864,-0.5356596724392864,-0.11166083550848098,0.6298959845778926,0.11166083550848098,1.0,-0.11166083550848098,0.11166083550848098,0.5356596724392864,0.012326338800945505,-0.5356596724392864,1.0,0.5356596724392864,-0.5356596724392864,1.7456040581067402,6.0,1.8,5.0,2.0,5.0,1.9927368402481078,5.0,0.17827144093678393,0.2906548058317299,0.7619047619047619,0.23809523809523808,0.7619047619047619
7.0,0.06425686925649643,0.06425686925649643,,,,,,2.235408312964223,2.235408312964223,2.235408312964223,0.0,1.0,11.380559921264648,11.380559921264648,,,,,,11.380560009192694,3.367221031870161,0.0,1.8550020456314087,0.22467317868338754,0.0,-1.0,0.5182669974554749,0.016091071165433988,-0.5182669974554749,1.0,0.5077055157023793,0.018796464974581897,-0.5077055157023793,1.0,0.5182669974554749,0.016091071165433988,-0.5182669974554749,1.0,0.5182669974554749,-0.5182669974554749,-0.22933503235293212,0.3173089205304298,0.22933503235293212,1.0,-0.22933503235293212,0.22933503235293212,0.5182669974554749,0.016091071165433988,-0.5182669974554749,1.0,0.5182669974554749,-0.5182669974554749,1.7489930192629497,6.0,1.7,5.0,2.0,5.0,1.9922173738479614,5.0,0.20763104279486239,0.3090544198686535,0.7142857142857143,0.2857142857142857,0.7142857142857143
8.0,0.05777403339743614,0.05777403339743614,,,,,,2.4267265871433,2.4267265871433,2.4267265871433,0.0,1.0,11.37452507019043,11.37452507019043,,,,,,11.374524776242346,3.3680452562513805,0.0,1.8548614978790283,0.22466127559497154,0.0,-1.0,0.46555039211057536,0.033433602340252534,-0.46555039211057536,1.0,0.5371130368437887,0.012047363496504378,-0.5371130368437887,1.0,0.46555039211057536,0.033433602340252534,-0.46555039211057536,1.0,0.46555039211057536,-0.46555039211057536,-0.13604766526204315,0.5565203192745578,0.13604766526204315,1.0,-0.13604766526204315,0.13604766526204315,0.46555039211057536,0.033433602340252534,-0.46555039211057536,1.0,0.46555039211057536,-0.46555039211057536,1.75,6.0,1.7,5.0,2.0,5.0,1.9904184103012086,5.0,0.20719971806247628,0.3100026439451075,0.7142857142857143,0.2857142857142857,0.7142857142857143
9.0,0.0480063371360302,0.0480063371360302,,,,,,2.2095146253727638,2.2095146253727638,2.2095146253727638,0.0,1.0,11.584278106689453,11.584278106689453,,,,,,11.584278525964413,3.3993747234344482,0.0,1.8305108547210693,0.2340386123651001,0.0,-1.0,0.48883878535822106,0.02452941313127416,-0.48883878535822106,1.0,0.668536532000807,0.0009230422006198373,-0.668536532000807,1.0,0.48883878535822106,0.02452941313127416,-0.48883878535822106,1.0,0.48883878535822106,-0.48883878535822106,-0.0045685867790487954,0.984319450185331,0.0045685867790487954,1.0,-0.0045685867790487954,0.0045685867790487954,0.48883878535822106,0.02452941313127416,-0.48883878535822106,1.0,0.48883878535822106,-0.48883878535822106,1.75,6.0,1.6,5.0,2.0,5.0,1.9881458759307862,5.0,0.24176135709348553,0.3226642511283319,0.6666666666666666,0.3333333333333333,0.6666666666666666
10.0,0.035005953162908554,0.035005953162908554,,,,,,1.766153469819916,1.766153469819916,1.766153469819916,0.0,1.0,11.94459342956543,11.94459342956543,,,,,,11.944593699234861,3.451569818315052,0.0,1.8061727285385132,0.24063431811928007,0.0,-1.0,0.3352426172007556,0.13738847478731742,-0.3352426172007556,1.0,0.5043538929886924,0.019727405020039265,-0.5043538929886924,1.0,0.3352426172007556,0.13738847478731742,-0.3352426172007556,1.0,0.3352426172007556,-0.3352426172007556,-0.17507114453817238,0.4478273719855672,0.17507114453817238,1.0,-0.17507114453817238,0.17507114453817238,0.3352426172007556,0.13738847478731742,-0.3352426172007556,1.0,0.3352426172007556,-0.3352426172007556,1.75,6.0,1.6,5.0,2.0,5.0,1.8859248876571655,5.0,0.2761804294673474,0.3314227495619693,0.6190476190476191,0.38095238095238093,0.6190476190476191
