epoch,train_total_loss,train_task_loss,train_recon_loss,train_grad_norm,val_total_loss,val_task_loss,val_recon_loss,val_kstar_mae,val_kstar_rmse,val_kstar_spearman_rho,val_kstar_spearman_p,val_z_spearman_rho,val_z_spearman_p,val_proxy_recon_r2,val_omega_entropy_mean,val_omega_peak_accuracy
1.0,0.9667020440101624,0.5890547633171082,0.3776472806930542,6.797061443328857,0.8423778414726257,0.5136668086051941,0.32871103286743164,3.5722145438194275,3.987009828145999,0.954965677854123,1.1943563926416937e-21,-0.9883677298311446,1.0791421856454792e-32,-4.017343207763081,1.75364581005867,0.1
2.0,0.8192116618156433,0.4461621642112732,0.3730494976043701,5.013190269470215,0.7504810094833374,0.4259892702102661,0.3244917690753937,3.593650531768799,4.011959254555904,0.954965677854123,1.1943563926416937e-21,-0.9883677298311446,1.0791421856454792e-32,-3.9663173578060733,1.7375945615038553,0.1
3.0,0.7089416980743408,0.3400580585002899,0.3688836097717285,4.1429595947265625,0.6844940781593323,0.3650044798851013,0.31948959827423096,3.6121113657951356,4.033592116153561,0.9568993939174096,5.276136590122929e-22,-0.9883677298311446,1.0791421856454792e-32,-3.9109264304111444,1.7238164259880429,0.1
4.0,0.608586311340332,0.24482779204845428,0.36375853419303894,1.399174451828003,0.6624119877815247,0.3474116325378418,0.31500035524368286,3.6107903599739073,4.032066231759707,0.9513883031370425,4.946610909261548e-21,-0.9883677298311446,1.0791421856454792e-32,-3.864095185179797,1.722292230547572,0.1
5.0,0.5771632194519043,0.21806873381137848,0.359094500541687,2.7471702098846436,0.6128305792808533,0.30256345868110657,0.3102671205997467,3.602608251571655,4.022532677855721,0.9131007250839666,2.192090463032224e-16,-0.9883677298311446,1.0791421856454792e-32,-3.8176615672760525,1.7228885109485255,0.1
6.0,0.5443078279495239,0.19015640020370483,0.3541513979434967,2.2685794830322266,0.5595285892486572,0.25404953956604004,0.3054790794849396,3.590757727622986,4.008763018832794,0.7258543708553327,1.158207550123788e-07,-0.9879924953095687,1.9663246396683254e-32,-3.7738134934895107,1.7234863135915042,0.1
7.0,0.5160675048828125,0.16693614423274994,0.34913134574890137,0.84054034948349,0.5350610613822937,0.23398849368095398,0.3010725677013397,3.5776992559432985,3.993641380382894,0.36597293108930784,0.020209391963719372,-0.9879924953095687,1.9663246396683254e-32,-3.7361713775133762,1.723217589673802,0.1
8.0,0.5082060694694519,0.16371174156665802,0.3444943428039551,1.7315386533737183,0.5152572393417358,0.21854254603385925,0.296714723110199,3.5611955523490906,3.974612536245076,-0.352999867352982,0.025466956751647125,-0.9874296435272046,4.672563750148158e-32,-3.7023172517148724,1.7221995872425766,0.1
9.0,0.4936167299747467,0.1537303626537323,0.3398863673210144,1.430589199066162,0.4986519515514374,0.2061280608177185,0.29252389073371887,3.541930949687958,3.952507789978253,-0.8922100981840391,1.0898944690080155e-14,-0.9878048780487806,2.6356575065513146e-32,-3.673031169840027,1.7206653128596678,0.1
10.0,0.4789242148399353,0.14349578320980072,0.3354284167289734,0.7521194219589233,0.48862195014953613,0.20009253919124603,0.2885294258594513,3.520656681060791,3.92822227174121,-0.9582529951617103,2.9116416023276767e-22,-0.9872420262664166,6.181624609299059e-32,-3.6484849280044926,1.7184127001420209,0.1
