epoch,train_total_loss,train_task_loss,train_recon_loss,train_anchor_recon_loss,train_omega_entropy_penalty,train_omega_entropy_band_violation_share,train_z_anchor_loss,train_grad_norm,train_grad_norm_total,train_grad_norm_main,train_grad_norm_proxy_head,train_clip_applied,val_total_loss,val_task_loss,val_recon_loss,val_anchor_recon_loss,val_omega_entropy_penalty,val_omega_entropy_band_violation_share,val_z_anchor_loss,val_mse,val_mae,val_r2,val_kstar_mean,val_kstar_std,val_kstar_anchor_proxy_index,val_kstar_anchor_expected_sign,val_kstar_proxy_spearman_rho,val_kstar_proxy_spearman_p,val_kstar_proxy_spearman_adjusted_rho,val_kstar_proxy_metric_valid,val_kstar_proxy_mean_spearman_rho,val_kstar_proxy_mean_spearman_p,val_kstar_proxy_mean_spearman_adjusted_rho,val_kstar_proxy_mean_metric_valid,val_kstar_proxy_1_spearman_rho,val_kstar_proxy_1_spearman_p,val_kstar_proxy_1_spearman_adjusted_rho,val_kstar_proxy_1_metric_valid,val_kstar_proxy_income_level_spearman_rho,val_kstar_proxy_income_level_spearman_adjusted_rho,val_kstar_proxy_2_spearman_rho,val_kstar_proxy_2_spearman_p,val_kstar_proxy_2_spearman_adjusted_rho,val_kstar_proxy_2_metric_valid,val_kstar_proxy_income_recent_level_spearman_rho,val_kstar_proxy_income_recent_level_spearman_adjusted_rho,val_kstar_proxy_3_spearman_rho,val_kstar_proxy_3_spearman_p,val_kstar_proxy_3_spearman_adjusted_rho,val_kstar_proxy_3_metric_valid,val_kstar_proxy_income_growth_signal_spearman_rho,val_kstar_proxy_income_growth_signal_spearman_adjusted_rho,val_kstar_anchor_q1_mean,val_kstar_anchor_q1_count,val_kstar_anchor_q2_mean,val_kstar_anchor_q2_count,val_kstar_anchor_q3_mean,val_kstar_anchor_q3_count,val_kstar_anchor_q4_mean,val_kstar_anchor_q4_count,val_omega_entropy_mean,val_omega_entropy_std,val_omega_top1_share,val_omega_peak_share_1,val_omega_peak_share_2,val_z_std,val_z_proxy_spearman_rho,val_z_proxy_spearman_p,val_z_proxy_spearman_adjusted_rho,val_z_proxy_metric_valid,val_z_anchor_spearman_rho,val_z_anchor_spearman_p,val_z_anchor_expected_sign,val_z_anchor_adjusted_rho,val_z_anchor_metric_valid,val_lag_gate_sensitivity_slope,val_lag_gate_sensitivity_range,val_lag_gate_grid_min_kstar,val_lag_gate_grid_max_kstar,val_proxy_recon_r2,val_proxy_anchor_recon_r2,val_proxy_metric_valid,val_proxy_1_recon_r2,val_proxy_proxy_income_level_recon_r2,val_proxy_2_recon_r2,val_proxy_proxy_income_recent_level_recon_r2,val_proxy_3_recon_r2,val_proxy_proxy_income_growth_signal_recon_r2
1.0,1.4615743160247803,1.3566484451293945,1.0492582321166992,0.9829404950141907,0.0,0.0,0.0,8.129347709221419,8.129347709221419,8.12928643321189,0.031563653474441615,1.0,3.511463165283203,3.4070332050323486,1.044299602508545,0.9749704003334045,0.0,0.0,0.0,3.4070331911402176,1.7820521965622902,0.0,1.8169728517532349,6.631220793809112e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8169734279314678,6.0,1.8169730186462403,5.0,1.8169724702835084,5.0,1.8169719219207763,5.0,0.4759529560470074,9.910443129867486e-07,1.0,0.0,1.0,0.14216687540906714,0.9285714285714285,1.2802944161833208e-09,-0.9285714285714285,1.0,0.9285714285714285,1.2802944161833208e-09,-1.0,-0.9285714285714285,1.0,-4.390727169038109e-06,1.9073486328125e-06,1.8169718980789185,1.8169738054275513,-0.044299557604691654,0.0250293702179184,1.0,0.0250293702179184,0.0250293702179184,-0.08466710246090803,-0.08466710246090803,-0.07326094057108601,-0.07326094057108601
2.0,1.2071917057037354,1.1027617454528809,1.044299602508545,0.9749704003334045,0.0,0.0,0.0,6.982598126097849,6.982598126097849,6.982531566272842,0.030487974490507105,1.0,3.2250711917877197,3.121088981628418,1.039823055267334,0.96832674741745,0.0,0.0,0.0,3.1210891781964794,1.7220357635191508,0.0,1.8164541721343994,6.739671834153596e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8164550463358562,6.0,1.8164546251296998,5.0,1.8164541006088257,5.0,1.81645348072052,5.0,0.4767275794125498,9.973003081037738e-07,1.0,0.0,1.0,0.13979387546207228,0.9363636363636364,4.4067607275887755e-10,-0.9363636363636364,1.0,0.9363636363636364,4.4067607275887755e-10,-1.0,-0.9363636363636364,1.0,-4.722081564456279e-06,1.9073486328125e-06,1.816453456878662,1.816455364227295,-0.03982309481557089,0.031673297106470155,1.0,0.031673297106470155,0.031673297106470155,-0.0815482973091679,-0.0815482973091679,-0.06959428424401515,-0.06959428424401515
3.0,0.9898962378501892,0.8859139084815979,1.039823055267334,0.96832674741745,0.0,0.0,0.0,5.88854329480011,5.88854329480011,5.888469596765984,0.029460867230795683,1.0,2.958883285522461,2.855327844619751,1.0355545282363892,0.9623357653617859,0.0,0.0,0.0,2.8553277564895367,1.6589931529902278,0.0,1.8159478902816772,6.626845835509748e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8159486850102742,6.0,1.8159482717514037,5.0,1.8159477710723877,5.0,1.8159471511840821,5.0,0.4774824664958508,1.0084631796786073e-06,1.0,0.0,1.0,0.13714787473633863,0.9363636363636364,4.4067607275887755e-10,-0.9363636363636364,1.0,0.9363636363636364,4.4067607275887755e-10,-1.0,-0.9363636363636364,1.0,-4.922905410934291e-06,2.0265579223632812e-06,1.8159470558166504,1.8159490823745728,-0.03555460499761313,0.03766418598659338,1.0,0.03766418598659338,0.03766418598659338,-0.07837493784262928,-0.07837493784262928,-0.06595306313680438,-0.06595306313680438
4.0,0.8205098509788513,0.7169544100761414,1.0355545282363892,0.9623357653617859,0.0,0.0,0.0,4.971774539987404,4.971774539987404,4.971693211814035,0.02843737099676315,1.0,2.702071189880371,2.5989270210266113,1.0314408540725708,0.9568798542022705,0.0,0.0,0.0,2.598926937134798,1.5904816522129945,0.0,1.815442442893982,6.768298630845606e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8154430190722148,6.0,1.8154426336288452,5.0,1.8154420137405396,5.0,1.8154414653778077,5.0,0.4782346002520202,1.0215876125599638e-06,1.0,0.0,1.0,0.13429665540447586,0.9363636363636364,4.4067607275887755e-10,-0.9363636363636364,1.0,0.9363636363636364,4.4067607275887755e-10,-1.0,-0.9363636363636364,1.0,-4.906628836214884e-06,1.9073486328125e-06,1.8154414892196655,1.8154433965682983,-0.031440898079127755,0.043120021363990735,1.0,0.043120021363990735,0.043120021363990735,-0.07515475308112851,-0.07515475308112851,-0.062287962520246376,-0.062287962520246376
5.0,0.6827754974365234,0.5796313881874084,1.0314408540725708,0.9568798542022705,0.0,0.0,0.0,4.2109213640853955,4.2109213640853955,4.210832160929639,0.02740888526433627,1.0,2.4521596431732178,2.349409341812134,1.0275033712387085,0.95191490650177,0.0,0.0,0.0,2.349409319941893,1.5164744073436374,0.0,1.8149323463439941,7.134965208323174e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8149330615997314,6.0,1.814932608604431,5.0,1.8149319410324096,5.0,1.8149314880371095,5.0,0.4789914781480687,1.0350258436989365e-06,1.0,0.0,1.0,0.1312997190486948,0.9363636363636364,4.4067607275887755e-10,-0.9363636363636364,1.0,0.9363636363636364,4.4067607275887755e-10,-1.0,-0.9363636363636364,1.0,-5.329672834431777e-06,2.1457672119140625e-06,1.8149313926696777,1.8149335384368896,-0.027503385359632926,0.04808517806056867,1.0,0.04808517806056867,0.04808517806056867,-0.07194564810638582,-0.07194564810638582,-0.058649686033082515,-0.058649686033082515
6.0,0.5749729871749878,0.47222262620925903,1.0275033712387085,0.95191490650177,0.0,0.0,0.0,3.6170658974585552,3.6170658974585552,3.6169696878805295,0.026381499409400794,1.0,2.211329460144043,2.108954429626465,1.0237504243850708,0.94749516248703,0.0,0.0,0.0,2.108954515428371,1.43843958313976,0.0,1.8144114017486572,7.082381520633953e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8144120573997498,6.0,1.8144116401672363,5.0,1.8144110441207886,5.0,1.8144104719161986,5.0,0.479762899841863,1.0297995666337392e-06,1.0,0.0,1.0,0.12817616476530247,0.9363636363636364,4.4067607275887755e-10,-0.9363636363636364,1.0,0.9363636363636364,4.4067607275887755e-10,-1.0,-0.9363636363636364,1.0,-5.332794741166546e-06,2.1457672119140625e-06,1.8144103288650513,1.8144124746322632,-0.023750499920556296,0.05250488518047325,1.0,0.05250488518047325,0.05250488518047325,-0.0687391300001039,-0.0687391300001039,-0.05501725494203913,-0.05501725494203913
7.0,0.48717302083969116,0.38479799032211304,1.0237504243850708,0.94749516248703,0.0,0.0,0.0,3.1613007502246164,3.1613007502246164,3.161199053043639,0.025357058321540983,1.0,1.979211449623108,1.8771905899047852,1.020208477973938,0.9436527490615845,0.0,0.0,0.0,1.8771905622063625,1.3570115722361065,0.0,1.8138761520385742,7.502610432559775e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8138769070307414,6.0,1.813876485824585,5.0,1.8138758182525634,5.0,1.8138751983642578,5.0,0.4805535076391455,1.0566778230058544e-06,1.0,0.0,1.0,0.12491465818255182,0.9363636363636364,4.4067607275887755e-10,-0.9363636363636364,1.0,0.9363636363636364,4.4067607275887755e-10,-1.0,-0.9363636363636364,1.0,-5.507026235005027e-06,2.1457672119140625e-06,1.8138751983642578,1.8138773441314697,-0.020208484534535387,0.05634726014009306,1.0,0.05634726014009306,0.05634726014009306,-0.06554658581956807,-0.06554658581956807,-0.051426127924131926,-0.051426127924131926
8.0,0.4155549705028534,0.31353411078453064,1.020208477973938,0.9436527490615845,0.0,0.0,0.0,2.794675854164736,2.794675854164736,2.794569862883434,0.024339501125949944,1.0,1.7588382959365845,1.6571509838104248,1.0168731212615967,0.9406377673149109,0.0,0.0,0.0,1.6571509223846577,1.2738994913441795,0.0,1.8133233785629272,7.20283959050946e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8133239547411601,6.0,1.813323426246643,5.0,1.8133228063583373,5.0,1.813322377204895,5.0,0.48136826616883627,1.0491558500149565e-06,1.0,0.0,1.0,0.12146177066478495,0.9402597402597404,2.45547493013422e-10,-0.9402597402597404,1.0,0.9402597402597404,2.45547493013422e-10,-1.0,-0.9402597402597404,1.0,-5.698450356471334e-06,2.1457672119140625e-06,1.8133223056793213,1.8133244514465332,-0.016873165347392843,0.05936209445809326,1.0,0.05936209445809326,0.05936209445809326,-0.06225303379146574,-0.06225303379146574,-0.047728556708807046,-0.047728556708807046
9.0,0.35784459114074707,0.2561572790145874,1.0168731212615967,0.9406377673149109,0.0,0.0,0.0,2.4905270292712096,2.4905270292712096,2.4904177776295273,0.02332758875844941,1.0,1.5526360273361206,1.4512628316879272,1.0137317180633545,0.9382628202438354,0.0,0.0,0.0,1.4512626973502643,1.1905158183404378,0.0,1.8127524852752686,7.333190219495474e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.812753399213155,6.0,1.8127529621124268,5.0,1.8127522706985473,5.0,1.812751793861389,5.0,0.48220689804653993,1.0628076811326966e-06,1.0,0.0,1.0,0.11791922674206655,0.9402597402597404,2.45547493013422e-10,-0.9402597402597404,1.0,0.9402597402597404,2.45547493013422e-10,-1.0,-0.9402597402597404,1.0,-5.818050434283678e-06,2.1457672119140625e-06,1.8127516508102417,1.8127537965774536,-0.013731812925076378,0.06173728156862446,1.0,0.06173728156862446,0.06173728156862446,-0.05893775871470286,-0.05893775871470286,-0.043994961629151286,-0.043994961629151286
10.0,0.30681663751602173,0.20544347167015076,1.0137317180633545,0.9382628202438354,0.0,0.0,0.0,2.2030544710854705,2.2030544710854705,2.2029413901862287,0.02232115530271397,1.0,1.3650819063186646,1.2640002965927124,1.0108163356781006,0.9367861151695251,0.0,0.0,0.0,1.2640003092881127,1.1090648514883858,0.0,1.8121646642684937,7.568891086127787e-07,0.0,-1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.8121654391288757,6.0,1.8121650218963623,5.0,1.812164306640625,5.0,1.812163805961609,5.0,0.48306888253832386,1.089031560420296e-06,1.0,0.0,1.0,0.1141473090030609,0.9363636363636364,4.4067607275887755e-10,-0.9363636363636364,1.0,0.9363636363636364,4.4067607275887755e-10,-1.0,-0.9363636363636364,1.0,-6.724662372340501e-06,2.384185791015625e-06,1.8121635913848877,1.8121659755706787,-0.01081632769503249,0.06321384076697611,1.0,0.06321384076697611,0.06321384076697611,-0.055497350803332735,-0.055497350803332735,-0.040165473048741296,-0.040165473048741296
